group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD4,CD45RO,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,CD54,CD41,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,-0.247287183770875,0.0724922065344311,0.0663010712064944,-0.159713331988972,-0.224108968983054,0.003361277891895,-0.199511053508507,0.0247315263424826,-0.123123742910198,0.144206554976065,-0.383330177888239,0.277971625303157,-0.133056224706836,0.203489259164229,0.0971643237258358,0.156005323623771,0.103021113490025,0.0214344274061167,0.131255090707145,0.237832417685266,-0.197542932355192,-0.0796333330876408,-0.404993915885311,0.179258829297548,-0.389396130749134,0.128652459218498,0.0848496292164072,0.0818350849553408,-0.288696512853045,-0.0790945495035954,0.333513275176565,-0.124092962395986
healthy,-0.197027231074521,0.320888492961912,0.146850227319208,-0.391396750520023,-0.465974046531791,0.0175906722536317,-0.0310145040773005,0.380358203473554,-0.395145597930291,0.583997958519637,-0.495813456716656,0.474640138267396,-0.0478438561076074,0.574422241522678,0.480096435493842,0.605556097246437,0.372842487281221,0.039222847265735,0.204165031443964,0.315502975162156,0.22879661698502,0.446732163071278,-0.425326696480433,0.0176350934953421,-0.447890723639324,0.269718812716992,-0.190690498009226,0.493520653924329,-0.561755346783213,0.586995026477348,0.297238636195596,-0.0147113632521872
healthy,-0.113031093613103,-0.127807551861187,-0.220789525891371,0.330946685794762,0.0298757139764265,-0.161861060583219,-0.121487607522023,-0.405885607600156,0.180134486224543,-0.41795984742202,0.204076578377377,-0.407599783839858,-0.060430142486473,-0.125230586992196,-0.431216003328021,-0.434993321966062,-0.275103003137492,-0.098435794823298,-0.327553980442883,-0.268372070093308,-0.402618347067056,-0.265408880703064,-0.0473015517830074,-0.0347671821954664,0.0847845917204689,-0.287928825862478,0.298185945520534,-0.112087017445849,0.483280202924709,-0.370727091254874,-0.134837791996213,-0.130471004057084
healthy,-0.222786372777868,-0.43232394643553,-0.418661267596535,-0.12324493538849,-0.30445032062438,-0.114104304341768,0.0732804544675728,-0.248433964868643,0.096355305766772,-0.489028449150055,-0.272520135269277,-0.229051745953094,-0.25294691294612,-0.141791587186751,-0.589771478807681,-0.399161442004173,-0.242735817825126,-0.248758686524789,-0.392553792032793,-0.0840356862879195,-0.304649883911589,-0.448023818215616,-0.136487798945629,0.0978153320154138,-0.186578121644316,-0.503384547882899,-0.0339722243111965,-0.342364421128704,-0.0465108221474983,-0.299572795276437,-0.0187362368532344,0.206344618370863
healthy,-0.0286930064317873,-0.377787610619469,-0.31182741040546,0.108751758687829,0.355786638662675,-0.183935419456176,-0.0378215472456701,-0.363820787633648,-0.198188974584526,-0.614352569271974,0.12177029228096,-0.577051533287591,-0.188091234245475,-0.486407237321419,-0.734421342057924,-0.542881093575342,-0.507986588716338,0.230978025597228,-0.386859562489363,-0.0872889205448329,-0.542251590282515,-0.53044727527013,-0.087602418925228,0.0164950934749784,0.114122757535977,-0.456991450656628,0.189584475056271,-0.576143974328977,0.458301520993568,-0.636128422332014,-0.179256121645856,-0.243675626030088
healthy,0.163895808813001,-0.522501627900552,-0.299011158844116,-0.558113131255398,0.0334170334655533,0.269821885790803,0.14221271612369,0.213525521777518,0.251132721817644,-0.620646906447554,0.13565337381577,0.0950304165488006,-0.170864906807108,-0.459543238145742,-0.43483801267756,-0.686778619173347,-0.425852995252742,-0.12259488285906,-0.148313063512107,0.0509543403184519,-0.43515150221238,-0.128644412916496,0.389399467181918,-0.0987472735613537,0.220896013530495,-0.395682167426752,0.435433558241621,-0.252582744361538,0.121564241573447,0.0322902104425389,-0.260583682785381,0.388640923952304
healthy,0.275505672158334,-0.211665905283996,0.0028847326109698,-0.0926775478427226,0.30915341925844,0.388723567741795,-0.122923701888138,-0.0460566339541426,0.1517813658113,-0.666753601483844,0.697384075477636,-0.46246303481359,0.0295932804052295,-0.65494458713365,-0.530764428201614,-0.575401057635681,-0.336722020965119,0.262854446232285,-0.0498324958123953,-0.160042674808627,-0.19753787837259,-0.406386770034396,0.690505387693872,0.0182480766782501,0.557278622768029,-0.227760012182123,0.500467762054864,-0.44286260860917,0.533996931715493,-0.401404637058827,-0.532995657096095,0.056278684404579
healthy,-0.459508616657891,0.130180079538853,0.234852115805838,0.101054369204452,-0.133250494934561,-0.164911085987338,-0.0930176353303016,-0.0271482544010151,-0.038019962631851,0.423908587518004,-0.258285259534899,0.155485674081699,0.126862446180485,-0.0200891803334556,0.294184608544587,0.401447128029364,0.456404651517107,-0.0246090169970456,0.0403145806336297,-0.208152633743713,0.37555903642747,0.205368276426301,-0.332519203316265,-0.200893665861836,-0.156592980235577,0.158836409133563,-0.395157746390767,0.35283086639005,-0.11637410841451,0.116120314128956,0.192335992483211,-0.146849984908116
healthy,-0.0170248659795151,0.0683497322742376,0.106478231521108,-0.557570231514058,-0.221383496005387,0.342829908054433,0.127078058891052,0.516645904323793,-0.366500267468603,0.625419066972443,-0.394537741278823,0.727070800545298,0.141994135202098,0.420792079951475,0.603206136478755,0.68743336145946,0.633096689252976,0.0734346599866363,0.377593652956605,0.366196341479468,0.304833383030466,0.499997982427191,-0.274170427500145,-0.279254971397648,-0.130137862896214,0.262098349572703,-0.183505427213367,0.574606372044827,-0.506387213980017,0.779899475343928,0.361234066460421,0.176740211740689
healthy,-0.0351786533613895,0.185599825944573,-0.51381049718283,-0.303111257146861,-0.497265722370475,-0.0821134753920546,0.585689044775108,0.323376146731535,-0.0047676010496283,0.273541644085533,-0.53975062236622,0.0391450277119516,-0.421718107759415,0.520779841611884,0.194854987671146,0.0416420948519742,0.0465129658784978,-0.0599285464497922,0.0617011161696599,0.222293234450887,0.0702586817549936,0.148754836069031,-0.377624791894451,-0.0297807321187222,-0.180068029992293,-0.0075719497324885,-0.168118063290493,0.253235631717479,-0.301323761464637,0.186662449768199,0.0054073262972324,-0.0451101429899234
