group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.113048539605336,-0.0910188153954267,-0.375690189176256,-0.305145614931475,0.0111739778568402,0.0980824200996828,0.147948699933754,0.292399261981097,-0.0809799183283112,-0.197036010565186,0.0050211064758722,-0.0034144923136201,-0.103050399918413,-0.0916917701706951,-0.0791093669258318,0.120824313411362,-0.267027342361741,-0.182021858394378,-0.0992122062892111,-0.114834562806418,-0.114402073306183,-0.147309501867896,-0.109029051398653,0.0350480168520752,0.446137411795455,-0.162891034524111,0.313349172739168,-0.21149830437428,0.158918089912976,-0.116849987935688,0.05927766912856,0.0459875931075598,0.31575805699745,-0.100857516509596,-0.134578954290919,0.22347904390683
healthy,-0.0225706829593946,-0.175752937140829,-0.17389840927532,-0.0766191752398754,0.244219363395381,0.159462320441927,0.082520091997245,0.0366521405721231,0.0064484050117799,0.0438951904146547,0.0072023226819132,0.100067243623666,-0.120948440615725,-0.112911722833463,0.0041593568254454,-0.0263734069518836,-0.131376942676459,-0.21764951350903,-0.127849524240055,-0.008590808258524,-0.0817049346337005,0.107362313870277,-0.0935586939436711,-0.164274719945647,0.029792117227413,0.069536803968935,0.0291840170658457,-0.137127388553887,0.110247749832644,-0.25327302447648,0.0223552912579875,0.162654858475203,0.0427313230455262,-0.230582637764619,-0.0053145729571985,0.0812372392063524
healthy,0.0207785657791291,0.0586035829386767,0.135019735033667,0.0697691420288078,-0.0757292564903082,-0.0051537671866201,0.175935002843597,0.0300560003587352,0.0321602154324487,0.0723631340125778,0.01763664373955,-0.0914824995671754,-0.282427549653817,0.128453605640391,-0.179276873103534,-0.0414746620639639,0.140763577103813,-0.31332173209927,-0.0829913374008043,-0.0866687269406093,-0.142701895050018,-0.181708775560709,-0.0440590414061101,-0.329369794000806,-0.0604885166465518,0.0509258887985342,-0.0402762504365966,-0.0540685398533031,0.0736898097783348,-0.24572615477056,0.0838049309879862,0.0730962165459577,0.10523210548357,-0.124353985540345,0.0349764614378095,-0.204071552553315
healthy,-0.347395421677638,-0.197092079079965,0.0167653909383328,-0.306879184122348,-0.387672733928206,-0.0053319507256965,-0.121245047531636,-0.234613346576232,-0.0298422378460449,0.0292269047047629,-0.332112486192895,-0.144749205495733,0.147996594478854,-0.0759446292517707,-0.162117466661191,-0.24456358843341,0.0001647037022045,-0.162545004181539,-0.0607061772210674,-0.051437088575698,-0.256678270642548,-0.272042448570891,-0.0685507780613467,-0.0781939288672625,-0.383053921492534,0.0192211064221682,-0.414328516100254,-0.242356810773477,-0.450354648071382,-0.0562824018014173,-0.101700611770851,-0.0267962002258779,-0.0202142666706372,-0.233347833512941,0.0224819028208793,-0.153016283234112
healthy,0.294079348020686,0.0559766118836915,0.47230947403643,0.442392978684539,0.0795418289749152,-0.219597610778765,0.0173054825684596,-0.325816897593743,-0.24337982917098,-0.223064107037003,0.340417193426043,-0.205063591392882,-0.0977459742565803,-0.335047727633536,0.356445960553894,-0.498557096367946,-0.275829281241446,-0.281400739717135,-0.316952049530597,-0.290243308243792,-0.0950247827182878,-0.28047510334409,-0.0300752644354639,-0.295191670264526,0.221154582475564,0.137338773537946,0.232987753007219,-0.0262590932319974,0.0639393995711947,-0.415449832107453,0.345102125181169,-0.0785418559655513,0.0718029607027778,-0.465128250554402,-0.153999281364091,-0.119679475194641
healthy,0.069547386388775,-0.112045549069772,0.120433264306975,0.220111138418697,0.0246374420811815,-0.0166372446120663,0.0302176560520906,-0.15649069649982,-0.131148533110033,-0.0855381186746154,0.139941191477593,-0.151932991978037,0.296424245975224,-0.184116030478017,0.178755020491055,-0.0978459164655403,-0.276132572464021,-0.214925688716185,-0.189133842134708,-0.245512748730388,-0.058933939357164,-0.132366754657772,-0.114843007787604,-0.202545880449323,0.156933558662574,-0.0002183377420407,0.0384638393369444,-0.067041768308597,0.186854718886533,-0.094651458923517,0.134044488065755,-0.0770128279862332,-0.0905476396695525,-0.156703511800235,-0.195158731352595,0.104718424887519
healthy,0.218223777350539,-0.0807278818334095,0.057824113255215,0.376717295920005,0.176209016688885,-0.0245918174648547,-0.192719802477554,-0.0650272993552575,0.0163838400338523,-0.198470635477146,-0.0780522742247933,-0.139983208244167,0.0538512606525185,-0.519532799567423,0.610031387294412,-0.376913386098154,-0.564786743513273,-0.4320953251104,-0.327275278298437,-0.194584738151735,-0.156279884269834,-0.331634914248628,-0.0552709792754335,-0.433907442547012,0.551878879018129,0.288377031300801,0.344851333099139,-0.128458961474037,0.415893049656223,-0.412095486309621,0.501008599303122,-0.242313766135033,-0.0635951820259641,-0.447660439960732,-0.282872230788391,-0.162188139571091
healthy,0.437942407549476,-0.302967067339917,-0.270451054732906,0.241503111189772,0.417799412343564,0.406247965895059,-0.0208236284797356,0.116142207716752,-0.399616067135956,-0.547112534546885,0.170234823645503,-0.0618123687464987,0.0958103058322645,-0.661992313326838,0.33129487125002,-0.233249104039326,-0.161224144092135,-0.529644454225781,-0.706774990656656,-0.600662271069982,-0.139282362929532,0.315683212286652,-0.533402495075106,-0.297047668635809,0.447295192969206,0.0461035239714727,0.521431353261136,-0.305804548907458,0.61974286250833,-0.502022793317102,0.360568731958419,-0.1942265271348,0.00135463437053,0.0101229476362738,-0.281852275034014,0.330121626000531
healthy,0.120733098781385,-0.0888651252066201,0.479850484992657,0.230020927802786,-0.254786621124608,-0.0282487011127946,0.128438702247134,-0.463158298935772,-0.353486565845765,-0.238239710989485,0.140263997110542,-0.301979858915102,0.0445287929540354,-0.642678376634686,0.4096763635326,-0.698500170380641,-0.405376863306119,-0.573821419990293,-0.684442482513151,-0.637741566814498,-0.348461217599242,-0.292686045593779,-0.367398287267653,-0.561226973083168,0.257533032883428,0.268522094187603,0.250542651589628,-0.240203810226164,0.327720225408849,-0.684449884823718,0.400164706148752,-0.0360447726736486,-0.0332638572511049,-0.734871185513281,-0.338604699101349,-0.120884901970982
healthy,0.0707167465741826,-0.218318957655508,-0.310939443278983,0.404666370692621,0.314699538400911,0.0375626797391083,-0.0712278936568982,0.0770107221982466,-0.0001247747469923,-0.147639397629668,0.133945157590129,-0.0279184013333937,0.0764999135454095,-0.596074123227849,0.48230760797128,-0.0472381615504355,-0.67868186031402,-0.378985499458906,-0.567929862846835,-0.217022234394457,-0.109975651238854,-0.120359714261985,-0.290692590636265,-0.213178602017227,0.676554311717546,-0.0329532611936875,0.466233646920944,-0.140979159250145,0.380855225677802,-0.306225030782253,0.27589554786459,-0.124713933507631,-0.0122887387975348,-0.18129652628893,-0.36791458798139,0.303836535063544
