group,CD52,CD3,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,-0.104376485601722,0.184821805423841,-0.0002307773798125,0.120424855786497,-0.0197149641482467,0.0103009066870706,0.258901173600901,0.281615289994648,-0.243905078717027,0.264440917229542,0.200724115460912,-0.0485265569528088,0.0548657046893313,0.208681625532949,0.224450228791784,0.0693588102083639,0.0240740173338427,0.300081451314328,0.310529379810723,0.0007012720134919,-0.25633220212856,0.13115875932032,-0.186750406562776,0.29443300814124,-0.100779763845411,0.234397898025776,0.013560015082409,0.0048910585642351,-0.0404598402258844,-0.0864833923975027,0.276162722597257
healthy,-0.188808994074573,0.366602139367865,-0.419768207960164,-0.482403388753556,0.152737901343046,0.449233843679115,0.460589125186271,0.472765683391648,-0.557943404537663,0.675905385881691,-0.527446304913169,0.535910719337615,0.619234661810548,0.566053391932304,0.671519905134075,0.454229637288979,0.089499545172242,0.259954624524664,0.305038299468993,0.468737315178315,-0.442024263797191,0.0479051421989218,-0.455755570079433,0.357514527584344,-0.220287421597168,0.499377261536811,-0.585690739804395,0.593745493518004,0.280757531726852,0.0155267606493257,-0.507224084198082
healthy,0.0900665317010002,0.151304594965453,-0.583557056073647,-0.221073547723419,0.277008359467769,0.613238179851335,0.292510258187274,0.197754936516191,-0.189914018393987,0.521258528267284,-0.106555522113308,0.652935338012687,0.0491419655011484,0.508647131031127,0.376450767051208,0.438841537337548,-0.0776439861172427,0.460016091558421,0.205378333008809,0.467526548304783,0.180315910786442,-0.166335331011354,0.0664274534251576,0.307444050209934,-0.0302765164136415,0.605070482209009,-0.336648663578671,0.762298504770568,0.239086209319944,0.454516322633272,0.0462943053597723
healthy,0.112391519856039,0.053696098469758,0.242878151763953,-0.0856879370955669,0.0312777207803451,-0.0529764352104556,0.0220603052621109,0.118487220322045,-0.0257632592967116,-0.160449028865135,-0.0387312413567204,0.0014833658906729,0.0620214012579262,-0.0397867126960039,-0.0440381481605538,0.0126985312421254,0.0756757865090103,-0.017738104428602,-0.028990496866977,-0.159166574183632,0.0949259602739166,0.0079313472953508,0.213312642563357,0.0269501930830775,-0.0862573597292914,0.0798880771812107,0.229756381839288,0.0079480213599041,-0.0243140711560783,-0.0107832799377239,0.362052671970436
healthy,-0.321184678275028,-0.0701106194690266,-0.105591948893388,-0.172451660554188,-0.0063649350021128,0.08351617681545,0.15873729730306,0.126269204317912,0.0055728730068824,0.0697992692948925,-0.230689238652039,0.0870359626269848,0.223638848982109,-0.0776978919885466,0.157948826517514,-0.0249731661902495,-0.0966897788406433,-0.158552506993397,0.0483508487566737,-0.11464377489323,-0.347536330312035,0.0539378143059294,-0.258981988504464,-0.0788404911541235,-0.305472185753524,-0.178848367669095,-0.199382225558349,-0.0177345409642519,0.0259112111039432,-0.259929789737105,0.0375303605596009
healthy,-0.109338803174604,0.441590049342378,0.352882334459235,-0.191682216598765,-0.111377712682533,-0.0837923108044166,0.135935335653627,0.295607856586047,-0.398277605600265,0.568445035974947,-0.219309706651021,0.0257109598771362,0.449916077485746,0.576965665407858,0.570117946136605,0.452157461546315,0.259222752670582,0.251862762378364,0.0628334717003133,0.293489054397343,-0.294634968901747,0.0209867996074332,-0.178333861437527,0.444187171654865,-0.330230120933109,0.354509710042358,-0.206727517526808,0.239816053254472,0.301332685071825,-0.192167949190455,-0.172886459747189
healthy,0.152593825815856,-0.316319476168722,-0.408886640027043,0.0783950071539378,0.184934786809936,0.349891237625069,0.110674887870037,-0.437163550231152,0.291023431758364,-0.604335561438392,0.5663677563218,-0.221407420316274,-0.395801842339211,-0.416036241815136,-0.645438746109306,-0.333677267475706,-0.314729410037323,0.0391213643977463,-0.0501067726367732,-0.155242359337847,0.600199623238019,-0.0794087946739813,0.383590275086991,-0.203400335008375,0.421677968564212,-0.33637192519256,0.418366085152745,-0.276731971575073,-0.715450144299603,0.148837547954215,0.209206322343442
healthy,0.545987953306471,-0.0594798695205326,-0.0058658751148004,0.439532622566118,0.191880166696889,-0.117722519084048,-0.36450854414066,-0.553698849681194,0.158515288319942,-0.576463373458988,0.483515303274278,-0.396175685383492,-0.137870292970349,-0.441680193127977,-0.675975078720921,-0.620191208339584,-0.136594064003798,-0.0071093435810357,0.264472581762652,-0.29512524703046,0.478272982291814,0.0447553820207463,0.597913615083885,-0.138871263237857,0.683824325919265,-0.50652966306446,0.401113279403182,-0.134363467962673,-0.144291866147657,0.133677354639497,0.453124812206615
healthy,-0.0940195509268048,0.0497850385514061,-0.529231654867109,-0.264256221041368,0.136065695159365,0.452165756680072,0.35954777133101,0.238841721506337,-0.276946538216289,0.55472295811805,-0.419322955252641,0.673208946411642,0.296997103379441,0.506892987061954,0.67367132426156,0.608105230976682,-0.165210967360343,0.300796809575213,0.334351738788445,0.495941822450092,-0.263404922485172,-0.303428673888608,-0.214388801003631,0.223289851884678,-0.388938040383837,0.505551508689795,-0.452115101703327,0.722437554670891,0.320654974312267,0.197792337722977,-0.214370102130846
healthy,0.280260709130782,-0.0125397507503217,0.100775209865944,0.163733955308271,0.0770827879546261,-0.0786777755248742,0.0949295656677814,0.0163745462098024,-0.281137537546642,-0.208339910483292,0.323523330720252,0.100364325102012,-0.188773713921635,-0.0082822298054277,-0.0603072508899306,-0.153301821621181,-0.157909326320768,0.143994066203026,-0.0661808901943443,-0.0878234030826506,0.371793337446834,0.0194252180892742,0.172195420708381,0.175612541380642,0.215407527350801,-0.176322972917083,0.235798188230989,-0.071520195323573,0.0015472879963288,0.0391691692589385,0.126803090732872
