group,CLEC15A,CD27,CD57,CD11a,CD244,CD28,CD127,CD26,CD49d,CD99,CD45RA,CLEC15A,CD27,CD95,CD57,CD244,CD54,CD28,CD127,CD26,CD99,CD94,CLEC15A,CD27,CD95,CD57,CD244,CD54,CD28,CD127,CD26,CD99
healthy,0.431066326583553,-0.169040515105226,0.454347156586692,0.436327568179486,0.429769986930183,-0.134470100807729,-0.322870702901866,-0.0204625578707282,0.0728066451707559,0.372288830776189,0.419476350706033,-0.142802576087639,-0.250464455641948,-0.136283163535798,-0.126862473290099,-0.137009469261145,-0.066480788755008,-0.171639336010047,-0.363211922801716,-0.148370207883521,-0.187924341899238,-0.0697846902730903,-0.59745276080762,0.275771482341143,-0.373222973131587,-0.429861488314108,-0.568394851680433,-0.45621913896994,0.387619848959524,0.441921150758488,0.118492873793769,-0.369147783991818
healthy,0.736616858684564,-0.471420182278598,0.609761346742462,0.734614318502856,0.74836690592042,-0.301913588503684,-0.346645112647554,-0.1979224377293,0.665333481092334,0.746453021361654,-0.221708489456114,0.532155911710289,-0.342095522015799,0.451446049100313,0.47338170078941,0.564230164923214,0.338125932491778,-0.201284387191847,-0.239896308489554,-0.150459576427675,0.698710011968624,0.249527495697506,-0.663588835382451,0.518634061047782,-0.523709636300295,-0.631079628802353,-0.671260461513504,-0.432059065952762,0.464421218694866,0.473596560752552,0.218641758373819,-0.589009853327455
healthy,0.348042500468681,-0.225367968549878,0.0337692168786158,0.392236351643227,0.313544555479819,0.146380813795509,0.0068690074103372,-0.133415806465919,0.367231997089258,0.66326574800111,-0.733564841662777,0.485695810635786,-0.245740592522228,0.70828996567386,0.0083318121231112,0.357622753923299,0.430318294258789,0.143653141906803,-0.049059056125329,-0.0679518715271477,0.801388193396675,0.159415180870645,-0.524965301757038,0.200026942823733,-0.682017643974983,-0.0372252158780672,-0.440352344921716,-0.397124552551747,-0.162642108441762,0.0610387841850776,0.143931394070534,-0.736922694112292
healthy,0.465169219955733,-0.136306644488221,0.0197369936475104,0.420072089468856,0.512751704514034,-0.195583401950075,-0.160807660012974,-0.443397696050766,0.155555795508532,-0.0267526274662269,0.190550723215683,-0.200010843332157,0.322900765227545,0.10075627844096,0.0693729379341033,-0.210215852952976,-0.104813921860244,0.177386911017226,0.251581425882906,0.313216091349209,0.137408331585909,0.0684962118854092,-0.351697231461237,0.25213810414163,0.0646228221730449,-0.0168938940261226,-0.378446049912609,-0.240333490778303,0.177345843528451,0.17500683936716,0.380230752179373,0.0376030565229386
healthy,0.695462521026354,-0.184192023911531,0.443138522227578,0.738905108507097,0.488986502119557,0.0844251975755995,-0.0953557939098244,-0.159602187649276,0.62603463151398,0.657226931144965,0.347070596142022,-0.66405262055757,0.34563844825898,-0.735493609592526,-0.440762434184353,-0.576195856175219,-0.431404485270216,0.0679524781032241,0.184373485561419,0.375752287664128,-0.702559914953167,-0.139221741508653,-0.578821251466695,0.417052835779473,-0.596953842756728,-0.450843727862957,-0.518160067506318,-0.387889240374159,0.18865729451293,0.2360017532074,0.293763670334781,-0.594484969035645
healthy,0.512890442707169,-0.359760287000435,0.376635869277156,0.531678281318623,0.54384873568858,-0.240529071838516,-0.254449318495892,-0.319374178964959,0.364664628041061,0.36731908493031,-0.476333162151458,-0.538688772713091,0.134504813260835,0.0351622422328415,-0.332438913806399,-0.677941560779215,-0.366993115519113,0.255305744380774,0.177980175403879,0.237386328862,-0.147205541126227,-0.162590217062912,-0.319551123282272,0.242343015164808,-0.114273548131617,-0.309040833498439,-0.345203061997511,-0.280838056105585,0.210820508084033,0.310234351517615,0.310352444493255,-0.237700442900233
healthy,0.672399227945006,-0.714277268003474,0.555580124859586,0.476550936500685,0.675046784679871,-0.73761106156068,-0.652660182155214,-0.559850145828404,0.315464078466691,0.279292851747589,0.146626849384959,0.641366991707721,-0.659726121920139,0.35588299141599,0.542895973153136,0.644555209004536,0.539632925971694,-0.669745910711464,-0.509227664412383,-0.541672835746894,0.446167481858967,0.558163632638837,-0.531833590996667,0.320234992171512,-0.727512977257921,-0.311567813188789,-0.42692329627721,-0.357561961174301,0.24654471789952,0.287031967605289,0.24244900103639,-0.635745739103603
healthy,0.661866219552871,-0.37663617564523,0.156107584026213,0.411819576187281,0.53019618519258,-0.231448211840572,-0.498562587629272,-0.579845892257974,0.343709767218971,0.146316193004424,-0.289127149198453,-0.452863454132652,0.407910669203797,-0.100825208647174,-0.274408943908616,-0.563878847506537,-0.468982373099902,0.451577443219344,0.520744522125779,0.690825693832941,0.257272620400758,-0.176392777940312,-0.794003154390751,0.383562200828157,-0.606859528837809,-0.0546498253309733,-0.674894622040088,-0.767788688089453,0.358576673621139,0.402903277527204,0.454385168645055,-0.322739507025095
healthy,0.431798313251441,-0.144171361120801,0.295197631423669,0.308749837168447,0.43487248603523,-0.306599612417453,-0.30672353667256,-0.400554459604506,0.222652851855506,0.181561943409761,-0.425902609274415,0.65899094753701,-0.405779450008512,0.756429985455577,0.385852129035795,0.679355823969687,0.608659888147418,-0.0952300741049785,-0.165104769506884,-0.261521712439635,0.762908000512503,0.38171702892175,-0.575046722251992,0.344756657144988,-0.651201771387136,-0.341220671713261,-0.666598346974993,-0.592225069935554,0.269985031173461,0.230400284435805,0.360461145874568,-0.708861658943394
healthy,0.374729068190607,-0.551293406508453,0.465574304685014,0.17311384630118,0.262196184095,-0.566752113632376,-0.391556293461242,-0.373999576033785,0.163660855588314,-0.0173122799703915,-0.457379867230804,0.0900820431946699,-0.0135951408227705,0.329051608363811,-0.124145728365296,-0.0834841533762412,0.142820671652858,0.184327637746499,0.0375186189739669,0.094331528218892,0.394710260633226,-0.136761156408138,-0.388926473016141,0.507671166004804,-0.001872185250084,-0.48390853667973,-0.384922112915717,-0.0695417065428859,0.585825581669425,0.480023843948174,0.372624690665123,-0.0726278554813892
