group,CD11b,CD3,HLA-ABC,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,CD54,TCR,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,-0.349798461339513,-0.296884834401581,0.046863654697204,0.425291940677311,0.201898478814223,0.024714724508609,-0.335254773916715,-0.320621102301908,-0.223360506401942,-0.190846480653727,-0.042302941529055,-0.277166342899102,0.0842290198134947,-0.406638920462273,-0.309730347829127,-0.356570678614207,-0.369342229745137,-0.377055628923542,-0.294371869700325,-0.187837898769593,-0.296971492039985,0.260154437850095,-0.167650762692141,-0.141992264752811,-0.0278764004735103,0.0901569887280419,-0.32716259659213,-0.0647036744397701,-0.282212990305979,-0.0281492190592218,-0.447988058279536,-0.257470232759254,-0.197599191284111
healthy,0.0125405724644696,-0.211322811002036,-0.0361874846133669,-0.198758368325068,-0.047658082914924,0.160734662571687,0.0355419174271664,-0.0512221344163474,0.0108946827334586,0.024969505672382,-0.140711271400482,-0.123008441505074,0.022197006072688,-0.0302007347695118,-0.212441679372742,-0.244683465504443,-0.140808123512717,0.178466634366368,0.0144044632625924,-0.319189129795068,-0.073157318190906,0.131444115804512,-0.13873347059123,0.105106275510091,0.0485806484624297,0.0673805675258088,-0.158824409051779,0.135331573356322,-0.234039323957743,0.0484836359317755,-0.210496633398411,-0.030661068365952,0.107010987019905
healthy,-0.143495457301473,0.0532693011425499,-0.0928930388092206,0.630383711361684,0.268524926430784,-0.251821994584014,-0.530414586918641,-0.24118506198455,-0.283082557095347,0.117728354944129,-0.159450869359847,-0.509076801374192,0.231528671724792,-0.656721573772345,0.0024788985706653,-0.492095436350547,-0.389763856477819,0.0114906423591693,-0.478004562948824,0.249106603618171,-0.287319745180028,-0.173669849014155,-0.607147884469481,-0.0934526429485978,0.296452634255646,-0.0387096311073735,-0.114047996214911,-0.0498700516182107,-0.593274954124291,0.408578092982866,-0.716211608860423,-0.177948240651699,-0.47407425652057
healthy,0.0459042490941557,0.392743227099606,0.232434294823253,0.135632044967421,0.0580441771144608,-0.181467549862147,0.261664545470233,0.249859607547461,0.051328495048548,0.192010530065631,-0.322400319149464,0.417027243517314,0.275785690225997,0.0501136013519353,0.195177808629096,0.42842280520027,0.242571815386152,-0.0238983973876347,0.147595810623958,0.339693984099463,0.401647007105258,-0.0654026887740786,0.101521910132226,0.113627067975095,-0.0193446368676708,0.0164599626544591,0.47538995659058,-0.150903324447173,0.372543426049109,0.0637377742411371,0.209248308310391,-0.0600594268696253,-0.283201825042771
healthy,0.0404075149292007,-0.206480193847451,-0.008830676041321,0.0563362153514129,0.17058658227677,-0.148247983569313,-0.261792080981231,-0.189856695785191,-0.321381334907054,0.133756847871892,-0.360655652110515,-0.413108174488034,-0.0152116133080782,-0.527580401686487,-0.289121709879424,-0.535437277800054,-0.328560827632208,0.26776246083015,-0.430379420610211,-0.175674162275403,-0.267670740536972,-0.0293495975571781,-0.321008152339494,-0.0691563553877307,-0.015801594884988,0.0528649833886631,-0.230868262056838,0.110091740389713,-0.528025000916244,0.239762753684802,-0.545465688781801,-0.0784455459445466,-0.244238412021847
healthy,0.213240968832199,0.428412256837529,0.138333138320436,0.545234091429617,0.0266166408798913,-0.184668057932668,-0.295453591624058,0.103427048329671,0.273579785442922,-0.148358421606542,-0.268522247903985,0.417725787392965,-0.112404657342643,-0.168796367254261,0.379072820375802,0.264218947736077,0.528460810834408,0.0895468480112537,0.247358978299061,0.225789590573141,0.0112984147256471,-0.096593136321306,0.0543864010982254,-0.406214018436243,0.131463938655282,-0.253967831976041,0.25733167756839,-0.317399886190567,0.0806391755181702,-0.144531772994746,-0.134922719213014,0.188084240971316,-0.382339874556617
healthy,0.0982448889200065,0.407801126846353,0.405589336854367,0.499303498905862,0.339778952781609,-0.182223441162552,-0.300024472840541,-0.0731016750868393,0.487434759482991,-0.390163893358865,-0.393812601783449,0.342523738893119,0.023203984796929,0.162034722573683,-0.079055863974796,0.204138876199178,0.413616020920493,-0.137533244531716,0.0778603646083393,0.551290870669354,-0.148012791228872,-0.432330342389671,0.0081989431611289,-0.0590220424009635,0.3214349156367,-0.158458053160734,0.195079945180448,-0.105971358296752,0.047315995154128,-0.0331776369663688,0.106088383970058,0.418698030726856,-0.255130353441811
healthy,0.0755436258892199,-0.130416908709058,-0.229880320743627,0.0220723659205815,0.116433252518303,0.157520657364211,-0.127562092901368,-0.195613359515536,-0.349880571403459,0.10728601115353,-0.0451319321123972,-0.293270767548398,0.205149939720659,-0.200083067517352,0.0172158882068839,-0.349964643152999,-0.413051692550306,0.0880936092693253,-0.405042891164588,-0.188182977895857,-0.198592430403503,0.172510205743481,-0.365696002938444,0.277065635281697,0.145402970872587,0.192023525843055,-0.18870816390366,0.393141244163052,-0.569366386976257,0.0620025231122183,-0.4106143393389,0.0494300145952336,0.0413901735809266
healthy,-0.19363716564267,0.172346458643336,-0.042385417582787,0.36230339711968,0.12014142174631,0.0125982994324144,-0.242139134839772,-0.196134866274932,-0.136481798824208,0.260959724456175,-0.307111368755438,-0.336143300474601,0.246704895500425,-0.414813330872627,-0.203217995971301,-0.326614108927119,-0.423867712623639,0.118850410061404,-0.476904526550438,0.291706042974641,-0.0453210652854427,-0.173392092570957,-0.368487994230868,0.318969372515459,0.200469806698849,0.271581843125662,0.0077807753714962,0.279610569844005,-0.466823842398079,0.225382520835933,-0.478489347184094,-0.194833365490509,-0.106213429342252
healthy,-0.155907477969005,-0.0338542804538033,0.0286055945557819,0.0903537134889156,0.218533007193159,0.0056779481902238,-0.100351377984921,-0.0668192224043909,-0.0319439671973416,0.0611506127521835,-0.115222818077197,-0.443217189806761,0.346334235192225,-0.110435215103116,-0.209027020322154,-0.169974524323709,-0.191761737520823,0.0335681164011113,-0.264400287229112,-0.0956885588289308,-0.139222074807082,-0.277034099600277,-0.255156785042205,0.210599205870993,0.0993179285974457,0.119605362006032,-0.0198378348449642,0.118131334015662,-0.354058897256351,0.197414238182884,-0.350120217342858,-0.201913791145117,-0.0521214119957321
healthy,-0.0895706925324603,0.527308407252836,0.0,-0.128866915266337,-0.152320466254011,-0.0237600727051841,0.491669150075755,0.166654885854465,0.0,0.276445262670561,-0.159103927376744,0.310766312387135,-0.132270872035643,0.150295533923095,-0.0667370151530832,0.347697400863965,0.390003656019036,0.0,0.363537411057829,0.378695279898074,0.347371996325744,-0.26035017337726,0.0,0.554498103438844,0.163848827803281,-0.22898888870978,0.565279776639139,0.033823164158283,0.286764940031914,-0.388548089111364,0.399727079623336,0.0,0.0890978341696548
mild,0.0740748496024359,0.049354142289167,-0.0155413829395878,0.0707596586325707,-0.0971044354297528,-0.0937269525185152,-0.0628819269328894,0.0745939839497529,0.0462681398198063,0.071956623569268,-0.553067342520023,-0.0821608307223409,-0.0151063657880588,-0.0494785439635878,0.0051970959336254,-0.0676335585315388,0.0811906561348628,-0.016043197809585,-0.0223383052063325,0.0856728902198411,0.0060676420977721,-0.077122392678181,-0.0803583508148601,-0.0740711500596808,0.165213026207743,-0.008032732726484,0.0041337697999191,-0.092994464848842,-0.104598883494888,0.0717926123792528,-0.155817531696552,0.0246310900575691,-0.0911179243675205
mild,0.128269154525264,0.403434283583826,0.221658246731675,-0.0772282612243247,-0.011424935161774,-0.112079658509263,0.0907516240285946,0.112850600750192,0.296451096039107,0.0848286670140625,-0.607594898777539,0.331347667914056,-0.218682728087118,0.202297592172239,0.119474378918245,0.31012549048943,0.359933536836476,0.124684157302502,0.149142058900116,0.273262376846874,0.280238389113611,0.107498197863227,0.0523313632515782,-0.0583864439642904,0.151835676353626,-0.0569421513310674,0.373825910205424,-0.199765699683191,0.121841242275365,-0.252622999629077,0.17969630807747,0.0333982782409757,-0.0709126208574263
mild,0.214599988677342,0.347964176698529,0.583578044736608,-0.0598342230630818,-0.355326563186137,0.0136313096982482,0.238133112700331,0.365288703095119,0.445823330513248,-0.0049923916559891,-0.586111676506321,0.631344048850085,-0.263799856982968,0.468368688871512,0.25209996743909,0.612662911576091,0.658430891628761,0.0702841228995218,0.532417856448901,0.143603283691998,0.3768412026727,0.127510973429829,0.53206451165242,-0.272302720076249,0.163376460167869,-0.354562646582154,0.485706878089805,-0.428314676770475,0.432776847645399,-0.447626337530978,0.441361550035027,0.299614214108786,-0.0628887579581468
mild,-0.172243990927458,0.0833438786482182,-0.0836233644492201,0.658175129456984,0.349921415146993,-0.0046686358343348,-0.419113523899632,0.0067918760574001,0.0677419432703828,0.0355695611736326,0.0159362179166111,-0.326163426692038,0.496571605355686,-0.49397158134276,-0.131810562214042,-0.271226104528048,-0.191065804714074,0.0811549648892211,-0.365335365684938,0.251259853971116,-0.17566188370553,-0.500717844220624,-0.30055580702104,-0.067980386219444,0.217125961934671,0.078085774331395,-0.0354700410579143,0.22498631295805,-0.394095977781955,0.483407838410683,-0.568043439858829,0.0765642984651516,-0.247653040519062
