group,CD52,CD3,CD11c,CD45RA,CD7,CD49f,CD194,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,ITGB7,CD54,CD357,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.188602325171073,-0.322164547691525,0.158686229333784,0.273009640318304,0.311338634917492,-0.0228778869128531,-0.0587093072618298,-0.261512125742407,-0.32553363952374,0.0182922315566436,0.399000351693738,-0.601097131539278,0.284922478670289,-0.424474890537284,-0.136959472497776,-0.135899911412145,-0.406865411725459,-0.56103582778562,0.111744228893407,-0.342122916745797,-0.0743165382451443,-0.223931877082562,-0.0176834727121375,-0.325623971598093,0.0341238246982359,0.0510706673459652,0.0536995508682397,-0.185344253150627,-0.0852495489142065,-0.22531006061103,0.175232951231397,-0.343421115091254,-0.365601553443297,-0.149339782652394,0.270001238071938
healthy,0.0533363756921326,-0.526301116526623,-0.047570024754789,0.224018495763786,0.324027251218792,-0.0086832930178107,-0.0489002326583278,-0.44877351865852,-0.425963084286536,0.214493174952493,0.383232134955673,-0.721979598771562,0.423332637565067,-0.546725574679825,-0.643262669026049,-0.332852938600798,-0.738446519558536,-0.736447507036173,0.146346801947749,-0.460681115511939,-0.0746178180335933,-0.409171889491733,-0.171339283686115,-0.552919906773751,0.348681269196918,-0.0300148324436178,0.338672604025416,-0.52128647665065,0.190377779414969,-0.682315963823653,0.479133526548789,-0.726250092571512,-0.299793947359689,-0.0282544047744472,0.4381799776018
healthy,-0.128829818506876,-0.285570127036241,-0.12649189246883,0.420722914281134,0.0005487132961123,-0.127591627512285,-0.262735064758555,-0.422679807453629,-0.0952487101508732,-0.0852548672035722,0.359493354380474,-0.352456708470288,0.161785815362864,-0.471585130697235,-0.0204386156053385,-0.0639995379650995,-0.467670392115953,-0.280056136782333,0.0644253480348456,-0.339965838608659,-0.0035925903156831,-0.332955207721977,-0.0720439886419606,-0.582326836906624,-0.184224437468106,0.150232818296252,-0.066584608393274,-0.273801275414128,-0.0044004447292919,-0.402742545709536,0.313578836551528,-0.569612048151166,-0.156762327538554,-0.241600066779015,-0.159163602589733
healthy,-0.191475844430314,-0.134086611837418,-0.0670421167307047,-0.220667747443159,-0.104952118008685,-0.303234624802504,-0.0849640452862526,-0.113164442197615,-0.0301300432897327,-0.20666685133534,-0.332509039554813,-0.0909758599863068,-0.0630309033912401,-0.227983311179846,-0.0283381869848585,0.0802253156907519,-0.203398769876765,-0.114768831575981,0.0154887246206162,0.0240672028690452,0.0191268976762311,-0.0961591976918952,-0.185477313465851,-0.216399653141348,-0.198709151189506,0.166214255139192,-0.134650546336646,-0.17758360317162,-0.172717339143394,-0.126052294389115,-0.0711204444232797,-0.258675418812018,-0.1474613116442,-0.153178760962346,0.180334155116946
healthy,0.0688495194904987,-0.106232616940582,0.0788317615605509,0.317374122420627,0.480365845752089,-0.0889503230219829,-0.136254904793382,-0.250099320463696,-0.216386743134969,0.165373999157185,0.44181429355051,-0.453542775171807,0.506747237229684,-0.430920933946277,-0.401828371718888,-0.225000742480319,-0.230126454332629,-0.414682220430093,0.255324504236525,-0.242533480576031,-0.092850539044193,-0.145023742368247,-0.205017206477333,-0.0964014301758911,0.24960054328147,0.131366497666365,0.122265568225532,-0.187006884783909,0.201100131698445,-0.218890950393598,0.39286303047051,-0.426887034889981,-0.139648621451955,-0.0249255893051969,0.164649185218337
healthy,0.042493254057828,-0.463135825568764,-0.0027041540676547,-0.486400301390122,0.0663532749206105,0.193553221737368,0.0877464192031804,0.144523265944295,-0.269305221302891,0.0777871111261613,0.33612937658678,-0.626710364921892,0.225058308406093,-0.0104315461079586,-0.401730551171512,-0.244796074024,-0.485538480948159,-0.671388359463942,-0.115733629215256,-0.516021591896892,-0.0751119622256504,-0.19089220924196,0.0039067060947603,-0.204159382144591,0.332851350392321,0.0179675842805825,0.232626358724358,-0.43122148986124,0.274016142683096,-0.355753656175681,0.106672903817386,-0.146181330444772,-0.265762399789138,0.225284283157376,0.0710978638730609
healthy,0.175237606030897,-0.283738388914268,-0.0611620170283979,-0.24670551687827,-0.0894431882432504,0.333132821526116,0.115697700918795,0.111574530981052,-0.528341891265224,0.242532295022703,0.179496734202813,-0.642223801242338,0.376406637156583,-0.438581851597862,-0.18955313796537,-0.337587187279682,-0.454805847418913,-0.603772755175457,0.121206234475399,-0.376058585606664,0.11374290299487,-0.0003289173138419,0.133644374787527,-0.33237242485231,0.387734157112872,-0.0441890208633581,0.25503774111096,-0.259957362570428,0.315579776643167,-0.374573286947002,0.405389660751835,-0.404373795569376,-0.552046568891103,0.0685054166950475,0.358004283808461
healthy,0.475515695196296,-0.141726618705036,0.0713681498041857,0.0315678787078076,0.380028551911464,0.18035740282782,0.191458906551259,-0.0732068563120392,-0.53344911170616,0.281614049269299,0.262365698014648,-0.809685483760427,0.486562217453589,-0.511994825546947,-0.14280070952641,-0.34117117775747,-0.593146022103706,-0.694917553295518,-0.0134763763508372,-0.694077716089352,-0.143881034172937,-0.146020823093078,0.097359993560848,-0.356501909842164,0.392025856057677,0.0880659075595183,0.552632465035098,-0.220063452343715,0.476237376231297,-0.57158515362111,0.563591354888188,-0.194782535824138,-0.435927852348218,0.120092700977011,0.500231934842475
healthy,-0.135715846800677,-0.0322168429078774,0.0042026907676064,0.052304912607399,-0.0241123556684917,-0.0429136412875555,-0.0329578293971255,-0.116551058377612,0.004746088828119,-0.0382870790437029,0.16233536307304,-0.0804716819247309,0.0495189966415234,-0.0524234258881596,-0.148392199025127,-0.0466186811555657,-0.0092633607534582,0.0149648624753754,0.0128067848109383,-0.0369180813951894,0.0200271066367924,-0.0479163464144831,-0.111396573621706,0.0129479726419019,-0.0298632135388618,-0.0775337668001189,0.0621055452797829,0.0052408931914295,-0.170827445249778,0.0260357107092023,-0.0453050649731172,0.0275035577624069,-0.0875518527416548,-0.024797862512324,-0.0141436583684952
healthy,0.0990634871430653,-0.264021747714234,-0.0588649042320448,-0.0021547982645593,0.401952435203906,0.228716725935671,0.0539442587290496,-0.148088536438806,-0.0020967736002492,-0.0592731475921094,0.0252452060319846,-0.52762601774968,0.553566050226237,0.033086697514012,-0.69038304661378,-0.469989080479349,-0.365830002068155,-0.421477647589993,0.280457124397013,-0.14009929176904,-0.0208003852531696,-0.117040412279132,-0.188351125336644,-0.205735543056818,0.664926575014759,-0.0295915408963183,0.430886726807312,-0.117996734449307,0.348339473664556,-0.263835686342617,0.333475827508995,-0.189313912993742,-0.253282056997643,0.282398410829894,0.178773887507398
healthy,0.708520617890761,-0.489513458523079,0.176956734027544,0.447918422741262,0.369937436586377,0.0069327497183594,0.246261906982458,-0.0390114370244931,0.0,0.488686563929878,0.55668227748328,-0.728438073164575,0.302285279531137,0.0488268574066827,-0.0408875988087708,-0.0502469738596729,-0.32846858528767,-0.563210341506263,0.179486812365589,-0.604068398396806,-0.102678598756723,-0.346088892724335,-0.0530879451277541,0.0,0.0345374885336442,0.0240311614111479,0.484786749582251,-0.321468015412302,0.195639541402718,-0.643615738834359,0.432915425871342,-0.161084611754403,0.0,0.381560142976799,0.39459597818456
mild,-0.0752566641695442,-0.0258188994039455,-0.0431955677165845,0.35821418078601,0.375887587371976,0.164363504713188,-0.126921038791648,-0.293671237158738,-0.0396158967953288,0.0075182375163489,0.34524908382753,-0.220814008799854,0.157423076847553,-0.35484763299541,-0.120529292165825,-0.110669154270378,-0.106174272324098,-0.0763204756582736,-0.143035422482373,0.004098643268109,-0.150044741922236,-0.075902292104564,-0.13757340446264,-0.160569557453435,-0.166774693729724,0.0110282947820915,-0.0066192908892314,-0.0291296800218226,-0.0154714636892431,-0.131625697652592,0.080303883674065,-0.322379923490744,-0.101610333914947,-0.239527289734786,0.0044323748453633
