group,CD47,CD52,CD3,CD45RA,CD7,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,ITGB7,CD54,CD226,CD29,CD81,CD98,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD94,CD101
healthy,-0.105325485579931,-0.142212776014752,-0.520625846929096,0.0827875387181062,0.247404367762574,-0.191540762618433,-0.406677154908776,-0.521054571191847,0.0738866558499777,-0.595989038136708,0.0422754570783655,-0.306148824207736,-0.474095961033452,-0.548096936750423,-0.575888491866004,-0.120639045601581,-0.0272445294125738,-0.428885469250633,0.122707786026659,-0.0702457278975771,-0.526806165347133,-0.113705729832231,-0.307266228667126,0.29467392037495,-0.0914196422021187,0.311908414885602,-0.461072523638712,0.225271433106168,-0.236298622190952,0.0134516794093138,-0.0575731025331185,0.0097296495911059,0.151549509281156,-0.41918017205716,-0.203859725300448,0.168461397715376
healthy,-0.0351233598561641,0.0448109848779493,-0.513911132269466,0.282494607947319,0.361168008313845,-0.502652401915206,-0.448255274511829,-0.434885734695763,0.384856484263912,-0.723465466062585,0.434514026399932,-0.58778734515823,-0.645357687475415,-0.747652062513315,-0.740681343168576,-0.0570485938806727,0.148803704737845,-0.47855687281786,-0.219722170477122,-0.269055996573944,-0.474207075431089,-0.113128261652524,-0.58049477887522,0.330790682753214,-0.0500949843929057,0.330016381605032,-0.532296700661011,0.141157701978739,-0.712481562209755,0.484765855424342,0.152826326460681,-0.121371154150524,-0.120617351426161,-0.750290271543516,-0.330436441802819,0.395087056224939
healthy,-0.102795616253135,-0.0294504709646015,-0.0051741054871885,0.381076836523543,0.146041111615509,-0.352684998233814,-0.163780753748985,-0.0561129325861441,0.185483253340206,-0.247772698703325,0.0408434084819529,-0.372235825020236,-0.0464916458026259,-0.290761731178436,-0.145599825474657,-0.0185075196662346,0.177215438121829,-0.17788177538974,-0.304631516637044,-0.465001021822395,-0.268918964691167,0.0501346744818852,-0.292708769214957,-0.149232526778988,0.0559174235220527,0.037827508972613,-0.0891003307435425,0.0546210090371824,-0.220204913802556,0.402161099414569,0.0678506988498555,0.0087392404421246,-0.0206993505384154,-0.507345317037755,-0.24218343140525,0.249973300936992
healthy,-0.0246662594272684,-0.204793797568054,-0.33453966646286,-0.0636435025962315,-0.169219743246963,-0.333023724610772,-0.208918239424572,-0.130421195215151,-0.0295912112818839,-0.422393896928309,-0.160387912831499,-0.105365253083592,-0.166631781258123,-0.404923014917397,-0.354979774115785,-0.15148651286219,-0.162366936425166,-0.103681499622811,0.0863939179017149,0.0107090096833026,-0.547561630879147,0.0587151815746943,-0.343507057753425,-0.082534358879496,0.0734705983302519,0.0386358970963052,-0.260576327274386,-0.0985009370287308,-0.335134066614488,-0.103750872375687,-0.106955189530702,-0.0206324754080133,-0.0380411105730463,-0.197224194416229,0.0818071068681375,0.0817604462381185
healthy,-0.102262722615464,-0.0302374877032762,0.305641592920354,-0.243339890515816,-0.430684255803165,0.341340941637629,0.229443757459427,0.31754943857691,-0.0886962803973131,0.619927660372774,-0.182409499936651,0.674365168492866,0.367080930837571,0.718293694162357,0.41533846940154,-0.0937829878076021,-0.286063584428834,0.411725971242895,0.129059647353603,0.370334904592706,0.39499964146165,0.0695509144600478,0.540414432070729,0.110370391344505,-0.162567731187402,-0.0823135848196245,0.400348716549573,-0.239650935780317,0.648115860968381,-0.442361122779469,-0.239973005413817,-0.0855258847188008,-0.268047624396748,0.693964306031006,0.0750612845758604,-0.0481588452995759
healthy,0.159330346079537,0.118570200923332,-0.336807732920409,-0.11170287244517,0.172959170494358,-0.229443470205839,-0.129579110502582,-0.209348676288599,-0.0332424930226723,-0.608213064862681,0.241057574510079,-0.288448371031057,-0.329413660939094,-0.497226938210064,-0.428756839593927,-0.113885314877439,0.038446421285671,-0.372055011195027,-0.0553853185796146,-0.199332421983893,-0.320050198172914,-0.0717112497255921,-0.402159262605091,0.0276151635897065,-0.0218976636373159,0.265221039248828,-0.475852152075843,0.287443468181771,-0.379956515923278,0.314216205957375,-0.19867675109802,-0.009074719297252,-0.0784132345851287,-0.367299819269714,-0.184403813225526,0.118171772920247
healthy,-0.336198262078253,-0.29429298829155,0.3016369727425,0.343522311316159,-0.248191243499578,-0.275108865726236,-0.0429729780387796,0.470920518321541,-0.301321478259017,0.683347604324512,-0.717035167284985,0.296002671365465,0.638724483713727,0.494009441145119,0.646301664802815,-0.0030193391825275,-0.396995148645215,0.259272709755504,0.145478464115409,0.166417526999831,0.098131592494092,-0.142468989376277,0.277714834224666,-0.746315304825723,0.0101020771374902,-0.533186946370354,0.164670321303487,-0.544893104163674,0.397093002264227,-0.519981346145828,-0.0352798931547348,0.175116295571634,0.0429909838387018,0.338089502704314,0.701303551887877,-0.262989078933245
healthy,-0.514570211143089,-0.605400044084833,-0.0898074087313999,0.0537852488799717,-0.429402938537612,0.0555297923352917,0.172837832993757,0.346584384252526,-0.0892854093041218,0.540078314459839,-0.502561872527328,0.267202247602594,0.0219697070741022,0.159274497603318,0.320288739390821,0.0186095780755865,0.0564697971334972,0.499923474574511,-0.0793679350885921,0.0611883694575504,0.125664625123973,-0.0960643260698456,0.110295586545957,-0.470867789834075,-0.118970596408236,-0.420177984306618,-0.0581884802716833,-0.403562094601578,0.51085312669803,-0.27375874052457,-0.195725888723069,-0.0724927074258997,-0.0486136346424148,-0.0205258239054751,0.353874468084657,-0.393532897438229
healthy,-0.0414664221565362,-0.189255932683421,-0.280821229876065,0.273637807124654,0.172239310997889,-0.428089743803727,-0.350020039023454,-0.185509331799662,0.608032929547654,-0.639240586406344,0.243423094896791,-0.609881072956058,-0.396227895345393,-0.567248060493826,-0.696180362648028,-0.0797063577417665,0.219322250503045,-0.623866603850011,-0.303858422470531,-0.373883357114179,-0.557735908232267,-0.0342578581028151,-0.470157153385377,0.135454531994008,0.207033252631872,0.0498868558429586,-0.452778996818348,0.142716317200816,-0.526132272134301,0.30277992967783,0.066871899330292,-0.0811648868715169,-0.0258738301412218,-0.667064517080756,-0.406189652536518,0.140608388162706
healthy,0.18004011547217,0.203916596696762,-0.168347308814616,-0.215008110734263,0.374594433812659,0.0345044485953296,0.120177469910821,-0.0771774205939395,-0.0121608982529923,-0.485677170504084,0.467911295627384,0.0697179466860258,-0.667088268378621,-0.267313649720723,-0.479913216350624,-0.0161584086682323,0.280501144763277,-0.139246111418662,-0.248015688253522,-0.0389356649946819,-0.186291225606908,0.0341732448956873,-0.148812988522676,0.67319637074982,-0.0292501322127594,0.462561954076379,-0.0711867600118253,0.37148531493405,-0.183209435517693,0.246244577865405,-0.264008850926562,-0.0445338749195093,0.0197889125040181,-0.101786433417234,-0.344919711314973,0.166480448583503
