group,CD52,CD3,CD45RA,CD7,CD4,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD2,CD226,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,-0.154686278348718,0.227783989521161,-0.313380296626855,-0.392631439843437,0.0087876560824603,0.321930605660368,0.179612603248772,0.10428793715816,-0.0790058236917775,0.290847669088442,-0.0332624154677495,0.271915268741184,0.14728797256912,0.265070443346065,0.265762472689085,0.19370139153346,-0.0387303044687687,0.0744168826360607,-0.157441482651932,-0.0787967844834958,0.0914458705593495,0.0609538912391961,-0.254330349556486,0.02281721948528,0.117930186802912,-0.033176671596596,0.29997288172434,0.128937506928738,-0.0357623313388908,0.0407530103119862,0.264909902847613,0.0675414367772397,0.0629867204479551,-0.16929836237633
healthy,-0.0787526091369566,0.504456242464221,-0.350500794723432,-0.416754056942687,0.012458715500551,0.519954094715881,0.461106558457298,-0.266929068077031,-0.488979218709302,0.749113171485596,-0.490509301164624,0.610687461396236,0.681906151243437,0.74475591610932,0.765385166891559,0.498761787620177,0.111933699849984,0.424485192439705,0.256371748676648,0.298275988029753,0.583002846684933,-0.375958745683646,0.0492909531545901,-0.384626497096072,0.51259004570982,-0.188063352478691,0.699497573797404,-0.539973245843273,0.140997335662111,0.11416267852376,0.759591697742021,0.324047289574751,0.0534880489037254,-0.465034625298331
healthy,0.18017577708877,0.167503759009404,-0.464308061158212,-0.1185187862519,0.249997323921273,0.498837108127102,0.186829958646643,0.0778185793839948,-0.355812915501762,0.3375333545237,-0.140524407279147,0.498246313070995,0.0309720712575373,0.419776851957214,0.333198477574624,0.295454309890993,0.0762371776666129,0.343283293980615,0.206160818053744,0.352535574741355,0.454578735747651,0.240763354222804,-0.191716948391327,0.0916928365150025,0.233121421445636,0.0171883643044285,0.209663214356294,-0.512684926699336,0.0425044428355562,0.075072003519666,0.532200812149447,0.242964592298956,0.27772041180973,0.162209796939506
healthy,-0.0064265793126525,0.203946376277562,0.135363075723079,0.187845832902141,0.0925362793877911,0.0450999003218734,0.143927643445624,-0.0571695018027841,0.15803002989811,0.306405374639277,0.116929638356763,-0.0138012156802233,-0.05164637519128,0.442733627539841,0.356391496048313,0.424690900699237,0.137323506935011,0.204238011711362,-0.0286777401089035,0.0065874966251733,0.467177002939811,0.0578902722088821,-0.0417290462868202,-0.0256208396298908,0.295879654168511,-0.0242310515454883,0.0450544609634248,-0.113054985310513,0.121815360853398,0.0978590556859324,0.2305203200409,-0.116745947050654,-0.145060115767666,-0.0550420543335089
healthy,0.26855642627233,-0.0841266329540666,0.150982268570462,0.382248162383586,-0.147551087779135,-0.218389811486255,-0.294120174753036,0.204357353560893,0.164200560841697,-0.439292645132133,0.432463214026766,-0.374983956795148,-0.422558411412296,-0.260165423682911,-0.39559660219524,-0.148426408036856,-0.108216206673038,-0.0127897210255275,-0.141422952189699,-0.0506061789042693,-0.0617214359783744,0.2608212291922,-0.0745616435724788,0.411505165388792,-0.111147867404973,0.345615283467016,-0.135220259547051,0.503627376664502,-0.108332154699181,-0.0619043307206311,-0.260633933268352,-0.0638633806086137,0.0947860110940476,0.0077265863306667
healthy,-0.117495004540134,0.3806603066828,0.31866398540279,-0.078086697189298,-0.152423016229218,0.0572128230781635,0.267672140217262,-0.0547653913663563,0.0310908189067749,0.639814208054783,-0.178810835677379,0.183759733005265,0.416407999879367,0.564917339182027,0.576842329206565,0.540931707262004,0.0932844547581618,0.270868187890503,0.0934719472898538,0.199749679950799,0.419496681105369,-0.164737702334975,0.0393324452131601,-0.142013398118706,0.464006513904085,-0.221745655971761,0.453313679445795,-0.148086738843114,0.0698898182294467,0.138227936333716,0.38677451228355,0.263575328448102,0.0062801181456064,-0.185341175884822
healthy,-0.37058000111396,0.319186843307446,0.476568213139062,-0.114541574171102,-0.339498985898646,-0.320353169477679,0.596053125674698,-0.500048750249587,-0.296733845460969,0.692098974437446,-0.651091371496035,0.307905038401948,0.381972847156921,0.425807827013857,0.763146965062851,0.363245085815752,-0.181313572768576,-0.15184102329831,-0.0634967022126119,0.18418151398725,0.17702346707069,-0.697444307317365,0.158779540093208,-0.577513591574309,0.178883813004416,-0.519468558094097,0.364187127544687,-0.483838273479865,0.0672806398670314,0.0256535538677294,0.30588731050524,0.810605863824497,-0.166338323481955,-0.270896671755105
healthy,-0.392571143339419,0.0366995844318334,-0.235498233027218,-0.512192765637319,0.133803178110259,0.219657941164398,0.526602252366905,-0.357731751547163,-0.116475273756871,0.628909043149714,-0.475430466384388,0.592195083989976,0.0564301209509255,0.451014847641874,0.569773083527079,0.59972373992843,-0.184305722262155,0.0526252290093391,-0.132132182531116,0.0262838213496406,0.38984921857309,-0.314707199127866,-0.11001717540939,-0.505354082342706,0.0692166763483623,-0.5457277572508,0.504098413726804,-0.556795483428682,0.174637939754823,-0.0731180028093245,0.316931556852485,0.281296819818825,0.112706575725196,-0.566788809665332
healthy,-0.0090278599626064,0.135408260466696,-0.492286343000238,-0.239234050451246,0.0299867549622481,0.55267357249523,0.268007014107734,-0.0682782629952012,-0.209133392008768,0.669970096375753,-0.375874935130793,0.769845035639541,0.377149312746024,0.660858409445406,0.713323995910903,0.662338269980349,0.0267470720263003,0.432712833242657,0.308045563736384,0.387947897526837,0.595482993664678,-0.157730479862744,-0.272785540685933,-0.15004560570213,0.340838109156312,-0.272746501248992,0.728684677280073,-0.372737765870287,0.0237546227914091,0.0468257217362926,0.815899727425622,0.363375492832374,0.20632211111273,-0.129893033649799
healthy,-0.286044218107443,0.0763080617508276,0.256080714757658,-0.447578562682882,0.0481381262440361,-0.120103330866334,0.116452035339874,-0.259056517382828,-0.0488002244980081,0.520510065272418,-0.520927490639791,-0.060849582914487,0.510100692982494,0.259329121584407,0.517328932200954,0.175727294259453,0.0559127016305531,0.0027963556905912,0.195259306512916,0.0287954270800629,0.195993540618092,-0.688043445688989,-0.0559748539137069,-0.457125577676568,-0.0211401468621923,-0.42824260782912,0.236662535608664,-0.311096796716737,0.105434828424187,0.0389771834685881,0.0614774065515757,0.38655324835467,-0.350767750606507,-0.167386404708639
