group,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94
healthy,-0.155755435691629,-0.288413834986322,0.0764396655962199,-0.311912447863847,0.0219853917168136,-0.0470277746383454,0.317125970476312,-0.014506880439536,-0.015147475491426,-0.0837653782934398,-0.101074700921415,-0.0563578470226954,-0.273037797525815,-0.286277269728248,0.0652985667707893,-0.136086331947534,-0.471086449805768,-0.37372604601094,-0.305010600128086,-0.167482766775139,0.396751992962909,0.278993589620411,-0.265688590178315,-0.0741709728269109,-0.15506124808201,0.0898124596761022,-0.443123084180577,0.156168641990606,-0.170931530197955,-0.0826420626260796,-0.330542823275332,-0.236273112769478
healthy,0.14438701789246,-0.463560854484288,-0.268800878095379,-0.308952146047434,0.398702836309103,0.47905924341674,-0.0915083617971564,-0.131915325496845,-0.514921494630914,-0.491679236823875,-0.491998006021873,0.317783193455631,0.538981094559467,-0.754801794869112,0.530897017616693,-0.609318644144836,-0.680828211950162,-0.691749731357318,-0.76408584557716,-0.497080521906265,-0.140697713995074,-0.280042818690858,-0.557670077458395,0.430592004456041,-0.0505571992098942,0.445821213341489,-0.464958911566701,0.214671738821201,-0.640122070665333,0.593252938538754,-0.708193947945914,-0.300795446454312
healthy,0.139115192139204,0.176794806344789,0.0267972398592735,0.113662478249948,0.342367176162591,0.22849473076792,-0.0451806734607546,-0.129610480230422,-0.225950378988571,-0.172936050358245,-0.142025673882954,0.124941628056647,-0.47681776483628,-0.19526465807408,0.0757228455770444,-0.39424384837896,-0.0096033097062606,-0.304288326425523,-0.216973689585432,-0.334209577824681,0.243828207387099,-0.102551062815263,-0.320016507389856,-0.0292416612625423,-0.0201463387035872,-0.0538834054995061,-0.0297517226140609,0.0036058941222255,-0.547631192285757,0.195079003275035,-0.430917565507868,-0.133664644425422
healthy,-0.142946885375444,0.0768894971744557,-0.0285031169995259,0.0479205033294119,0.0274181868297466,-0.138314513594222,-0.171105426445557,-0.0971236004014876,-0.101218000062469,0.0636475549773808,0.0142456390060164,-0.113136623056212,-0.0330422118681587,0.0777887627845629,-0.291708763904024,-0.0726201438588431,-0.0014574970472861,0.0630105056165786,0.0336871212471059,-0.0190573586210122,-0.0586892151310564,-0.0685062859463485,-0.0296847992823294,-0.191085998585539,0.144086142532206,-0.0566481237451981,-0.0460325179277705,-0.254755683912814,0.0142861867698184,-0.0964640037054384,-0.193097830416031,0.080572482952988
healthy,-0.185084904348683,-0.101730931310577,-0.159927349327689,-0.172439661458506,0.0810589242357865,0.0052564175560483,-0.400039962919751,0.0035913057474952,-0.0741764785489097,-0.0374542583514578,0.0658583469513814,-0.215824905183312,0.138674448372724,-0.104506303632873,-0.264386521346944,-0.134484607618971,0.197418375815019,-0.196388338140979,0.009469892565043,-0.0634721855771474,-0.0472213876415931,-0.072075168560281,-0.266403506799634,-0.314057126636225,0.10012432415701,-0.237511653920107,-0.171944647835549,-0.133000569548551,-0.276943367919153,-0.0347149295511104,-0.209697929785864,0.0261534219808638
healthy,0.190073650071505,-0.283643273036953,-0.204437480711783,-0.0764830516401936,-0.301065039089779,0.258309696037771,0.245073832229284,0.139959642517037,0.171933697099809,-0.0967331556727275,-0.228493253928723,0.186407581370424,0.168861095130214,-0.486843068102996,0.329097453277302,-0.0622680796704003,-0.395897256499173,-0.431798811521194,-0.510100000833517,-0.477852990839862,-0.0111692729032028,0.0045593090877128,-0.181419243500417,0.341867310119516,0.0493000760112107,0.166554473713042,-0.263955622531077,0.350651643594881,-0.356500794846887,0.151745558735071,-0.155659312995912,-0.246348247279641
healthy,0.262164926150158,-0.346406273793208,-0.119548863446479,-0.458179719701479,-0.342996498602445,0.221463449569345,0.412588645665842,0.106886557205717,0.235300241974475,0.0629000680011065,-0.497068224918699,0.239108388523516,0.366994251750833,-0.72228203758873,0.688298433099702,-0.362546298699051,-0.614781757896184,-0.54487741738998,-0.659790687636573,-0.242962920544763,0.225919007861164,-0.113628966946471,-0.327677524821523,0.712664799304509,-0.0418645573001349,0.503653940733391,-0.233774935282473,0.537302671309874,-0.402982375695567,0.518289688429251,-0.36136746167876,-0.681772562763604
healthy,-0.295442764770957,0.226766164707985,-0.0255964250998628,0.302890289143544,0.517891747292806,-0.0457221572125165,-0.455842283230182,-0.162797898097652,-0.271616016254011,0.255433209150652,0.295566193423745,-0.125937842156688,-0.117196534812681,0.301051220416141,-0.246442114406212,-0.0909108632694772,0.328524203262552,0.148226181047258,0.279470465295366,0.177047697590642,-0.0987332296752116,-0.272187277457729,-0.168860148916349,-0.467807755814827,0.207789705014139,-0.429459241885723,0.206827829661736,-0.353952530847262,-0.088565023020411,-0.298114073474149,-0.513275320661893,0.276545202928496
healthy,0.293414616244991,-0.0561950950991133,-0.0268752407921696,-0.0704605105016641,0.293716649283402,0.342868101614421,-0.0187415420640577,0.0277068624350416,-0.323473953797595,-0.23837004711403,-0.173162028865733,0.20275428289975,-0.118160454352695,-0.582092398930078,0.3864003971112,-0.512459969496036,-0.359862531973942,-0.333521267851088,-0.449486571840743,-0.355346865650877,-0.0228459758982403,-0.194421482819063,-0.355939333864753,0.202334707205291,0.210252908961398,0.251988858269204,-0.0439222447991182,0.12324069987002,-0.456783756489825,0.350667174930104,-0.389328760710242,-0.232435365243995
healthy,0.165930123288852,-0.223568932902111,0.347498563525036,-0.043659186740878,0.145237457438657,0.470819220652179,0.250415180946506,0.0877223766979304,-0.191625785541337,-0.0439861316858497,-0.0306833190204315,-0.0941959739496545,0.276060582891594,-0.508982458946185,0.51894701516833,-0.102936601479482,-0.510263172439697,-0.342953976435938,-0.350610693339835,-0.202061344079168,0.0085109136815834,-0.126449805029611,-0.239936720335412,0.533776651692076,0.0450476925730409,0.323480002362906,-0.0840282880813581,0.326503445055812,-0.332671072650357,0.393525182359037,-0.223076912145754,-0.0394725037242631
