group,CD11b,CD52,CD3,HLA-ABC,CD45RA,CD7,CD194,CD4,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD226,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.317383346875969,0.11521655310624,-0.382320491091496,-0.413613248987603,0.250424227413978,0.300956662240203,-0.0502438039243982,0.11099191704151,-0.201997507530724,-0.377429825274926,-0.496983755214496,0.153047472611172,0.193706208607741,-0.623232202950415,0.335245294329562,-0.358763421839877,-0.486775085258965,-0.497105313174481,-0.558418288798644,-0.35648288766228,-0.180570159200296,-0.144079932992984,-0.295079679454888,0.355216681196095,-0.0219942242268063,0.463783085145208,0.134522988347222,-0.219429695225017,0.142551689847695,-0.0147901107725391,0.106752307106148,-0.32746160595352,-0.247944533131946,0.10890018560452
healthy,0.246455198702007,-0.076432073176089,0.475808556769737,0.243800818809097,-0.264733932538941,-0.346522845700344,0.048768504488162,0.0254843285195921,0.449574214845297,0.413271740911987,0.373232479118478,-0.285091091113669,-0.281641968862919,0.670978132142516,-0.477511922508454,0.540142422343579,0.659702093358348,0.706495755283472,0.680181215451497,0.444416881598495,0.401598184265723,0.236781088067968,0.539712381576339,-0.34848742361416,0.0219038813340352,-0.348711825382561,-0.158203968301016,0.721668095415123,-0.492863123501261,0.0819456761755079,0.108986692342706,0.758623946675752,0.354437703258202,0.057574034080464
healthy,0.157906305338458,-0.060094460907582,-0.0183373124140336,0.155695022058761,-0.654681800544185,-0.351597080181955,0.371666101487043,0.161408328153901,0.592941556797582,0.268709156964296,0.287398603670841,-0.0051301596793516,0.11626027745346,0.461627757869669,-0.265816681315092,0.709916968676501,0.0070245396958872,0.438143072372256,0.359474270805526,0.41853891422338,0.339860038762667,0.331463617808424,0.418918749565054,0.167348276865312,-0.205348115560958,-0.0563798070322518,-0.0285413337597721,0.522937202742765,-0.465059671736455,-0.0227783628654364,-0.0431817522209141,0.735144373318403,0.130322035164685,0.539114854027206
healthy,0.0059033583163037,-0.016843927402596,0.232443365666735,0.185129255437605,-0.0746395032434259,0.0591551763288913,0.0790316496590137,0.0478391217036916,0.125780009968032,0.18563891104053,0.156740521160568,-0.101686307944128,0.343254260297127,0.263440775643927,0.154273924517919,0.132385135551791,-0.022683359875836,0.314345605470908,0.287430533589121,0.219849621260295,0.134852169211672,0.0246746818951666,0.463538921634281,-0.0086996341534962,-0.105983349790466,0.0383901262485611,-0.0474016924562553,0.113523649423689,-0.189676709772744,-0.0051322792516046,0.0029249088637222,0.164816540005922,-0.0032102480941033,0.0636891729810661
healthy,-0.111445603685259,-0.122467040193012,0.127162873999157,-0.0072275185514448,-0.474251479215291,-0.511115888454972,0.163897076304406,-0.0825851302438679,0.396317472112321,0.28834384922219,0.339480089479589,-0.232801306363253,-0.168819345313892,0.598480240197213,-0.311004055130657,0.714012470341789,0.355227060296051,0.569135873192116,0.477256196430641,0.501178204705153,0.324973220863165,0.224655267585937,0.438262884292079,-0.107921943820748,-0.242463979298269,-0.028668072945175,-0.279924038574393,0.645467293853737,-0.436558405941214,-0.0172437188184849,-0.173521146874929,0.78204086465123,0.186530477043317,0.162044291310009
healthy,0.14217246291987,-0.0886439818594852,0.0099650328707389,0.0435670599419366,0.0455447624594259,0.0460706981509214,0.225941678460061,0.046438047292897,0.0504997104556479,-0.0018244219857285,0.087393632512317,0.0425224649494854,0.454263876225445,0.33155734369126,-0.0670357301441152,0.216015510375873,0.153982492245003,0.139748592600766,0.0908600311677683,0.0223025313523625,0.0706619259653087,-0.0332216427231742,0.308053055635961,0.0427278616196686,-0.0398570419356472,-0.0391685539272132,-0.0131571003910853,0.137879249627068,-0.133873535922745,-0.0499258616472747,0.0087700328050631,0.279164720098004,0.0579293511612932,0.323421378063804
healthy,-0.522497430523123,0.338482400774162,-0.314965737779808,-0.449991548612181,-0.432565025922801,0.179028529342243,0.172939490135291,0.136777315801553,0.327241089686563,0.0865881701270953,-0.561129442097314,0.361951695812406,0.226143412243672,-0.712551674763337,0.668410029737705,-0.313945285171506,-0.538043978833135,-0.49509821836455,-0.696540332952003,-0.311524759027417,0.121065935739303,-0.0267708135688404,-0.290160963952732,0.713131733483051,-0.125719926245728,0.512173235114382,0.540419421106827,-0.36394805020048,0.495094845868921,-0.154322306277287,-0.0317347685472842,-0.346092062815097,-0.710534842755194,0.179636531825142
healthy,0.124361328407189,-0.505018412256751,0.135327762634613,0.209789609027599,-0.0444913826301025,-0.434476721137945,-0.210852191801001,0.0314491749767268,0.0671365386613108,0.377821024096394,0.554692553160519,-0.344835444820973,-0.216423046110836,0.748231114440724,-0.463828926785337,0.51081645308687,0.0950954689864028,0.549444288668613,0.741138110795137,0.745151597812417,0.117377898923098,-0.0983530270551624,0.410582312049382,-0.418869678716984,-0.0789014730379497,-0.591230567391823,-0.592567449936174,0.66119246016622,-0.483424985247746,0.153360967143238,-0.0543466408176937,0.21792102697027,0.348248421697149,-0.121740794552478
healthy,0.232501222627791,-0.141065447164199,0.0232040827203618,0.170914288035262,-0.533011886030475,-0.239421694937201,0.0949299696227308,0.0176685899693492,0.53271082556087,0.38515207078679,0.244146936914702,-0.149361878829817,-0.12891393953276,0.636965416280014,-0.377566647912849,0.75710169212203,0.360411931314817,0.621252215841223,0.696631011890195,0.675964024762473,0.325322319682925,0.307178996927239,0.59712552611793,-0.224137012702566,-0.316493681617804,-0.191908579986503,-0.278029571023291,0.717792319650096,-0.385608865559329,0.0258411050186538,0.0338962310687951,0.80328099187273,0.349706798409056,0.198002007295309
healthy,0.200744297514039,-0.152259683168723,0.167672903988525,0.0016853673918183,-0.152787956415711,-0.522952830940306,0.0175023544605593,0.271578719333627,0.19812619442719,0.0414995179560641,0.0709811804034244,0.0015293428500587,-0.1111015180892,0.313654763537466,-0.499137494848688,-0.0051995646404314,0.602087564629863,0.285485878739664,0.27970415927441,0.0168955494380978,0.0230763420161007,0.111487679243552,0.0945087102883887,-0.593060596715609,-0.0445372432114762,-0.498834535876858,-0.353827919521441,0.180397438442466,-0.357670878634302,0.0158751717484843,-0.0781064190123396,0.128607104934874,0.0697343218037386,-0.25318936308791
