group,CD52,CD3,CD8,CD33,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,CD54,TCR,CD41,CD226,CD29,CD81,CD18,CD28,CD127,CD45,CD26,CD49d,CD73,CD305,CD319,CD99,CD94,CD82,CD101
healthy,-0.0862008107722288,0.375996860409126,0.246364879169046,0.0504311562422326,-0.245347125058101,-0.212114701564879,-0.0925411282669477,0.0156621280985591,0.165546946651665,0.449595228845166,0.410662135053393,-0.0252832706616928,-0.266460442480593,0.520502768965394,-0.281596237123514,0.316156953426396,0.131727824970966,0.417324826158545,0.438981682927986,0.483795991621368,0.387387714891772,-0.0623199090227024,0.0842098577055534,0.202972071300193,0.0701427031194335,0.261264522477516,0.190387559751802,-0.501213660761773,-0.437912085426826,0.386934822378461,-0.0499566355834228,0.236536212711599,-0.184947049918928,-0.009718143505324,0.408570238905433,0.26965138775545,0.41375022630351,-0.124055725197968,-0.003347858643815
healthy,-0.0938523726029477,0.437334920067986,0.284850575102324,0.002467554195069,-0.160148577027928,-0.295264863202448,-0.111637167331021,0.0231457541211178,0.336030886698645,0.321187392982974,0.254145323058881,-0.254845862064797,-0.115037179548098,0.578422268073477,-0.372444791774828,0.438899764109781,0.0444741164051365,0.55344999281421,0.586972115540106,0.600631231355203,0.329357615088317,0.295547908441231,-0.0668709203711951,0.153780565615097,0.141212688505475,0.283696770766044,0.488304816587679,-0.31590235261202,-0.328126883038582,0.375691264423504,-0.16965977632452,0.657871350880073,-0.421883460041592,-0.0571610361288129,0.12677278016375,0.670890826525408,0.282099225759225,-0.0239112071555318,-0.328225459843667
healthy,-0.100658909956982,0.011517498029626,0.151821317784688,-0.116067144217967,-0.530665589791318,-0.185014541327104,0.0656364481352548,0.266738348347708,0.491518645725078,0.273812520609364,0.26528565612192,0.0103486216828616,0.178777622972872,0.347742515639681,-0.0452963647367806,0.545474125337029,0.238844334109829,-0.0038793346543334,0.349382042697475,0.258001134641723,0.394951562173905,-0.0722160923391725,-0.254315479935452,0.0658757673011052,0.174062705300988,0.339869861402031,0.500190855200469,0.100488073122013,0.117865404361974,0.144979273596332,-0.137730174879445,0.473684700468183,-0.251733667769228,0.0507137175537126,0.148639971973768,0.630134304007845,0.107342475391016,0.471548805141652,-0.0236483458981281
healthy,-0.0707600908449628,-0.324183327133246,-0.15251111711894,-0.055028684567302,-0.0115016628265576,-0.141612519136272,0.0248242475866458,0.131056379364653,-0.0641881919669074,-0.117378632768434,-0.0900109114578296,-0.0012690654774346,0.405807660245169,-0.281490487491253,0.0496716267426246,0.13161954393612,-0.0992571932005762,0.0315420661444087,-0.264432149407285,-0.310070370507076,-0.198505710389897,-0.171121716915531,-0.211749237567104,-0.0356759579328044,-0.0637053623305906,-0.321551071514846,-0.232119514973457,0.137465205178488,0.0768393814667677,-0.26271231653926,0.256790108971475,-0.057928044039993,0.0938887291653625,-0.164300070673459,-0.0603224039866892,0.0724894019885614,-0.0961831897300845,0.40702452936509,0.0052460577356702
healthy,-0.173256874856865,-0.116578171091445,-0.139644474200509,-0.036151698671827,0.471820120611059,0.117298329920413,-0.493248183440163,-0.24483675461108,-0.479910431791563,-0.229806458024492,0.0266146066890727,-0.13011588706279,-0.0152778661088355,-0.313434075048019,0.0789186915455722,-0.454122375181267,-0.174013984995873,-0.0137536022757605,-0.440923549059127,-0.198279781824467,-0.213906674827117,-0.0360611586730178,-0.214085420177614,-0.388898847752464,-0.396238652312327,-0.137255750911979,-0.47503851507671,-0.278992483165192,-0.140725594298491,-0.282914469633453,-0.0712046421737677,-0.485987297798577,0.159470673903101,0.143855779555709,0.0163488285680107,-0.494311385831483,-0.0133269509571952,-0.278648075619455,-0.231621522091986
healthy,0.02869859282386,0.571487272938951,0.199652439167615,0.144951310888637,0.503367299803019,-0.0744805763163886,-0.15890411527575,-0.100771339074693,-0.0404735261262038,0.127715898087738,0.272047303597905,-0.0267889036989123,-0.318056198363831,0.670766206258384,-0.0505263953893524,0.0393873310219435,0.128367002056664,0.389225998186601,0.596385345704063,0.647194466656367,0.501800726830684,0.405997772290686,0.10772612236053,-0.0396058467193891,0.0284645486312651,0.56342120342523,0.263629375732441,-0.229330153429347,-0.22795475569658,0.546054795935176,-0.303168919954509,0.35951874357166,-0.334467251088879,0.342622932743843,0.134110684688574,0.243160571934001,0.254455521349743,-0.231069730221186,-0.161199190185382
healthy,-0.595781054119648,0.139721333942439,0.0679861718879932,0.11194180299747,0.277601599384949,-0.109067924962354,-0.191587411822601,0.0006566768252542,-0.143136314524008,-0.0694919892222059,0.565483282817075,-0.442140865419032,-0.0360444552859405,0.635603763937885,-0.60332733587562,0.326963045200875,-0.009650795468733,0.394461458624054,0.429401553220649,0.643467778721742,0.366120902586372,0.0142662142872609,0.0173192160113433,-0.0952450533189179,0.221228877088792,0.0935452852932112,0.262999680479125,-0.623913456993207,-0.652519564458385,0.0663301355261154,-0.536692750793056,0.277583263087762,-0.509494075242167,-0.0637593771137929,0.192512915172883,0.314771934637372,0.561809710132998,-0.163764399897535,-0.533510054449303
healthy,-0.416394073458971,0.31304347826087,-0.016949588059319,-0.0739962593987964,0.178826493264182,-0.245164281189484,-0.415101720325279,-0.299087044122099,-0.0525880640806291,0.430062841184095,0.55998220643766,-0.140138972709644,-0.267509575311899,0.612418779598694,-0.360922867865875,0.261090727523243,0.0628657310206902,0.24406277889077,0.400782430830974,0.656154445737647,0.595232365213621,0.393945166503985,-0.122229149505588,-0.337759521421007,-0.124970748136356,0.442270107537888,0.143933493891644,-0.431932114684611,-0.528200254845118,0.284731221234193,-0.686255857688254,0.319034934934677,-0.321136068438802,0.0140511408781265,0.520067627031731,-0.0420757769558071,0.158953684006012,-0.355061159664576,-0.283257737738574
healthy,-0.119710343576002,-0.229656687214325,-0.179262942631144,-0.0845802211165723,0.402522205800934,0.244438292214735,-0.322074625947787,-0.108680368131682,-0.446496042690221,-0.236734537674213,-0.162014131490976,-0.0742254276393291,0.557184713399032,-0.432522376289928,0.392181763121043,-0.544763636931884,-0.0639975238293519,-0.290955417057484,-0.36598600346203,-0.430534914684634,-0.313005796785654,-0.102038461037407,-0.206637276942364,-0.347987399820645,-0.321947871483116,-0.380002113843575,-0.282269404293804,-0.0519115248320129,-0.0167621477403518,-0.289877591504503,0.0054203333089918,-0.262436255193847,0.421144007556842,0.279337062015239,-0.224955947259255,-0.462528965356544,-0.197145382303217,-0.114558665829201,-0.0157021757084694
healthy,-0.152490941347201,0.235331607343419,-0.37882428717534,-0.100981750759948,-0.229651278649426,-0.472687268968749,-0.067987681848315,-0.0692279626137979,0.286853246253403,0.0498058885692514,-0.0754039690908461,0.200366663829667,-0.12145483363439,0.453827483837062,-0.465178343342517,0.0097337450044528,-0.322711137038905,0.526769714524124,0.357010446055375,0.333614234398942,0.0570911382522949,0.313711490192546,0.240287148171585,0.235781600177516,0.117777515448045,0.255212131990366,0.125142360954235,-0.508925200445926,-0.377576639883083,0.166138534631533,-0.371642949227844,0.337951005500127,-0.359968848617631,0.0622086651140866,0.0359221186479994,0.145471965677661,-0.0538551438621054,-0.245889987802277,-0.181496896006951
