group,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.0476271575515282,-0.122819721536265,-0.415535066069097,0.194197073159665,-0.0511149742902189,-0.30621334396431,-0.0020570645729097,-0.334219609550235,0.252492160732302,-0.219194719441851,-0.0173211797672428,-0.0636093142324866,0.0088668191039294,0.136665449851428,0.0875611657877043,0.353200796516986,-0.0387856349500185,0.167636788315868,-0.069109261072374,-0.0251055380830116,-0.112269058232973,-0.236526438174322,0.137044260614746,-0.12767501449553,0.0607544674240025,-0.004707262190318,-0.0167378614931999,-0.0862142555481702,0.138577797479174,-0.0122324195490117
healthy,0.463619940882015,-0.432046167821868,-0.44004935568248,0.178073772385917,0.140387017443615,0.0211719662080872,0.566825787431522,-0.574800584084573,0.757057376424467,-0.498018972302278,0.629087293476382,0.634422801722326,0.709944998250281,0.750684039031268,0.516807382784488,0.20245099563415,0.424541854176428,0.269735597201355,0.492315304253391,0.549394627897014,-0.363241253687034,0.0578159013782258,-0.371947238571591,0.502986442526362,-0.17018758084695,0.633771201713103,-0.536818183037226,0.706730111493002,0.30457235023478,0.0792971103727051
healthy,0.0819104680146393,-0.482719035498476,-0.171443333659859,0.0574996672123223,0.331012238542904,-0.0103238875450078,0.54146319048506,-0.515209454127335,0.340605015820307,-0.231586993048181,0.512668447353569,0.0822590367846553,0.36863396359834,0.189492402963456,0.29716261621933,-0.0801850738686783,0.30712944751084,0.180414476398332,0.121922669658315,0.473563352296002,0.189778356949974,-0.23310291701122,0.202474352294548,0.165898299543662,0.188468645481473,0.235948593879658,-0.296832119070898,0.581713972824658,0.185425518351174,0.282721470132455
healthy,-0.233306693176356,0.0078426052265274,-0.269293550670747,-0.0621589189905975,-0.153994466321575,-0.0825325284032647,-0.385517307107752,-0.020354849072028,-0.3170905781766,-0.142556223197785,-0.301922802309215,0.0588698089879647,-0.422682265266954,-0.156076903724158,-0.183602289478721,-0.313203146299998,-0.260170492011834,-0.0493174032457126,-0.355829565669092,-0.356331346062088,-0.383254638843925,0.0181197228239492,-0.163498799379277,-0.328515559310153,-0.171274316718065,-0.264564451441731,0.0777437387795025,-0.353701826765858,0.0794542051158443,-0.091423597068973
healthy,-0.0962652760219132,0.447386454357958,0.375503482025524,-0.30596460990904,-0.170238481047731,0.080881719831704,-0.382635612209951,0.0249523012150156,-0.570816874319712,0.471064425301981,-0.619587131625866,-0.402086477129334,-0.54925269544777,-0.568082442965619,-0.373195131666995,-0.189113642680908,-0.295048012812909,-0.371840645181343,-0.209142762107017,-0.470500474168036,0.172195144639189,0.154982667897238,0.151792222505072,-0.308162179535352,0.200310431415557,-0.560421203053106,0.537485450455937,-0.684652351447746,-0.188176440461065,-0.0778643570247121
healthy,-0.148572043621535,-0.341392461091329,0.0147976426955727,0.128127133576796,0.0879265837741527,0.0838892372917056,0.257577455654606,0.155137693545032,-0.0497090796698078,0.0219983113249654,0.160116693209796,-0.245929766805225,0.0349371481501914,-0.161362582449399,-0.0500994184522586,-0.0204018704988089,0.140372003471249,0.0402795835587775,0.0500566779771733,0.0993788137955886,0.310489723217055,-0.147662254548348,0.129885156136988,0.0061497052737118,0.203098789402563,0.142696017222922,-0.0003497981800698,0.219740753271544,-0.117063097378506,0.347210424975396
healthy,0.234187604690117,0.170190595880925,-0.25378564620944,-0.483870833226609,-0.0307791724405836,-0.110020543814936,-0.0074505077562682,-0.112695147982702,0.715356542339672,-0.646082402610439,0.491147517669001,0.572251350159428,0.507243794731232,0.665526424191394,0.337091813321926,-0.353645272185327,-0.0190102025277905,0.0544634542613383,0.161357602705538,0.412208567899366,-0.676358497154416,0.0520461919702949,-0.590294177797222,0.209645195675346,-0.497239100236476,0.478650355137064,-0.499825445840635,0.466787061356293,0.636191887446108,-0.0503617555356765
healthy,-0.395330443719558,-0.498909784484078,0.143089609915471,0.196629267560184,0.327449340836077,-0.0415794054492733,0.194282198161837,0.0311707781871425,-0.429923727550208,0.0618823348223945,0.0131726024323563,-0.12440113951323,-0.328446678188102,-0.50095948717805,-0.41594483145723,-0.0149588171267346,-0.0329639394074802,0.493863318949283,-0.56563049753456,-0.211935805119923,0.34967965841099,-0.0081152283946988,0.441555603394614,-0.316725501586309,0.582886434766877,-0.236345617535263,0.102717774728062,0.175041877596386,0.0353071532823097,0.463241537224796
healthy,0.124595340558684,-0.467590408697844,-0.186534543717082,0.389318496365198,0.117868018159092,-0.0427358553319742,0.531287627304354,-0.275773813264917,0.646285623891948,-0.371813669312224,0.740661373356047,0.361648352508372,0.622364089435223,0.709601769165477,0.683261029538729,0.141418750702783,0.437988724727549,0.3834984384116,0.448201597969454,0.564278521688559,-0.193023363220942,-0.306756901207824,-0.121487137541153,0.331710338326694,-0.237838080058318,0.669473461044477,-0.315363981834056,0.79021667069546,0.389004441788824,0.197296493403669
healthy,0.116939111050387,-0.0266126794212667,-0.077055257348149,-0.0396755357727414,0.121712204596828,0.0612777063587297,0.0646053211577747,0.0280475656089424,0.146143950473707,-0.0701469259811776,0.127281727185601,0.253790518748174,0.0947517616564164,0.0900174917631161,0.149110013842831,-0.0901247693777495,0.194846009775834,0.116222501867744,0.0261365663007852,0.165434881333772,-0.0726227613588427,0.0894000980747918,0.002546826979101,0.136710492130651,0.180572467479434,0.135184947256848,0.0422416426836136,0.202949737518711,0.198607321241092,0.0563392109550356
healthy,0.557197173497437,-0.528429752267065,-0.226647489686004,-0.0779806903063265,-0.182660406596437,-0.0742701414529928,0.333963340827804,-0.3198473273002,0.646388572055281,-0.220919503187627,-0.0324969603607126,-0.0409201137978832,0.49241344584155,0.46465839270982,0.554463314706211,-0.0696383126570248,0.622503372975066,-0.0713320324651681,0.153610517332785,0.0,0.24121465535625,-0.150740921579019,-0.14842573238576,0.669217798707276,-0.0466875300133564,0.739358115849918,-0.301134308845923,0.553764416977772,0.0,-0.169346955335148
