group,CD52,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,TIGIT,CLEC15A,CD27,CD95,CD57,CD58,CD11a,CD244,ITGB7,CD54,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.204342697163935,-0.476186045505316,-0.185398827026659,0.0762646700066452,0.28184255182921,-0.161043349511175,0.401330181410179,0.503233455664949,0.568566641975542,-0.219501285483029,0.335234476596611,0.137333435431393,0.228918738650228,0.463921465089875,0.514772695861524,0.089015459401816,0.513523409059536,0.101240651740483,0.0903012180428643,0.245131524507309,0.241331075576361,0.0174654292409088,0.0483951624310764,-0.234232774084649,0.0781676375990114,0.218419935512268,-0.050033025024441,0.265882890836844,0.178734136242058,0.380096575640198,0.14940393391567,0.134370429049037
healthy,0.0244411203801018,-0.195013594203253,-0.223150726743046,-0.071756670170042,-0.0306565903958895,-0.0200853750653534,0.377855595341476,0.301300443793323,0.576314373621164,-0.303673393272523,0.457205973292196,0.504611297698332,0.15857441159391,0.648429579917007,0.606576404378615,-0.087051015292507,0.352174971771459,0.0960277675108957,0.133425012276294,0.444772998328731,0.490090540546001,-0.216263170389459,-0.0158980892962546,-0.22981654886351,-0.183830643196502,0.605358891052014,-0.345270001515006,0.0156572210972729,0.0109798860922336,0.660753134612232,0.222202440349282,0.0090262891713212
healthy,-0.0477608838529637,-0.729215418406105,-0.308868907242024,0.490831994975699,0.380216583711428,0.218731466186122,0.640661821000999,0.20526823269924,0.470657352153791,-0.295362592314888,0.683475188204288,0.0545663262339513,0.505924450162363,0.438994889115867,0.253080615121145,-0.300374196513176,0.386574370013144,0.343700404375921,0.550584026386225,0.258124433683689,0.340715655594624,0.122680339319676,-0.334967024068939,0.0380356109107854,0.0288043217341422,0.387656925227728,-0.563262151730454,-0.028436757584247,-0.0553491683451796,0.778630883239896,0.168112011738557,0.531820184851948
healthy,0.341714257846848,0.251565858356204,0.347065554039781,0.187702552899276,0.112282104870426,-0.0030901639166861,-0.0366936843316546,-0.038318879962293,-0.116276619135238,0.344759800134348,0.107664598755373,0.0228611353004378,0.118813038793779,-0.0899464117594481,-0.181047202245018,0.0414465111237474,-0.0170400861460228,0.04674457940375,0.0677455676982514,-0.0622753233220149,0.0610728162764859,0.256850961767138,-0.130931881821402,0.251253902807565,0.467994902965761,0.0095771655918105,0.261640965252766,0.0987913858774498,0.0065482835693613,0.23491240464678,0.0662020479589054,0.258489486700024
healthy,-0.14122521825499,-0.151125727229365,-0.394971226082503,-0.0606449453810594,0.11413499089163,0.0032412216108113,0.19805867649744,0.271346949286014,0.468320263201686,-0.424820039564154,0.354222628111506,0.422154172791524,0.231503924064795,0.186510772964138,0.32284787362328,-0.219416595648109,0.201627491178169,0.117299050848246,0.107184386795921,0.15817351509023,0.0329236102546278,-0.215705954379312,-0.106941452514788,-0.295959525518591,-0.20697722087858,0.228288989773337,-0.493021785885647,0.0623362522905521,0.0515242325174108,0.257385852791464,0.111125279785862,-0.0711501892625647
healthy,0.215401568455543,-0.286727751511424,0.240558599487799,0.230533121745444,0.0513797739789197,0.102139751254776,0.177915628709219,-0.23515765242396,-0.350273452508002,0.266074255131825,0.0049062225319133,-0.374189235275734,-0.0282070749032225,-0.258769623822982,-0.405893199833361,-0.202668829785395,-0.212782201784909,-0.0067548101828096,0.168251241528416,-0.0643620377446973,-0.178909915235559,0.424243041119187,-0.124187576964829,0.319975454361024,0.262162259877761,-0.213772251432216,0.102120347108508,-0.0981573619883783,-0.0050987282166188,0.019023154093609,-0.229401819496704,0.269801460326703
healthy,-0.17124101766174,-0.101897612636681,-0.413481387170717,-0.149969483251572,0.0112773300123663,0.326991371063998,0.110960395127589,0.171442675244271,0.515284643202828,-0.62862644268358,0.342429471272883,0.628957208191291,0.117248052862171,0.454085579412213,0.341290452441777,-0.297889837436892,0.176450899484155,0.377333198740952,0.174544420856982,0.0554925657598194,0.421068421411893,-0.57431515308779,-0.257934168473528,-0.376331606023186,-0.452986289160711,0.384640422759436,-0.526795303150636,0.252373925102492,0.0530158788024411,0.401879946168776,0.248380400448834,0.0873467278176331
healthy,0.325008044394097,-0.349729863594235,0.0518464586772356,0.261049070271071,0.173919165942291,-0.27566711563203,0.240970789063878,-0.226388677427047,-0.360310624040862,0.224227828209032,0.153922900508431,-0.0947852298033012,0.12965815587327,-0.108894620955675,-0.219452246097115,-0.0157782194438156,-0.0877163843468533,0.196625970764009,0.0474942006358022,-0.208044942090371,-0.0522451601862973,0.390498085769066,-0.142659795077196,0.331816255017721,0.165258447668622,-0.100267227744072,0.236060800473232,-0.0917826124061821,-0.0467590756827605,0.434986337143949,-0.347165009049701,0.344493971445408
healthy,0.288583394090195,-0.154586347965614,0.0804386490652349,0.291861426908399,0.0627800633740334,0.0529740735033046,0.235701134007274,0.102827721014331,0.339444256164365,-0.0542364929220642,0.32158834826235,0.165453942449516,0.151682067123506,0.353085872739832,0.447862012318409,-0.131741685010947,0.43161775588871,0.201554865645435,0.277331003273731,0.420950555408221,0.252602119821961,-0.125365823476527,-0.172581839329369,0.0553294569705228,-0.0707335504058798,0.215760781689668,-0.0856308968288895,0.0859778882616517,0.0540208610895659,0.44210951978719,0.311798837212478,0.123488402957594
healthy,-0.160272691360306,-0.206339708300421,-0.520981567482121,-0.11610500260072,-0.11314865242948,0.443745430161225,0.227858949911845,-0.0394326157707723,0.486813719084814,-0.582078603972761,0.0659905988275755,0.49554379559344,-0.0355790023994622,0.280712229218335,0.258479861007899,-0.309643552583102,0.237043963033429,0.217315252608092,0.0461253829150634,0.252227198439831,0.0772410218377265,-0.455988753531405,-0.0957036112751609,-0.269138896414258,-0.269706449273826,0.294565156104856,-0.321749782974337,-0.0331483308609001,-0.102001693347182,0.143558123980192,0.0528827085139644,-0.244366954087729
