group,CD47,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,CD5,CD62L,CD223,CLEC15A,CD27,CD95,CD57,CD11a,CD244,ITGB7,CD54,TCR,CD2,CD29,CD81,CD18,CD28,CD127,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD82,CD224
healthy,-0.0962963097047807,0.277736229080025,0.223982894478278,0.0044155405337477,-0.120259105859864,-0.137009926323235,0.0260404185435536,0.0317909979449681,0.178800874208946,-0.0967933062531706,-0.0039246953453798,0.140884282685156,0.367767789039424,-0.310827309149781,0.276972326470431,0.435613394388323,0.349260742463309,0.416831865651701,-0.0340598275959027,0.32456849269784,0.162825146168645,0.125864494631618,0.135666462018762,0.211830015208808,0.298383449829561,-0.296455485519837,-0.505439779607009,0.301541697035551,-0.21897269786583,0.105712932280361,-0.254606887719106,0.073514536674344,0.311367480525028,0.296580869795605,-0.0085831741432182,0.136672556722893
healthy,-0.0858363687407348,-0.498304344198479,-0.328245862660678,0.207798413247146,0.282196545612509,-0.0278042247297203,-0.0273214864506944,-0.436610949753957,-0.410572585074796,0.152384938871151,0.376354500990486,0.0025859595904654,-0.671536805355938,0.374578900254251,-0.526124416583602,-0.588623094764568,-0.719690640360646,-0.679798181417004,0.128290270087844,-0.431143674933165,-0.3079070089291,-0.430791136446768,-0.209770602002899,-0.490581856769042,-0.517616578984251,0.291525130674418,0.285501139617199,-0.521651312801455,0.159104736100176,-0.654476955667913,0.425073277013327,0.12142427142017,-0.678401800504636,-0.270908789118536,-0.0415003786592822,-0.276495862699444
healthy,0.0781263604748133,0.111328695339321,-0.0774719761734802,0.0439930215330719,-0.039985017172915,0.0649677548171861,0.100667314778397,-0.0440891198973154,0.0233205082251171,0.100394814066108,-0.0775271475995934,0.165438691919582,-0.1178288458479,0.0664813801011288,-0.103388984176836,-0.0646935883440537,-0.165014235284987,-0.0308699118592595,-0.103705366503192,-0.196890804658778,0.20805318434092,-0.0649186365956867,0.0027286595614808,0.0224304616023146,-0.126601430649965,0.0468661757549952,-0.126338214172422,0.0119052068389534,-0.352537966070949,-0.253694205958939,-0.106788318541327,-0.202924284795449,-0.143187596875385,-0.202314343433819,-0.0554906593520073,-0.130781182302354
healthy,-0.0855845712283233,-0.25459543647807,-0.0563958119922593,-0.136569133814709,-0.0330320289826356,-0.0762754470248956,0.234399497228117,0.0286943550030074,-0.126022158855214,-0.153241964724663,0.32583026099837,0.0103280400396327,-0.148748950593717,0.113389797484502,0.286395534880295,-0.0369145440496519,-0.0550978972223453,-0.19553842651161,-0.135488774069046,0.0344709122333963,-0.132463691984573,-0.1404018670663,-0.119429456851656,-0.184976351358229,-0.003101366070291,0.219240842202855,0.0751302971615347,-0.258007394940455,0.377041292064658,-0.153505672270581,-0.0776593035486803,-0.0883702405232253,0.259234560627062,-0.154814835603599,0.51736891994781,0.0422185016363364
healthy,-0.230408052544385,0.13060788032027,0.116634565063891,-0.414969048072693,-0.543413302269736,0.137724927691258,0.207160398368213,0.382348432207582,0.323643604217062,-0.260773282764433,-0.0760599832564028,-0.041331639683035,0.612901188368497,-0.394058647531414,0.651177308589331,0.437788528462521,0.498284564524066,0.48501312871748,-0.241936706755125,0.412091903416423,-0.0130210602755777,0.223342347066576,0.297805562767348,0.289507119887116,0.418068763286127,-0.153207389171657,-0.221300921084905,0.249835913593403,-0.302651827600351,0.544392787342995,-0.544397384681717,-0.396593064533969,0.666101747781535,0.153973855912922,0.108679567173898,0.327425839192532
healthy,-0.0593713875342276,-0.234301136288732,-0.138610652403771,-0.131986989223681,0.0300281066771047,0.0554250270592968,-0.0756776512783114,-0.0480734294491704,-0.0999155606317999,-0.0088563135366167,0.262114882226973,0.0472721098174823,-0.233901748748178,0.227183755533785,-0.155438496012949,-0.16545751713476,-0.260138426181922,-0.388970660655767,-0.233526360579357,-0.278548741210779,-0.20244403920662,-0.221866171984786,-0.0788756152837792,-0.276977063151249,-0.0238867773414393,0.111217677296642,0.0580893071944971,-0.263279599212063,0.0879279510317366,-0.313412023496218,0.0093468639230222,-0.0683216324716524,-0.24232998114154,-0.142659413085149,0.0187449872027225,-0.0434131385224847
healthy,0.205645344732971,-0.142305466727577,0.078893019948793,-0.194614902137999,0.167350595816739,0.136018578841719,0.167475938949176,0.247978458978312,0.21174240119443,-0.0532441830064849,0.129541169996571,-0.0581444534903078,-0.436306964335477,0.559350114634366,-0.101523697095378,-0.51703029975392,-0.369544693162784,-0.294754698226063,0.287782753637989,0.0236464695697886,0.0238133226741185,-0.0410659357393026,-0.0955132116343721,-0.0436091338858453,-0.289262491355208,0.533658031166268,0.308641042677075,-0.10306075833714,0.379394809065695,-0.187608712634646,0.322865965417264,0.155266074553304,-0.193901742033214,-0.40441023910064,0.0487212066460694,0.102497683385893
healthy,-0.207543393137925,-0.0166048527637517,-0.269122189844044,0.150770436274389,-0.342218813379643,0.0308339882023048,0.122946688321031,0.121235508542429,0.194601804373671,-0.263328641395575,0.0041151018378003,0.270731629262033,0.236323083113072,-0.230885402803474,0.208066254921641,0.0357681913563593,0.101993053748057,0.2207304033621,-0.0585910563018173,0.240177374600825,-0.0525398098167762,-0.169078153626167,0.011737204267904,0.0830329228414438,0.0807350013027768,-0.202681195994425,-0.514486225267424,-0.0100540685464051,-0.525508600685661,0.0683500906250661,-0.259525703557445,-0.218401707929283,-0.0843404488427767,-0.0855950987049638,-0.0051502924233329,0.0124512971058823
healthy,-0.0341806478264164,-0.201785566586759,-0.160208171600067,0.422781667701242,0.238132570650725,-0.131564342765108,-0.154326792292875,-0.490018769254797,-0.324827575341998,-0.0887049252341626,0.54318886731676,-0.0734189363505984,-0.600055980337684,0.337422391801906,-0.614642195184903,-0.362446151423155,-0.430889787997053,-0.581447626757638,0.261453301722545,-0.491308468419203,-0.0395232179256775,-0.401378476354053,-0.312196020843095,-0.3940904229808,-0.382926093642968,0.0864260395517899,0.111258427630922,-0.353179887389593,0.113990116604058,-0.408091568993552,0.389292820447057,0.171324713088685,-0.596138642360978,-0.352635901512681,-0.193797378113168,-0.325844452124897
healthy,-0.122684620040855,-0.208702663385506,0.234001851538063,0.152076262177363,0.119629741054778,0.0286511556933105,0.0659408125739603,-0.232545244401305,-0.0070432999287207,-0.327772413731242,0.0339218883846641,0.0280684244432365,-0.145134420536479,0.177021911632306,-0.067270528459391,-0.110352217886987,-0.128643400471721,-0.0665404675223696,0.112739264544516,-0.0377734413987464,-0.330336860158013,-0.208456287040039,-0.0157720122793946,-0.174215191466252,-0.0927528601597648,0.103833936483602,-0.115948290603,-0.177780422377693,0.0181043104147106,-0.129488818494927,0.0001782427918565,-0.118417658952223,-0.056175908434064,0.00439582041535,0.0793255727708509,-0.0603179939672747
