group,CD52,CD56,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD5,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD226,CD18,CD28,CD38,CD127,CD26,CD36,CD49d,CD73,CD99,CD94,CD82
healthy,0.0034302131418406,-0.161990796934938,0.152420766786894,0.395509461296793,0.255517683349642,-0.0126852315329432,0.0976468349167725,-0.0919647495831578,0.211733089881453,-0.212972894848697,-0.128344580725979,0.117108227729772,-0.0670590080324462,-0.171559947736779,0.0523705770486269,-0.0331006501610168,-0.147261275725905,0.214270106492288,0.147942750666898,-0.0977105672132109,-0.113928806957698,0.159782727343578,-0.0694852456116592,0.0841997597074834,0.295656079263745,0.173960809336203,0.0074571054980491,0.0299596033766455,-0.242060056570367,-0.125805873504828
healthy,-0.105907647572989,0.130259615963748,-0.354554248407317,-0.442356758776306,-0.016361396298412,0.466152611903536,0.387849893232564,-0.318862090442417,0.0770877653915275,-0.324783110158218,0.672856920618213,-0.445258725076836,0.540788798987231,0.639149798917133,0.610818979169697,0.697655053431554,0.409231161250619,0.0114720723095748,0.283862315303348,0.55261772072609,-0.382557488040772,0.0361572343605877,-0.394028401970546,-0.146773041044949,-0.0312927725521355,0.629229047478892,-0.525424047917806,0.699426171880209,0.344063218407343,0.0094466150483637
healthy,0.0310314934378533,-0.0833015706303784,-0.62890056836233,-0.308732139631541,0.456945599824824,0.595341411934885,0.225436387065821,0.0741903806323021,0.105683091371447,0.007314040917531,0.473291514353435,-0.211416440139969,0.710928006431197,0.0035633235316749,0.494150228620694,0.343164132930861,0.378617814799636,0.167606418557447,0.331899151937209,0.453777863551033,0.239922174878117,-0.219672814892203,0.0133922738908183,-0.0517742831903023,0.158015517817629,0.482866697895303,-0.438297969288772,0.748741698697009,0.0959681821619585,0.541789327486479
healthy,-0.0215893459898105,0.0060804439914494,0.0036009602432522,-0.0435301739449317,0.123729112154498,-0.158387136959554,-0.0532552382175879,-0.0275952491609024,-0.0065412653920724,0.336231697853142,-0.173154570358429,0.120672347302404,0.16658018994524,-0.0317002339854146,-0.154622135662313,-0.28839942513465,-0.108986983085728,-0.0982418822459349,0.0714923139723352,-0.15798042317242,0.181764705320703,-0.14484579704754,0.304359944188518,0.406314179625087,-0.0243576111298104,-0.0728804951971075,0.210428291501728,0.0454351457266959,-0.039303512468095,0.410134667556519
healthy,-0.275570857585817,0.194910193307625,-0.324536960126843,-0.442888010779677,-0.0599770190033974,0.25043909975071,0.29621475504901,-0.317550568900127,0.151225964459866,-0.140949321391374,0.472518491375885,-0.508032053796769,0.495063298851243,0.425536112801929,0.283012134452306,0.470385836828332,0.317863232297846,0.0261604993732164,0.232654311729457,0.172284516882044,-0.31765501801152,-0.0746149896178627,-0.265930274180298,-0.358698522031277,0.100274489980861,0.287164539378691,-0.481157588172125,0.452222170411917,0.159409549736411,-0.0606821318513698
healthy,-0.0477137960487648,0.154235380088338,0.348220684908908,-0.0948568044754373,-0.167072495967513,-0.116694964347743,0.299477463603313,-0.113835413431302,0.205856946116684,-0.419150490399179,0.503723676270694,-0.184100955544792,-0.0193605768898021,0.408388462780258,0.451545732982991,0.570210603023205,0.384898012796673,0.133984894831708,0.0343593056855277,0.199245733579782,-0.312318551589789,0.0848759397780913,-0.149731919354392,-0.349620227834134,0.133058973490232,0.219143891765828,-0.205011582307791,0.0864568193130085,0.284574224958749,-0.239169504734782
healthy,-0.257359576948675,0.447600904448277,0.32296211709475,-0.215736065155724,-0.473399437456171,-0.171400784005678,0.543827905119436,-0.316240716340164,-0.0443305849688071,-0.295806667983377,0.735848952198362,-0.691995408104604,0.415718206472286,0.574957270068659,0.540007613826709,0.716411135893421,0.331997242410466,-0.283431353403984,0.0640197013657307,0.325041497590484,-0.71837649787139,0.130773559081843,-0.552367693613272,-0.515729763978003,-0.248621875472487,0.443176302449339,-0.527228286970951,0.391051429651082,0.752576124429476,-0.129012859921023
healthy,-0.371009402985481,0.161358207189792,-0.0048191256736888,-0.407753309345178,-0.0851306790586239,0.0997518161708096,0.457424736370208,-0.270750944053995,0.0697955510874972,-0.205827777112696,0.555013421465265,-0.415816539034696,0.418297054206841,0.130873206163781,0.388947661812278,0.544163961347344,0.501379251058415,-0.0624795038576238,-0.0186700974710619,0.289313274735219,-0.320989031079274,-0.0004308192755582,-0.625273894850915,-0.462383509695924,-0.176776270406282,0.293928427285004,-0.581109293742053,0.0696453335353531,0.308404134231365,-0.0249698295018297
healthy,0.213982347729935,0.176374495282023,-0.461007405188109,-0.148729916211574,0.249028073744741,0.544946633073712,0.209346658700901,0.104844105803727,0.019501804626375,-0.658489618592242,0.558236362449546,-0.322594105813479,0.69120939579124,0.376412804490979,0.573601342263499,0.617302437922306,0.576407368052639,0.0182525130897584,0.311850895517603,0.463670900119419,-0.120972597043299,-0.179717395535586,-0.0122378755253165,-0.130674024278447,0.0436255911570117,0.463395020365847,-0.391148332451399,0.706713255388976,0.3633123434681,0.206299248133621
healthy,0.115318155978757,0.0903573881589368,-0.195705766277609,-0.356133869122,-0.209232855923247,0.204136090144908,0.0044380287862731,0.117486644346795,0.0164254994310699,-0.317358789843406,0.0823900689416812,-0.35213617601348,-0.018821596530038,0.482088135770869,0.182028861273673,0.143975254018763,-0.106596403535056,6.4405604914033e-05,0.0186635015061224,-0.0473608752690668,-0.370827950543053,0.0868128054899056,-0.374475546201893,-0.244006379135558,-0.0212157995679948,0.0789654760467049,-0.225454605790995,-0.0024352836861118,-0.0666044103966503,-0.213092865320456
