group,CD3,CD8,CD56,CD45RA,CD7,CD4,CD25,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD226,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94
healthy,0.546986649305253,0.167390564975395,0.272515186297852,0.008261830197291,-0.141475096468896,0.0166201321559576,-0.0623118248069826,0.153017553343942,0.384280823757996,0.186580761877764,-0.106121900623493,0.575556664526427,-0.11062435595887,0.452455257853599,0.56612645822088,0.544034213615846,0.608854525736262,0.459684819254086,-0.323415100855061,-0.238370679164418,0.468683462350449,-0.172461596846149,0.0443425593982302,-0.278739663430679,-0.195627385506799,0.327147297523337,-0.0689556559250596,0.0239198087802792,-0.118334489719772,0.567273049257443,0.371681095526254
healthy,-0.31326865195591,-0.207647535714783,-0.168625505537019,0.545556653163337,0.436738449039533,-0.0333107942906919,-0.143592800981156,-0.55656977964131,-0.440172554502429,0.220598819088049,0.637964686373503,-0.606349937271208,0.462304529618971,-0.57771297194966,-0.481289538563674,-0.586643767247127,-0.602661686038374,-0.449150729258819,-0.289692304477645,-0.324854183837966,-0.450438511984097,0.268251847975583,-0.0663038424106717,0.317404880404133,0.121212205662987,-0.49884977500455,0.504622177360396,-0.20898208489932,-0.0646616390009303,-0.582892078695874,-0.238968017987311
healthy,-0.0883992513605745,-0.157525680725028,-0.0546899107948443,0.591724880365156,0.230563905607601,-0.129282338364754,-0.180804981740714,-0.560443885834681,-0.190526748456041,-0.0982977365444713,-0.0128211165520297,-0.539115519930413,0.111183853051848,-0.657083350860287,-0.0712165349136458,-0.607327882933519,-0.445251486748075,-0.410436823262659,-0.143133770978991,-0.265102488321427,-0.484216584414643,-0.205613722406558,0.137723157835829,-0.0034335792641796,0.185377347025855,-0.519693571285549,0.485042492866671,0.0455301327530821,0.0612221364131429,-0.727445705359334,-0.236512456438386
healthy,0.441299372125274,0.326305443888159,-0.0899294379608889,0.0669873282418927,0.0846268530843785,-0.12005940073179,-0.0087746899253353,0.109008162590666,0.150418551065779,-0.0486574272140412,-0.184385039714879,0.492136339628908,0.0127185861515601,-0.092987245994489,0.193234043508635,0.417814861970501,0.542442148135829,0.281823250106333,0.143865192095961,0.0202310247448736,0.417271793263216,-0.123495585527866,0.132658999078148,-0.131863772289004,-0.314184963141553,0.397162357130383,-0.0483007407906321,0.0174925184492191,0.0444410533016958,0.0224549301025198,0.0949045124455929
healthy,0.0533554572271387,-0.0016060897614017,-0.214598860073698,0.413495674512917,0.399497233809478,0.0030734338614332,-0.0140517257508298,-0.27004835490199,-0.224494744899536,0.272482090181205,0.0751319256070032,-0.334594887620208,0.44599725124787,-0.423309729443579,-0.360495447203393,-0.246384257394837,-0.411623197446787,-0.286949918682048,-0.105928391055702,-0.345964960585846,-0.18673925612841,0.183584944128077,0.0797560596660208,0.146372823369977,0.224627290806673,-0.234361828497802,0.374142919611385,-0.138316032490645,0.0203678889670473,-0.433971256879318,-0.172214609853833
healthy,-0.169321161406889,-0.285919957473758,-0.0402382417203844,-0.248661768935343,-0.0533194603227067,0.136897620782341,0.0266188914757281,0.122909387901092,-0.0803774378702687,-0.0301389162622125,0.0659295647442779,-0.216028417712134,-0.108768455009369,0.0545098241304302,-0.0026745747667697,-0.156770551111565,-0.204631013636343,-0.159095843964262,-0.0119975404564742,0.0965187859217968,0.0109860057079079,-0.0733901873726561,0.0006438765359241,-0.0239639199014492,0.0412922885006136,-0.179960672772542,-0.0655874054472809,0.0482889930317439,-0.0003385240198391,-0.0531476962456794,0.0445979259130893
healthy,-0.27273336378864,0.0780339971438368,-0.293494303247199,-0.397110880880382,0.168698755158295,-0.10135699482293,0.0039984322248814,0.281985232004447,-0.519770800907105,0.293219209785355,0.34730982582322,-0.587508646914963,0.703340595499289,-0.135502283086998,-0.495860837579482,-0.432874980965433,-0.540890419054206,-0.0985936489167152,0.0162403808196699,-0.061567526091202,-0.153218511741052,0.698602095782374,-0.119581889649092,0.57205170419221,0.552146868352991,-0.159105211176904,0.459958712319968,-0.134577913594789,0.0139088939055107,-0.0980644958863923,-0.644044132651907
healthy,-0.256039143840207,-0.292120095182111,-0.125653885719778,-0.574429811261415,0.0705054618259494,0.165313419446164,0.198217600734042,0.32369154691822,-0.235507724600125,0.0445338159505218,-0.127243869055245,-0.265385362942581,0.0690141721231607,0.269767209792393,-0.0852203171427536,-0.206247158326191,-0.258201560590976,-0.168387933940411,0.131219549697918,0.343114427844649,-0.0122587907950391,0.323999637236243,-0.0626153321245003,0.228077641823424,0.298442329701782,-0.177118862741201,-0.0395064815395435,0.109023224255226,-0.0331079090797404,0.247249809836426,-0.146673174149408
healthy,0.273936847458779,0.109142028445734,-0.0044210759138565,-0.202716690729546,-0.143502179663995,0.0587962852262552,0.0071800240395123,0.261480080832869,0.0639260303719541,0.194839855266003,-0.624488701110974,0.247210722370698,-0.116194773702265,0.283247916037302,0.112687874066507,0.23676710970015,0.179125877187286,0.0041683467094269,0.0236606129258323,0.0720618390365012,0.0885776677494185,0.110417737567348,-0.115196961274787,-0.0390913262021455,0.0093790941243718,-0.0227200590877532,-0.290404678067256,-0.0505676809449372,-0.0785284880533196,0.197287215632741,-0.0391557091749964
healthy,0.0115259638091319,-0.102079686145485,0.109741614577314,-0.10015191760768,-0.222378307831073,0.0988187672434108,0.0206306078462534,0.0787169402097694,-0.0620428024266508,0.0471640836103405,0.191848858634502,0.0217713364860218,-0.199428106262448,-0.006136191608487,0.241569093570378,-0.0785756020344422,-0.167418388672138,-0.0794329360176853,0.0220223459360303,0.167179985398903,0.0621348853727268,-0.132481343958964,-0.0243889377628072,-0.188928882806776,0.0896619507257514,0.005911029269929,-0.0376518580521622,0.0921715206170308,0.0032736994977928,-0.0121486536305489,-0.045119707683889
