group,CD52,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD58,CX3CR1,CD11a,CD244,ITGB7,CD54,CD41,CD226,CD29,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD133,CD158e1,CD99,CD94,CD82,CD101
healthy,0.16769435935414,-0.0453400625538485,0.0042642935670143,0.234988736937027,0.0426373384203102,0.129377285222421,-0.0786515332446385,-0.0468192258708909,-0.244682855597202,-0.0336468940874662,-0.234957360572602,0.104431721927086,-0.121566217090203,0.0721661564415269,-0.161195832147948,0.151170063975246,0.0094626313533934,-0.244193384318753,-0.33293600177771,-0.0579050395771828,0.153876204616079,0.202670298719566,0.15987949052809,0.0507397032357224,-0.0015272146071602,-0.0264189361229091,0.131493197434681,-0.0073134121479929,0.0564719939934022,-0.469553115836115,0.0390550101507997,0.214913091102204,0.187210978861575,0.0366848883195977,-0.0927954964297099,-0.221253067623348,-0.0828713841897276,0.0541355865808397
healthy,0.181798417895111,0.186691037074121,0.273699917489501,-0.199455854203853,-0.140494301281505,-0.196716046000193,-0.270927889313966,0.21205775477224,-0.129823762934888,0.222451571195028,-0.237329246644745,0.242017498681653,-0.204218379505093,-0.0682782390821968,-0.260593099314036,-0.223970012336387,-0.206142507209167,-0.0953483243931525,-0.25408791714247,0.157608443014872,-0.162439086922159,-0.140728983860886,-0.200289448140363,-0.177800863879256,-0.127148754282886,0.299217038181068,-0.0621379495664015,0.27866431833996,0.0849723463092008,-0.0588757645444126,0.293924142825354,-0.219056881312174,-0.11944570911456,-0.128966786035195,-0.107027572911077,-0.13844187463256,0.0179185816957858,0.197172173691439
healthy,0.0344027943786737,-0.373757408046376,-0.191253280075566,0.173118864416393,0.385393257933441,0.168643286902903,0.146315757830055,0.0253300350703975,0.0508298509499886,-0.513625432202188,0.191939359349898,-0.198954159044208,0.348124226918024,0.0129964912232443,0.0449399119408925,0.241567780942763,-0.0123285529530072,0.118992104476423,0.0333638023824052,-0.291319453364485,0.124617237422495,0.094181880606238,0.269671905706475,0.352662854505613,0.101430246803057,0.126458253192935,-0.290183814829696,-0.0216988897545915,0.0215381150496759,-0.167210866812463,-0.315984252722017,0.0280014206885613,0.148210743900008,0.0225786656304527,0.36710490373246,0.0874415051520818,0.161813184854387,-0.194890475429606
healthy,-0.0857176502318628,-0.0207676532941435,-0.208019808447548,0.0594516872787174,-0.0803075638025708,0.0900584684802116,0.0493404496551139,-0.171373083708254,0.0635543275040925,-0.0568164734204087,0.237551274119628,-0.0824907128179558,-0.0197228534489862,0.117355916780005,-0.0120651997726022,-0.0857107725635157,0.183536053682755,0.193687561571343,0.11948044018753,-0.153209851253312,0.108313008372076,-0.12409733422012,-0.14710525530469,-0.18315422811481,0.137267765279169,-0.0761345040974321,0.0638063613274307,-0.0867278018513163,-0.235619951750846,-0.140850755318041,-0.333717259789071,0.0657894046565067,0.0406848501624821,-0.0713393054766954,-0.0023350582954875,-0.0905195078357023,-0.141848297965665,-0.105077894758044
healthy,-0.142028011385191,-0.426474432516755,-0.533232951400642,0.196642372690045,0.432658741085875,0.355871254425782,0.335316221932724,-0.185545722713864,0.296663666833453,-0.257469222828735,0.662140374627869,-0.479964854260107,0.679315563808078,0.099137985790797,0.477343182613398,0.229397368658202,0.200176158316181,0.507677341225971,0.55629310959144,-0.211889142689382,0.411783929444293,-0.0464457595443045,0.284456091949345,0.276303954833604,0.39967396959575,-0.133532609792862,-0.150913481179584,-0.190822338483172,-0.2862416408375,0.49783892422284,-0.561096468381656,0.0601822108136667,0.010252100113122,-0.0595023392621639,0.674524873173558,0.192493414433142,0.0896602562261881,-0.0288354011748475
healthy,0.11972811398237,-0.136580043967298,0.134967803014678,0.022591457849674,-0.105004678950786,-0.148514881042851,-0.294033207394666,0.086560351574955,-0.181070428053487,0.17323322618567,-0.51817011414311,0.244218018826593,-0.169052344082013,-0.0689057244507987,-0.404237637890264,-0.0801872974022519,-0.0995252535692471,-0.483737209764053,-0.576778059244109,-0.0772869368881014,-0.326963018723132,-0.102585010224586,0.0386615711831564,-0.0352690914725252,-0.212588504256406,0.193796665092755,-0.0022164944202069,0.225208857159387,0.381887628428215,-0.30290004019254,0.336188613360055,-0.132111815014611,-0.106257036893996,-0.114256204178854,-0.214142393122997,-0.147238139363701,0.15635074084178,0.217960729078063
healthy,0.30011728475636,0.0051006890280902,0.270966270924973,-0.13145502616123,-0.158230191802393,-0.105149632512823,-0.364855646512753,0.156224872565884,-0.0078000972248041,0.22177809523486,-0.532585017540395,0.630836830306868,-0.405067311902802,-0.0548690663876881,-0.529115660188103,-0.141437220016771,-0.433739283376556,-0.435731688746764,-0.506570691688109,0.186989490041652,-0.292467607233157,0.149235337250601,-0.129784377893282,-0.155172209491499,-0.310711621077441,0.623410938611468,-0.0600503715615129,0.579427965832895,0.448359659674571,-0.376428801239462,0.506138954104289,-0.127071052248866,-0.0962546112813929,-0.0382981456510702,-0.29054792772293,-0.419410302319949,0.0552476863360741,0.323592562231947
healthy,0.444453382823194,0.056954951191909,0.38863386601335,0.10761281902009,-0.0946585153451324,-0.388157529539203,-0.546258191921367,0.286712693058136,-0.135852384402474,0.192084678855477,-0.667750595671331,0.468517863730885,-0.508082171359118,0.0517537237095194,-0.151177167470153,-0.154105515178319,-0.315435960419392,-0.479470127653599,-0.652756754303028,0.007656758405514,-0.676060726743547,0.129048758390974,0.118000141351276,-0.0382776767065734,-0.373450515204671,0.395238667105787,0.112986018444359,0.600841684660935,0.536019674937507,-0.466994462243469,0.587134689618573,-0.250731429443709,-0.0924063344694415,0.0358897475192218,-0.152674897072713,-0.258990618305889,0.11374269337742,0.407424854465481
healthy,0.22638900999541,0.404562241274812,0.286508811578085,-0.0326176547392525,-0.332829890769383,-0.362343805876023,-0.249948297664212,0.158005062555071,-0.297835078450596,0.123375858569123,-0.617496157798326,0.334632547946825,-0.576964161861258,-0.0570845886326802,-0.340366859750084,-0.199331121386773,-0.23048054854837,-0.515540740226941,-0.68692299459674,0.18710972855772,-0.589536911559471,-0.178148741313609,-0.294359404265062,-0.365608326528626,-0.433823650527634,0.338650042913138,0.173629235258425,0.406084388883323,0.519970675498614,-0.550343271893984,0.407259895025637,-0.0625471711207827,0.0367004199984288,-0.0384752910163693,-0.617767849265355,-0.338816794864545,-0.0227367344986303,0.154303955522967
healthy,0.161752142381196,-0.243303952196605,0.358177290431435,0.0576730699544834,0.0708681103151128,0.0080411226422626,-0.135984082030091,0.125415484493934,-0.0786688916111444,0.0762398407883031,-0.623501324610055,0.450249657929961,0.0168645270755141,-0.132199312548808,-0.531824310641201,-0.0062235744715765,-0.358408785643093,-0.336554969005286,-0.567740725714342,0.264745687246228,-0.269576955845103,-0.0843262111181589,-0.190062111928852,-0.0836046263594254,-0.164132316939473,0.609872270971743,0.0132645933943202,0.432188605443677,0.399958583161747,-0.260051763698295,0.289852312071322,-0.064085140488303,0.0213067471111234,0.0202941332021642,-0.228969615070708,-0.361164219497751,0.30783501071179,0.13627145826055
healthy,0.528981454164044,0.0870755365330016,0.446889445106948,0.150239153960637,-0.0021020254821155,-0.0689881972876503,0.0,0.414852008306947,-0.0341817821084977,0.178101784826433,-0.322113176696326,0.438263105942301,0.0232386996423421,-0.0939399946072145,-0.448462987331985,0.0,0.0196618593363937,-0.215221702090665,-0.402952789470814,0.11827266697656,-0.234656196708696,-0.458255552679016,-0.0681060393394108,0.0,0.0,0.44534188455127,-0.0371390676354104,0.370678318095881,0.223428017084042,-0.235904260705243,0.438198998889401,-0.181038525443396,0.028400463485902,-0.158780965076384,-0.0537768523004157,0.0,0.26976230643083,0.31109609650788
