group,CD47,CD52,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD41,CD2,CD226,CD29,CD98,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,0.0134543660317835,-0.0174480538600119,0.0840183514104401,0.46688740697505,0.257743394386167,-0.172245005979924,-0.158425139759091,0.132364324527131,0.158856022358783,0.0154040414148704,0.169747021988915,-0.0360674947445228,-0.23350282724687,0.108199942126705,0.259821523675846,0.166430607474755,0.20036152494908,0.199647794065441,0.245924824889972,0.302391706775268,0.316418593641444,0.0860085189535477,0.206651008134202,0.0498526482480162,-0.238288144891876,0.130942358187498,-0.207797999554002,-0.121608914772455,0.241941397056318,-0.0173156517497073,-0.0055560733589961,-0.164998241985405,0.141735996803342,0.161790594523193,-0.0470119624981043
healthy,-0.0326595235839475,-0.0767673269412649,-0.14336856696149,-0.261371030864123,-0.131677659505108,-0.0496949032070751,0.322060218723957,0.338532705780251,0.290840097511319,-0.222007801910762,0.60993982537316,-0.360232748472636,0.439856521819226,0.581292867993885,0.629579788418605,0.633484821571041,0.353632479334047,0.324972167845185,-0.0700072768887322,0.313979054039008,0.124791763712326,0.117694306898846,0.0419813752493174,0.491011452126552,-0.316771726548391,-0.0212632151739447,-0.335862320204491,-0.226042631439646,0.645039984775065,-0.421647385130711,0.0239728384735141,0.0597306867114671,0.673718163627169,0.259688220499722,-0.0407525101392895
healthy,0.116224989855725,0.130333422422859,-0.116199646296814,0.0627352618572363,-0.0935617763880691,-0.119145561206325,0.196940772902992,0.280095473068073,0.293960417602258,-0.405753164404982,0.216761703341396,-0.0256876679581202,0.147489014861128,0.143033789084043,0.264860382563462,0.397948906327775,0.147747117813477,0.175474691336659,0.10284667517736,0.203283039341355,0.0811403772893356,0.17570163149621,0.0829494142512505,0.211675045450807,-0.0245482255341513,0.132485271004305,-0.0409580770237578,-0.338487455921771,0.115039754080403,-0.135899396256627,0.0196423613363341,0.0288271498197137,0.0982690870437343,0.158062387387756,-0.198072327465947
healthy,0.152173728317716,0.24789758888673,0.14890782892966,0.255575617804471,0.244840113287719,0.0939786244753709,0.0989182058883685,-0.007608861399956,-0.0675151335548587,0.052803204546393,3.45088781299355e-05,0.389855509772802,0.186253683558696,0.0463941571320909,0.197372998468657,-0.060992149615563,0.0340672509976887,0.133544774648988,0.12148836532083,0.150324023051333,0.0684389405130407,-0.0113652414302442,-0.0296260398618474,0.159423039267137,0.218797313324079,-0.1648923639233,0.340037850307686,0.379455243334969,0.173352959481051,0.250381851973519,0.0587774281290019,-0.0292544102817324,0.240298633140325,-0.0005862486843207,0.158934665515475
healthy,-0.165613279538415,-0.0778319528606994,-0.298596977955255,-0.391691770390406,0.162617169584129,0.0980106605073397,0.444309784929383,0.350198245587579,0.342009393987935,0.0462670691554334,0.623549234048987,-0.214775322558735,0.692401176664612,0.386884827587614,0.719322815783609,0.503841802910602,0.494352774164145,0.173988687056375,-0.15058446058293,0.367568575529031,0.210255505450281,0.298897459291946,0.0422805621996588,0.500881836759607,0.0032570218193214,-0.112374064903997,-0.180236684586751,-0.256334562981257,0.632939033888844,-0.4082133399734,0.0061755515117048,-0.153747068713873,0.714572853816162,0.136200127364527,0.157558660889435
healthy,-0.0835624619071833,0.0302097674941302,0.213130388791592,-0.132982562301496,-0.0018064131952281,-0.135038868671181,0.112382669328322,0.139515501488291,0.18440789569535,-0.247540538851921,0.539552653876495,-0.113655183302896,0.247975099999426,0.324189080641267,0.550417593760983,0.510994496161847,0.572713553321762,0.230404971348346,0.147605115470029,0.310444183105497,0.169525403809753,0.222454179816692,0.0900185579509086,0.41682996159196,-0.0541153115704297,-0.0404607677726995,0.0053659292987518,-0.212269099169059,0.428861934097632,-0.119035481951518,0.0235126853070897,0.0103148384777881,0.505943700826915,0.277133405320324,-0.0087004642348551
healthy,-0.340038995121017,-0.180167848618917,0.0827268479407546,-0.348927176885031,-0.337404337080305,0.230146641341072,0.0040705386524762,0.0158634252006076,0.362873178734038,-0.212732944693705,0.613983450618742,-0.715131589600205,0.364650943599266,0.651730749424365,0.510188822902391,0.48718938510292,0.235426941568152,0.0374459568243558,-0.21195852195562,0.0642652657225521,0.25106179629126,0.167011804198582,-0.175331517619331,0.373781351753763,-0.681638845745952,-0.0867142515869686,-0.466832662306975,-0.495658342933713,0.410539199393828,-0.56036866718999,0.218241242891469,0.0463425623836837,0.313589755569036,0.494947175431554,-0.0702888290583505
healthy,0.203011037041691,-0.0790299229345873,0.285769394497744,0.117546355485248,-0.0661385663546439,-0.173374178857675,-0.1882012027316,0.0792016604420387,0.114966645223906,-0.167231923870392,0.0966345322565003,0.0434353052169623,-0.0377102068243293,0.0661859500318434,0.2132850141708,0.286081940644461,0.233895535239415,0.299559192056912,0.0655266703093661,0.111988918182224,-0.348282473126887,-0.0116272109440346,0.100134409667982,0.123300992243538,-0.128099045258038,-0.0974941089844899,0.0248705169013596,-0.309097762054941,-0.000570348280683,0.166501157571013,-0.088862162275834,-0.0804072258507481,0.0131953350708443,-0.211595439647487,-0.273159391798468
healthy,-0.025463452742323,0.118717414482042,-0.372179151225047,-0.0032453886545731,0.128832581458654,-0.0830502224399707,0.424793804290088,0.301552868374585,0.135194008744844,-0.155393955902996,0.489771224745093,-0.125883759906109,0.65217677090968,0.29361580815971,0.671472346574393,0.653502513031089,0.689919561694871,-0.0721369883115926,-0.171640880406329,0.412245643126988,0.175786916853426,0.23114869548375,-0.029810053672026,0.602515263281337,-0.195398003320931,-0.267470727498023,0.0529070094523236,-0.240793466835309,0.674036577974386,-0.226516017998835,0.0541802809480363,0.0209010621198748,0.808654823357028,0.379373199725409,0.204707254058074
healthy,-0.123505086693619,0.0496685942942683,-0.144842960952591,-0.41881574889049,-0.189746571599004,0.562572837422124,0.23801849621532,0.0858565339775854,-0.088690775272719,-0.183998565029441,0.463303034525939,-0.538048568203518,-0.0286379356974441,0.475813556638675,0.37268300329146,0.300115057088001,0.278409154670469,0.321954074420591,-0.0083550342126173,0.202489969931405,0.136002696646835,-0.0828880444199578,0.0452093378732006,0.137990412360522,-0.40281074864654,-0.13787807876989,-0.128332444185213,-0.250061878752434,0.308510011734659,-0.317327502039274,0.0670151926116146,-0.0084423549516936,0.216403010989461,0.0737624404736204,-0.261115544903901
