group,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD28,CD127,CD26,CD49d,CD99,CD52,CLEC15A,CD27,CD95,CD11a,CD244,CD54,CD28,CD49d,CD99,CLEC15A,CD27,CD244,CD99,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD28,CD127,CD26,CD49d,CD99,CD94
healthy,-0.561725978880872,0.242125859321922,-0.195559753386109,-0.395634976008722,-0.395566889723462,-0.471157017655684,-0.351917230592296,0.387909162957412,0.336714506625261,0.0577883963319914,-0.222013492137053,-0.2380016020615,0.0676093525316034,0.546401698673162,-0.0294763248592084,0.361579627641194,0.524877139565216,0.561454634023537,0.379537195639424,-0.365586303962493,0.379684501401399,0.387066708028374,0.262170653495066,-0.134613148681003,0.330318462790734,0.216642483927775,-0.230745423907325,0.327688441414539,-0.180206889501507,0.101450801562843,-0.0712162745086509,-0.111596905039018,-0.365795019904028,-0.0368951482569503,-0.0267636431711349,-0.227171051670715,-0.034940655942645,-0.0307523437555583,-0.0553173307708656
healthy,-0.713132165648511,0.503421526846652,-0.578125179981541,-0.64425837951175,-0.624779952804019,-0.707569129228192,-0.475584359924774,0.426126919072778,0.424773142389017,0.17641563984065,-0.548660677033027,-0.624710311299252,-0.164186532589503,0.729627216728774,-0.537054880826889,0.581045197234759,0.657139014940669,0.741838252108122,0.475589928983757,-0.451414639574969,0.608255183961268,0.683195352283837,0.667320401012962,-0.469254618968894,0.697709772579339,0.679983225625481,-0.752674640816648,0.461564751998747,-0.61826144987972,-0.630697002085906,-0.749473664650662,-0.760459445456647,-0.506410761049232,0.325506432097828,0.339870647110323,0.181763859140416,-0.683057269713025,-0.752383321864561,-0.29516266445423
healthy,-0.398051346605727,0.185139398244782,-0.379035793128556,-0.119512574414282,-0.330411870247003,-0.446726547649179,-0.212363959234047,0.0028940183899749,0.0285190045081814,0.305740383714282,-0.142206452405712,-0.34559701826427,-0.0715448092756882,0.469249613499535,-0.268337641054267,0.666598137967821,0.453939878347553,0.43466587825949,0.376487583597081,0.0772283141915159,0.551345600523112,0.686043317810413,-0.159729952608278,0.25705082212428,-0.202181889407486,0.0378657672648128,-0.414437954225861,0.0360733813703897,-0.451493333232886,-0.0345719149425384,-0.442617985260401,-0.162499674865457,-0.242160407188913,-0.263475196529369,-0.162318690049173,0.020314631263326,-0.43139804990461,-0.563230734303855,0.0002024971533639
healthy,-0.468931210533686,-0.0847181214603839,0.122190787019946,-0.0993699264911647,-0.498289126336853,-0.607295992138256,-0.406155562370241,0.157970202324134,0.118478516056113,0.295321790454077,-0.34800251668345,-0.116115800889711,0.211374795366625,0.353276274066577,-0.168918722325408,0.106783320025178,0.417129485621001,0.251947014856443,0.377548333515978,0.0884804179105898,0.267033428100355,0.244956438351887,-0.103854991593831,-0.254434860543837,-0.0812407024437252,-0.0323707202720659,0.0943237440267004,-0.218899826384058,-0.178363308183213,-0.060480245187298,0.0795108386295534,0.10272651270255,0.104237115280155,-0.159796678887427,-0.13026214845904,-0.383542606926029,0.217092343895745,-0.106226685375561,0.0438432686574692
healthy,0.391126517739787,-0.337044912367003,0.361961723485402,0.297724590949663,0.268949053127177,0.350360561983539,0.328472992459492,-0.177393273247797,0.0283036505237707,-0.216561603699676,0.452334791642353,0.465704453347265,-0.191948680258472,0.662030317308174,-0.472610551509155,0.645434668939265,0.528880513676531,0.565353280576427,0.426984888304851,-0.177695563768753,0.549164002356125,0.637309395502419,0.591805722329877,-0.267236015515529,0.478625407247611,0.743220751138788,-0.663371640891957,0.304450642574781,-0.747927318539238,-0.425186911364267,-0.697302353197584,-0.591890276021465,-0.548048206670316,0.0441042927034676,0.0822260390570295,0.307408831685369,-0.716313565818076,-0.78977513394477,-0.199105369918582
healthy,-0.682927184807217,0.141328884255418,-0.0798113191585761,-0.509448657353049,-0.564468255463244,-0.685240441123517,-0.495481142982633,0.228870532359959,0.14168193825657,0.331535279094138,-0.281589361228289,-0.222396283763995,-0.0186685637638493,0.667495552173737,-0.0977756419816956,0.0166049029749508,0.639645712772002,0.682015514498792,0.572878794348845,-0.282129365172936,0.426084679191799,0.248449477409218,-0.22247975882884,0.177597157405066,-0.082608529888555,-0.112083519396779,-0.586473371974025,0.0905307824720353,-0.205327251874565,-0.353380677210161,-0.528124500051244,-0.603023921139808,-0.505365316525786,0.20764588797714,0.20433558304241,0.343797289137821,-0.342679331766466,-0.352295241155749,-0.164376429174299
healthy,-0.430657519650007,0.468134333357987,-0.129915379734014,-0.254040848425849,-0.283217603167352,-0.566267865091991,-0.328035403876172,0.503555531076053,0.299177718378189,0.352231896263167,-0.237434258510131,-0.116374560605886,0.418631970038716,-0.567384313879523,0.723022198792235,-0.271946419612814,-0.40951728338663,-0.521658786861874,-0.335836076329233,0.711482709432439,-0.375067430884551,-0.311939884523923,0.222428366102486,-0.122244267046543,0.43979223948342,-0.0505229209050087,-0.720372925434948,0.689752813913184,-0.377441649674634,-0.530197216781508,-0.515995127150906,-0.7170464884182,-0.342101526618877,0.714999470197217,0.529552266721321,0.518092040230451,-0.437796300811867,-0.369625957464131,-0.749571718921164
healthy,-0.676217559086228,0.267596020778873,-0.233535116772354,-0.169328546136851,-0.590118626970549,-0.790880497305469,-0.589315640211517,0.340279377694005,0.527364309055374,0.580481970141884,-0.417776760610412,-0.0748410820635935,-0.499651438129274,0.788184160229162,-0.396309129604746,0.487155191708896,0.467470024878553,0.623166034312225,0.620638239382069,-0.339209938491977,0.621820535519699,0.17727220328963,-0.686650651347054,0.318583735885229,-0.616743064171275,-0.378044756689908,-0.757772210004228,0.235126922101546,-0.411858335560905,-0.0775502499543803,-0.608298637449146,-0.641703912342511,-0.594612138898131,0.158214093711783,0.353311358378871,0.240333682732669,-0.459018532953604,-0.158337193322499,-0.471366994988592
healthy,-0.692466002277564,0.438532665957935,-0.700801292615132,-0.434483787060332,-0.58356395171484,-0.713999701645469,-0.563810033906106,0.266118664692026,0.227615334784803,0.226217751170636,-0.462504554121164,-0.685467055822686,-0.0796241478709244,0.654644320295507,-0.379063302849829,0.713434880214161,0.643957726813896,0.759864164148208,0.683886679563786,-0.282399582242706,0.59341087427256,0.784522538459287,-0.449132313738808,0.18858720526699,-0.450212321112934,-0.440631739917952,-0.678124700987427,0.424117225232302,-0.68312667068069,-0.434236830033524,-0.561908534862881,-0.737404246936691,-0.65459712711578,0.232167256156152,0.172319505044648,0.249257449987457,-0.522652723614613,-0.699982352877441,-0.448041041945438
healthy,-0.355335081436059,0.565007473615511,0.0614920667760302,-0.54181856511403,-0.201430681869226,-0.338705376972554,-0.06816142505219,0.66204739307199,0.458016033835751,0.406385830120838,-0.210025546233095,-0.0150522553197245,-0.130664228218095,0.514361971791701,-0.560819148325309,0.0275801655347427,0.362685017695699,0.411686729267513,0.115268128616298,-0.609480412611455,0.322211779486568,0.169378510942944,-0.175670795607237,-0.0985976796061724,-0.179945903763884,-0.118041019846435,-0.314264783986819,0.27094599905233,0.148727227806182,-0.209567875107214,-0.039413927107299,-0.280258880960126,-0.199645845150596,0.422713562194366,0.301485880408513,0.251423726034437,0.039167465423112,-0.0793410483402245,-0.232679494605879
