group,CD11b,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD4,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,ITGB7,CD54,TCR,CD226,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD371,CD94,CD82,CD224
healthy,0.0871024360991651,-0.37463570283765,0.263415501047585,-0.0129104030898405,0.386497172055888,-0.301164480655441,-0.385700079275145,0.12913666279267,0.145428635633417,-0.192425354532926,-0.155891285128481,-0.369681481327067,0.632014538975886,-0.425437023643957,0.17733012013457,0.323673822925442,0.191515002547369,0.356392749133861,0.453971004535481,-0.178197552011048,0.34444341571866,-0.19191079855752,0.185969341046982,0.177749079686425,-0.297490925091225,0.0153448076000974,-0.39049235955076,-0.160467778741948,0.0623526622622892,-0.268401630093221,-0.304266795868584,-0.0232416026425614,0.0170143219799308,0.209358246861162,-0.0584900684732101,0.29485779102343,0.0300318002017593,0.14030516064457
healthy,0.261843886199505,-0.179868061461368,0.309247509618428,0.177491883653893,0.255711815002304,-0.40734285135671,-0.466692161754194,0.180275924486669,0.186126331329452,0.010537845435627,-0.337179263605212,-0.522619909155188,0.609441555623747,-0.483053899427682,0.495589059768037,0.551662791414251,0.313944691514268,0.482281103136581,0.601288075014539,-0.247560069953265,0.415619351359573,0.0271743669977053,0.313769570723326,0.407328424109525,-0.417009786169397,0.0693691880646948,-0.416546600986337,-0.16393548126522,0.421198314655829,-0.550221742472845,-0.309665754060393,0.240423845976231,0.149728876128239,0.509944488080647,0.232114392063468,0.274845863661711,0.0349783879225016,0.271712645049498
healthy,0.140526994551348,-0.0520456005570032,-0.204698751487278,0.0132819780493677,-0.0127083103069387,-0.53798460502162,-0.266856197297472,0.310249615734343,0.291273392176283,0.144726141810819,-0.0942198120022983,0.404971925915583,0.193637405903187,-0.123703223330362,0.506814168528703,-0.0560144621097188,-0.022141170934061,0.358056691415801,0.14904945535154,-0.0990093006690289,0.300244367864719,-0.367453609551028,0.281455318470421,0.344807602291245,0.125916497550532,-0.148796673235434,0.112059093226233,0.118887117552957,0.525286769476478,-0.299407932672997,-0.135275052524197,-0.0951201267822193,-0.0553214165764001,0.600210320532388,-0.0249973804180217,0.0745432099094263,0.528703757401365,0.243950159344362
healthy,0.142238893634415,-0.159826211035609,-0.248736812896737,-0.325900205749195,0.139576564156699,-0.193083875558897,-0.0510473006352519,0.358003315760534,0.221413511584759,0.190254871292968,-0.0470498074863613,-0.0502787884043353,-0.249463111415934,-0.0576807754764114,-0.284709587997967,-0.142578504875061,-0.0062736028283677,-0.367575133932115,-0.210987871711997,-0.33117024276103,-0.126285495118888,-0.371601973256488,0.243941139713182,-0.176504854788667,-0.107875052828466,0.180055437486202,-0.266312765963901,-0.0046283684347679,-0.390754310434694,-0.124290824776136,-0.280074041361752,-0.0691318015191142,0.0453197898513836,-0.289802689763288,0.177747825112731,-0.124235019838798,0.0837032843693195,0.0270850313806644
healthy,0.057837831013645,0.0017393851154353,-0.40253581963759,-0.155001094342898,-0.258456584928365,-0.0280137567852936,0.184101275125695,0.0916603783724969,-0.116220360076703,-0.275326565514184,-0.0463400758533502,0.314159963875596,-0.479666485003992,0.364855572622118,-0.436569636053781,-0.44750923370006,-0.162577747838921,-0.433079460757048,-0.429885900304745,0.329922230806313,-0.185736716077451,-0.384767956707949,0.0268735264321219,-0.171426723012626,0.0791895468918387,-0.039196937300086,0.323524838285537,0.270928976304541,-0.16311400298365,0.396040226017752,0.203541271474622,-0.0205592346423781,-0.0203179589293064,-0.253761003603433,0.166149534723404,0.05573927986947,0.0571293221866928,-0.193636049289663
healthy,-0.193935354834491,0.102769750602277,-0.52252209517197,-0.279861120148156,-0.21989284787903,-0.445192457747131,0.115744198068558,0.18273161141921,0.121126422636357,0.118455797270145,0.127148778723296,0.410075579428808,-0.62289287406081,0.199982550671549,0.0264864912048944,-0.427572648480143,-0.197834284868856,-0.548987027340988,-0.667027587212104,-0.192567655784716,-0.479288865751477,-0.292201976507252,-0.0464595785809979,-0.279971753241113,0.362402281500633,-0.0177864665294668,0.228994795570117,0.407859196387701,-0.37665065016784,0.161088969079447,-0.255944850400378,-0.133323724430012,-0.11090922183202,-0.152498299733563,-0.0554901448028554,-0.31643682199104,0.349324605087129,0.0334126885948448
healthy,0.509467300519396,-0.391594074943712,0.224081011116187,0.161573964925823,0.390507386609172,0.279195851304727,-0.300277272663858,-0.333946741675687,-0.012415569842807,-0.207078406059607,-0.368566476028584,-0.22422443060557,0.66744317279379,-0.702301509906439,0.377560910337341,0.583170771490293,0.504771421738572,0.459588853357698,0.69355524518835,-0.370182962712923,0.30763142939291,0.118171072215376,0.111213796329003,0.283066076102119,-0.736645948537375,0.119893201733452,-0.635533604541998,-0.560955277040071,0.385663734704067,-0.526032043299943,-0.0558400873761437,0.0601962785835641,0.0282324160846273,0.355410863538047,0.119524236962515,0.709740989393728,-0.107623816850862,0.0244213128932445
healthy,-0.0286597647270349,-0.335237023393094,-0.111591223915278,0.0199659265618343,-0.0220944158230576,0.0275009625892033,-0.10304919515672,-0.270991734498998,-0.10561374814719,0.104586317819044,-0.241379002227507,0.0738146392155437,0.329048708376595,-0.340041886258174,0.0557244328013905,-0.0216546949804913,0.264733592307203,0.0302315007725073,0.0453194106509241,0.0704662551873504,0.143403345571163,0.184757054989783,0.0223539314015832,0.0219558430322528,-0.253600881025437,-0.0417425778352098,-0.0981264798382858,0.0285783928692906,0.304362445831616,-0.198136792735868,0.0597357870829595,-0.159521291636941,-0.0332046686776354,-0.163705905884093,-0.208603664797189,0.459933416846237,-0.0537205795591415,0.0706024448097436
healthy,0.232655728040703,-0.177584216394298,0.0246494147667071,0.0444972736892962,0.148388991217609,-0.516469347916782,-0.277867908514589,0.183829404924962,0.100158129344471,-0.0263630654859981,-0.160354842095034,-0.119656392333263,0.581489948179599,-0.401667185079679,0.653654768290323,0.315687236191878,0.240937280714981,0.549534534965416,0.677782680803842,-0.240837588227369,0.594066507045393,-0.173501710294051,0.307276230337564,0.495653466863691,-0.306081690971569,-0.28053664219759,-0.283679217146822,-0.422778178767337,0.557391388079755,-0.444456421648355,-0.192305890467395,0.0703938479952714,0.0273727233359757,0.693329884384057,-0.0058185120299218,0.333608768278801,0.147315612986413,0.292980118381188
healthy,0.0359596328177426,-0.116118163956961,-0.0116353497765408,-0.59307217934731,-0.0845666574823064,-0.576144005563922,-0.368633050525564,0.0239902117619897,-0.0445971192302746,0.534402347102849,0.267412855936004,0.077179315813782,0.0417597985736633,-0.353606242967632,-0.0391010080255964,0.11990804436348,0.0995884080376847,0.0279981379387669,-0.162634921252821,-0.183813054130201,0.075651792381317,0.0756072266752888,0.0921004440001697,0.104251066698572,-0.158117172064437,-0.174382064904235,0.0224764739777349,-0.129401450238219,0.139385216145961,-0.258581965054278,-0.006156036774979,-0.103582308108605,-0.0986533616888716,0.120405438140462,0.0002797580064302,-0.287810507794407,0.0719742998661844,0.044989241701967
