group,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.253981888062409,-0.250701160269753,-0.111926405002765,-0.0499043780706577,0.235954599733915,0.254717579122796,0.503687979334073,-0.0234170186972093,-0.144500146807168,0.343780660371215,-0.130474507125108,0.262618761418555,0.0947016609989821,0.375801889948315,0.310455081220996,0.436916806604762,0.0590346192869837,0.174791653357207,-0.013355335901391,-0.142616573906148,0.0809340236753855,-0.300444993702881,0.404232632021284,-0.0102146156146225,0.318772231670532,0.127962485870882,0.238061431524059,0.141536291220078,-0.108974660000556,0.033353932126945
healthy,0.506965522777452,-0.223837647770414,-0.328312824504394,-0.0466429266735472,0.036618556712915,0.413662110807705,0.387754746089719,-0.248052756009132,-0.345104757578388,0.706870225239052,-0.426550384584617,0.524788378483151,0.636959181750692,0.705938900849601,0.729581947252728,0.439081022350223,0.174000756998077,0.422547312907153,0.548041567707831,-0.35654793876878,0.0023417050371095,-0.364262914110175,0.481844105045078,-0.227508114370182,0.690322098432157,-0.488860656389669,0.733960409670869,0.293370312889137,-0.0098397341307798,-0.46348226348447
healthy,0.0058217927671771,0.518978555195408,0.141560637553167,-0.347482409422462,-0.433213187201228,-0.535490128134294,-0.119051632492359,-0.1355309249114,0.166840785958003,-0.460966161447137,0.194155381984496,-0.580868149422887,-0.0267238085236851,-0.5251205850706,-0.304199896070282,-0.3702550474209,-0.197265587118393,-0.400951190350422,-0.590099036132248,-0.265120589329573,0.234947594008606,-0.0604798055337774,-0.218188471659266,-0.048397029281829,-0.175902557418347,0.315706736516653,-0.663221415114411,-0.167136439515319,-0.446578021213873,0.148342546679512
healthy,0.339345676823905,0.0990543794908484,-0.0785109542129071,-0.147786297258915,-0.208190623134793,0.046281016334364,0.0816837883721011,-0.130832751124336,-0.078125283295233,0.315854532905401,-0.126321602121351,-0.106304118288572,0.0562253995470141,0.424721978115467,0.401003723120205,0.267765915549642,0.0560736340889143,0.250264679586428,0.261114547277166,-0.171844340063352,0.0924584977431536,-0.157121611461766,0.295390284870075,-0.356514992319622,0.184169233109019,-0.169450141979,-0.102998026124287,0.0910413708263694,-0.518312339014978,0.0338484860157732
healthy,-0.0844068689422672,-0.310795745917351,-0.396761363467053,-0.0320146593746066,0.0189609766594827,0.144829409616113,0.306559610488146,-0.424337336704593,0.143568254806875,0.402352364348676,-0.372894156803808,0.490016702438228,0.336859823808565,0.309880481787701,0.409530608133954,0.280539287033392,0.122674497473331,0.0320755609771046,0.188781213499666,-0.252480230429528,-0.118768146715823,-0.312758291638693,0.007452630913667,-0.170298597399338,0.393863957425787,-0.492306316661659,0.510838003073746,0.116259882740251,0.0489540525262791,-0.0603021575110768
healthy,0.481620179573821,0.371924204153109,-0.140946425751364,-0.150413539487667,-0.150913422599127,-0.020822667364149,0.251802459413,-0.0957093472514238,-0.261194420654617,0.651984565884818,-0.155879009320544,0.0590200671826313,0.421236104563529,0.618358301717222,0.6739305252638,0.532730598459598,0.0276685336036652,0.499373035494535,0.331120529453501,-0.275272948558528,0.0328746302522637,-0.261810046687976,0.523422281669559,-0.357939231482959,0.419550046802105,-0.238902782988506,0.307169525161639,0.293735312249799,-0.212824120535189,-0.0791753558850075
healthy,0.190971524288107,0.140616687785184,-0.177969261288163,-0.460179495949874,0.0442308323854584,0.0611087393293256,0.478036534243034,-0.349275017078984,-0.103134707356417,0.594755636650717,-0.549223691581049,0.48071679663067,0.40193580171366,0.448277752398355,0.673311783554514,0.444242846630263,-0.0795830377995773,0.194990776000525,0.28299602569621,-0.575782784492834,0.306720231115939,-0.576868888215748,0.208233592203441,-0.440567785182188,0.422155008193895,-0.497279903752834,0.344248716587408,0.561390819130011,-0.120738683736139,-0.334535677969298
healthy,0.101054560078645,-0.125288204750186,-0.374583734988816,-0.10917081411789,-0.0729163015709079,0.105309600405118,0.510606050016789,-0.298125432967591,-0.17880005661823,0.810988452758086,-0.442912151765838,0.61954247747122,0.0842084601147915,0.578525155866526,0.671786584949693,0.720054666563383,-0.0521022251129807,0.419301509668554,0.438846380395931,-0.319982500065601,-0.122452319533156,-0.487293134658343,0.177197372536753,-0.42471055644392,0.576633295070136,-0.680168462857496,0.281881305830396,0.437506225088408,-0.0220614290745358,-0.553906670611094
healthy,-0.0545542989877814,0.360070096162317,0.0235921560457972,-0.239013634186961,-0.165992462321181,-0.34956340387587,-0.121310988430257,-0.0058293918240443,0.0382504984627171,-0.339135810281466,0.215110239461921,-0.441308874982241,-0.121027661063986,-0.428941856390536,-0.522592458205509,-0.49112099171554,-0.344235889406746,-0.222332927728492,-0.417822012396059,0.179150733141612,0.21600991444727,0.051478544747052,-0.295441703209532,0.256146376597932,-0.351163849408492,0.272296208420515,-0.524359851152114,-0.243107330487895,-0.201857879169017,-0.005376934174315
healthy,0.224608224862729,0.206383458800757,-0.431928788767872,-0.275018053074047,-0.0372980620682818,-0.0222498238516481,0.116582116183614,-0.137707805030724,-0.127192442719164,0.581233401316844,-0.509448064605345,0.0311458873540436,0.676095896673093,0.406106066394282,0.559926431423215,0.143356923942416,0.160691029376497,0.306595528882169,0.161900982009437,-0.698632044787168,0.0025039539136103,-0.520240689224919,0.137320709743033,-0.386672713992605,0.269970986855076,-0.313308592007163,0.172052376452972,0.298335006834806,-0.326463338255627,-0.132207210173311
healthy,0.508760012544224,-0.267247495418108,-0.401893776795142,-0.206351256322935,0.0009824622010848,0.395126892548438,0.0,-0.224657214385168,-0.192919613034886,0.487628145118759,-0.415927769730196,0.0691578118485316,0.412468894384622,0.389333522604425,0.520437795201208,0.336626461482252,-0.120567578034979,0.282728543167101,0.0,-0.067554458704172,-0.185695338177052,-0.302225369411698,0.468815779764208,-0.157624617583793,0.506610521436992,-0.528518744314775,0.479621414632889,0.0,0.0012863767803406,-0.462897549273245
