group,CD52,CD3,CD8,CD56,CD45RA,CD7,CD4,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD41,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.0606598298026795,-0.357396204350445,0.11524498739783,-0.122291329402158,0.458677734956867,0.19517807269801,-0.130477589224357,-0.378671303463128,-0.39427086282725,-0.154897878740163,-0.172420945385334,-0.0096643683801251,-0.486837147534421,0.0717211253334562,-0.351268680594435,-0.356618176601281,-0.309296237293245,-0.427090062658168,-0.4475243799447,-0.36920042748758,0.263191034925072,-0.290751573491299,0.210191107608818,0.0943535259831792,-0.328092652674102,-0.405755987006439,-0.0386158051917565,0.105977536591955,0.0163024883213291,-0.323519393533796,-0.0397586832895419,0.510643524973692,-0.149934467935779,0.023563008898194,-0.399600980434579,-0.344534477134439,-0.18951871931414,0.215812228214867
healthy,0.0656153999651609,-0.503956690702301,-0.349911899481564,-0.186768350530819,0.353764646503084,0.40286669495772,-0.0172166276205978,-0.539945293966625,-0.475418981156739,-0.471765152371732,0.234580077607942,0.502431557609075,-0.752282389373709,0.476824593407733,-0.620404307987817,-0.649516270309594,-0.348318218067753,-0.746886180811455,-0.759214700699419,-0.507179844406671,-0.150483124282881,-0.454398513911512,-0.244601584887971,-0.308314231242596,-0.491768367896481,-0.575661347594174,0.346712814924773,-0.0471549547567967,0.351868901425711,-0.535136802894924,0.162859994339392,-0.0779453106261334,-0.696303080909928,0.513513053190557,-0.754926275134211,-0.317642890096604,-0.0796465967174055,0.437900906659644
healthy,-0.142513805197045,-0.330967789365689,-0.282487330601847,0.0719638581990061,0.353380205121291,0.17207336823788,0.0316613803061654,-0.394954893422239,-0.261284529139556,-0.227749945729213,-0.139403495211344,0.620374084210386,-0.465539274825056,0.15851489269053,-0.387011039826138,-0.0457716770656257,-0.1163024541604,-0.410992132415702,-0.379725725524107,-0.309563034637975,-0.177411745787902,-0.366559786628728,-0.136712194509726,-0.361095651194449,-0.50226409819844,-0.42128459668083,-0.0657758709942877,0.134592423250548,0.0714502494649562,-0.316074678302312,0.0366033325366283,-0.163451634860136,-0.377178544230498,0.239794267148583,-0.441553406385192,-0.123495138947369,-0.0498204075363669,-0.0425152124722042
healthy,0.0246582210156177,-0.447797668555386,-0.324755279766707,0.0097536895075812,-0.114396385188123,-0.0451897258053016,0.115933810313685,-0.110905232626587,-0.247799057146912,-0.142884079997798,0.0588602212100697,0.279282027918877,-0.526355029465478,0.0341097824401582,0.139864693129476,-0.108344971089072,-0.125574301151893,-0.510536637540427,-0.542679569246931,-0.323677906787,-0.14994970412827,-0.349966439691098,0.0095824561460852,-0.0187222760032699,-0.441625165009015,-0.341999291254431,0.207995537088883,-0.0287571950189073,0.128995760178718,-0.462260085979699,0.383002630608639,-0.0457118489265138,-0.345152670860439,0.124713000930247,8.82315524656969e-05,-0.0606705261725493,0.610176198315295,-0.107293294315156
healthy,-0.358666267767362,-0.0996154656552887,-0.0263632602094563,0.167081312693138,-0.315993731324955,-0.391580942309405,-0.0059075878020144,0.211492050124075,0.202975916224139,0.251665798580445,-0.397798145806995,0.196870453655805,0.278393429459714,-0.428606644166158,0.402154542147753,0.335223890986472,0.208170145733519,0.156235732704321,0.311145345668605,0.237919553170688,-0.12106635335745,-0.022631695804809,0.207552584695205,0.124378301689586,-0.0192752485503993,0.145929095479858,-0.324090846620265,-0.0817100136539188,-0.29823835226662,-0.0418154330780827,-0.0910669473161021,-0.027481389782595,0.2483592896397,-0.455825922783794,0.356697557355973,0.0996209322229538,0.028481968437052,0.0197786438752082
healthy,-0.241562312526319,-0.0744529504685411,-0.0956741028433258,0.109083588868176,0.0115816979761795,-0.186381692596361,-0.233870580692298,-0.0792389130283178,-0.0211713074837437,0.121764387131649,-0.256600367520203,-0.0403163151303767,0.021831757938356,-0.174173825977209,-0.111479869994255,0.211259479165654,0.043803967406761,-0.0447726835804416,0.0696857206115648,0.0473169451928104,-0.0679002058362681,-0.11219651854142,0.0747555073366861,-0.115176567801448,-0.115918718651299,-0.0520991586442059,-0.284933439932397,0.0012792540188024,-0.0908258003567754,-0.103552806541439,-0.224985325113965,0.0327611616399861,-0.0218236290548662,0.01394086357566,-0.0036768513248164,0.108440989207113,-0.1109304235802,-0.0865220400714645
healthy,0.303166511095938,-0.11002436424547,0.116738762249415,-0.307672417627917,-0.0502059430076868,0.38522353938459,-0.190624959403467,0.0589063823902784,0.063509064082563,-0.279839080928697,0.0360119418446515,0.107529321794818,-0.547861732994954,0.758374840104585,-0.268204234074656,-0.70302314489719,-0.374704353101637,-0.444645957058017,-0.464967319632904,-0.339678802799124,0.0681906953818532,-0.0431886706258566,-0.344535560025558,-0.286259344368654,-0.0772331695938472,-0.333289171468767,0.737167560881805,0.123475020215175,0.534945901069286,-0.113578498553373,0.524561487669548,0.0469424981648899,-0.391413773250088,0.535368382792861,-0.292182564501698,-0.473845737266122,0.0485711999986888,0.344878022044209
healthy,0.478062885248471,-0.124496179453952,-0.178980589439988,0.0378262174020929,-0.199437488211783,0.258548338551067,0.145317579390843,0.0057606620449745,-0.17958383554394,-0.387326226904868,0.245633085388745,0.0428171873286345,-0.59822622481774,0.365902626282282,-0.206295264078729,-0.0590456759099975,-0.363903953072772,-0.416209857690346,-0.528095041774961,-0.548369001005898,0.13101808414739,-0.0845748246123598,0.179808468037717,-0.209720604177777,-0.310794608184055,-0.294166271601745,0.416029823356977,0.013170760709923,0.368624981521805,-0.203378167031592,0.419639978135304,0.185136989855985,-0.559173927701463,0.242861285558983,-0.0575833680514837,-0.327575588490264,0.255502977537771,0.244370887725143
healthy,-0.163002797235222,0.066222315352642,0.165047299236901,0.0183488196627512,-0.45671269096298,-0.202018390899327,-0.0830648730451856,0.433774794445999,0.327050297503231,0.168192216720877,-0.131208235940307,0.0078990417915848,0.613614602271424,-0.327362699430614,0.663328308464816,0.343831031059949,0.13380898321444,0.59956394278423,0.670487521364371,0.607315412043278,-0.0086894977595482,0.310679302758741,0.262085564841495,0.295025914722135,0.410036179977883,0.558107234842085,-0.232309691444689,-0.272539685351906,-0.273107161720562,0.254197742354055,-0.36347758360568,-0.0443897226989022,0.614730474060862,-0.418946636515074,0.723578386873552,0.322284576539399,0.128456063308116,-0.077965130975774
healthy,-0.14881020310586,-0.263654004418396,0.609457695599746,0.0098808916442896,0.543784985442007,0.0636000837882517,-0.64550501134451,-0.458093065101328,0.0184203176488438,0.273390973288914,-0.554756979427473,0.143632042905315,0.0398907741438823,0.111882322932538,-0.0364242294216171,-0.029491245381901,-0.0222348921032843,-0.0722543648428841,0.159538631582225,0.161566244723007,-0.041429445146275,-0.152070709493863,-0.12096676285575,-0.106182191096274,-0.0669931247843174,-0.0577896834690169,-0.116885249191768,-0.0617764381987537,-0.238672115733178,-0.120420067030191,-0.0232768696257243,0.0089619821982882,-0.0557937041199516,-0.0180911195151264,-0.0647180699058596,0.336460318240095,-0.0776158690318612,0.161188450412152
