group,CD52,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,ITGB7,CD54,TCR,CD41,CD226,CD29,CD49b,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158e1,CD99,CD94,CD82
healthy,-0.026654686535082,0.031616501034326,0.1052210670617,-0.0610934968189028,0.101684441956332,0.315268979996026,0.0537510188818296,-0.362917974723961,0.57307729755325,-0.100354393579427,0.367302884592259,0.351899120534202,0.565800920044891,0.509552575253212,0.0297273642030775,0.313885156517582,0.05163043969082,0.0855448739453807,-0.0212929908664503,0.202186127106812,-0.0186962458721149,0.386634636771892,-0.337279213327053,0.0852030278410536,-0.166861684018983,0.0187962257965647,0.445140689839639,-0.0818837129144136,-0.166481910006159,0.46717835839548,0.302465346357184,-0.0035561524107476
healthy,0.0192714697856156,-0.128111108273234,-0.164437468110996,-0.0454758552537618,0.310120648392962,0.238402594100497,-0.0846604470703642,-0.278352743614335,0.489393481192361,-0.262951562970549,0.379622845895485,0.418087735148103,0.584234282382789,0.500947523981718,-0.0789722285116251,0.302169284727197,0.295448823683915,0.0006559690299463,0.0548370129300402,0.0980540703961993,-0.0787005493106279,0.408652297791371,-0.166221750991415,-0.0183622764672681,-0.190014725182496,-0.159196029230734,0.547745752719323,-0.296866933703789,-0.0250145518979657,0.573806356996002,0.179302116460714,0.0224501046622158
healthy,-0.0215585012711943,0.343425501384476,0.0908683182622523,-0.132998137596614,-0.303350304348968,-0.310443801894807,-0.0309378487171726,-0.112466025053811,-0.325535489299995,0.0578568063697946,-0.431102870892365,-0.0190672465824809,-0.396206499450419,-0.373055363520636,-0.100067740377765,-0.31802574514931,0.0377631683324899,-0.0007386641741251,-0.272614836881767,-0.227239462193943,-0.236015814325022,-0.312213735792527,-0.144137805787043,0.163960724310991,0.0050605954046788,0.28709223958359,-0.36400440082368,0.25588358968372,0.100791822478849,-0.403495529944682,-0.164824948571972,-0.204445769235373
healthy,0.178060930847928,0.0005546145818334,0.125275839163819,0.171353593719219,-0.030449899243599,-0.165606533567715,0.188869156992143,0.1543784448384,-0.337026775361696,0.186844600707478,0.144988346890501,-0.0352622783386477,-0.348457443033548,-0.411321137606688,-0.101594809137822,-0.274140248481757,-0.209715021859394,-0.106962074416511,-0.0572984078166986,-0.103843034871741,-0.081425488461179,-0.238092669498966,0.226684837887038,-0.101993431849748,0.22780592427091,0.41262727417011,-0.20507084008182,0.236610790577312,0.0447936122504729,0.122711622410664,-0.0377480896582497,0.551396997457132
healthy,0.109779326719246,-0.175998802041404,-0.259179383712386,0.218554672121666,0.22704874199981,0.210570923581091,0.0221881584492204,-0.346170030336533,0.571321303701647,-0.247005985022152,0.442648413657348,0.440813675699662,0.59328308173993,0.596584713108219,-0.131283940506163,0.387627860250211,0.128256336929587,0.124835331370942,0.201474349020254,0.356990270485123,0.0295169836123999,0.459528442446567,-0.125027782251349,-0.149439641600141,-0.0438825771927762,-0.248435948519142,0.450311214698415,-0.319426863834412,-0.0637731407046502,0.542098486866912,0.17211558441244,-0.0577361316069826
healthy,0.144079566222204,-0.175971219830456,0.0355478737647668,0.138852832415271,0.114449387397163,-0.215345776527618,0.0777031952678821,-0.137856746058899,-0.140938139226733,-0.0160719949831351,0.131053270530119,-0.0980197631011346,0.0428636563833838,-0.0637687059036237,0.102768630901729,0.0674978452646948,-0.0830396992940267,0.193832340997482,0.209956616351091,0.107262893921173,0.162567088467721,-0.0924936708643438,0.141158948357265,-0.0879581653257993,0.233336146679863,0.0502866123465032,-0.039199361621784,0.261468465865845,0.0188674971262764,0.0355846384045174,0.0392860218725383,-0.0235261058232969
healthy,-0.34688071947368,0.116537828252818,-0.339016218641658,-0.253008643725108,0.0050997272462683,0.381699982787597,-0.179965277638316,-0.174335216460457,0.587882832897104,-0.714146746648418,0.345024155178196,0.611092457198351,0.472623724684026,0.514692818435156,-0.325244043636003,0.240895197387544,-0.0014415471146463,-0.105671255160248,0.198988020550304,0.204610558515461,-0.0843397608887861,0.332626738282457,-0.69602614663384,0.0151124721841105,-0.580645007887323,-0.510359852149501,0.359814448602711,-0.536719695087889,0.0382070530758083,0.308553307115533,0.468309159177957,-0.0855942692069642
healthy,-0.0380291006035249,0.206964115145489,0.188597193062071,-0.104952850845153,-0.206689777951013,0.0671779907029327,0.13100967449703,-0.191173317986507,0.106063544465367,0.114485227636139,-0.104161261165217,-0.0205378339213256,0.21004760048228,0.314477261754343,0.244727334696996,0.19476276544702,0.255287456025268,0.120048284921118,-0.163519515397107,0.0265908860454428,0.0753194208558355,0.179218871845636,-0.0586798594087526,-0.0075789023577794,0.134013406660705,-0.20474489956837,0.12920513384398,0.265311190869203,-0.0813022521312768,0.118610085872231,-0.082454851894341,-0.231205715634753
healthy,0.0130832110295853,-0.0289391608877797,-0.208477093317506,0.0519732457095343,0.0771639631454243,0.10278069405334,0.0573275477387871,-0.491562980406185,0.355866720825873,-0.199110231234426,0.280515162899211,0.257052358442493,0.272038196765193,0.391967778101134,-0.137549405470723,0.290636200871617,0.149908784036873,0.130386128180315,0.17973805469616,0.0731712509489101,0.108461730451925,0.162720641075135,-0.202441290028499,-0.276928470731161,-0.117329454203833,-0.300171736813742,0.233279555390797,-0.296433666348587,-0.0388782428675343,0.317404905057776,0.213848626855196,-0.0697525134945619
healthy,0.182138841149535,-0.408274872741195,0.340852834281593,0.304503669660258,0.211535119567586,-0.248087689164866,0.236184225158469,0.0276181915935616,-0.559251303141663,0.445905259075302,0.0082881181486227,-0.533893788695871,-0.320836210634893,-0.554329815330974,0.160355090063286,-0.155219568813489,-0.214198174976027,0.0266962022298408,-0.0513478272917538,0.0410239422028353,0.118280937353861,-0.128163557906825,0.662491323176651,-0.0151340850280643,0.596980339978875,0.399477822110754,-0.240091748390346,0.226734391655817,0.0206341595556854,-0.0818833317520083,-0.335825585107721,0.349015088551284
