group,CD52,CD45RA,CD7,CD194,CD4,CD45RO,TIGIT,CD20,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD226,CD29,CD18,CD28,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD82,CD101
healthy,0.105356546499391,0.152636159008053,0.104422453778832,0.104445751467417,0.175648920193684,-0.0359207109133096,0.193797529422679,0.179646371940876,-0.129141673637551,-0.0654477852259198,0.0733205570561887,0.0173516379306417,0.0136722249386541,-0.361034500769718,0.0264373552881375,0.0796479720322704,0.0831009859437599,0.244056028556108,-0.0036570118142379,0.0516325846463002,0.134020873689572,0.45973516969618,0.183649645095318,-0.0537891993539989,-0.0357722227649094,0.0844115452866336,0.10415681184259,0.0680812180490903,0.0576905592729515,0.141296547880441,-0.199856476380514
healthy,0.0044495204792009,-0.304894393657655,-0.25971672131418,0.0129761873902719,0.0342154389997583,0.457698231324158,0.29129337548593,0.0273365420266646,-0.110462762575321,-0.38886345516115,0.559691456172977,-0.361577772725005,0.507187236587257,0.387087281485851,0.622892191450562,0.559784403492062,0.412285513493926,0.182113073870982,0.160229477018765,0.231937728650873,0.460308205672647,-0.129946853704001,-0.17475915762,-0.0876535497465765,0.632848802161684,-0.349422852797707,0.0224539193658672,0.009007673936094,0.672153344606299,0.130249876504796,-0.297574442166703
healthy,0.0364953543218398,0.549126567002276,0.175490915645777,-0.25720434379,-0.0327466205483213,-0.513566480378972,-0.191177737323505,-0.0680919858470431,-0.0081780273425066,-0.0712158834241496,-0.551559033244739,0.30019340503111,-0.587679547301843,-0.0683143006880983,-0.489536495067486,-0.351868504328184,-0.308190619662496,0.12275111493096,-0.18910301317087,-0.306436847815706,-0.36684615088881,-0.0983744457256442,0.0627660508150419,0.0959500554578705,-0.354246575553255,0.451908464138587,0.0665001731287472,0.0838034037719187,-0.581664157914334,-0.340559163346934,-0.121842137915562
healthy,0.147708720545879,0.126504842629916,0.18405124827629,0.185313672386027,0.0213134401189803,-0.0386302983397999,-0.0114385673820138,0.0587301697572968,0.154780847680324,0.274222139797643,-0.21083460524379,0.283030978561033,0.119843624007495,0.0414138308987632,-0.153503782038128,-0.248888817533218,-0.0748266987686706,-0.0564844981760671,-0.0704010896631443,-0.047040957744788,-0.0182193622628838,0.248748346231717,0.141884333066586,0.399278031077921,-0.0350307237098673,0.190927000690687,0.0137773185243075,0.0549539620308899,0.195923291991502,0.460890613370127,0.025303523716425
healthy,0.103225289891188,0.297534321222636,0.402803077139908,-0.167251608822849,-0.189220081069239,-0.336556220503411,-0.154349226806508,0.0389531932073524,0.0112684365781711,0.363805389230368,-0.518365390041742,0.467893196951787,-0.515502070912838,-0.388966751376287,-0.418022563058298,-0.418536381056051,-0.212311119635713,-0.134958182734827,-0.125395951694912,-0.175377240841627,-0.242221020055398,-0.0303521879196963,0.253402264599315,0.125402793289442,-0.335906395069479,0.546276491771119,0.0151561015281115,0.0519700364258123,-0.329757785992734,0.0445112557118438,0.0129517212023292
healthy,0.0427553708020857,-0.293631502589583,-0.056839402632692,0.0788300294191545,0.156477136640497,0.0749101344530824,-0.104450022921407,-0.0798975157266045,0.0513944299374312,0.0297050906629369,-0.181040243301514,-0.116219540759407,0.0591267241941947,-0.0891243158509125,-0.261084873129202,-0.301812849677119,-0.258984350159379,-0.0487874458358007,0.0834263680547934,-0.187068202147088,0.0087767346853024,0.0987494901990051,0.27649719745959,-0.0070360408175483,-0.265961369364669,0.0272919052553067,0.0557307982371601,0.0190103844051983,-0.171781058603708,0.121535260011774,0.202221312088179
healthy,-0.07911843728059,0.121277785302895,-0.381851612505367,-0.134945628307914,0.0937591084396472,-0.146893119520518,0.205355205399593,0.018777956606002,0.0408157679560553,-0.255497713313976,0.565181198454059,-0.643733018219428,0.269677409055663,0.590710835573197,0.459948225978377,0.476443374611715,0.255835587112763,0.198643364763258,0.380400473648394,0.218069099096462,0.349106857689912,-0.632672378424138,-0.296410592355792,-0.433373707404303,0.422917162402657,-0.492721490370128,0.183707684636933,0.0365909451457303,0.347725176167231,-0.0041978050687626,-0.130440193757041
healthy,-0.514197233953536,-0.242830010497861,-0.474548427947976,0.0162529823459524,0.067247631757139,0.287616668847883,0.534467051855713,0.0107766200463126,-0.407064816778325,-0.0947591656889133,0.764880162744147,-0.495488199520733,0.671798147846442,0.0706247568054508,0.446110690950154,0.640738397861767,0.699165912353028,0.0556060557773309,-0.0924535538765741,0.136203816336525,0.398817538899438,-0.376231407338651,-0.407263751511544,-0.525625891642977,0.605555544550575,-0.619457755093996,0.0567745461419665,-0.105782430398713,0.380168117783578,0.0697107227417012,-0.504792566389771
healthy,0.0543817469796516,-0.420230177850292,-0.256691979206385,0.144265631629089,0.0457377922844553,0.48303237874442,0.236111650148869,0.0369416613177755,0.0275752724042531,-0.540628595225179,0.612926665445026,-0.352628947385149,0.681374227835393,0.359409273119711,0.51105321031991,0.641489961872082,0.583968222805099,-0.0427639131081199,0.373093859338062,0.438771543597983,0.456350055239688,-0.153470277692008,-0.134693620730101,-0.210365150704202,0.499195987174597,-0.352778011912931,0.0453019753032332,0.0377026558722821,0.689281391079959,0.163369354760054,-0.157048110734458
healthy,-0.0901996092070466,0.346421470042659,-0.402071735477989,-0.0396640646505869,-0.0482978621113078,-0.180610859815584,0.0938293286027867,-0.0458001653989858,-0.225278681188164,-0.128170897269134,0.466145835125551,-0.439687794154667,0.0136508100776226,0.634530638007947,0.284752673753561,0.465094604013355,0.0590005937955675,0.193914795085268,0.215339776095062,0.0317147054261718,0.0805500987195344,-0.639108258154033,-0.481770017380629,-0.361289236852532,0.174123531236489,-0.240279992567153,0.0530692917960058,0.0398759553995167,0.0918243580214404,-0.276686010105225,-0.117537369826107
healthy,0.510079160333354,0.417037820519894,0.455934230683893,-0.157116389368231,0.186564648242771,-0.244686545736107,0.0,0.0,0.756020529135461,0.417314595955126,-0.479811628979965,0.441221180646,-0.0568289721984402,-0.358266407534347,-0.221431336020612,-0.426330496965479,-0.338907375299555,-0.196304040676438,0.0136086797392384,0.0,0.0,0.132549535567322,0.395988652063141,0.151698336684265,-0.354362834403828,0.557402276813497,0.0041020009198062,-0.0136232188970862,-0.280746385122962,-0.122621592687623,0.451544229610897
mild,0.214576947265016,0.461941097360711,0.297072413239381,0.0377393807890954,0.041612961457162,-0.292261335261836,-0.0635342878304038,-0.0553531630046336,0.309152638018558,0.0659172541031043,-0.326952771545331,0.321240814707032,-0.274807933813642,-0.247292355971823,-0.16466482730099,-0.212286998902444,-0.167610467371035,0.20282828498725,-0.242940018834128,-0.0735157137280972,-0.190525304224296,0.265128524673833,0.169924310363056,0.141886267747456,-0.247891203639819,0.306008812751489,-0.0873557408204884,-0.0373825507050265,-0.32857920301243,-0.0829323169251273,0.083687036589556
mild,0.0803084425783112,-0.217414586596003,0.0643639007642082,-0.0286496163228029,0.132151275563999,0.161533800467076,-0.216349814999251,-0.116679668976181,0.0711319035350838,0.0686020379061056,-0.0106760889168534,0.229393977747494,0.125786449868989,0.008326689529568,-0.0249841013669274,-0.117752889154056,-0.0478432926908354,-0.0262827829796285,0.0869765314711278,0.19177453920823,0.084467465281237,0.385252285098184,0.268076460416269,0.288754213824908,0.147380517222304,0.108602694881489,-0.206315085955903,-0.0914477275893102,0.191080818619459,0.137550517429484,0.0417366890940628
