group,CD11b,CD52,CD3,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD309,CD2,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,LOX-1,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,0.109814110658221,-0.0588185032676655,0.39369414065604,-0.225777203249992,-0.189211075339219,-0.099048282896571,0.124218649323206,0.208121505420826,0.476094604921013,0.0328963937549031,-0.259914112695019,0.590283506909276,-0.0957559029617655,0.29170441380743,0.164454651998044,0.540371831812049,0.58833302007837,0.254335728330866,0.291522723110571,-0.136241179126934,0.356593854128101,0.0560394257892674,0.009836675928184,0.0473721752577366,-0.0532923801704927,0.388682375064979,0.0774677781278627,0.395573367469665,-0.0631416414689535,0.133410471220977,-0.134780427445696,-0.163993176551991,0.36789136527807,0.327563776774526,0.0648858175468885,-0.0015136594932142
healthy,0.26846636796055,-0.130837848287939,0.452708767410334,-0.388268694892789,-0.450145323002483,0.112133047542189,0.511179880835928,0.449307014775174,0.44060726769136,-0.307999002081567,-0.4735026606306,0.734551465680707,-0.526588241421526,0.609772986192944,0.648365685265267,0.705657405279234,0.747353407490018,0.508220668337534,0.183910383401102,0.10358679817674,0.39954298827097,0.575602921287034,-0.372408648068824,0.0311030855782332,-0.406471134475576,0.461027602564995,-0.181743561169744,0.703857687046816,-0.566955094902729,0.0849823272070059,0.13997321742772,0.111335980028355,0.7515577714544,0.317243817316246,0.0598560092852816,-0.462004320588517
healthy,0.0572888213139646,-0.0005160552637072,0.0440788773858569,-0.495532581049036,-0.243705917620327,0.0976444552723045,0.351457739471461,0.109374422437749,0.0165473292846999,-0.066108048366674,-0.127097853836065,0.274811059657438,-0.0702291411992013,0.354491106108567,-0.0717934042743478,0.31640802762476,0.179193568421709,0.285032147292859,-0.0698939744951785,-0.089999501169844,0.190515755393526,0.488740056006476,0.121432124462007,-0.155761158768111,0.0746473772673032,0.0872583031907531,-0.0176454378177123,0.641613656054892,-0.272941117042637,-0.0445329730895445,-0.10288527629712,-0.067316251388568,0.547908001576774,0.082242671985509,0.26043972957575,-0.0723824456497418
healthy,-0.15171624373552,-0.214688893104291,0.069121088496083,0.130758322259942,-0.0025667735440386,-0.147294592938365,-0.0667939316103226,-0.0212212862615224,0.0917808349830705,-0.116451376942705,0.298011668934486,0.0998331387063236,0.192757791030058,-0.0346439203978008,-0.0772878658455992,0.227232014221896,0.172455759206656,0.228318237581767,0.070494563222231,0.0647785715870257,0.0240326180041768,0.237551817730122,-0.0620750493151134,-0.0684866643747891,0.148745350205283,0.0513294019693377,-0.0009256736869535,0.206985451918966,0.0169373825520372,0.0006108552109473,-0.0055136361126613,-0.0857396755203296,0.0163053960853177,-0.030734567344285,-0.0016321149861996,0.258172944399264
healthy,-0.117188836277795,0.0184231541572486,0.328766329540666,-0.325975266014443,-0.405222295822331,0.207091278233024,0.48521026316161,0.331370366254888,0.383954747628221,-0.0252138643067847,-0.26916274921117,0.660051578414491,-0.239611929283357,0.716461637114107,0.354684279800554,0.672564967375934,0.443091898125222,0.395668140149916,0.268157104593758,-0.0377774869891845,0.363527276529531,0.454946384580889,0.162854790325594,-0.114280875875044,-0.145852822635528,0.411643550593314,-0.212986463983607,0.608260880689722,-0.48674102249654,0.0072091182734958,-0.0159171329221476,-0.166809123230036,0.671579716896473,0.116138108210971,0.19841597203322,-0.0426803445290615
healthy,0.134032282143646,-0.0396354952498554,0.511990480070086,0.386567492677708,0.0009063815289374,-0.210111410533576,-0.0236926512498784,0.165143574913819,0.238997742298771,-0.020278622320731,-0.214705829712385,0.555694396826294,-0.034274873638085,0.0574376203949767,0.304500860596882,0.555721838349377,0.608961457996373,0.512014283263744,0.444205428787025,-0.0105043589729308,0.250984355300252,0.303293418753016,-0.244212075334133,-0.0316223387465723,-0.132036504586197,0.470357641619953,-0.381317341868122,0.436130212812325,-0.0812434641893905,0.0275487031824318,0.0861842810169435,0.0372663355709776,0.22721053152627,0.340084141430214,-0.319767202901733,0.109836088372377
healthy,-0.370523051565767,0.355681133954242,-0.253534338358459,-0.491301668800363,-0.0253276647274362,-0.0121237134760273,0.289711256569071,-0.0331367686019208,-0.502721578010155,0.512701059541734,0.296094472144637,-0.395726876394699,0.422351849218879,-0.141887315490409,-0.210908403935675,-0.208261001979595,-0.56534843667873,-0.174215796628592,-0.23356490072916,-0.118616969275859,0.228501598903609,0.0496261440815137,0.489023289653191,-0.382723617489335,0.525637174004342,-0.114810415714938,0.347500815557021,-0.125937417328678,0.237564125058863,0.0099360647132989,0.0013490061049288,-0.0199869674617806,-0.054311682944894,-0.61673149792908,0.248718164530763,0.199487000733283
healthy,-0.0829075522714595,-0.183433433792419,0.266258545958264,0.423716017272801,0.0954496969888201,-0.358844710598593,-0.285924240795745,-0.0257791202877252,0.0986311294906051,0.0066805192500532,0.0696380344970153,0.0963403134505773,0.137415382069279,-0.250956724366581,-0.044941725355148,0.0901895640886707,0.159811037315154,0.157816000857142,0.444367378304014,-0.19916154800466,0.0745028821663166,0.0769616900587896,-0.0980334246665713,-0.056073912920106,0.0265107780996142,0.195535993565396,-0.189406851303873,0.177400681891656,0.336171876372631,-0.151324090794632,-0.23503815835975,-0.0712634438496702,-0.0973628198802674,-0.123091075508513,-0.381885094438806,-0.0269259484082584
healthy,0.20494341477744,-0.106532457683858,0.0675844065326281,-0.405398905587255,-0.204694815506632,0.0104192743498817,0.432170949544298,0.357502599958217,0.239010313524911,-0.120499772668461,-0.0775816463846343,0.622269765617307,-0.322954517861597,0.684597030349822,0.327492373165755,0.612919872436741,0.683758153760101,0.647403485906734,-0.0798421158226358,0.0512553417699956,0.336185152833172,0.550589330003298,-0.166264508534808,-0.223226755107769,-0.12589709878553,0.261566136160241,-0.29047897746798,0.700289738385474,-0.255192504147849,-0.0630005601096362,0.050811422062777,0.0575036632806331,0.736500145455672,0.347046667754519,0.119609225238355,-0.149367492500101
healthy,-0.258021862410833,0.153345619460339,-0.158756770104508,-0.241173771869545,0.415181171437718,0.0231441358667668,0.101803257746314,0.110450606037639,-0.114938945525558,0.189122518671975,0.101405775137246,-0.333941842293903,0.447102372946969,0.101750359989377,-0.694590105930493,-0.202426060754132,-0.451806260131715,0.046913417135693,-0.169194820222876,-0.021428930745593,0.0491509501679062,-0.0408712131443311,0.758256330943163,-0.108011675740957,0.613046089580591,-0.042300487327422,0.41151892189571,-0.0817473815386141,0.213303777644737,-0.0096157819016442,-0.0915156448347851,0.0040885998545219,0.0335618797613231,-0.27959543895253,0.359211108336573,0.0333217237746598
