group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD41,CD2,CD226,CD29,CD18,CD28,CD127,CD45,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD82,CD101
healthy,0.17794045055704,-0.376204192562646,-0.119424934207629,0.208822758413093,0.261658861453017,0.166368114757399,0.175371049645622,-0.132446907614845,-0.427054993601033,-0.366743785524301,0.141490696621383,-0.504222588237905,0.295345724070321,-0.283634318688601,-0.441988572018566,-0.378026008452645,-0.498110190538717,-0.302478547930197,-0.012127854015351,0.0544834960987313,-0.233498704183636,-0.060522753964639,-0.0137194662894559,-0.183421591084448,0.433179190100587,0.458583828543209,-0.335544925580005,0.0760513958648237,-0.180108464057944,0.236695389767375,-0.0158647926309312,-0.0598125643764235,0.0372113511656715,-0.211706553266621,0.0995164117039078,0.0644284711346967
healthy,0.181515197249875,-0.386894533806647,-0.185471626035712,0.396185837396284,0.487769167600304,-0.0705374333889355,0.0216654926894991,-0.440081231783452,-0.463917250945006,-0.471810988764787,0.538075342970989,-0.682650282486306,0.523365103165458,-0.539207344163189,-0.643708976698738,-0.580615452556134,-0.688036282794687,-0.445357167418181,-0.121128189337875,-0.122428138728528,-0.25627554958538,-0.295649047428436,-0.308098511491245,-0.480221166612248,0.460562756787282,0.472214177631509,-0.370653272007336,0.228262958282348,-0.515683838096734,0.59858654449955,0.291745490278462,-0.204212564653186,-0.136722570236103,-0.602813035908429,-0.0010569478935787,0.509293266390019
healthy,-0.0023221460095508,-0.0724144771455103,-0.16415291093637,0.676934730990604,0.31054708278687,-0.484822760378561,-0.0425368116983803,-0.616070296079813,-0.287325193732569,-0.30446374315514,0.156491717815472,-0.542205516462748,0.230063245796253,-0.700282914397118,-0.006909762071148,-0.501475482974925,-0.437175410997918,-0.436449341790012,0.222433166011796,-0.209026132759403,-0.398004860324205,-0.385554126861987,-0.564766270887724,-0.495980130708373,-0.144601111597984,0.0497575226502908,-0.202255036004759,0.0420917322377836,-0.515873289667508,0.469059048347292,0.149982523499369,0.0501179138845389,0.0258368967337218,-0.765228050525519,-0.4704757439181,0.0907942513259557
healthy,0.134051149342763,-0.302713505631357,-0.154410606775371,0.0226192375721946,0.127751530326683,0.0939307759225862,0.109530166481119,-0.0789641093777909,-0.248981710237428,-0.0707470438502442,0.159195631011461,-0.440705562532348,0.141293472945107,0.15964101973362,0.0277591096826632,-0.421353579080422,-0.361816968584928,-0.147414912502963,-0.260577683076548,-0.100699316231799,-0.190162943827718,-0.0290350133398415,0.0272978768018313,-0.240624228065179,0.193642449761819,0.252061655949419,-0.289722013646046,0.372610400683107,-0.21544772825869,0.23464334144886,-0.130321642708368,-0.0106366487489506,0.0673128161994357,0.0878929895318169,0.516344786138229,0.0017504391562372
healthy,-0.0374700006151256,0.286659292035398,0.130242343616298,-0.296422782280317,-0.440448737492122,0.062437800394784,0.213250934339942,0.445751126246539,0.350669446321681,0.317781818428614,-0.329687952838721,0.666345481384549,-0.330146973916488,0.643921482259696,0.447380180994837,0.507493437771891,0.50484064393769,0.412955594260772,0.184663363443551,-0.0993803662965923,0.290244492795125,0.179633770752206,0.155058520809531,0.316806143322093,0.0139481708384473,-0.141433343776819,0.389755529691089,-0.304598680542656,0.415826090945467,-0.558115079847988,-0.328779126183207,0.049150102350993,-0.0257121862209644,0.56937190605876,0.0562036403651527,-0.247475141703624
healthy,0.187388307973582,-0.252472341041088,-0.161578225753576,-0.141366234443282,0.27534569130966,0.106494034252406,0.130999344083814,-0.0816199257621131,-0.0958924844056892,-0.243963850919179,0.244154458704241,-0.535218068433319,0.312109098579306,-0.114975277711144,-0.363859933314443,-0.479668848385662,-0.50195762331465,-0.434432949336753,-0.0586780644912911,-0.0862993033173599,-0.165252980275331,-0.070869298526722,-0.0272387766967394,-0.235579696425876,0.286176396280233,0.321104640509436,-0.349452044874999,0.37656450915218,-0.265324096941148,0.245255640909054,-0.153220303711717,-0.0276959629879629,-0.0688383377363213,-0.301672550551981,0.120336605347372,0.120110675916204
healthy,-0.0732789099149837,0.0876686462616111,0.135934266523994,0.012951195125864,-0.140318625345724,-0.50396213907255,-0.129813066645079,0.184862002003584,0.197181858519605,0.198464944182088,-0.188852954511079,0.203584665499802,-0.265517727999924,0.298261743534057,0.263539560383081,0.185596162631338,0.237841773987255,0.228463167606812,-0.0801417952167898,-0.500426340857892,0.0249033044007918,-0.0259517771592393,-0.0712351500946603,0.141702834143642,-0.256153320670215,-0.287581281181206,0.165722552154713,-0.13087458086648,0.244969763209545,-0.154700084302744,0.101142521123383,0.0046807684084707,0.0813001234212692,0.156006504501188,0.0211890342069872,-0.0409440436554375
healthy,0.393554269324469,-0.0158362750793154,0.166971093550344,0.136154460853154,0.301074236240026,0.104767892027846,-0.18840328836651,-0.0735805785948457,-0.282800436487039,-0.357975619259427,0.136368660086889,-0.63992590288261,0.539581208679485,-0.424776958686332,-0.0757651814239188,-0.439991107725271,-0.411658593085233,-0.495485930822933,-0.112673299145835,0.072829796516021,-0.0790205102998346,-0.0741144675702836,-0.103705372188259,-0.243217628312078,0.365833582492043,0.491983468332691,-0.05794271415166,0.255279257409221,-0.444073171339785,0.545293713198847,0.142464756503149,-0.109969051854259,0.0383087374665969,-0.103605455978806,0.0324650197696684,0.361886872539568
healthy,0.0966743297674989,0.0057175592107285,-0.0613092751184259,0.476293235822955,0.144718005323145,-0.171793264688933,-0.0335035389323245,-0.382039337638127,-0.304493861396555,-0.223560866569975,0.099166645774084,-0.586777916555624,0.305300004985652,-0.588715282037409,-0.387984618267352,-0.548351623313785,-0.71643038469438,-0.68008548024509,0.135426999368457,-0.003873368508551,-0.250486715095817,-0.273463258402936,-0.307865041651922,-0.521683854270055,0.432996081064252,0.287319799542019,-0.208592851347723,0.313869695937436,-0.591534818578919,0.391939000286511,0.0425229025151753,-0.0606851810761996,-0.0084018478191101,-0.697446515637675,-0.128718018797562,0.339996015980659
healthy,0.0470832631561865,-0.0994951308963941,0.524625429497271,0.535732031445654,0.478691581274948,0.137276361606495,-0.524481836223159,-0.439502533468429,-0.0712959151690386,0.126955023465138,0.203787322485295,-0.155988020709013,0.425091051461114,0.0072232488573125,-0.368043494705302,-0.157285798696596,-0.033066820702956,-0.0365583356238837,-0.0849992976878855,0.0741922551279488,-0.0380407897181262,-0.0835254747410943,0.0016410944037018,-0.125970603596194,0.31774791024826,0.212256770583856,-0.0158095868504668,0.208721990891647,-0.143016977103781,0.290308985557879,-0.0289356412397488,0.0443001464271614,0.137434844817661,-0.134556640501004,0.0431109672442924,0.214427563574283
