group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,TCR,CD41,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.0297433633034926,-0.308525053877794,-0.128496308135278,0.139374152248155,-0.0053492021777035,-0.048481134278594,-0.0573952183486851,-0.214913941550724,0.181389180527774,-0.35133824885572,0.150232688478992,-0.108302796219482,0.146723783954215,-0.415187895109302,-0.292842269736801,-0.32312396991796,-0.280885852942453,0.0211366844012858,-0.15716107845523,-0.191617919289152,-0.205410079176351,-0.111386955969588,-0.314195763259766,-0.14857616392516,0.377174090930524,-0.132791604231612,0.42588488943184,-0.430297824633758,0.240551698226248,-0.143311632172744,0.0812336988758427,-0.273181326046457,-0.293622376054701,0.100484578852384,-0.0431303916772348
healthy,-0.0622988309393303,0.530220766454506,0.321279950438292,-0.271409950498554,-0.355297687583197,0.033048386019757,0.486897315141668,0.463892846048847,-0.466955612504081,0.751294628921946,-0.43859969109178,0.572335260824802,0.145724208929907,0.655710557110232,0.745117154393007,0.759484196958215,0.4847695084847,0.289663846190803,0.0888763443535509,0.412885872875796,0.176966709246629,0.255361400178404,0.515004460774429,0.558404394350532,-0.36001286474348,0.0418729283602241,-0.350535801156745,0.534820563414659,-0.199937646226792,0.664479254330946,-0.491762864539213,0.729525899253248,0.297937301446366,0.0349872587806559,-0.461952545344305
healthy,0.0329794839796467,0.0699732259138982,-0.0724937500088992,0.659113459927041,0.312648703996606,-0.397586031153758,-0.55234251698081,-0.251195160746184,-0.0919027788676379,-0.387909414687417,0.214887380308715,-0.614716421266928,0.0065350865866139,0.0143263344333522,-0.455607779888443,-0.339507504405078,-0.342704744095572,0.318616169292202,-0.0743672141353306,-0.318237879889947,-0.350416734344951,-0.451268241103804,-0.287964069049631,-0.441244843712706,-0.169294736296207,0.20774335039741,0.071310350728633,-0.115415244759668,0.166751135802545,-0.505750560997632,0.478868687865816,-0.706093938390004,-0.106388348178811,-0.533191290236211,0.0946823083367734
healthy,0.311850953913838,0.0963259079525553,0.153454962910956,0.0297232532537586,0.0742177321443596,-0.0908195533055902,0.176321368994145,-0.0058172959683812,-0.0640496232380791,0.0971911180822242,0.138674818732587,0.243992865335092,-0.0187464030153903,0.293798725426902,0.0771694781062598,-0.0722907268510708,-0.0914744944180198,0.176397172503518,-0.129845387376856,0.179361064040052,-0.141526998820364,-0.185185346679285,0.0244921796959935,-0.12205979948067,0.229528248141137,-0.104408625232844,0.136341120703555,0.167336599916309,0.156376112989706,0.191252783605695,0.171179981707895,0.21632119578363,0.0162059920500003,0.0241284667645113,0.0493194647842717
healthy,-0.156431932219977,0.214289928360725,0.132646474043008,-0.2557060269133,-0.441049320140594,0.0198534990438407,0.321433623873364,0.332908640203842,-0.344773416751949,0.610763095647339,-0.452472217907736,0.55160238169686,0.150348766209593,0.489808155670828,0.375819618539053,0.530227178222908,0.346898018327183,0.0987441823440109,0.0204984142630096,0.189911554443631,0.221091652646373,0.146805948447988,0.330586921941229,0.240044864644496,-0.222460984866828,-0.0812745610509015,-0.266309463356839,0.276049705280406,-0.384018891713846,0.307817671562761,-0.579925953730652,0.470491410319593,0.113117832248486,-0.0659054521554327,-0.0814689459083847
healthy,-0.132126946361869,0.438407147845396,0.259002654028894,0.394547720057622,-0.176372082645075,-0.14565242616081,-0.0054924684110333,0.304480769847121,-0.356267513437224,0.576301418098132,-0.183738881706237,-0.0059948596154563,0.110733120484567,0.373092711961374,0.379175229513297,0.55419693696669,0.364791733765105,0.193515702110037,0.101740497267889,0.148756601296614,-0.0601732806082838,0.0123581703372902,0.444534373307261,0.152408077471492,-0.318764109454145,-0.0124007045355302,-0.325297656083212,0.378420998549286,-0.227963623023289,0.252850181938138,-0.233033179394301,-0.0013685843646143,0.191659521056478,-0.130147664372028,-0.220106432000412
healthy,0.383309988000172,-0.282666362113598,-0.154278363444015,-0.334910599603764,0.255402826009176,0.397092858202861,0.174740758734064,-0.542522701452684,0.295194868718423,-0.685627847880989,0.703264316785295,-0.380584473933544,-0.0025909563742398,-0.540373422928908,-0.476345363179534,-0.717436710942433,-0.32018179272782,-0.190783772702896,0.206690644679057,0.118643216080402,-0.0319958711457537,-0.194961212247075,-0.151725824557781,-0.253002269288039,0.736256258116993,-0.148865979717913,0.630388312559192,-0.188661489264504,0.541670970546537,-0.375842528771183,0.532511696517903,-0.328494961760527,-0.71307329085569,0.130867704021174,0.319146680769874
healthy,-0.353889604582179,0.116515483265561,-0.15232509437702,-0.194627425303818,-0.386085798980584,-0.38580604814009,0.165526937944754,0.504643829140836,-0.194377058955338,0.713177045277893,-0.47623134397337,0.589385294900705,-0.0190409585824871,0.181108089273693,0.499229745777319,0.635506228913735,0.634346411192718,0.193908585272347,-0.266579216459195,0.111854863934939,-0.157016747676274,-0.0875455196897706,0.357067046666755,0.33210727381987,-0.389554462943747,-0.0865067520860695,-0.384074163441454,0.177715715626257,-0.502145144226299,0.498538077155125,-0.637155625371432,0.209623305054386,0.373447389974336,-0.0561260690792158,-0.361732489340686
healthy,0.246188527937993,0.185936976251711,0.0419710018980636,0.298197076947072,0.0694815093782389,-0.117030026725942,-0.180617076010949,-0.0431525063450106,-0.352555801326072,-0.0332041318236849,0.11049707687987,-0.268110506239095,0.106975460228163,0.0941101015995765,-0.175967477102432,-0.144734898486475,-0.189666324394545,0.259359564873991,0.0571891582799158,0.0057594433793052,-0.0491556866335069,-0.0804326886915368,-0.0059767713688909,-0.188449911677583,-0.0258531615593629,0.23995160949327,0.0099508309040393,0.0768755125358657,0.216906033986797,-0.272712838997477,0.0576616434446566,-0.292329786809901,0.0808475744683937,-0.135936935253177,-0.0171810991039879
healthy,0.153439124934021,0.281149746232642,-0.329373902963621,-0.023633776486849,-0.0545024706615356,-0.225001013822792,0.139395782405202,-0.090521187145273,0.0011809996926007,0.0390085637233753,-0.114396240678914,-0.116093220604277,0.0952355334866093,0.398411052124546,0.0625654558158959,-0.0136837895423087,-0.303853647057607,0.377251225713715,0.102846166566849,-0.0032368807379214,-0.0242763885993105,-0.0379008988850437,0.0552532018790969,-0.133547767171443,-0.231650740055449,0.160028595795961,-0.219682233372089,0.0498768465811694,-0.0643457830759523,-0.0815279961068645,0.0913591222053299,-0.161928849246288,-0.0381847768762187,-0.238625748942927,0.0602566399146936
