group,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD279,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD62,CD41,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158e1,CD99,CD94
healthy,-0.336918207684944,-0.395604558356335,-0.0517750149171216,-0.115801781633442,0.115527156334187,0.170375856403643,0.630073054924863,-0.317065975767468,0.0281243978702518,-0.330368181203063,0.0313157211062729,-0.571205269142485,-0.52942466745012,-0.409282287166831,-0.413989966180128,-0.253054933443247,0.632323116532535,0.612609285429214,-0.202695298037764,0.420777995717013,-0.37296762442006,0.0423768871642975,0.0139677094821399,0.20040628534875,-0.231609970037768,-0.0674864490036232,-0.275530756912783,0.122617925998188,0.0445339707519708,-0.384434211675758,-0.196154637206005
healthy,0.079236334640467,-0.498145450626013,-0.30894952228511,-0.32497711306605,0.392149801910708,0.447272758133644,-0.0874550103906938,-0.493860256404619,0.521304346866421,-0.750291482511416,0.490042834243378,-0.621452609736042,-0.679847648876382,-0.725142070130765,-0.767213214199407,-0.493793818195454,-0.136662858147638,-0.129831013059483,-0.419941884146101,-0.283890941340095,-0.591483791996083,0.385246450728644,-0.0600933022531666,0.396375662751386,-0.503713707349602,0.178939080499388,-0.676420550426447,0.554480955983451,-0.130349745761854,-0.741441090627719,-0.320927915457079
healthy,-0.202992894639813,-0.156210918520776,-0.152170422003803,-0.238142846031049,0.464913881062657,0.157564912260958,-0.276228351026049,-0.110637848029905,0.265888056382763,-0.426113424888009,0.119845391002231,-0.464899460295271,-0.0364910862652874,-0.440485363061173,-0.131556766001548,-0.214166026645543,0.085563433071691,0.0718583940296412,-0.383975879912125,-0.101014390140539,-0.486255844235384,-0.324233974898969,0.279001705334358,-0.275808612494923,-0.252429648716926,-0.129223517442541,-0.416443383487845,0.203780232316099,0.0456039612897005,-0.580689072755803,-0.0053109800275503
healthy,0.0331384122855264,0.283398668602384,0.0766725947708335,0.0816215952042526,0.225260666259545,0.110618265461253,0.015639909826736,0.0736543301727409,-0.436896147753958,0.265342423973603,-0.0717759664116284,-0.203699300428898,0.0203618219780959,0.187925475375542,0.300983277553628,0.0810573469075375,0.143376770686352,0.287560356882281,0.143030266346004,0.134645208694724,0.0181542118586062,-0.102997775192756,0.211446024525589,-0.00561776628128,0.249387518954159,-0.252381845168938,0.0865897319119792,0.0018175224685949,-0.0027366556891865,-0.117104815035954,0.0124298275958878
healthy,0.0491284110859961,-0.187040665823852,-0.161106763881897,-0.3166195298076,0.242498266383582,0.259593141881457,0.193741260455186,-0.33037836470941,-0.0024819883233333,-0.535930996837228,0.312993824682158,-0.537227674129758,-0.409907450632633,-0.445873133999435,-0.613453899631746,-0.387839237220012,-0.0731385101989492,0.0609298960870051,-0.247914624924847,-0.289415647586059,-0.230751918795079,0.170406768550177,-0.0084522466790785,0.0708160837935246,-0.261126533539935,0.176575908831685,-0.484410594096425,0.474725301099488,-0.0363134031627519,-0.438956569911303,-0.27445837809206
healthy,-0.140883475741579,-0.257242178447277,-0.317768945493203,-0.12556888931442,-0.395398709175617,-0.161180549678682,-0.0852843431435997,-0.076620636131207,-0.122938979871423,-0.330107134041094,-0.0988302107293581,-0.0667131025730018,-0.327447508275421,-0.411947625582061,-0.372240685591306,-0.344943514075907,-0.163154343344214,-0.160137390121698,-0.171993213534789,-0.0866930750770659,-0.18705346396235,0.0878368693677222,-0.137313338646411,-0.0112933110170389,-0.28695221418168,0.0364501893218406,-0.166319669822638,0.152875125636721,-0.0473290200271389,-0.156010429660281,-0.145650539500163
healthy,-0.414865368271594,0.177330592355718,-0.0084181188705544,0.336069068925374,0.241558972090263,-0.180075569193679,-0.371380807631711,-0.0154500460422856,-0.0954156963487323,0.671294997475259,-0.651057469845371,0.397407872289563,0.506502770271979,0.470516217450891,0.574104388660833,0.274872497641177,-0.18119879769576,-0.225628113477911,-0.0736987970153799,0.0343098957005907,0.353506327747955,-0.660664995636965,0.0081978848881533,-0.562138567728614,0.119712197350388,-0.472073817016556,0.394451730585712,-0.490144733169699,0.0717196974023424,0.382783793305904,0.580965736898792
healthy,0.207158051313467,0.109978104472943,0.260893171544219,0.103454642186872,0.206273079259041,0.350909063049288,0.0767398644198109,-0.183243386569116,0.0955978413352042,-0.258515587331267,0.332489476368781,-0.395047651164428,-0.0811490244783588,-0.13494585878048,-0.173953525614052,-0.235370035536616,-0.027130761853237,0.106867401277796,0.0186424773224898,-0.171805472295903,-0.0114004071945112,0.159346441102166,0.105278163378249,0.444673455259065,0.0744447919924929,0.15029031703874,-0.192902971826612,0.46683438526921,0.0186342858946128,-0.0674104561570211,-0.214031743215098
healthy,0.113756514434516,-0.0597359987980394,-0.168207269115342,-0.176732516665427,0.481418969993604,0.265628214451527,-0.230021103634722,-0.369631563070236,0.0481520790778887,-0.693234074902075,0.40661624010933,-0.663403683547806,-0.418218400003626,-0.566545241748589,-0.723406492449907,-0.644031628526249,0.0250937266737258,-0.0691417134108628,-0.301526828906553,-0.288560454020676,-0.500589541745882,0.276996905136145,0.185871466013191,0.297092915985831,-0.230696993478456,0.345981502239617,-0.623843763785072,0.408029741221624,-0.0438605258773462,-0.703428574279081,-0.394818765658665
healthy,0.0295451740675815,-0.246271807543293,0.0700315619872324,-0.0105049058686632,-0.146455793600637,0.402040015702761,0.240205171236635,0.0359919793869411,0.0938135282671555,-0.531341200244679,0.460973888312241,0.020108548955746,-0.636480881054184,-0.355800347148227,-0.493949850378391,-0.146480069613155,0.0021411709545032,0.0004588438557775,-0.13716949816899,-0.174519364967707,-0.214287695726616,0.634061629460087,-0.0892939656549916,0.393131105672892,-0.163916837431846,0.357494771026989,-0.228097734366466,0.236400297882393,-0.0264806375133262,-0.147940151152955,-0.317346289825027
