group,CD52,CD8,CD45RA,CD7,CD49f,CD4,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,ITGB7,CD54,CD41,CD226,CD29,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,LOX-1,CD99,CD94,CD82,CD101
healthy,-0.0150127510233804,0.0869932901656418,0.190883663422327,0.325532855907342,0.289857225056029,0.232282411270567,-0.184820686957483,-0.0195282048084383,0.222404573781468,-0.37640076560868,0.412024759342445,-0.521664272465546,-0.345862290320088,-0.26658284392901,-0.348342088386769,0.03016061054236,-0.335492919680474,0.216139129228046,0.119889828871099,0.0144749813291756,-0.335893710640119,0.199200301071987,-0.0830193436825783,0.192388154685426,-0.0586882156520397,-0.140460545924981,0.236262047074995,-0.0764567633275372,-0.325965869389534,-0.358449150992759,-0.0441819354487134,0.289091155445181
healthy,0.162498882594769,-0.121679704511296,0.345435492620914,0.38391942636104,-0.173003240006498,-0.0118523848061939,-0.34073625548033,-0.207760229416751,0.383493827294912,-0.380397267651759,0.382414437721045,-0.36336037779621,-0.355748174971353,-0.249064246782495,-0.387563068841935,0.20786333849675,-0.280817070012003,-0.162587354960773,-0.282945886071598,-0.279418430573774,-0.235691314426358,0.315760546584491,-0.0546019018379709,0.315643717833061,0.0758579846279021,-0.228955576694294,0.410370889241916,-0.109581102799406,-0.306780811269724,-0.21576524328985,-0.0563766380068254,0.273077057556753
healthy,0.0692592163250072,-0.0085735889106203,0.537594086733966,0.328979906686212,-0.518973449600028,-0.146966284931364,-0.164567004800345,-0.101491219757917,-0.0120942087969062,-0.200483579199321,0.27130997497939,-0.521148343272038,0.0105312197244442,-0.217489062746816,-0.211290351366263,0.283074833712074,-0.238355613344543,-0.312996193034912,-0.41686214091619,-0.483044920709968,-0.197765855745607,-0.119198152559782,0.136326609312101,0.0937202383193694,0.0256238432494501,-0.236847181349521,0.481517912982746,0.0027099444386467,-0.567673795276765,-0.153756861975866,-0.503924171614419,-0.0027082385728739
healthy,0.269650074672296,0.330426561873513,0.0851201588184608,0.0973078876565006,-0.142169766926852,0.162532031774431,0.124199732255706,0.158786416285818,-0.231779307568154,0.411205177487362,0.155934130587833,0.203114180711884,0.0498111053667152,0.414334627573038,0.259662934201955,0.42123217896548,0.178174828997075,0.0787098024218315,-0.0537142610270967,-0.0701779790576183,0.270643052436106,0.200716324703412,-0.110828744928543,0.141377366422495,-0.0779036689676947,0.279374204987391,0.0363396243423059,0.119411509300451,0.189432117195567,-0.057406058546948,-0.0930850628705957,0.208130792295079
healthy,0.0027528851039566,-0.0119363706111389,-0.264922448755302,0.0694290429722392,0.341160175445846,-0.292203095053799,-0.238369560943133,0.0364818531174353,0.187764170915477,-0.177478892312304,0.116541449280012,-0.114611724367986,-0.272464421736144,-0.177251313092841,-0.127347022628521,0.298112488984331,-0.0480666683587164,0.259937106053328,0.295043149355611,0.144255886311428,0.0809997895617817,0.0243433710957981,-0.163764915694273,0.269318717100012,0.158642191455044,0.0874743831333569,0.234815292003933,0.0076519820836652,0.022099452298776,0.0645311332471959,0.0138614308752467,0.191713172269855
healthy,0.235348929619833,-0.0070068399704978,-0.308169344842166,0.161870098711535,0.233061039890847,0.0850853129333115,-0.244963518223348,-0.117938338771618,0.116772599730167,-0.276202553795418,0.24177133234731,0.10873547475189,-0.286286535375045,-0.202431168318287,-0.337814596944547,-0.174877591292327,-0.24409653664609,-0.0355954150551348,-0.0168099378424646,0.137482452619591,-0.169361673755212,0.446140460670276,-0.0402995788356224,0.27978063112306,0.344236344294677,-0.137694452670984,0.0744618691482766,-0.050284723954555,-0.0108470485572688,-0.232638809700887,0.319621055711818,-0.0372397242003481
healthy,0.269763622557829,-0.0469797135086397,-0.2223713936157,0.233372190419765,0.461378462939434,-0.0393162298670943,-0.498553652928971,-0.0111588087127353,0.245073860203911,-0.715050320750206,0.687384783614309,-0.459692517879926,-0.628381946657364,-0.565089081772499,-0.631459463274457,0.261945829085439,-0.285062417974323,0.311099727851463,-0.0860391169680296,-0.124622072877336,-0.392728463717129,0.690008944663898,-0.032597834255678,0.539111803128563,0.5048677696976,-0.444361791063767,0.523334453405472,-0.0401259564172122,-0.415979259670641,-0.605507729257295,0.100259204781842,0.35537441013513
healthy,-0.149832868876097,-0.397184751036758,-0.2452610974033,-0.320269674553533,0.151359469226588,0.287147591157514,0.0477462403480752,0.0341907956838302,-0.115010386961349,0.129577698240328,-0.269103818250867,0.24198736505881,-0.0352861273949245,-0.0181621365589914,-0.0550251300264035,-0.0262617182166484,0.0097831924480988,0.102415012611118,0.278156156203125,0.179142460142066,0.0539529858915143,0.0045473633296314,0.0129714701606851,-0.331911146161422,0.0506155592728398,0.114528171421071,-0.187779201814897,0.10783875692666,-0.0725879979449084,0.0842477073413866,0.135470868236328,-0.225941076999611
healthy,0.0237797448590932,0.225537385003786,-0.11427569540445,0.0682195962878607,0.0580740603188733,-0.11056582881615,0.0484274122591976,0.166744134736632,0.409369659566743,0.35831759786316,-0.0138922676495713,0.259239783067436,0.166472398294577,0.363224218752906,0.386627834477395,0.0641905785664534,0.34529030170267,-0.035679159357628,0.0384651595190931,0.12835195265827,0.35983385175332,-0.0593487850472548,-0.0785006746391213,-0.0087627670034244,-0.0973908112200906,0.410206615236431,-0.0498755286216493,-0.127189625755062,0.328183242399064,0.168071676463098,-0.02110646015661,-0.0602208336487403
healthy,0.231308789694282,0.0382001325894308,-0.281473362055697,0.452495313339008,0.220111486297587,0.0467558367782339,-0.146550630567626,0.119130735616805,0.0942533177484507,-0.372833115607821,0.496558080582016,0.110932077771011,-0.626135829788752,-0.174568430386512,-0.443649192554943,0.215922540390855,0.0453412901433966,-0.106313115539793,-0.175072695787993,0.0049865942775265,0.0227237033536947,0.756038449591705,-0.071121781804173,0.637399137435659,0.436930741422811,-0.0511135233350269,0.250587887159403,-0.00369328154376,0.0940689466461089,-0.337043293290593,0.375657376898329,0.124299517461147
