group,CD52,CD3,CD45RA,CD7,CD194,CD44,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD66b,CD57,CD278,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD158e1,CD99,CD94,CD82,CD101
healthy,0.0495227741473528,0.120933883260504,0.008261830197291,-0.177955148503319,0.0430282406770572,0.177625389923535,0.0269600129631347,0.0218805210418655,0.183646500812246,0.124253870873427,0.0779819901234176,0.193256200397235,-0.0032649283385394,0.160432885326665,-0.133079235469511,0.145204464796108,0.0547285274537685,0.0249844944257996,0.329480915231466,0.148033047737724,0.335658669607107,0.176921316066637,0.164191040355424,-0.191383618278452,0.0503619457158625,0.0326711968196652,0.131293704748214,-0.0807490595157274,-0.122227294383853,0.0526659637124205,0.161619003965865,-0.0079150773522767,0.156408809623408,0.0224796521672425,0.0350404985065785,-0.180696406850151,0.284563881298393,0.219464967010713,-0.0078756673808705,-0.0735816591289571
healthy,-0.217617573434989,0.286048119439575,-0.391392975999912,-0.4667866788743,0.180630682734813,0.026941824827069,0.378445114385526,0.388077891234482,0.419087541608795,-0.368654618881551,-0.475303246646475,0.58197537468341,-0.499554974860177,0.478477674767369,0.0978015501331493,0.537216179142204,0.0542784401924916,0.308631347645911,0.448474122939399,0.584449977283076,0.400427216622141,0.0207988637454194,0.191582910187431,0.31020152556967,0.311450073287003,0.251425328336329,0.396135691654432,-0.422801545721321,0.0343396728410387,-0.437344809110407,0.264427278435841,-0.185108823404252,0.423816008555799,-0.557174403824209,-0.305855586878416,0.144155230854832,0.518735757407792,0.266509861509369,0.0179808474800553,-0.450250645673145
healthy,-0.131928614340279,-0.0761285139704544,-0.58567081378936,-0.278637926049177,0.351761909050787,0.320342027741028,0.510346941331016,0.239731535162129,0.283742680961689,-0.0435293494336535,0.219527547152487,0.337514509975868,-0.232169795568528,0.61285734422573,0.0176144005485132,-0.0160919720502813,-0.0677736569993682,0.123751225084862,0.380537219559447,0.359162469314235,0.366071603048385,-0.256443556110165,0.260956367562737,0.342699537105395,0.359526854100106,0.123263392973395,0.385860720098629,0.0532690784914867,-0.215310319766894,-0.119709561419204,0.0897591071526115,-0.22547835754734,0.419337735578487,-0.443363363812166,-0.143156687950925,-0.0706776843819858,0.619314934513541,0.0983524455197957,0.474988326776745,0.0035511449515747
healthy,-0.22827310270114,-0.007301093549873,-0.184992204812109,-0.120013130054981,0.0036889151314759,-0.0939673337403202,-0.0064956177532738,0.0074608729962648,0.0946435062989655,-0.23187785783694,0.292939145570831,0.026603730729231,-0.269374645090681,-0.0163962062002326,-0.141097399667058,-0.199461412058654,0.0136834410736642,-0.0056421839818699,-0.0022767217358407,0.0627853459176144,0.0345567096279257,0.0574640999007185,-0.124688922738454,-0.0051878812607453,0.016670174808997,-0.0046204238753714,0.205705679639221,-0.166654436169339,-0.0219433941838039,-0.156597163209258,-0.121014769321538,-0.176394320733237,-0.0367646536792711,-0.319757301626474,0.074762181234622,-0.034137019119513,-0.0910806108517113,0.0867320476458612,0.0294231442181366,-0.0342829399650075
healthy,0.182951497408189,0.0813390223345976,-0.0011407620024661,-0.0745577443587531,0.12981055516786,-0.050410049644743,0.131981278604834,0.0116281181159012,0.176615010556543,0.121243152128108,-0.506607430587677,0.084324542633804,0.0603381450277604,0.124367647462894,0.124195537355942,-0.139052392043977,0.110380447641196,0.0119449990298474,-0.0667732890946399,-0.179945319819719,-0.0127769423197713,0.115615799827286,0.0458791734827169,-0.153634282600455,-0.0294086434204135,0.259743130131448,-0.172992008947059,0.267158760533642,0.0001166169364205,0.130958967928033,0.103642560276197,0.0562148414979622,-0.121608542760091,-0.0126687671316989,-0.203662946884927,0.0505327646251259,0.136361166837891,-0.0699025943519436,0.257261018110223,-0.318550717837493
healthy,-0.177328298633682,0.363613838692739,0.319521177242669,-0.104401291245849,-0.0814141865697931,0.0388485125753955,-0.0809059663744841,0.128741300824576,0.236827931132989,-0.171956837149931,-0.0703026784115008,0.539865255446053,-0.190981808222431,0.0339196267509956,-0.0444994480166757,0.452883756336545,-0.120023005944779,0.153436402717695,0.487966542974084,0.531294710651227,0.426914665798517,0.208395057617556,0.109570928963643,0.0048402873954471,-0.0676805423304301,0.253630609696009,0.239157209161345,-0.294619519454036,0.121285296885058,-0.321805489678572,0.355161582516598,-0.387448832033783,0.300962683838085,-0.254483109684577,0.227847353645884,0.10321910383682,0.17157274864851,0.232745255480781,-0.240440489872837,-0.0578213577782325
healthy,-0.359667060692842,0.156646870717222,0.120458495725713,-0.320699899605516,0.0464518593366517,-0.100489610415773,-0.0089649614383249,0.0102458977098387,0.418395556226531,-0.211167301011245,-0.147615960674981,0.59229822748637,-0.718853990843105,0.335175976607705,-0.0586402992049706,0.608603984526204,0.170790365665901,0.438885927739601,0.446468707172225,0.549724262812183,0.313012492067117,-0.0141466564969812,-0.0498035632709,0.173988496566083,0.217580505213983,0.0650382982968014,0.306173573042492,-0.719449231411682,0.032511358676689,-0.611724808189406,0.12092431856251,-0.51216723129567,0.384661741758282,-0.545218261235455,-0.143178496239208,0.0479963637931804,0.292482679548686,0.524435846937686,-0.0817536228224412,-0.396782297438777
healthy,-0.519041363807146,-0.0264399660395907,-0.147949650442822,-0.489675899595136,-0.0387023184703569,0.198378262054294,0.184576096588377,0.34858259236789,0.529801492836929,-0.461357999981099,-0.0563701857726944,0.64343784799458,-0.484875452922604,0.520003182071742,0.0059897102984583,0.0461492717139896,0.056752980683278,0.317271340260557,0.434175381133678,0.59923047056578,0.640888043463636,-0.0217132476048366,-0.0002859823942088,-0.128758004206349,0.138669500013265,0.265715633870104,0.361797510752713,-0.36743324785306,-0.0505787690992102,-0.537739074099982,0.0508154966709862,-0.573746762477503,0.599899031602154,-0.527969546647289,-0.236466821929267,-0.0680058707205384,0.26970554821932,0.288605730521658,0.0303624886274372,-0.543967935824063
healthy,-0.175583729489006,-0.154412434589255,0.0643158500862172,0.11970837639782,-0.0697791186142636,0.20707803636961,-0.0060264426400362,0.0137714380293965,-0.0117547414200574,-0.102175716077163,0.715412445207721,-0.0320165358673112,0.127495889716022,0.0111331669662237,-0.127983940152634,-0.0217355784382962,0.0682116581517416,-0.140397015952536,0.0911573046837307,0.0261683514174263,0.0853251859111343,-0.107315236071197,-0.117629069733132,-0.150043751567558,-0.0471943746446128,-0.0802300794676777,0.122491551901382,0.0095319124462301,0.0351086571237454,-0.0744623097159716,-0.0892714121728676,-0.0703436103811005,0.207231881905776,0.139472309094369,0.0808800203706307,0.0089622602988616,0.0737612067409549,-0.0443399656110768,0.0292745777533467,-0.0101965528129473
healthy,-0.0548962818807481,0.175012787585422,0.0851079198511625,-0.514051710823879,0.0233612945044192,-0.254374815687248,0.0567402887452562,-0.0221247204005283,0.034787265639756,-0.0661730049389243,-0.137773214918611,0.426396120375341,-0.555630015431827,0.0030992912582732,0.0866288068444206,0.655588182364526,0.291421878038244,0.464714958829944,0.243433175349686,0.388072233149315,0.0279818381094533,0.151692011605672,0.0550889061121445,0.171379329193795,0.0270891257492415,0.125440474100445,0.13652107684264,-0.625622706178014,0.0153052402693712,-0.482174336533378,0.0803516994072496,-0.321651393212127,0.207201597713036,-0.327651112380988,0.221048231198729,0.0365230836844832,0.11086692629573,0.247453314381999,-0.242532596737473,-0.180056662805364
