group,CD11b,CD52,CD3,CD19,CD45RA,CD7,CD49f,CD16,CD45RO,CD279,TIGIT,CD5,CD195,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD158e1,CD99,CD94,CD82,CD101
healthy,-0.347653860491057,-0.0031629238061127,-0.348347636793236,0.0122065139123276,0.192391408970436,0.21298865572349,0.331767212464882,-0.256289332525422,-0.210288101112451,-0.312466301746104,-0.350873334077394,-0.0639117240217951,0.0836466516041029,0.0244683848091047,-0.0216711438636193,-0.368066507951855,0.15840267347637,-0.40294454295947,-0.533164296786296,-0.353638796691475,-0.378974965681159,-0.439716635080692,-0.226278786204432,-0.201267869445768,-0.197186227323214,0.145283105711089,-0.0828490924238106,-0.237057521802219,-0.24307646369883,0.231420744205172,-0.129191476294666,0.437003781562621,-0.363268812267818,0.0997133113179459,-0.152637060108138,0.256195810924501,-0.159966160286375,0.108283835385636,-0.295288312462175,-0.325288012358446,-0.0168870693012992,0.148463284646204
healthy,-0.221984867165191,0.146575129390898,-0.484552243071729,-0.0763317492389134,0.215032142524565,0.357016533575252,0.106774477228166,-0.149659999757527,-0.353491570262223,-0.393545707634988,-0.383312404267983,0.311175951129017,-0.144308715040359,-0.0069019393498332,0.291502153483508,-0.683030913005093,0.435706917812543,-0.477688673550727,-0.657450925185576,-0.336530405679482,-0.626439794106564,-0.707447036015708,-0.40054988344451,-0.297216937670372,-0.272866656378778,-0.202262708402849,-0.173708221343844,-0.347495792881782,-0.52571428040661,0.417814057847568,-0.0023748364751679,0.4263849608514,-0.410484898472902,0.258902372659411,-0.631986876249931,0.518109400209456,0.13520969466031,-0.12674693188385,-0.684809570082108,-0.297005833077974,0.0601034170947616,0.496742164990096
healthy,-0.0419290691023125,-0.0301008279165158,-0.0469406941055529,0.0639961227403046,0.561864488376497,0.236962001211521,-0.263473544310216,0.125883453937508,-0.474028445058718,-0.18332700496423,-0.050318939349955,-0.013301615686107,0.0356411307837546,0.0728232658610335,-0.106411895129374,-0.333363107019701,0.0316331572354569,-0.512898782079203,0.0649946932816812,0.112349347337083,-0.450530147100949,-0.137087331918128,-0.318554052790959,0.0610876115549474,-0.327104254652403,-0.105214710806277,-0.313046287881683,-0.249020523079967,-0.486026964587756,-0.261804338338847,0.298316279654034,-0.148097295306959,-0.17376131347859,-0.101785243392735,-0.569049479988258,0.201288376671808,0.0276348070845658,0.0999748797854025,-0.674439542240156,-0.0353870806654642,-0.450878956932665,-0.0401937756625132
healthy,-0.052022085913639,0.0172799928943941,-0.33864598655467,-0.0595035328695611,-0.0020672976120135,0.122372009350464,0.157306896303051,-0.109370180252008,-0.190758040748578,-0.263192359408831,-0.137978476413139,0.145305432361337,-0.204838001278253,-0.0102330233910188,0.288776886129932,-0.45945277200733,0.0839480508144887,-0.0284903942350367,-0.195771264825928,-0.0963011302535649,-0.447581536598808,-0.375040524177413,-0.377762310150527,-0.300435357688275,-0.282022010535664,-0.0488619654848683,-0.0584350502910049,-0.214406712575145,-0.152458150809848,0.0707988106182652,6.34969579686018e-05,0.0123481855218033,-0.315213332216804,0.307112816173228,-0.492219498389693,-0.0093533668194725,-0.118774719565964,0.04975405013921,-0.0629450050979988,-0.0598176981250306,0.48075587419445,-0.246330129482846
healthy,-0.0660461076955076,0.332829392800108,0.0861683522966709,-0.0106287575803425,-0.154223902933315,0.0830746185072981,0.189696417622677,-0.130665451716481,0.380153772399999,0.0576988398912852,-0.207146877602917,0.212010113780025,0.0522062086014162,-0.0164048414345255,0.130450952176946,0.0249153721763665,0.115516882273339,0.112686570634293,-0.158176864257698,-0.0011484028515847,0.114313122390148,-0.107679229380198,0.0518373607554967,0.186427894723508,0.182007001160721,0.090160866514434,0.053645751613566,0.0698851292136019,0.122777249680104,0.408879638388902,0.0563594766452162,0.123289220786959,0.124697243455393,0.32619402861873,0.0083135286113464,-0.0570107859278872,0.0182232732989204,-0.0706046397969946,0.0535216394014454,-0.117549889841641,0.222252873849074,0.0192633234029669
healthy,-0.0994350597958707,0.0303495550642189,-0.389073920380027,-0.0625380974734262,-0.24923935180248,0.177490475491752,0.0261387700169167,0.0709408214335591,-0.100039192279347,-0.114791054288529,-0.226416210924943,0.0267956458625618,-0.154235117061737,-0.0369099275874726,0.0905044393738317,-0.569446891301306,0.0372723424430174,-0.145520865068753,-0.301800377522684,-0.230251321037756,-0.578522529098899,-0.49910504465597,-0.492377225241823,-0.290247979178533,-0.261873424622174,-0.0635087362876368,-0.117259668715595,-0.326269725461082,-0.269833053181079,0.0844901327574292,0.0503557170136681,0.235160625454532,-0.491305214416364,0.215084510040909,-0.439405720788797,0.192786900635337,-0.145186684696324,-0.0732692925439423,-0.383394352131917,-0.218778011415602,0.0818394538670228,0.0017151361314903
healthy,0.376707898636324,-0.189804439553239,0.255206334703822,0.0010313333999595,0.145558410178896,-0.322682396959257,-0.403909439455516,-0.0205498665757896,-0.0247236341123548,0.013944164822684,0.417492537410581,-0.0752147574062945,0.0517850357217482,-0.0689616657344261,-0.257176283691624,0.672152570654738,-0.703986421944437,0.437876990501605,0.652575385893783,0.466479139115922,0.547333637886402,0.570323582951484,0.257741380143212,0.0868728226580783,0.0704020100502512,0.192920079118128,0.159440896483561,0.183214710773624,0.393215770888667,-0.684873536607336,-0.0450347520258701,-0.497539126735605,0.253182579564489,-0.51386456362076,0.440295192033801,-0.541229775392977,-0.137680390625172,0.0781511473281629,0.385366001451302,0.580077750727667,-0.0559786711098178,-0.357557556162031
healthy,-0.110382249582297,0.299871300458159,-0.370945976138344,-0.0699482175093091,-0.242483359708922,0.218230765623839,0.0433931430165282,-0.010792369643211,0.143124956535381,-0.350022245931567,-0.510097079942013,0.0407623388621975,-0.021999006976434,0.0261392488403041,0.0411677918909292,-0.574716741182556,0.0671215954743376,-0.193644348871417,-0.0025869174960163,-0.226380138561114,-0.563271999723306,-0.662085463262217,-0.601706123661334,-0.273916473822274,-0.210094284820591,0.30792580547354,-0.0754187557331622,-0.649546226268617,-0.476157007157419,0.194247005312885,0.0546319871815029,0.469019811557126,-0.344988605388981,0.546314212037384,-0.557791671868279,0.200106811142663,-0.0931080847753701,0.17556222708066,-0.15532625363662,-0.0536481744967182,0.327867615669378,0.458591495970299
healthy,-0.274242684201839,0.11198722401422,-0.0407558458913324,0.0786363260523828,0.413014100573044,0.129178049144838,-0.167386160537416,-0.0724172424399349,-0.400082565852233,-0.31926270988631,-0.184435452610862,0.153669048130144,-0.222762843671249,0.0534641976297115,-0.0151433039014949,-0.58056861140236,0.24640827163067,-0.629298885639199,-0.355239062964291,-0.138921643920332,-0.611334849874604,-0.685614440816497,-0.664517868580311,0.0833125973845606,-0.294502193207716,-0.220671986236967,-0.262842866463193,-0.367976732735705,-0.543119184869814,0.277243432673006,0.291151513713972,0.214367699253461,-0.238339523960012,0.321342957024022,-0.665087675828309,0.293781625163265,0.0510435777206857,-0.0082466924846411,-0.744793965525449,-0.346152289462134,-0.151677791898681,0.169304196341319
healthy,-0.209914331880093,0.112158061827208,-0.200766393263598,0.0485740939409194,0.122246132272302,0.492975205405404,0.21442282156072,-0.0738692624724437,-0.233760123638688,-0.104555171237515,0.0088430573584979,-0.0643920037844324,-0.0382187169747546,0.0627565566062132,0.0918824438155796,-0.453634573958832,0.493625919897497,-0.0078697021240993,-0.53958274551931,-0.401012852908911,-0.3309269492671,-0.331280133130215,-0.139449054584672,-0.212810461038375,-0.0675978832850401,-0.105923359273875,0.0038256332712598,-0.192949613000784,-0.216816922921368,0.499864003975273,0.0818130760472168,0.417199450210732,-0.0646176256083397,0.326501002254023,-0.378561488873302,0.386505546413324,-0.117267261044894,0.0630950798830961,-0.231861514447966,-0.0456886315712663,0.217057818583202,0.184396665610147
