group,CD11b,CD52,CD3,CD19,HLA-ABC,CD45RA,CD7,CD49f,CD25,CD45RO,CD279,TIGIT,CD20,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD41,CD309,CD2,CD226,CD29,CD49b,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD73,LOX-1,CD99,CD94
healthy,-0.489021729534344,-0.0832606280792226,-0.484742574930541,-0.0473954245291512,-0.240554350675122,0.324580692127093,0.0882543018445335,0.383034270761983,-0.0390740478400469,-0.328179718491708,-0.445288761135921,-0.544121647399882,-0.249032076799701,-0.0552321712345942,-0.0799125762660553,0.0684262101520579,-0.444807396555379,0.0416776532980695,-0.447504186364186,-0.378592950891004,-0.38592191114245,-0.589183819253748,-0.487610119859533,-0.406042115725567,-0.225659845499115,0.186116097345707,-0.0341972402518496,-0.435764531654943,0.104501883055344,-0.073782911947174,0.226604498765499,-0.2475801884077,0.133998062179597,-0.0283092027391541,0.250707526931948,-0.588999304199249,-0.0295773943164028,0.301667993117613,-0.412234402730034,-0.185163721265118,-0.202616405350315,-0.452280822218177,-0.220375272777145
healthy,-0.183974095687665,0.0756061722283106,-0.461041256406611,-0.0577046497153905,-0.196627074313514,0.217465011193268,0.294822223620166,0.10171550035645,0.011090832774443,-0.380355453868595,-0.344277161228377,-0.293526570601278,-0.0075701045658632,0.221706366053795,-0.106970002584293,0.259676019469382,-0.609246733183491,0.363228383688353,-0.479201006314668,-0.562561972553524,-0.291142495725907,-0.635166467070849,-0.645677245831759,-0.364444862671394,-0.310646679957495,0.0549507446379033,-0.0217013177981893,-0.343327202630955,-0.164157338912561,-0.134447423746324,0.114155188368964,-0.527722322769874,0.289673835820424,0.0196016422992418,0.320811960033564,-0.422389122379947,0.199559183593944,0.169314781415276,-0.663905624568645,0.433937073556055,-0.0411213296850701,-0.704643021887843,-0.266785719449238
healthy,0.0643540723747478,-0.191616063097973,-0.205669666344534,-0.0286229256839715,-0.0340554471407028,-0.0765494360705704,-0.0664891836584837,0.256953313253294,0.0143368081431729,0.0756703771948954,0.0183549145727686,0.0670624307158403,-0.0151012705157594,-0.169216002681105,0.0966294638285382,0.17945066836212,0.0142969000592023,-0.214618773650289,0.135684298054092,0.03272503861719,0.0177565588625076,-0.059659207590863,0.156177091448425,0.0933981453404578,-0.24076874536988,0.447819552373938,-0.0207917689319567,-0.0543190720288219,0.291038914787284,0.232543544677646,0.295705467241554,-0.171198877874312,-0.275597543784793,-0.0179528802327877,-0.179024776738273,-0.140061860911929,0.163508169223235,0.477536582782093,-0.131559907475663,-0.118317441850911,0.0458238487132344,0.0002021198275322,0.175289762398681
healthy,0.0346915729218699,0.103905685385648,-0.144569141640809,-0.0185126314303957,-0.0620448261271367,0.216256113897459,0.0262085692404638,-0.0222834874039125,-0.117498985272394,-0.290367225520025,-0.157455899110447,-0.121060488113475,-0.0523740755996321,0.0915348100466218,-0.143618502349288,-0.269092757843093,-0.34249747826887,0.21854377221445,-0.248349384985585,0.0655742954054812,0.0165363054397397,-0.411015477137956,-0.43138455532125,-0.367418038740217,-0.0717475421723665,-0.140073737194275,-0.0283969776946788,-0.154259953510578,-0.182444486070956,-0.0759078106897865,-0.10716778247627,-0.311174876963945,-0.0073392735878052,-0.0474703257773267,0.0144315819131402,-0.132683713557212,0.0919296823776792,-0.0624071777480761,-0.093169221061718,0.361107290915707,0.114442876384386,-0.256810244830825,0.116837442510056
healthy,-0.054408111661655,0.259327465877894,-0.109521702486304,0.088433233986018,-0.0626937254504198,0.366226046404206,0.504140052385108,-0.110670180939291,0.0459335319900668,-0.333396031298388,-0.332842868548957,-0.361025021444745,-0.0805683603861015,0.291423303834808,-0.270003053227162,-0.0931860422206889,-0.64937028625201,0.378206216059306,-0.635100407479915,-0.46287979045891,-0.198797844983799,-0.558109043163277,-0.530075558090175,-0.452428538718207,0.0416340839281768,0.111110161284921,-0.0190863512311463,-0.207616468504134,-0.24549429732406,-0.287069732065054,0.175454692113339,-0.401919907987267,0.175756570899194,0.102992604550674,0.267112669359442,-0.242074600059195,0.345447673611056,0.0789890839593097,-0.577117820733247,0.538700841128752,-0.0916753249767104,-0.642332978317653,-0.192628570778827
healthy,0.0500976598055726,0.066723581150798,0.144639076824927,0.191325861881311,-0.0844064072848821,0.378678360174081,0.181910652328284,-0.15955043333733,0.007706453690878,-0.271421551340673,0.0997359164313927,0.119079230754226,0.0316908598767816,0.0349315110549274,-0.0352822564478211,-0.149302207916176,-0.0552310080662861,0.116474212648521,-0.231733321240856,0.0401741019174513,0.0567641698568656,-0.177328110824988,-0.0304938237736663,-0.118315384366804,0.0742141406715809,-0.0788618848056221,0.118633036502066,-0.0650591913453787,-0.010103633656595,-0.0924304893198054,-0.0193592536270927,-0.227644715243177,-0.160898514578909,0.103952210874969,0.0573727547520093,-0.0931439737640006,0.0698650763355386,0.0665794841126281,-0.157513263640361,0.215137228215638,0.145243955530724,-0.413261424112948,0.114693770092384
healthy,-0.583232258103205,0.319265573238467,-0.263365311405512,-0.0533070451104089,-0.472836043422691,-0.360650966170453,0.171067969420669,0.47782591088499,0.0405563607277024,0.209019493512963,-0.036971598472426,-0.559465686841875,-0.0783370586550105,0.414904968613666,-0.0327379246936401,0.221435142970844,-0.671440853643808,0.642232870177549,-0.371035211511249,-0.464546812698861,-0.498020008494578,-0.459039135069286,-0.725000613295714,-0.401512755918569,-0.194999517460784,0.267503052552902,-0.140396024936481,0.124885031216689,0.0336767049020034,-0.163386406957746,0.265669459770823,-0.261843848781633,0.68759703001303,-0.249127495509292,0.582501819346037,-0.202552154712959,0.502316175608891,0.173014721782324,-0.39229242055969,0.483501955814783,-0.0063457220017707,-0.314141236010708,-0.769435310639569
healthy,0.0964267541885735,-0.231588732041959,0.0623352249877117,0.0656925140923427,0.157863259289604,-0.276403026122084,-0.211413568737929,-0.188076050057394,-0.120708067538053,0.140706439476648,0.135959225398541,0.246341516191795,0.0987612801798621,-0.138163862670498,0.173202287689603,-0.283992347347001,0.438558815997061,-0.22288110109013,0.522806106855421,0.0287567858182632,0.115708729116939,0.352075999906382,0.430214861867533,0.523349305486717,0.181167029477315,-0.0887405383690024,-0.21138162247261,0.159752446490013,-0.0198286365477621,0.109974991648819,-0.116210974038763,0.323782741193917,-0.191254372924017,-0.248893380794439,-0.0062492596065734,0.155717413646722,-0.326578625885801,-0.0970307062537,0.435893705996813,-0.187511611492662,-0.0764535936079984,0.355006402615718,0.121116734694129
healthy,-0.202984398155098,0.137559575037516,-0.0526120709335347,0.114446529345234,-0.127204817312769,0.421987660642658,0.18685119378713,-0.157290751088453,0.0836755738945759,-0.447136573467757,-0.355797252037898,-0.189835376102953,0.0438726455813161,0.130548553235206,-0.247175438824945,-0.0954085878612857,-0.569521400401262,0.296875407740106,-0.652507730986042,-0.337505198143249,-0.105159188896035,-0.600145203378662,-0.619317736013601,-0.609988906574626,0.0660530739883372,0.0717245660991381,0.041429336452099,-0.283707550885053,-0.204057496291585,-0.269424925240497,0.11946108814941,-0.560715895308435,0.196046714402831,0.253292115002741,0.245106514592237,-0.226615474878914,0.347427114580623,0.0898339162079006,-0.657010358564588,0.364820503433467,0.128871614563126,-0.711159628130296,-0.289747744772176
healthy,0.293575023523412,-0.15644267508783,0.130440085352154,-0.0012382254628503,0.0250367492779312,0.251654706388458,-0.391298088647321,-0.264094815414694,-0.0297990949907673,-0.149098923388653,-0.141892966667454,0.145130861358613,0.0320137352900591,-0.197449341745003,-0.0804309932589768,-0.235323783820331,0.321639738159182,-0.48781680011996,-0.122264220843362,0.536965069282619,0.39345111332861,0.152328196502769,0.425163706721655,0.0745749903011778,0.135670451505031,0.0662624664261089,0.0011286631593679,-0.0328380192933588,0.120591142942705,-0.047316864608348,0.0289568948057297,-0.0263173227195554,-0.698456738341484,0.0599230856584395,-0.574835077946223,0.0227345896628156,-0.38621767593877,0.0009368063183073,0.004011400983159,-0.189447531884995,0.0399941652998721,-0.114051132886094,0.337594490183147
