group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD45RO,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.186909492711463,0.317129338248888,0.104424557712889,-0.105372951622433,7.53408757423028e-05,0.0041788860277613,0.220178840718075,0.29570303235577,0.453046467199191,-0.327425077687482,0.642828163605888,-0.059887676144008,0.246463430289492,0.127556975881104,0.591437592671469,0.562471734887047,0.505974253310157,0.366901147723065,0.566549867788881,0.0885605374586971,-0.0073773113462006,0.0765324307649715,0.33515987159823,-0.0324768121254473,0.293320347146225,-0.0847004404148873,0.426643897511452,0.141893911342605,0.1570851198402,-0.348177298956769
healthy,0.0482918490826258,0.318168523898696,0.223009996333717,-0.194063176965135,-0.1397788630264,0.0966276260009162,-0.0730165700701638,0.341761026022457,0.217781240391957,-0.335074584771627,0.442877908499391,-0.264550082449924,0.38292069576294,0.318099243998958,0.54136221397102,0.437548849928795,0.318705259214066,0.372697035729733,0.360500582734361,-0.0739520986248388,-0.0333941557760459,-0.110917595044892,0.388067250913563,-0.104706613884055,0.519337214125191,-0.247938317743322,0.547839206182815,0.157175818943573,0.0985401239242146,-0.25356091564451
healthy,0.0377307655699348,0.0703983091953112,0.143308103368432,-0.622947747268518,-0.237612160753247,0.438864911564423,0.320148740372563,0.531816916460928,0.0491871610678217,-0.129065937848326,0.406938842812955,-0.191901796763112,0.578095684623946,-0.0162484869931074,0.462922971798016,0.222403102509855,0.384075791698177,0.332213878907532,0.529379620515528,0.214892160588439,-0.248688540799033,0.124478033471384,0.167776058734599,0.0611986051955245,0.542445452425935,-0.372911056803586,0.740656428898014,0.110539539822772,0.470536068465208,-0.0408475604020107
healthy,-0.153749510152846,-0.377954319136222,-0.401737189218294,-0.218118994883773,-0.301908247387101,-0.132679248764372,0.0864072964859599,-0.155480655001064,-0.131237370179469,0.0732328121360794,-0.448953184405403,-0.166042342856399,-0.102183600351708,-0.218584034753497,-0.532886267811639,-0.544988156095779,-0.387665190145607,-0.367256218403372,-0.446832496537398,-0.0169572794590453,-0.0483154125633816,-0.086582293169493,-0.435542779334242,0.0178696162634795,-0.437951288772983,-0.0403719478655436,-0.309548090446484,-0.0474985687392842,0.161340384136752,-0.174419059338387
healthy,0.0902815675845632,-0.258710493046776,-0.148483498863126,0.207965641872039,0.345789945756383,0.0530026745144761,-0.14861123193935,-0.338622102752037,-0.384674018597782,0.115882710636615,-0.592790506055065,0.357175825410691,-0.582189803687926,-0.467098675219365,-0.472004813630524,-0.528260746119753,-0.398826293908401,-0.240324020312909,-0.262468820277209,0.118656956674208,-0.0271655431574611,0.19426141027764,-0.303602526355489,0.399011378445036,-0.36260390942724,0.505946649383875,-0.537369743086006,-0.12923756828929,0.0068438584029544,0.1992508077607
healthy,0.0666775873077542,-0.604218412995466,-0.255723292072875,-0.649323548439976,-0.0657121787301294,0.225013632974966,0.114337756361468,0.15387583869437,-0.281031357936183,0.159935786801306,-0.575878609974444,0.105591580248396,0.047927983168577,-0.452354598784842,-0.492748381595776,-0.618331723593366,-0.469167150598807,-0.172777711961458,-0.183031538207583,0.312708408746859,-0.068965126334612,0.243489641640376,-0.502479404315613,0.344471881619156,-0.230645394102928,0.108694974115011,-0.0893387213174674,-0.28063105787332,0.346071096161815,-0.0050804914140104
healthy,-0.158308459794926,0.155544388609715,0.326335757388479,0.0718559757897874,-0.267204570086457,-0.327804775008542,-0.119596901978972,-0.0851444701846899,0.246157996772421,-0.138212347465909,0.556150334321811,-0.530781193619869,0.396199975833937,0.473084862235545,0.40283995736257,0.511082305529925,0.3906361895671,0.15627683873915,0.363758052369188,-0.528032255431497,-0.209685983932428,-0.277108140907431,0.169352824729709,-0.354438428285786,0.533660224696323,-0.413713019493041,0.514381956269882,0.513390930604255,0.139791909011374,-0.0506376912629274
healthy,-0.449646075526049,0.0498860538898074,-0.181777964110469,-0.316705145296309,-0.460869331245757,0.0068434762403652,-0.0124003668322794,0.318470112738437,0.536515050489932,-0.16833338455252,0.778792509138508,-0.443207447413172,0.69432451069976,0.0007636656814808,0.496879325349215,0.614641920753656,0.698533983654227,0.122154698601367,0.421897775033424,-0.288465497699953,-0.25829520552907,-0.475404629940415,0.143540819518298,-0.488214587449603,0.631236873800779,-0.539918838622931,0.426811510725447,0.248233485623616,0.0841133640243629,-0.61230401374223
healthy,0.0096073022811101,0.0417417158081931,0.212583568535723,-0.344057518869164,-0.143565025269685,0.210653398422576,0.0299282009503171,0.403024160023394,0.181374629806737,-0.0310467875216265,0.543766488775494,-0.199061668137132,0.590534515890514,0.23776555648358,0.553667541516217,0.605900919859227,0.605185791795333,0.306335434288974,0.505467032854079,-0.110402183779534,-0.236531280439015,-0.112801468552315,0.277241910517971,-0.200931787912782,0.59623734748035,-0.203623818842054,0.692978706117949,0.29216684610912,0.171105013294333,-0.286935597286441
healthy,0.0817080494218612,-0.0957966024307872,0.031898362534496,-0.253812075094285,0.269141259334516,0.263318039329153,0.005357422041049,0.18783780198645,-0.120048498667522,0.0271544893439479,-0.141477206281468,0.317769504180465,0.227510176492736,-0.497396289866797,-0.0587736555631356,-0.33198914559707,0.0839517077857182,0.128298216140385,0.141027892000132,0.628792534008362,-0.1198382417045,0.530426545366986,0.0606260568134041,0.307552512517267,0.0973820762569179,0.0682353613352671,0.240999240903378,-0.26605065129243,0.335033956893608,-0.0112210759020236
