group,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,ITGB7,CD54,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,-0.0779742389948275,-0.286607083362788,-0.116252917834236,-0.477308107043452,0.0616175604099638,0.12450833125173,0.0005602129819825,0.138049561659046,-0.0791658184119795,-0.246494881519374,-0.536546252914484,0.14072428503617,0.183250696106611,-0.511541201592464,0.336977392462214,-0.283437487100337,-0.395225397557617,-0.140464008031661,-0.499833565206459,-0.506665803684718,0.195160812526033,-0.488826669991209,-0.147531138947547,-0.3114894445706,0.224553343518467,-0.118135345690493,0.285003828011401,-0.363416909953116,-0.0127307770466094,-0.0910714164454917,0.266848818778857,-0.3667396481238,-0.289526000105756,-0.0098864760738587,0.162050604567645
healthy,0.0553096913033243,-0.421444359082189,-0.205270444823293,-0.164775517744326,-0.0089208705095962,0.137475861719979,0.251843819839314,0.0787735539005866,-0.187976668165061,-0.250019850302307,-0.200351083343481,0.148098448021485,0.068174156147325,-0.454087231102318,0.213953756170743,-0.28951344252564,-0.4734718124338,-0.223708916101289,-0.497497240179393,-0.485784687716145,0.0400512650237517,-0.215389109633924,-0.0198286901748045,-0.409702905470563,0.279351800603432,0.0298552180942295,0.257902953590489,-0.34819273694045,0.211572775268716,-0.502420923418148,0.289400327026198,-0.516279505460121,-0.180934318587927,0.0922890126933701,0.300960978101436
healthy,0.0550832008199388,0.124358422008718,0.258404068013059,0.241913364183887,-0.505599274686332,-0.225156861787751,0.289914050882759,-0.138949324521804,0.436808649145267,0.193392758308328,0.148558159660076,0.0211387549865144,-0.293754571013292,0.472739929345273,-0.195826986112622,0.49435472464287,0.0316525386042052,0.028903777775263,0.514518259454425,0.354320160870068,-0.0853573402221913,0.382298452484437,0.271580750906503,0.597373814607432,0.143719269775208,-0.19131031329486,0.132883256373975,0.212099718377192,0.114273758090677,0.538540677682725,-0.362634478692132,0.62289016731187,0.156815764287359,0.337247959180689,-0.0966336428657718
healthy,0.0348698487970776,0.0617271474837967,0.229085736592885,-0.082055241276684,0.132603989214618,0.001172749981328,-0.108275059203709,-0.0225802404133789,0.0551201347573546,0.157408241827902,-0.0456181215645751,0.0231181256819011,0.0525936701095757,0.146838936475404,0.159060990024996,0.130080134065522,0.128555161087361,0.0162654743646658,0.228284703046129,-0.0812289647708168,0.255851395823198,0.0536088997311952,-0.126091197216611,0.0339826576978445,0.13287077987172,-0.0939881971851244,0.182731139462681,0.116391922238195,0.0153476697296904,0.365200145367554,0.195240774983332,0.203457856192759,0.0628912678168164,0.0290908510578121,0.223939445924847
healthy,0.138110970889014,-0.114255162241888,-0.138220643231316,-0.0816377121767752,0.409764686724693,0.488534403074631,-0.0429475595563385,-0.0053516996932054,-0.342316749056207,-0.315261191157772,-0.315255675550904,0.269204593341762,0.185033191515476,-0.58923083962118,0.531841973355366,-0.599678031491002,-0.4572356324393,-0.234902986888278,-0.395210630592539,-0.560550047363896,0.19879673916712,-0.404230043862195,-0.274105521575682,-0.261998590346289,0.201839697930284,0.0904438778283959,0.21897884883969,-0.241072698447816,0.269922242746628,-0.457894358506559,0.545728552253568,-0.584715394086491,-0.199251231717391,-0.0405503369664621,0.105734098645043
healthy,-0.0079349011469062,-0.143276076944179,-0.0908767808483353,-0.177526790236407,-0.0089474871277219,0.241418215586786,0.14706603605985,-0.0306655653983751,-0.0869464515105152,-0.114007614802151,-0.206696651397606,0.048869369254948,0.296009829462663,-0.260536439131871,0.307032816114043,-0.200324670249446,-0.299500557263352,-0.100134337059575,-0.315286749632952,-0.247704791629156,-0.149743643501809,-0.366178268414384,-0.0645933100092448,-0.296427587631409,0.0922155808055544,0.0079199451555826,0.0804440039606086,-0.191634250556339,0.18859723420105,-0.180876706706087,0.0684235335687638,-0.2960149484971,-0.253780499330904,-0.10179944440285,-0.0065607952866372
healthy,0.191540762244108,-0.344215014466271,-0.155208971482717,-0.51419414991595,-0.298880200511723,0.138779400337847,0.480946981612382,0.0489225542480805,0.150318415583104,0.0478080378370104,-0.550249583043791,0.226044844909847,0.29713022244953,-0.742420116231677,0.663579044518095,-0.437982490318615,-0.551709888587612,-0.501618803696707,-0.571798385868738,-0.688299841251421,0.296490712457493,-0.325159587105552,-0.0417996382895938,-0.361834711876523,0.682842633302899,-0.0618974899287171,0.50399602822977,-0.285820009136592,0.513224799898226,-0.426283280041952,0.524031255274443,-0.410432463294597,-0.700147287209221,0.144008762543296,0.364066771638554
healthy,-0.0722508223922198,0.0767683989454399,-0.275505655845293,0.1199538931932,0.0373861743025575,-0.162356572917617,-0.0121441252729487,0.29761707918105,0.319057390611419,0.101058846800896,0.323632257547131,-0.209500189966718,0.226928856373373,0.392352453047814,-0.0213552443140257,0.320137484231492,0.0301886589710398,0.151837782294658,0.197377225722034,0.221571780266748,-0.104806094300382,0.200293311799856,-0.352505534922601,0.197519878453766,0.190737627091104,0.133826534556567,-0.287226454730182,0.0767505250458018,-0.222703949609829,0.102559804166425,-0.373662203242925,0.230146853117317,0.187045419047451,0.233774802678863,-0.50522281464895
healthy,-0.0943308916046918,-0.165179449463545,0.021368911333577,-0.0637663127994506,-0.0303553069821356,0.114441416504515,0.0745292757378798,-0.0932617741146155,0.0654536143894164,0.0415724347851967,-0.0268303349378148,-0.0954097499219783,0.501542198152301,0.0085851125846961,0.0912897236064835,0.123034837034482,-0.109330398465973,-0.151989218904074,0.17212187897919,0.10756074404331,0.170075945283517,0.232569812345309,-0.040369738610786,0.277904968050378,0.0236738986914975,-0.0545977249249146,0.0057004197176261,-0.0348780287887964,-0.137770495095616,0.304436373649133,0.141139812489418,0.182640389776011,-0.0521036002210303,0.0263360759965783,0.0280178778114259
healthy,-0.0231868519673395,0.0660208702212575,-0.336958575066486,-0.205270525757562,0.0246354006005281,-0.0388686493820203,-0.0513383863607274,0.289159348067953,0.0843715157427858,-0.123759036771231,-0.0575218131022727,0.13523401692705,0.0403171271337211,0.0733124732290523,-0.0709802347874485,-0.152914950338172,0.0941240721406804,0.0471727212537257,-0.079572784868193,-0.0932163062478115,-0.0372441381117859,0.136277878020133,-0.0086647415823237,-0.029488300165794,-0.0686055530271476,0.0986970554964405,0.164594863565335,-0.107474865102881,-0.0705634494140392,-0.0377498035782259,0.0184988777314714,-0.0846127268620571,-0.0169361574189322,-0.0727373066072585,-0.0193041245040365
