group,CD3,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD62,CD41,CD226,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.0303001132930431,-0.302149130809308,-0.219603584613664,0.0793988345274663,0.256648184953753,0.17619069743422,0.181073223127867,0.239022634500501,-0.277256908914017,-0.154022197614874,0.1174150951351,0.177304610473419,-0.0425207099113074,0.111043297563775,0.210398669556783,0.0550691741672141,0.0906416357775696,0.233903282829553,-0.0054262189288402,0.0805014792615885,-0.0082797280469542,-0.080817703599316,0.0294338925219501,-0.0239024887616902,-0.221328595048361,-0.109394700668836,-0.09101201881533,-0.104670316155426,-0.0965376463667679,-0.0662816075361936,-0.0162964180989211,0.143889857455482,0.111236113565981,0.189816616898286
healthy,0.419781995267221,-0.394455860555145,-0.478903621169112,0.128855082958334,-0.007536308864082,0.486848177643533,0.504218797451426,0.532715164658305,-0.328994759111585,0.290407624644751,-0.55123677059309,0.739519103036365,-0.522501148587554,0.568375517116529,0.652108834870954,0.623170791046904,0.722411386147819,0.486528003400669,0.239842853899607,0.185707360423375,0.26443533577642,0.484977679100373,-0.455159727079414,0.0669649292055404,-0.445822620920271,-0.210078267958668,0.533966030419496,-0.57712686085087,-0.320471899892429,0.209989985709532,0.147180221933904,0.610794242198653,0.285166929825234,0.0269413055461264
healthy,0.152325616257813,-0.362684871539081,-0.0726958867504368,0.316427437278254,0.0566270873941488,0.429677852543315,0.254915069941232,0.240744722028916,0.0421514224683005,0.0511029461867917,-0.334863733754879,0.611858021122233,-0.315033306838843,0.432033900252612,0.105552932132693,0.324337439370433,0.361252269275926,0.317244746236838,0.0697635663246635,0.222356383016026,0.153589142000139,0.328361732014865,-0.0214295366844381,-0.10407179182927,-0.0124820076637285,-0.130157528234285,0.32032104395257,-0.382145398197429,0.0323030403141496,0.0186239487794585,-0.0080627560732213,0.481399375922572,0.227995271482573,0.169243839873125
healthy,0.15251606367233,-0.0229457662348259,-0.283997437448486,-0.17813898116706,-0.271795139947235,0.169035912427233,0.237760928476194,0.108541290822373,-0.074820489304209,0.155308459254944,-0.065766436802052,0.276675976130337,-0.290241075495584,0.0313532646957879,0.13580473832884,0.203778394501489,0.377499033121136,0.05739018731178,-0.158431196591146,-0.0558752888403863,-0.0703109152693932,0.0209970445785896,-0.27519375562875,0.035648346693718,-0.317823867659285,-0.460816817786595,0.163760394866421,-0.179302001411211,0.0151498948518282,-0.0102324817578867,-0.0105062566735568,-0.0589797149784649,-0.0809542788206189,-0.341234676594464
healthy,0.139097134428993,-0.379833897193755,-0.474658727333303,0.0185464086684158,0.0262201186441099,0.368696801779146,0.336854274798484,0.334002564403702,-0.239348925410872,0.27895691198148,-0.222032133730747,0.576802387508541,-0.463090505980516,0.637515620923596,0.454347129242984,0.441728192538724,0.546693587599939,0.372887157694865,0.0145175105935287,-0.0541451611233894,0.220501547072856,0.353140530952368,-0.21819720877754,-0.0981815356204717,-0.267996565131184,-0.290878309641316,0.469505685168729,-0.557661575865594,-0.397857430754088,0.0564207040231938,-0.0644026158233131,0.613265191401351,0.150156023692732,0.0330116222861562
healthy,0.242563412573178,0.508743113723914,0.117704127595427,-0.179510142423238,0.0727883312878622,-0.289427990892903,-0.015780709654179,0.138598495386332,-0.201258761953381,-0.0049406082282913,0.129848460161164,0.164466683181609,-0.0117944012555046,-0.170745370897748,0.23343018612174,0.0454240355693469,0.229596514654741,0.0425418092593879,0.112792244632733,0.104522181575035,-0.0491359383386741,-0.0109872126960103,-0.42376869479495,0.0577443248184859,-0.163916565378745,-0.122927196474719,-0.0743724625745843,-0.01614819369926,0.182525089775218,0.146970481506753,0.066137391382827,-0.221896821513034,0.175948643191869,-0.384797500564649
healthy,-0.0104948987361048,-0.0781061158664614,-0.336495680371558,-0.0923188929650564,0.347995485076312,0.130963804178088,-0.0212631904561891,0.271378022275042,-0.0370781049004482,0.0153580628284391,0.157436631411148,0.481571249856772,-0.549045707915063,0.352110226220727,0.444055656084878,0.397484391655246,0.328977442694748,0.206352698710665,0.0211413669067332,-0.0639356520503437,0.198387722780215,0.403980690874927,-0.48397206861395,-0.147745256214216,-0.395338020215065,-0.436695629240552,0.282044263596388,-0.521401130300813,-0.270692664890802,0.2364320329821,0.0038635816404196,0.349050557339205,0.247338664021931,0.0813536050960929
healthy,-0.0875642343268242,-0.278213313575435,-0.310466321916942,0.0436953927911521,0.0992871148725876,0.2108808064082,0.33558428141526,0.393827713693381,-0.336671358754186,0.153706183218394,-0.287156950119005,0.423436903400572,-0.402729572846025,0.488784320236225,0.0500869228841252,0.261486506866541,0.445810219575551,0.460666659519018,0.127929333348064,0.106263004626211,0.18377526312522,0.242068646096788,-0.30646173301139,-0.0452213702167582,-0.432870804433057,-0.347118076988229,0.267126531412751,-0.651965365619235,-0.120316385880875,0.238033279090022,-0.0351640505350093,0.222149542417257,0.232746734277356,0.0896211473335508
healthy,0.106743753395574,-0.44844219874409,-0.218455904703725,0.102959512960938,0.0336684480607796,0.409615500450061,0.322733155746545,0.218230102511242,-0.0653231770455222,0.247090528356802,-0.373575992650526,0.513367464992689,-0.353474283176631,0.578757554419294,0.335505124180305,0.49467640271398,0.585446540854899,0.485846373688062,-0.0941388172865141,-0.0426975856809025,0.263315123795671,0.439691104567715,-0.273208179619579,-0.184857959806263,-0.209439477846048,-0.276584456464823,0.333360079011251,-0.499808972046543,-0.201316726088819,0.0812614858222887,-0.0185501819413658,0.576287640281676,0.3105667643272,0.126933626940196
healthy,-0.0066015408439101,0.199692070193708,-0.23835336181369,-0.208965758307509,-0.127820145078817,-0.131021970291673,-0.146211861594176,0.0970586295489193,-0.189726508624849,-0.341546036907099,0.0723878019958352,-0.0129275694092608,-0.163233519416161,-0.255502702164515,0.42035491729655,-0.0150272446464848,0.152454650345559,-0.252541156197112,0.0938494491358818,0.0834776159279833,0.0406457744300412,-0.143196523414934,-0.509628353833803,0.0936053114536378,-0.493286787645794,-0.265364207220486,-0.126487377238629,-0.0072591046781969,0.173880175959108,0.0596092682020195,-0.0006587861255503,-0.259782529046162,0.0634075039924031,-0.255356274918025
