group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD5,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD62,CD226,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD73,CD158e1,CD99,CD94,CD82,CD101
healthy,0.179187800790437,0.480995786727638,0.0604906486907453,-0.122512018363182,-0.177231876096193,-0.501072660154838,0.0230632554891449,0.247876281035619,0.403488536264484,0.54200053694397,0.0755832045615807,-0.19504307582219,-0.122224010380427,0.591717357688944,-0.117169540938008,0.546359066346991,0.538025814923326,0.604975060634492,0.571760258949402,0.424380084881243,-0.405510230967425,-0.225990665143924,-0.005546167223397,0.246863332571686,-0.224796976358794,0.0841406950072007,-0.298659706797375,0.40615790193016,0.032260188955806,-0.426441573628586,0.385653963232654,-0.112578820291371,-0.0620508254486085,0.499381566618105,0.37681782092255,-0.01226965674703,-0.167143623568343
healthy,-0.167765092334399,0.465970121267491,0.236714071836371,-0.336095217521233,-0.452147997632805,0.0291867549522624,-0.0318212849601411,0.450961830109531,0.458885157736317,0.458687987573324,-0.355170900092311,0.124133645292237,-0.453376705541713,0.737578227691759,-0.53025585321013,0.567701929694115,0.690124897375662,0.671820913727707,0.755834019852964,0.476399692288602,0.118716183948862,0.275786802521857,0.281212441351826,0.554734373135524,-0.455906255272756,0.0287481279659003,-0.465684014986495,0.433916094426305,-0.238726628996188,0.029168505149302,0.649577764100567,-0.599532346536697,0.131316943088716,0.719350642593916,0.313469877686492,0.0022790889925951,-0.530080469530553
healthy,0.0075843490069633,0.0833619117987101,0.192142855092479,-0.608016311533593,-0.201005673201455,0.161067131247547,0.0971534699542753,0.623956290089305,0.263382050579111,0.226181129869145,0.0642697171902447,-0.126933735766302,-0.194795353847529,0.480692328530353,-0.278513479845044,0.659422229794902,0.0890838336011263,0.514529554035162,0.389795662315559,0.394250157147961,-0.186797810921538,0.136140094594797,0.285789292212051,0.584414434125871,0.0719315130054364,-0.0135235214939483,-0.0261534627332006,0.222794156603967,-0.077199902616427,-0.0593908318519307,0.366875933603144,-0.410940082623454,-0.0092734269862274,0.724397938573185,0.160732115482627,0.437112690792687,0.0887487734644178
healthy,0.192819439163278,0.487665650758445,0.531715013972206,0.173610502268528,0.147565807654913,-0.059409741270676,-0.140238994153831,0.221381725343795,0.272306187625986,0.110018246740335,0.0940216449029691,0.0114237471482547,-0.48084836498434,0.549751525975785,0.191744485704343,0.0156079913266098,0.155239775188975,0.576828331129614,0.466616247616984,0.386930743774364,0.0335517922631512,0.0415715369672928,0.0581575550119225,0.250064831885015,0.0163176533213657,-0.0491420275071183,0.119616363098075,0.523536919222916,-0.226064942248848,0.0219080941084334,0.527548963142247,0.119255021009666,0.0130386942546782,0.172442413604498,0.0510047651094802,-0.477631060595309,0.366367756957747
healthy,-0.0986603258056759,0.35714812473662,0.108462417947333,0.13790043286356,-0.213313446266497,-0.258545032915022,0.215850914943348,0.159199292345213,0.28345824161071,0.3585225907968,-0.0267014327855036,0.0695202253172741,0.0149779450392125,0.525736937600479,-0.173914021414686,0.335438514932134,0.472780789916981,0.457711457779799,0.441014355085103,0.232848778766097,-0.0917889081985186,-0.104369363275759,-0.0250445126907716,0.11980556829018,-0.102185822641628,0.207315138418825,-0.330449919060442,0.278790975514696,-0.343788765805914,-0.160220780972255,0.183829318000893,-0.450107504332854,0.0665638731712435,0.228821502178749,0.126409990483029,-0.0381171501733394,-0.101986215793805
healthy,-0.139452128081618,0.22873319569294,-0.132205072937288,0.156784498337306,-0.0730096348032034,-0.156679595504519,0.164314181841985,-0.0278319919448676,0.0592565138787484,0.148512490309612,-0.15301376521068,-0.0482776152703355,-0.0635595051632551,0.173833376401614,-0.083160157575009,-0.022098106853261,0.251226576323759,0.0930589355697971,0.231234354156869,0.0703992725229448,-0.0556072492590887,-0.0663709720440861,-0.196188759741165,-0.0082369696059159,-0.224800327081097,0.144074774950602,-0.10705960275914,0.0881949774057868,-0.305867896309623,0.020188885457769,-0.060233688423548,-0.170520445679313,0.0799670250563255,-0.0514019865748912,0.195677979059394,-0.240679403372282,0.0115795663896793
healthy,0.284057822955902,-0.12238160499467,0.108983187563534,-0.0521716265827914,0.377695552131566,0.221268888353965,-0.204680185161776,0.0467098754191142,0.0561199116275568,-0.282180100296098,0.0072453395091781,0.0167100451665976,0.0556340954119402,-0.596997697964118,0.71428574341614,-0.317242536698795,-0.666195858912153,-0.467679305619004,-0.461754665700521,-0.27740265587196,0.0992475107002613,-0.334115870923092,-0.22514069143315,-0.394807133370722,0.698222820250733,0.183807302164192,0.452137701825477,-0.120871021775544,0.506063363126592,0.143179225714063,-0.419298262348467,0.544054239616191,-0.0599420556456324,-0.379095577423893,-0.420489691870716,0.0121814921904648,0.332484325156095
healthy,-0.106119512577192,0.166607087001206,0.20303756474116,0.090394291021704,-0.0096826547245121,0.114227858854508,-0.18259519909357,0.0717706949681114,0.0129120007869415,0.0676869607777092,0.0971423464728471,-0.183423120281337,0.0563645946017191,-0.0354790518824973,-0.0825798751946306,0.0007596498189234,-0.0787196130291478,0.200853703085276,0.0919077831908261,0.207909222858735,0.216572282480162,-0.0718934894324621,0.110447046330425,0.161946137258971,-0.0785813141389283,-0.213246749171209,-0.0759219522123263,0.153885338933822,-0.207018539664048,1.05365084432295e-05,0.264804878411383,0.185735365388175,-0.160725755403426,0.197012861517382,-0.347560977123895,-0.151151993873488,0.0128618920773352
healthy,0.176013237259224,0.287426554397201,0.23214670015364,-0.144688685063197,-0.0121615905758852,0.147033923208577,-0.0224579939045022,0.245935178486446,0.293305069358967,0.197846822307417,0.104078739346737,0.107361421357649,-0.572164203779283,0.536341984020186,-0.183056394978377,0.447811217296612,0.363922017843372,0.510474793993973,0.654274637840505,0.500005793189511,0.0639626525780365,0.214074136084912,0.225692457012066,0.398288732280253,-0.305958156488477,-0.0968023412557852,-0.160224616471715,0.410751589425598,-0.314834522940584,0.142144246594327,0.318795266968005,-0.335643208844025,-0.0038115326120216,0.516825459695919,0.403004426070264,-0.0320680407564489,-0.189941867785136
healthy,-0.246333706209704,0.0938287573954766,-0.231813422357813,-0.0015546399777027,-0.493995379095239,-0.0771614344358555,0.134951594634174,0.0208065097525643,-0.0390925849419017,0.101722339799024,-0.177090976672874,0.189720288710086,-0.124898671769583,0.456532985958224,-0.582283372244938,0.0148823180544474,0.466641109879079,0.248217598454394,0.45698028867979,0.168214352410241,0.142982366121906,0.262432033910346,0.0766707962288008,0.092598326335122,-0.630121314089656,-0.0542835142380745,-0.447869686695273,-0.0021787544756097,-0.398014995877667,0.138670350491115,0.154117363808248,-0.343626040748272,-0.0481703204320625,0.0603550370637901,0.257284504133215,-0.347391735994203,-0.227599298099147
healthy,0.393674528072205,-0.543800062365072,-0.542320592112228,0.310857336903438,0.0857828007479035,0.25415409491405,0.299214872876665,-0.21359812783651,-0.121799239432688,0.0,0.186361439755167,0.230366102039587,0.303402541602643,-0.612300142431632,0.0382115852547412,0.0511530535670773,0.275808395145446,-0.289011097824327,-0.440857385161753,-0.615357963425307,0.186262115130055,0.201781171967879,0.0,0.0,-0.497530607995874,-0.0589855780091812,0.299712501326432,-0.493087487841132,0.0374728859317729,0.107504180951807,-0.585104323135656,0.222321011326545,0.183786979603661,-0.287159877798367,0.0,0.114929319415283,0.199984941412369
mild,-0.0324401982070422,0.0652781814689562,0.139097637508368,-0.50892039880716,-0.363952819192773,0.186537940084091,0.110039836287944,0.408897342718351,0.168518997078167,0.221087481840239,-0.214542301034544,0.13187555298301,-0.468788588747756,0.681021009543722,-0.378833074920584,0.472628282236454,0.331803126533879,0.512338676782735,0.534361462132061,0.301865231595823,0.203212842864808,0.488828447532216,0.237962275340274,0.356463493404325,-0.137750303584847,0.0228820130391623,0.038456293076726,0.198276201387943,-0.0372775042579228,0.158530176905961,0.556047300412993,-0.352249994950666,0.0824802462815178,0.615491951088283,0.253810255414425,0.14298920293162,0.0164191672729775
