group,CD11b,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD4,CD45RO,TIGIT,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,ITGB7,CD54,CD2,CD226,CD29,CD18,CD28,CD127,CD45,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82,CD101
healthy,0.255154764879794,-0.150350251346911,0.368473665124245,0.298747616849295,0.125015364857163,0.0979536355828494,0.386962550950597,-0.307164692530569,-0.095110321537083,-0.296105802778555,0.229082191074035,0.521338648485049,0.638586355049368,-0.338081030210453,0.373737763439355,0.266991726844253,0.549609337333367,0.551986621573503,0.101079577908265,-0.0016330054326802,0.399592936762025,0.399955572010366,0.221874547950409,0.0787624428907812,0.278763417274309,-0.315078170752297,-0.437786802135211,0.451179598260796,-0.0273445093370236,0.331691216230711,-0.120017869843905,0.0853235490951946,0.350899797911185,0.34105580866986,-0.05367742094338,-0.151241295010221
healthy,0.0479824926297185,-0.0304817317088932,0.306460784619248,0.167715084495477,0.0171251063809142,-0.0788422390416381,0.171897298138758,0.0590919822768043,-0.0417193438509094,-0.0561040285846214,0.110854457659635,0.141789084345512,0.370095463200339,-0.14969010976503,0.201404346935864,0.279594329687568,0.428884858264171,0.370116893440823,-0.136046078118727,-0.0186076313403722,0.211769036889022,0.210327610079536,-0.0404871613625202,0.0005702319583328,0.281024870576838,-0.123924296259972,-0.141427252212163,0.301043992677724,-0.191826726087178,0.38823954374802,-0.187437560171055,-0.0906641150042839,0.389163935450838,0.0714012301029339,-0.0543210606842803,-0.2309001723838
healthy,0.131825591328957,-0.0670980680578942,-0.0762681548551698,0.0288737938967391,-0.0757478783756771,-0.0032153328374555,0.0853788433402481,-0.697746256371058,-0.357961907988731,0.149958899668089,0.588982438167058,0.210240556825758,0.434240518124612,-0.202568438240158,0.665202463583913,-0.0247621545735976,0.413074031679619,0.275451590010454,0.0250903940612574,-0.208294938592296,0.339849410010889,0.310017138865056,0.333063036925431,0.435927044902711,0.426591382012558,0.18270842528,-0.0403372635418653,0.121840778998997,-0.0968488908321143,0.548235390083498,-0.536988894347651,-0.0346457254358365,0.742552255676541,0.0578445774656177,0.584649406981558,-0.0698470467206431
healthy,0.0415464358704613,0.0660536616428973,0.354873773700756,0.40465285198015,-0.0340176190872982,0.131531736398624,0.0908159368700941,0.201393411393603,0.0288432686280898,-0.212856407304208,0.199534721320688,0.0760446965444005,0.422500037871648,0.0450656934439232,0.0113486488523169,0.216271647061435,0.473499638342419,0.434169584984061,0.0533179233620185,0.324865355115044,0.230636317789383,0.290985960069782,0.0682654404136714,0.0292078206792207,0.149849032238543,-0.0368318906519857,0.0460439857454616,0.388299662303421,-0.196683030898622,0.504347768761829,0.0746645591118918,0.0178952598071575,0.150739503594505,0.030974036941734,-0.326030954205357,0.187652547670998
healthy,0.0910807113039968,-0.390039465436985,-0.223541930046355,-0.0859155304244474,0.134165939574865,-0.0072416611860718,-0.129376058928854,-0.20923392268242,-0.45437824401565,-0.133655344082818,-0.0085035510175355,0.183282889566671,0.158225739948162,-0.262217598330231,0.211155750790832,0.208418221101386,0.019819417521012,0.152044900585677,0.301520117783765,-0.17700662462579,0.152373247908471,-0.132515837683274,0.0769539182830339,0.170841493464132,-0.0306400964120089,-0.316041040299982,-0.218421931217399,-0.149584648045944,-0.0753078603783264,0.257784731623887,-0.283340751654181,0.069456925084626,0.167993029231883,0.0456975648395681,0.0508161245708938,-0.0647682682705006
healthy,0.101759322225664,-0.0693808694125194,0.0734265770047679,-0.0526881906864361,0.115707740624753,0.0414605449536024,0.115667145533581,-0.0563630391559633,-0.0987697933500322,0.0639055995589997,-0.0240137115534125,0.0689928567425286,-0.0273933014567561,-0.154686110727988,0.041997362948591,0.106856851234626,0.149163578586053,0.0564055555968654,0.0718900425640085,0.269411439847575,0.0913150249673043,0.0611848574948254,0.13620114735027,-0.186047379672497,0.253364666114519,-0.118495815554023,-0.052653075548893,0.0692820963442522,-0.207010140163183,0.122069833893916,-0.035705316206972,0.0932975565615581,0.0939429733792413,0.248222471877331,-0.0619510506835438,0.199756188114245
healthy,0.534467830533012,-0.374703005959734,0.308938632556723,0.180606498561873,0.336571137109251,0.303531349418169,0.533512568818469,0.445372539667592,-0.0726370522337053,-0.165477241950384,-0.248616591457019,0.632748699113632,0.693291787711129,-0.646372261723616,0.375091603026156,0.41034890022605,0.47262677021471,0.770758213397547,-0.0133868192429627,-0.243080147895391,0.395775914071602,-0.158341708542714,-0.153865364056696,0.148460553087044,0.235881036383029,-0.688732252885767,-0.612603874376016,0.212986142835389,-0.528437374011899,0.337891665253187,-0.487704919689184,0.11940616922604,0.296850343709663,0.724802238939316,-0.212697520696253,-0.436520518768889
healthy,-0.108548637808977,0.492443337157066,-0.0126502524688324,0.219667644351694,-0.0081282303849781,0.143116064337399,-0.228556444815767,-0.20601479043591,0.311449786385729,-0.146783172011118,0.0949414765021145,-0.268251466077409,-0.426743362362373,0.51757720877662,-0.12008187393651,-0.123613609279203,-0.176907119294001,-0.274615306763624,-0.124487051902397,0.1565783016071,-0.31955230012351,0.127525805442602,-0.0046021229682743,-0.0044684787821969,0.0003107169803994,0.486567876270569,0.582712957588214,0.0092274006881451,0.237338252130426,-0.129455639755496,0.397380855770636,-0.154866824241699,0.272686901952125,-0.307392215819535,0.215021679090374,0.287142626431748
healthy,0.14886476809618,0.0696613834453249,0.255231967881154,0.206347216527463,0.180155848110488,0.0629046979590543,0.231447054838527,-0.290544180736918,-0.115852927435493,0.0928094815884967,0.423565969940473,0.221700176171405,0.623497275593065,-0.40833909063783,0.541502078041695,0.421592623224157,0.514280278123607,0.60478767101258,0.0676545513071561,-0.25637548799889,0.476667964555978,0.384614739398852,0.321016500673739,0.381778663465332,0.405083311739052,-0.13381749582653,-0.208295729585571,0.332284888011126,-0.102508679414785,0.434850002118827,-0.446568575453818,0.0697834717399058,0.524301207396722,0.34938705027916,0.0702019398768669,-0.0358569930150375
healthy,0.283447972065714,-0.185007895755991,0.128726689214004,-0.173178318745936,0.261224093189111,0.0795963041506119,0.0096927242519353,0.0521383271803494,-0.517911003142094,0.171784858582797,0.0384740654714699,0.0492845596731854,0.468534718330378,-0.570774191727857,0.0107038829129303,0.709780167324182,0.27453701166384,0.400242774563678,-0.0497880181767715,-0.286498754425134,0.133375143593096,0.0432317596937499,0.196725219247004,-0.0119813856753968,0.17636890793752,-0.724722629272753,-0.482534791361527,0.0409591410254143,-0.366849436333067,0.232900210753534,-0.345093957230656,0.0591800920520446,0.133220622380647,0.241181634046201,-0.293983685180189,-0.172433193072823
