group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,TIGIT,CD5,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,CD54,TCR,CD357,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.0841680107569714,-0.0059843112387955,-0.328236417901763,0.145558986027133,0.371023676680544,0.386501534893713,0.052345975894096,-0.142124461401034,-0.312295637660508,-0.145612087800294,0.0363162342956186,0.0142250815482741,-0.46255129995378,0.268720463394063,-0.352510233689639,-0.549618665865472,-0.461667691672154,-0.395248387033379,-0.489723521595313,-0.347848823302212,-0.136086331947534,-0.198195751164684,-0.117363939281747,0.20221217274139,-0.193701027722287,-0.42917847225707,0.181750098883598,0.066946641362989,0.221203311756747,-0.330687321502226,0.152236098295581,-0.0944867801797919,0.229111892650715,-0.312339709291619,-0.294012507097457,-0.0841002117243315
healthy,-0.0468376282210364,-0.0752024076146095,-0.296859864054546,0.295376162054779,0.204347018803309,-0.0404278935869764,0.0263659505701837,-0.380506569912536,-0.104153470833429,0.0897375122494085,0.0830380372563521,0.299751817199891,-0.37047285361722,0.275305527896311,-0.420669693136425,-0.318241521475221,-0.548367437232975,-0.419332471330918,0.116131896947193,-0.272356968674247,-0.202237530947679,0.0620784658754023,-0.417307792641471,-0.160797421108319,-0.253907800644647,-0.434960212564924,0.0292610884236408,0.0508531317151178,0.108216169847961,-0.345519025854501,0.0669138356564527,-0.627702393804215,0.271333898926418,-0.654517491631034,-0.205072634695408,-0.105263215742024
healthy,0.0617152371519102,0.0847718827299841,0.0969863443536003,0.732919763306134,0.345491412622071,-0.327218677269937,-0.36878369599285,-0.633530268697839,-0.260380642513456,0.060665750239135,0.0194800524606062,-0.102050916967032,-0.486482697835795,0.271341189208809,-0.697002818697994,-0.0415032909819815,-0.473297146883296,-0.378739744554158,-0.0373502309828887,-0.415713717629713,0.323599880223316,0.0266112435883469,-0.315012175453022,-0.30384287998012,-0.279669449829836,-0.551479933566739,-0.0996481259736306,0.222354472583776,-0.0827528758581536,-0.114839020755975,0.0145001347505206,-0.490227262015861,0.546130799270705,-0.769660147451181,-0.174381689226565,-0.556980633245634
healthy,0.0788429924026329,0.301115534523995,0.0823413360171488,-0.0887264984465999,0.0527099400339666,-0.157580847189562,0.0131617522418094,0.118793214454497,-0.0077575826521129,0.195815674653994,0.0523506971971798,-0.138950287373749,-0.12038265277091,-0.0130642899092604,0.209108315739082,-0.0698644346962375,0.012755387390704,-0.22462491350921,0.049222710258757,-0.0254900958036201,0.0690696879863744,-0.0481706901915086,0.0536467372890829,-0.0779175248891087,0.0254878893214655,-0.0329402512294039,0.236956843517029,-0.0495195457844953,0.219466168726121,0.0509826371415148,0.117798147822756,-0.0947542938105395,-0.05063948843411,0.0720677372436381,0.0240079567178299,0.0724598255754995
healthy,-0.256461373469989,-0.0702433453582884,0.260716392751791,-0.165127823666715,-0.322133955743099,0.030817292152131,0.0549093295226173,0.243401678218957,0.338130073198259,-0.151278971765697,0.123070699325565,-0.207435597749885,0.539778417304898,-0.30402555062478,0.529825848486985,0.415965336442517,0.447598875581412,0.474814070628607,0.212288986343848,0.37182459066925,0.183082242224951,-0.0362733993602324,0.244017658032472,0.0160047603349815,0.420296918834241,0.313907465665737,-0.15827656867692,-0.0494381374080844,-0.134283597370193,0.320723349790321,-0.479136947760058,0.378758798696347,-0.44840286289315,0.560099299280813,0.0984232596547552,-0.0459104868456884
healthy,-0.14286709317166,-0.136211970201637,0.48442263061385,0.44017263141354,-0.0932601507368955,-0.223851368988762,-0.130311679186117,-0.110432443254671,0.321998892698902,-0.143620125310361,0.151582181394312,-0.282475334989609,0.595987912284567,-0.193338248069282,-0.0046698607867476,0.437819514917801,0.459227472529779,0.623659740347098,0.110948365363233,0.425479523663075,0.269045455503374,0.135839084771159,0.161180475091091,-0.0337571183744341,0.423498330291968,0.216327753397595,-0.397814346834125,0.0747479992553476,-0.298712739064921,0.389948430197063,-0.402757302693463,0.228344467205148,-0.222360634639336,0.0805832010386915,0.273875904831722,-0.261388088622545
healthy,-0.355900308127384,-0.30331272774359,-0.0310415714938328,-0.0883074939226418,-0.549338247076526,0.0056348318047202,0.0437405136892686,0.0243939027062263,0.074707733134738,-0.0188497628264848,0.194360194687907,0.0939628885167434,0.41666907307682,-0.723659549824717,0.191794844867743,0.629191694204414,0.344569818790924,0.316541486125016,0.0881199731789527,0.183316581157164,-0.209556630320573,0.153458170015009,0.0383097304705345,0.490457257699978,-0.0590653622709489,0.305077131906531,-0.685125229751903,-0.166920351099228,-0.471383412799678,0.0009593421653723,-0.52985026328251,0.334213376559354,-0.500790093514731,0.244395717832168,0.280964472512617,0.0085765705375399
healthy,0.277288829389558,0.183889246749124,0.0740426292506367,0.211889728316434,0.252888947562502,-0.197729998082695,0.014537304661931,-0.265193331879493,-0.245620475252528,0.213423598596516,0.190397222139285,-0.135289564088662,-0.265179876792413,0.15951781385459,-0.276727615663372,0.121193743651011,-0.245784268493237,-0.22050971433793,-0.0112640688018425,-0.282582130767011,0.100354363761789,-0.086172107634475,-0.0855087358684481,0.0015322613595066,-0.01438414867053,-0.35531045552164,0.0516700898492416,0.0209548151036825,0.351124343447865,0.0207605344295992,0.200626182490286,-0.598208116699423,0.14523234057962,-0.303287880800448,-0.0001539875844088,-0.123140462258113
healthy,0.157596329857855,0.08901517652752,0.255950074775603,0.491554836980274,-0.0381171787359277,-0.297936434620771,-0.0845919544025528,-0.355691992121926,0.0053902564351945,0.176273389816585,-0.0067052123839841,-0.209417807098723,-0.0921104300565364,0.210970412225037,-0.356501151473446,-0.0972746453214241,-0.196200906823981,-0.249756935796569,0.0694848870335907,-0.389605234323679,0.299690994248517,0.0173161036534078,-0.0366765567224468,-0.261309572999431,0.0666493022170753,-0.328777571662296,0.134421986899023,0.192983673262681,-0.0202203002004222,0.0827599602014709,-0.0064227428937147,-0.297210945376817,0.157224226735324,-0.414883079161703,-0.0664264359574623,-0.265423631766019
healthy,-0.13054367741875,0.0972703468053234,0.079068616820224,-0.0601313925451106,-0.144659744138951,-0.162675669215808,0.010992570237961,0.069634809743728,-0.106695492056255,0.134133675818181,-0.0213647749930519,0.061618039027207,-0.258955360625824,-0.143059644153621,-0.274679458684233,0.12686207809893,-0.238505538750562,-0.279503289194134,0.0042151906902184,-0.246352274413432,0.134975641125797,-0.0112920827274184,-0.198144498378818,-0.123546645220677,-0.208275658497348,-0.332459246211391,-0.121383328992412,0.0585098110568926,0.019951631010017,-0.206947401176775,-0.0041036421243292,-0.279234333761639,0.0572051970904911,-0.338407330744963,-0.0824007635497605,-0.131586971765291
