group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,CD62,CD226,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82,CD101,CD224
healthy,0.238377539246613,-0.411421039782029,0.350489299300721,0.363745748083838,0.131665191657293,-0.0150939735121543,-0.19990927531277,-0.391686982201703,-0.457800027238778,0.0276531144261162,-0.218914371732837,0.33620522616766,-0.705111056847752,0.383943309970594,-0.40291426117666,-0.0001406747688918,-0.433992888342646,-0.564926100099854,-0.616168677534155,-0.41041188651862,0.0817611631820165,-0.0604910915246888,-0.250369692639146,0.360774555366044,-0.0488869831874898,0.342289613102104,0.0116309978776615,-0.278857024201841,0.225139584637227,-0.0204766083887887,0.0232361556153486,-0.317769233018889,-0.479584839768689,0.0077639557868156,0.174195496030847,-0.130390484803297
healthy,0.0878570448960767,-0.5227909098845,0.261734574196028,0.375428101178764,0.0566003930641397,-0.0751254367451573,-0.444575620078797,-0.445401596960428,-0.428529838578195,0.280239820786812,-0.192517463557931,0.375618382558552,-0.724403194996661,0.452595483906828,-0.552281919184493,-0.106551059063603,-0.686128646881999,-0.715809897264173,-0.755371206370431,-0.450735329386012,-0.0148450208658274,-0.209916355694296,-0.571593373769697,0.398796558004213,-0.0284656980844892,0.39691525807717,0.221588114794027,-0.686330338716752,0.526560509135777,-0.121774120833723,-0.131337424372986,-0.744745931764255,-0.325128372917332,0.0012608927425324,0.487244852658905,-0.270528958483916
healthy,-0.090353206252586,-0.163037304240935,0.537496973720634,0.137070306365745,-0.141568637236026,-0.173937146735717,-0.468425424399639,-0.194445256973645,-0.116939043804299,-0.0682946603379227,0.0314224700894284,0.0652142107603917,-0.43044970813777,0.0911627998740131,-0.530112265129594,-0.0521944513196353,0.0240302608885725,-0.530127370033469,-0.266723233883032,-0.405403862263056,0.139322562252441,-0.114314790420845,-0.60756185090797,-0.246535783182882,0.240668937960653,-0.141011146979891,-0.0592056074227996,-0.647272845226793,0.26740568203132,0.097032851332947,0.0969768215144413,-0.655873119969578,-0.118365562619707,-0.36087319897298,-0.0344541635305769,-0.320482636687994
healthy,-0.0479666910795639,-0.305379407632249,-0.0989892889337177,-0.0545676089381325,0.118359674778895,0.0500661876086082,-0.153192307766292,-0.180584730812769,-0.0853448142382457,-0.0674307733511277,-0.170785876350442,0.0919529767198719,-0.334944216852733,0.20343631099471,-0.0161694594557657,-0.0304894498789717,-0.0753088070746653,-0.208833558085304,-0.292268588949728,-0.146228220829231,0.0201220742063782,0.0619041505861392,-0.111856005210725,0.0695457388670005,-0.0898597404270204,0.0391495478847912,0.321688062637472,0.0582000934431262,0.298743754181349,-0.0570695196447179,-0.131539078583163,-0.001280383459037,0.0245750026514118,0.34060887527991,0.0459111577733289,-0.0929026038097938
healthy,0.137471475574011,-0.245309734513274,0.0631951332321002,0.251017159423044,0.15574509133485,-0.0506738829408047,-0.244905896841895,-0.296112461325215,-0.325916694053583,0.0684997892962495,-0.2077513048591,0.217301303274051,-0.482732039929663,0.346201350566837,-0.404497321823676,-0.105506368472115,-0.447820478459716,-0.305984257892392,-0.442890509551973,-0.180417062337449,-0.0200844447777106,-0.0562757590341739,-0.206995645024759,0.222349475601231,-0.0638998781299424,0.349724753586468,0.345452508510747,-0.164055177051846,0.465798208589588,-0.118681042957732,-0.0794600886334818,-0.327097227540374,-0.119756551366735,0.0872972689542362,-0.0634241407054048,-0.13808830657594
healthy,0.0558791480218122,-0.352888386490951,-0.255706723152846,0.202004600495209,0.187725273936755,0.0271998317050949,-0.0277278011107323,-0.15586821099474,-0.309748676189366,0.131273538127381,-0.183893293523816,0.39754212069297,-0.504200785496083,0.276832692701775,-0.12101745871334,-0.0509341567471163,-0.416211463123022,-0.549508349727672,-0.513346801365158,-0.446949987670636,-0.0434355618389884,-0.034593305744257,-0.272531395782771,0.252257858024632,-0.0379218954783384,0.216885880694063,0.329100099691002,-0.269250369687348,0.211367647122798,-0.109348055656497,-0.0613638549044441,-0.317203562841741,-0.274855725254451,0.111327374210434,0.115229607498988,-0.116186903671962
healthy,0.314106867138491,-0.188242728795493,-0.643243200759691,-0.282274301320481,0.175595446114594,0.108734008007432,0.550463030288297,0.157995728841883,-0.504392921659005,0.549937565810472,0.393545171444013,0.0658925042137361,-0.237836428473225,0.253903022482461,0.161431538837297,0.0911481929086537,0.0102467953624231,-0.0251789249276686,-0.43105308768827,-0.0483384783715594,-0.0745913488676084,0.346760773403451,0.221309029119128,0.38668225335006,-0.337166552966372,0.380430899699754,0.271448203590623,0.134452834582215,0.0836413977544515,0.0043031797699765,0.0246091303755021,0.22767154023914,-0.515480678978706,0.371383124103901,0.197172917292774,0.233638171472306
healthy,-0.0538306164359648,0.0374502882166317,0.146361400749707,-0.169397284455524,-0.268312087243377,0.211893853252013,0.0037532394973281,0.098590376062216,0.221292917511726,-0.153214022425802,-0.104386812076768,-0.126852487086976,0.233959992386135,-0.0203753996660534,0.237649123924235,0.267944430446961,0.23695114223198,0.052500170360829,0.264983150396202,0.0491757551500009,-0.0067334740400728,-0.116729485589734,-0.045302088667444,0.0112291116212936,0.208903387495173,-0.216374400767007,-0.135669548090141,-0.189476408822666,-0.417713106634209,0.364367637427552,0.0993721070381688,-0.202920948761934,0.219448806452337,-0.0730675015682029,-0.0083923719261006,-0.0499456752692703
healthy,0.0224721022462433,-0.145349710272768,0.503739766494544,0.259029455271596,-0.245135322906434,-0.128972676756433,-0.486027671396574,-0.385950926864835,-0.252989168535118,0.0542928092424581,-0.309152474066035,0.4078271475581,-0.647984928940259,0.378341614361893,-0.715701287602454,-0.0457307509314102,-0.389664200485434,-0.622441590847814,-0.721352991383682,-0.639866390992923,0.0414425626286742,-0.311316885852043,-0.527285030229156,0.250655315262729,0.263724342595658,0.261477228796503,0.345943681137243,-0.548322818921096,0.498366051266936,-0.0491962238363943,-0.0076272237938236,-0.762863790498183,-0.371050649663022,-0.173032561723066,0.263416455284498,-0.334234900809575
healthy,0.202270228884429,-0.171353994837706,-0.16172758015236,0.446621775544713,0.23660344913172,-0.0093879653226535,0.0175360779624984,0.0299871555981007,-0.11887861107931,0.160966203833269,-6.45579622559801e-05,0.0798337187037092,-0.521829344187505,0.50194443620639,-0.0294913323799112,-0.131792278686743,-0.654693702219145,-0.3297160987146,-0.513623888857643,-0.140714238886174,-0.0180377831456648,-0.189164550496891,-0.205292117955937,0.703140000263468,-0.0097356982100932,0.57769797693804,0.360572142086237,-0.298366542390788,0.340721246388699,-0.093242136933394,0.0118998072715933,-0.144097808545016,-0.274521724026105,0.270548371712641,0.158604151305856,0.0118481676805371
