group,CD52,CD8,CD45RA,CD7,CD194,CD4,CD45RO,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD314,CD57,CX3CR1,CD11a,CD244,CD54,CD41,CD226,CD18,CD28,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.58867506312549,0.0545320011108189,0.175990829845088,0.356573296713171,0.0349415070638955,0.448413596935032,0.0393647356906811,-0.0483878322754759,-0.0877171301257584,0.227523741623267,-0.163384309154135,0.230660289381887,0.065999145634101,0.120759240895888,0.167146669091325,0.0254829027622308,-0.133480153290591,0.0065982182295127,0.0086303999742009,-0.0496797734644744,-0.320003392686613,-0.214180575042532,0.14446203477934,0.300475427385225,-0.0125439895728959,0.128859795977915,-0.142504718982466,0.12204728057484,-0.0306048276493784,0.258223960406594,-0.0757341886751287,0.267828546746626
healthy,0.031305807537309,-0.220718543446738,0.162508431241097,0.224708716866229,0.0327212268045158,0.054161005532493,-0.340377058193372,-0.284506177746586,-0.106653317894624,0.297855923480218,-0.577874220222169,0.312733955349718,-0.438050253248689,-0.0429737351062436,-0.0911697699018919,-0.528822001249459,-0.244968312386237,-0.632254668616769,-0.609599040195525,-0.342655015811215,0.0710254398873197,-0.0962328364290207,-0.491026587186961,0.256208106255763,0.281703791175939,-0.440674574063819,0.217804595974761,-0.618133314447613,0.371471348037865,-0.665433939712651,-0.225351839820953,0.0200775533267703
healthy,0.0283711289566249,0.152154814991654,-0.112510591530798,-0.0090488408233132,0.0207689485095169,-0.0882637115568592,0.237095208508853,0.340136875355416,0.123740773224078,-0.227068278375096,0.302630196066319,-0.123714723309622,0.261082547956026,0.096551822504651,-0.162425510710766,0.0950164952434884,0.105214184052049,0.191237171416956,0.378133869415564,0.249898272403514,-0.0274215884212285,0.133159023425176,0.13957134620556,-0.101364575427463,-0.0971566936221813,0.171876982951902,-0.0681927196799147,-0.0007154162423064,-0.121716084798124,0.125289743138095,0.194064342222028,-0.0408202918428763
healthy,0.066890394368924,0.0759159792582125,-0.0435240651809525,0.0841626931531991,0.0297449487044078,-0.023424582090745,0.153578381810903,0.0105247365486031,0.185190198551711,-0.234466928924818,0.270976782621,-0.0318378670265291,-0.0329697993094017,0.0889719920408671,0.0803570675764056,-0.0690461448741737,-0.0064757505184084,0.270004423290724,0.396357205240239,0.23845008291285,0.393457577483429,0.248175911875418,0.103738058011064,-0.019569171745172,0.107060969100035,0.251687657249955,-0.156871862675386,-0.0932030989119195,-0.119718873527708,0.0393861546413733,-0.0319149717279367,-0.102268723367767
healthy,0.146914303429642,-0.148428715873561,0.421553269187998,0.452484667088832,-0.0847912875420099,0.186641256312494,-0.209632332887677,-0.158720181159994,-0.28322898910217,0.0756061404302939,-0.559173727040313,0.499839228022249,-0.459453047777208,-0.0505996097535082,-0.0501573813772435,-0.390617866869582,-0.137546244242065,-0.332516414959299,-0.505354532021151,-0.371747313067387,-0.15499922080483,-0.41771171611966,-0.341215156357252,0.221111247121161,0.0754707759661937,-0.1999641801765,0.261575594246467,-0.490170410762374,0.363215074237982,-0.567061704776991,-0.309902795202535,-0.0173595087098583
healthy,0.116088580245383,0.327021903998523,0.339320630360294,0.207374911054163,0.0484886093734279,-0.0906781198885479,-0.129591378586138,0.0837307960899018,0.0021512668171873,0.0177356510811237,0.276076550557156,0.114868619951026,-0.0438938962461597,-0.025007635886155,0.219227250799022,0.0733257440216444,0.19026209876071,0.24228873293476,0.253919316048581,0.158144334103209,0.102822118708169,-0.105072901235195,0.029335604430846,0.0252888147211697,0.0843671648215528,0.28728703534823,-0.0610985275130124,0.111000568504944,-0.0845194302199457,0.0368226979185914,-0.0118526077792412,-0.119485112185792
healthy,-0.223021511101624,0.160641833797041,0.243455872025492,-0.22698142601268,-0.0309863904609972,-0.0714819596352895,-0.0565342715467284,0.537958282815757,0.0839989184067153,-0.339689909062676,0.744965344555099,-0.67778214106375,0.486300642017944,0.0306428210691206,0.101906723660115,0.577056285002747,0.514570794184368,0.563730775087559,0.697926348375648,0.337756661053954,-0.333292443320056,0.0679347940827097,0.368585439037237,-0.684053364119006,-0.536931817664855,0.295596162631338,-0.503688030471644,0.460641130861501,-0.525755135042765,0.419408493024795,0.697492741976811,-0.112124016272281
healthy,-0.219357751037042,-0.376517246482487,-0.168372593001652,-0.341333695357735,0.252120367522014,0.29601578354038,0.180358373682418,0.241009448741756,0.115782548697975,-0.165146417096615,0.400987541494666,-0.337760056256047,0.425124750169695,0.159810780701365,-0.228874533351939,0.187045589947206,0.163707901919586,0.0946267646307001,0.190201755018574,0.180593519733912,-0.0044372787503882,0.0856037583217063,0.0261695229463025,-0.201126465053661,-0.315860986998335,-0.0834443004602529,-0.0314204429888885,-0.0278329960973305,-0.614202834800461,-0.007965448904442,0.316306997045489,0.118250714039725
healthy,0.0855489352826159,-0.0612515824131012,0.587355477103677,0.298920009720336,-0.179562336854664,-0.115287994324281,-0.534231968338636,-0.23434977451609,-0.343062407365851,0.447319489470009,-0.614958090171837,0.454415981306012,-0.719462381773074,-0.0645664638146867,-0.0982002054199705,-0.379288240663421,-0.224129969802083,-0.560568854978037,-0.670705306206853,-0.600300791019916,-0.0745567288924593,-0.365522705895366,-0.472245200112417,0.220247935722088,0.246442094265919,-0.275136372211971,0.309835417362943,-0.47805310084337,0.546414335016769,-0.726091953385427,-0.330217599876986,-0.191111393255197
healthy,0.0766562483373229,0.270878251850502,-0.0338676041519591,0.459637721640612,0.0344280935130686,-0.289911411675725,-0.128961773705207,-0.0422019137331993,0.0841064950359471,0.117207806131821,-0.387587787778498,0.543290611532239,0.0549942012820788,-0.0564529654507677,0.230189236323804,-0.722539673114852,-0.497906572798149,-0.288128764016935,-0.420131631734948,0.0020353976026972,-0.0884305280684328,-0.16263298621461,-0.0803631006555523,0.74290892364478,0.495864101885964,-0.1076968945199,0.39803804062226,-0.136313594602508,0.295617765727385,-0.0337986072574408,-0.195198580213085,0.344072647358757
