group,CD11b,CD52,CD3,HLA-ABC,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD73,CD305,CD99,CD94,CD82,CD101
healthy,0.297027217511118,-0.122463063985973,0.52933379737695,0.330031199497853,-0.302979929376634,-0.239840143838047,0.091567580842241,0.304616978838378,0.53475333712117,0.472117522816179,0.071169370550342,-0.289139907282749,0.738119496671377,-0.241589368749862,0.403822714660956,0.667470413231261,0.411614627457485,0.617785983219434,0.672752391749757,0.522895814001878,0.0206280796274979,0.386546631366154,0.363274486811349,-0.341695058557972,0.0214237121493668,-0.327694109629022,0.47238718679549,-0.0156135315349123,-0.294073996670622,0.394801198277562,-0.0808364680744939,-0.0103006189835611,0.437532859697272,0.373469196138889,0.013759144667762,-0.1096245628262
healthy,0.281424721383169,-0.181510410616075,0.445271654012668,0.303840832318355,-0.365914982567839,-0.479189702690697,0.128371837719384,0.459325137038959,0.484860139939435,0.493108042068486,-0.361139072480085,-0.50316048669103,0.732071683554413,-0.541800989843974,0.566317595245549,0.704260601289747,0.369212976167523,0.648803677704398,0.740989089359341,0.473366141033815,0.28706673718008,0.405877595414998,0.524166294140125,-0.484384285707012,0.0604172402003717,-0.484136844966344,0.420858413239309,-0.236419897339478,0.105854585098498,0.589937906248589,-0.610068397685074,-0.262911497006243,0.662553026088337,0.307254266886582,0.0023231886175822,-0.524762952744065
healthy,0.169401555855084,0.0529951586705655,0.121369696367325,0.287944986193463,-0.63432195398744,-0.253680506774057,0.35220151633803,0.638307811737002,0.314783073677053,0.322668834341622,0.104863733085484,-0.183647249216441,0.552612290674913,-0.261051993479614,0.720427139722426,0.0493230756492758,0.142980325081376,0.581407641565311,0.456315225617117,0.444157069513597,0.337300882424299,0.397487620816162,0.561890652412533,0.175870146515496,-0.174087005185588,-0.0452318704312003,0.286693414741231,-0.112858671736061,0.0653152853567615,0.507176459577125,-0.499604855893305,-0.0869926936086894,0.748973373782341,0.212534121642655,0.479285172695733,0.0076283236015958
healthy,0.133152154383039,0.036872671949995,0.468425194293284,0.253910747176707,0.0863380515568419,0.057924792298459,-0.206650209032836,0.214574958966966,0.266261237576903,0.0841422926969322,0.0158946090880311,-0.291238126059884,0.638694499323164,0.0067484685634905,-0.0494364461082555,0.106348919079022,0.151339155962449,0.483717696822472,0.5906135577519,0.334297143341223,0.0548625577373959,0.456642577645163,0.330216375280807,-0.135484212188676,0.0478224452715163,-0.0863992504460685,0.427343535239684,-0.29584119624509,0.10433132523119,0.320000933589632,-0.146026401695086,0.155143381352096,0.0306758537060969,0.0585672601798609,-0.447768702389236,0.133648764639897
healthy,0.14488056533322,0.194089461939008,0.431465444584914,0.330258048541366,-0.0869651703556811,-0.164788690382117,0.14607584655496,0.364408448606918,0.365746319810534,0.285231250221517,0.0784639696586599,-0.19466461907205,0.682183417546905,-0.231466807094248,0.507330636487636,0.492518262480512,0.261457647420419,0.580896209261295,0.59645508368176,0.427342865431128,0.203304714172279,0.537049762314386,0.30170940065406,0.064041198128407,0.0107039460365609,-0.0112512126457875,0.504715048021372,-0.221278316953935,-0.146896750026644,0.40359398989789,-0.407591772750471,-0.0351292780254161,0.450329163668666,0.271087498539778,0.0281381097655545,-0.11056308090367
healthy,0.207118592385368,-0.163395776273312,0.461668562999496,0.22178018972313,0.384622513690288,-0.169026294259088,-0.127432057157596,-0.042396689645534,0.145335337672811,0.315676200306884,-0.149781740511244,-0.280228347532352,0.632515769751562,-0.244456985143797,0.0457614972969135,0.426015533033736,0.202989584125855,0.566794460967428,0.679918200064308,0.515031977674827,0.0360679644386326,0.434808154248025,0.283563025640949,-0.347088257855193,0.0514271838390386,-0.317223999280952,0.484858973891587,-0.390899417451615,0.0486461499974737,0.40381411616883,-0.228204829762068,0.241362085448524,0.243243414274565,0.293681310488292,-0.227560587567073,-0.0331027420818973
healthy,0.503924356672452,-0.289691733160748,0.34481193848028,0.528641848113778,0.376805950389178,-0.135934814697668,-0.0985569764978255,-0.220229472557435,-0.0650555450409284,0.599902338232605,-0.351331188686592,-0.300998344844428,0.756859113273157,-0.674371635006958,0.441161245674624,0.520255496647232,0.511520998862564,0.551569971067458,0.739885578936317,0.320065794704317,-0.014759924212782,0.256182911642229,0.304941599599447,-0.695797886988939,0.129619974858131,-0.553582268690562,0.261551697883356,-0.531919703078871,-0.190629255616472,0.40839968558102,-0.522810845064627,0.0136879443351956,0.406154681305052,0.752433356334826,-0.157373640507541,-0.380582001755031
healthy,0.16372207502675,-0.436409624763694,0.215407301488002,0.248557705455588,0.0224960502181743,-0.369241734806086,-0.286403284100941,-0.0012065890844895,0.408247083704768,0.51508377484131,-0.201689121305118,-0.356839713983823,0.710884006647604,-0.434411216463795,0.44744976005896,0.138008707375117,0.331615232714881,0.616699379663663,0.76121621430661,0.744690523909959,-0.069085233421659,0.547368707791412,0.44681548856229,-0.376608856468779,-0.0732392768448988,-0.557607472140548,0.267156709415077,-0.554533601430888,-0.0885014026689058,0.573036745911947,-0.473247325750346,-0.0955374771937769,0.191908146690906,0.28629041719894,-0.23306588007471,-0.442862125789143
healthy,0.259783339574567,0.029626172546099,0.228169626884444,0.281552784556416,-0.410022094433851,-0.169460150642291,0.0805823148432621,0.463175426435226,0.373394712075408,0.248885975332904,-0.0098267064429609,-0.442230049642177,0.691982204590642,-0.380155265309362,0.688936007579161,0.438248412783991,0.224242530229641,0.648247962565563,0.779364198089313,0.656090998029061,0.311175334145569,0.52829974748056,0.507680145503955,-0.268925887132479,-0.198009572145205,-0.215637429284971,0.380110795927267,-0.26130031328565,0.105791244536371,0.586992486849326,-0.417276489573832,-0.115114661306385,0.743453092363193,0.446458425380809,0.0987498845460065,-0.202389989575445
healthy,0.244421034414707,-0.148746863921115,0.203442065223149,0.0899050824140628,0.0293800906881021,-0.527322475097383,-0.0286547534558324,0.0743634165409802,-0.0761723874739246,0.0564360460596896,-0.0575176029128568,-0.173957142751222,0.502961484400044,-0.577085777347668,-0.0274805232851663,0.642765523359991,0.477962029097459,0.31809455915836,0.498563668436853,0.118058420193009,0.194204960374628,0.252039246942567,0.14445833052433,-0.736592557679082,-0.0125127106582086,-0.522356909565961,0.100890648132362,-0.430045366118464,0.0370188697858579,0.238154937830767,-0.324013571202578,0.19009611340252,0.0776210841316372,0.237177052556737,-0.346307410980262,-0.207312929152648
