group,CD52,CD3,HLA-ABC,CD45RA,CD7,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,-0.226022832172971,0.373464446248271,0.446934377848773,-0.321903674521267,-0.226158240803244,0.121444728914283,0.398137521068316,0.338658010469691,-0.311850397344552,0.5774087217835,-0.275097037050553,0.167745935875248,0.553126794337981,0.406687482245113,0.419868210876594,0.365749815378583,0.124052675707511,0.206172210339256,0.158144630953694,-0.323041919220471,-0.0031673256713021,-0.335524315354924,0.432311953153812,-0.10006324105352,0.195551847899997,-0.178988587898695,0.230851981285645,0.327563776774526,0.08391402573424,-0.0738843910276
healthy,-0.0486676170540294,0.468809019762219,0.240301386083293,-0.323325808215407,-0.345225254228926,0.485742406239938,0.399227446362584,0.339604954696116,-0.354199196544536,0.665039314968309,-0.441656843529487,0.562847756922428,0.594256502269182,0.704805264922499,0.689844973426804,0.442873256468189,0.0157441385950697,0.384446626203623,0.564327017056317,-0.277273756943159,-0.0064310413383441,-0.306806357618268,0.468871889340242,-0.156456089614819,0.728755344178415,-0.467089633340041,0.781311532584577,0.317238891281605,0.0574549353819908,-0.400420820167129
healthy,-0.0568149533224629,-0.176049781153984,-0.108300711416576,-0.0820592565248425,-0.0538942420876901,-0.058996333833549,-0.234673026863528,-0.2984091620562,0.0933387963787259,-0.229447139904915,0.090885978944687,-0.120994558054682,-0.13166335114235,-0.0957396430783813,-0.253383552690442,-0.0024135751351801,0.0769573752363849,0.0174676859539846,-0.0044800918752246,0.0538757298059904,-0.350113055163545,0.126263642599316,-0.166914803042693,0.0716837764097127,0.0290132123162276,0.10019203544244,0.0626173422765003,0.0255353832197738,0.176494032475516,-0.0719906340418118
healthy,-0.0666374763836811,-0.0632198884540862,-0.0767856577989207,0.194871983095284,-0.0346257133583148,-0.222221514438138,0.0243478548242536,-0.108001688684392,-0.259779531241842,0.0296462634843537,0.155818205974473,-0.0478908662582163,0.0510411544442903,-0.0123336962535113,-0.122288945196158,-0.042796877465168,-0.0408830922869916,-0.0728720750326003,-0.158723965087905,-0.0384371161195011,-0.0782905946851412,0.0725944356111711,0.0248675522532535,-0.118410120982465,0.306077137156818,0.255151360012011,0.0411046180178854,0.0850478534487084,-0.153824478901652,0.223252524789617
healthy,-0.187530157439492,0.122097555836494,0.109028290788117,-0.429454653323384,-0.55573738487705,0.35834381154635,0.292159955167451,0.323512273955336,-0.260870214580498,0.590143398230317,-0.487570925934065,0.619625612064987,0.45902149413952,0.467585334348679,0.500444817494029,0.397852368837864,-0.0039016965990273,0.260094040806124,0.338914465165559,-0.198242863514853,-0.184061225054279,-0.217803837038115,0.26526793757183,-0.335680101812773,0.510421989396631,-0.531370616170975,0.621293221707155,0.202635493086077,0.0677675242000474,-0.113947018671387
healthy,-0.0905318966734313,-0.601390197272593,-0.274099457422045,-0.523138536617175,0.011982797718604,0.0053583857555343,-0.20158209579748,-0.256976242214253,0.297976772566441,-0.62315253205621,0.0687721623368238,-0.0678247873785837,-0.459027165597789,-0.6222327022723,-0.639494359873406,-0.535061803725645,-0.119384741537907,-0.561762453407427,-0.302820520814501,0.150431030959786,0.0070120118336467,0.0435734428968292,-0.552530051886468,0.245026131163203,-0.320573086245517,0.102188678628875,-0.28191633807268,-0.25323866434886,0.27664238735022,0.117693747882309
healthy,0.269886992854285,-0.380397441754226,-0.553792644786803,-0.535997277991368,-0.0259451889609839,0.352761056251455,0.0272165885130946,-0.635643671200062,0.325689184475395,-0.66389909699151,0.535888477292391,-0.297416980506546,-0.302593246437362,-0.427453936348409,-0.753796897378492,-0.299222740454236,0.246359838388596,-0.24121478269524,-0.166208293532366,0.592547283735787,-0.26245684125465,0.492921767860193,-0.236852444038374,0.453730504103251,-0.293994323842655,0.408998530547199,-0.24943216628567,-0.802309625533136,0.228974432465999,0.284693880789091
healthy,-0.613291864492098,-0.0164707985164663,0.168329035205789,-0.064266337439673,-0.485348655932474,0.137460394505986,0.293464920559462,0.466434718527263,-0.260515020421833,0.609205723432423,-0.580788374012017,0.418184937215494,0.0748869658902158,0.358769782798587,0.553883473786834,0.616846667189265,-0.0029968000641101,0.282855477896564,0.268546650649531,-0.447142415940345,-0.180322778139773,-0.597538569134973,0.0415880959828411,-0.542975930944523,0.614855576515594,-0.354234223123455,0.16073137967892,0.145848240661504,-0.143584093594967,-0.453350059824656
healthy,-0.303333141546744,-0.284587893785685,-0.0710642010462181,-0.124291437676241,0.0239317811906045,-0.041545065908283,-0.137042954183412,-0.0459600958692422,0.554139848652189,-0.20565636936228,-0.0103944084116184,-0.0548896162142923,-0.131563567693788,-0.166703106143267,-0.186605745114753,-0.122088051061077,-0.0365485145334927,-0.36243880310006,-0.0566778891541482,0.0870280991144153,0.0540695031691494,0.0738596720239748,-0.317742721750903,0.0969687331102393,-0.0036003539096245,0.127420649319992,-0.0711883228991039,-0.191122369724965,0.0576844864941402,0.0600440174383014
healthy,0.0835014403101757,-0.260789374839468,-0.075082143075217,-0.242873204538849,0.437448427148489,0.0404019070951469,0.0931865969213237,-0.111452602912182,0.142169882704072,-0.450963521821123,0.517235307600584,0.0785125965665985,-0.6494952843127,-0.297396651427382,-0.484882447050497,-0.0645116838294888,-0.164399387846733,-0.294586516400022,0.0044182717258986,0.720942067479124,-0.0215103951797233,0.503411565567556,-0.107392236687474,0.392288038385812,-0.15327166754536,0.239558836113547,-0.0121656683410246,-0.25948146573916,0.41244347701917,0.129922665357
