group,CD47,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD314,CD57,CX3CR1,CD11a,CD244,CD54,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,0.0492432776689309,0.134253493573079,0.227369325214121,-0.0115170874865741,-0.112233876774006,-0.21633071583633,-0.0866721434539451,-0.376796223503151,-0.208834687476193,0.417038674512398,0.192379991538948,0.112399915677084,0.174287197349818,-0.017812548572038,0.103298601995591,0.0435980252693043,0.165269752798744,0.569570052870752,0.0077773050801645,-0.137520265679703,0.194781265138561,0.23335911250302,0.298046707036933,0.2118112548261,0.0514276817816959,-0.251858878583165,0.117671467436347,0.234491249566959,0.0826565946569171,0.0470363652355425,-0.0496345507372381,0.0279225136185685,0.454658706435521,0.279243108797892,0.0671500613734739,0.182724384412057,-0.0202688195738416,0.259390634926504,0.0474171771550441,-0.0462672185377383
healthy,-0.148013003094533,-0.169834829345878,0.182054030280459,0.0978734054330828,0.108763870313286,-0.33561848524268,-0.39031803089978,0.0567724882120461,0.200251239028251,0.282948958669609,0.288600492728425,0.30566019638812,-0.324950400136923,0.137328205455676,-0.297519710421936,0.384705336106735,-0.378555633405592,0.345392131683162,0.0900456511645709,-0.0755260900801603,0.41181098769175,0.273910933151584,0.252290947935868,0.399313319611368,0.251188680430235,0.287160954466283,0.243552409695697,0.0918351520728261,0.281358641292816,-0.3443729362493,0.0369155483818592,-0.353115893062735,-0.0900199532361652,0.27058982601894,-0.43000330022508,0.22266683152435,0.166285987243939,0.359369515595879,0.257082668047261,0.0003972361792628
healthy,0.0004579409005715,-0.109726943516386,0.0082240266927658,0.117955333554603,0.217790471899091,-0.471514673241168,-0.239333871933863,0.430225301748072,0.295145516504324,0.422300193546637,0.288992317442928,0.326644001222115,-0.0021562195433989,0.0711523210919336,-0.173395133332486,0.349982979583268,-0.166044093397364,0.528809271277143,0.0505140004830775,0.0082603388247818,0.0076774306002476,0.11259575333949,0.287298812724359,0.308745002424089,0.323098889470268,0.33426567706918,0.488603790414073,0.273742193147661,0.261656948356618,0.0096928668726962,-0.156528430588617,-0.175563053381764,-0.109364511292954,0.311613729313808,-0.438661304588939,0.0928804070971758,0.0265471685659223,0.559106107398848,0.112857007244604,0.36832174686586
healthy,0.0617589360980467,-0.111302895181221,-0.209188923602772,-0.232656448852787,-0.0231786438040343,-0.157337325047342,-0.0120403703655607,-0.0694599786953989,0.20602137946322,-0.0880446541575197,-0.0650634779245624,0.0663290067944879,-0.118479624678265,-0.13077186210501,0.432512245102256,-0.228052443983468,-0.14183065932309,0.110054951623914,0.165285982624126,-0.190898425017416,-0.0748591398242021,-0.060460110661443,-0.220287961626957,-0.0856620704160845,-0.0541805377935416,-0.0779289393693304,-0.0389285484990239,-0.114555253865252,0.119577879317716,-0.0920579095265523,0.025227918645998,-0.16874482439922,0.0956107780727979,-0.336810506898701,-0.323430234167238,-0.0255409302589229,0.0403354045623522,-0.0222446107042005,-0.0972732282279064,0.228093572599297
healthy,-0.328721178750394,-0.395373509555367,-0.0778487147071218,-0.0405515277474539,0.0306751228959209,-0.24658152487867,-0.366635124534375,-0.138981950220192,0.0955828524785866,0.14079437943545,0.177182326039294,0.237277217558591,-0.39104403708386,0.153071310780817,0.127643011898702,0.307782173109516,-0.458518912378573,0.301127544567259,0.0580518226159062,-0.242546103094874,0.380454966333264,0.166080434013874,0.158781399141735,0.368585070456915,0.166432089270909,0.239885329021013,0.0753132172472486,-0.0254452517534786,0.0854476493878137,-0.413043531771092,0.0430279277220725,-0.440860419831926,-0.24793526779557,0.172857736757978,-0.429208973755948,0.132149970148442,0.027126276218414,0.209843462764417,0.168533272160968,-0.135530289110524
healthy,-0.266234607649922,-0.176545801288284,0.006707606426651,-0.0030344753190217,0.0350873783673551,-0.124784899385133,-0.255862706968557,-0.0784008870992433,0.0617066164836079,0.0413303019936808,0.0856940990462881,0.186721226436437,-0.13078208255565,0.110548378966196,0.122953227742038,0.194001916277228,-0.1728808949728,0.0311068239081115,-0.107219467171046,-0.0553258502519247,0.283744380846239,0.0491848531416596,0.149810837050444,0.220048185624481,0.0977342663749265,0.0564574156930857,-0.148678997382347,0.0304137191902338,0.118411084989236,-0.158994370148587,-0.0396926292198286,-0.247635305805275,-0.278899600372501,0.179289187613996,-0.186495220393672,0.0459579534107047,0.130562454076262,0.0955925955678052,0.0836445745927934,-0.0287464091349201
healthy,-0.319040701669954,-0.278819916171781,0.349438099588853,0.116627576673596,0.517821492957555,0.326956153783512,-0.182351543410888,-0.49691859931665,-0.0413823142456889,-0.128969417991154,0.0078948037468822,0.599606390889562,-0.308314555565356,-0.0163646385678706,-0.327447891939861,0.734679811915386,-0.68529644193341,0.439907479733341,0.0027034070937595,0.0768706573694196,0.55436550353901,0.513606831183798,0.546419978681285,0.712302726538484,0.311934255405691,-0.0131086941821805,0.120079221919871,0.233042734068334,0.312022781935861,-0.705740634106731,0.130624821085982,-0.583889082822941,-0.512112207885131,0.402996080766254,-0.53231735726832,0.155094117415002,0.0672153266118044,0.373684366018315,0.713870281977477,-0.149616153885857
healthy,-0.456984208489555,-0.303768054362539,-0.18714419768533,-0.244247451659968,0.11449290499078,-0.0822378018701854,-0.207980383683255,-0.257742367512873,0.0453582287713148,0.0834895579789724,0.212171101701143,0.269723843793727,-0.333159059001315,0.0857692335565323,0.0761349751702816,0.336170671535843,-0.341209646318086,0.231523875233699,0.0283622967139782,-0.278132692359049,0.104779704409682,0.27008013358364,0.0852183801984313,0.159673106675047,0.177864523945758,0.0579750038427971,-0.13387104125946,-0.154801689483467,-0.0686282159369978,-0.361281725720386,0.0421763278541392,-0.304388195862334,-0.1307749062175,0.170739908637248,-0.4922877612652,0.232706776295466,0.113015210341364,-0.111468491968762,0.410387911562697,0.037457773836523
healthy,-0.170866324803668,-0.163870813554846,0.135627922229936,-0.0446824217781212,0.194945025782653,-0.313747701157742,-0.355968326465208,0.118140966518222,0.133896539876747,0.251586728170667,0.29268123812695,0.214414631449802,-0.0748060950965909,0.198440791831479,-0.439614973656621,0.427065921510604,-0.376902225374998,0.4034722311073,0.0501197442529653,-0.0285121225062367,0.331116825532127,0.253116952077693,0.263354458699827,0.42867302910131,0.30134014600125,0.287723617349419,0.223049198434127,0.255187284451199,0.208713197341232,-0.277542862776774,-0.164723538344193,-0.261583602051083,-0.273288389393318,0.218439452299746,-0.422690996928386,0.0901873233469031,-0.0210265424428132,0.349056955220759,0.257515857613865,-0.0083406971061086
healthy,0.0452548090470499,0.0235563639517602,-0.294031133962256,0.27627342831191,-0.105962284816501,-0.076357342794946,0.369384811848411,0.144630642821317,0.0532184750786268,-0.112512709249959,0.077010160775159,-0.028025581781618,-0.0798996575441703,-0.148855146616508,0.237414781343096,-0.519603885285549,0.507433282887478,-0.118927961181027,-0.101934894661371,0.206487019362537,-0.542539632300066,-0.394682297388413,-0.373037830007329,-0.468213302103535,-0.26944482032832,-0.227638638313585,-0.0177625325013955,-0.35040003739723,-0.216376127322738,0.572276999645832,-0.0528282593356983,0.253834083961265,0.303007723934822,-0.228822262522005,0.22971049622859,-0.0693810086606748,-0.072518405687441,-0.1466769780449,-0.26488013604561,0.304670559599085
