group,CD45RA,CD45RO,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,CD28,CD38,CD49d,CD99,CD94,CD52,CD45RA,CD45RO,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD18,CD28,CD127,CD26,CD49d,CD73,CD99,CD94
healthy,0.398306372397891,-0.282612621437253,0.163797858307771,-0.165594829106124,0.153482288515473,-0.255729655829311,-0.169513096514698,-0.214797185966476,-0.204648557311763,-0.122725185075076,-0.330535490056631,0.0935702377379116,-0.106036555082724,-0.077172370987644,-0.26851462796682,-0.126776333435786,0.0259716137882219,0.0717102244871015,-0.0909160205936,0.0487251702760403,0.208849327626133,-0.268720463394063,0.0365652527429121,0.0694680668591631,0.0656559782478256,0.197422269080551,0.131906805249624,0.201452073742452,-0.070897156535023,-0.0406074468945306,-0.0613876736121846,-0.14862772007222,-0.155985313311493,0.0577952608324305,0.426722083475167
healthy,-0.251709414153715,0.319597002891488,-0.311095173596907,0.66785796831118,-0.519985547643261,0.457178836758397,0.0976641928227307,0.673982354588755,0.540452774699656,0.678425212050928,0.405690456816522,-0.534334864744777,0.0512096593284382,0.514243786945622,0.56811373348401,0.310351932332114,0.0595053824462702,0.193906291980172,-0.41184840029889,0.302609858964543,-0.687711158752097,0.407222087596376,-0.516005162295192,-0.616338955803972,-0.711230190151336,-0.703327272373801,-0.433565441085896,-0.534963028042843,0.33283944976249,0.333204512355043,0.185368266986115,-0.685806951508398,0.463803355457397,-0.708704681660746,-0.290652229333654
healthy,0.248193174536313,-0.0721878541264347,-0.442862461019794,-0.0270480378840816,0.0013257833232414,-0.195296018330453,0.141769095537771,0.0854847352253768,-0.0939780991953785,-0.0704577517024193,-0.230867863546832,0.0254358176063534,0.140716608618862,-0.451923917518647,-0.301481744067977,-0.0741944648119662,-0.107273576132578,0.210302982709135,-0.255034547593374,0.265850586910849,-0.402386611231281,0.0074626651125454,-0.339620726038461,-0.0836863040013794,-0.50843150721705,-0.357796903920106,-0.306317201097057,-0.338626199244666,-0.0176208179035358,-0.10479956085591,0.0634854211614875,-0.35627441055731,0.0686521739477042,-0.364708544362166,-0.155800466060076
healthy,0.0212087628548645,-0.0075404111246751,-0.428261538964409,0.0337522971200261,-0.0716538315511235,-0.0953092149242218,0.188697524495479,0.033523739259822,0.0084245886313602,0.0575610144122032,-0.113629345722253,-0.10425238697485,0.0399534404439892,-0.0093174354069324,-0.198011096750429,0.108445840437187,0.22512317079568,0.170663137289027,0.308493974261498,-0.0849646347241111,0.502119339782467,0.241047637783072,0.0957843033411999,0.235339368522209,0.64314977908128,0.525886694029119,0.41734023476552,0.43799479249048,0.0793121010414423,0.0993603205923717,-0.108276051162961,0.48897543758252,0.113466336435031,0.220284434006595,0.0125156751874261
healthy,0.47851007607126,-0.303795330422558,-0.243904868038425,-0.325588530291835,0.319706779229244,-0.526946606218604,-0.0724984572533871,-0.173767569748987,-0.26425977852015,-0.270133835872744,-0.257807171297167,0.236639044475583,0.198138378007091,-0.469954666303166,-0.457201554322553,-0.026235051060931,0.131259837390724,0.431509831444269,-0.383319402910331,-0.0424914590110467,-0.663551630466875,0.307507912359826,-0.710209697534493,-0.40290254570648,-0.640162127266339,-0.517043171108705,-0.490900283657389,-0.470513357179842,0.0592949198614386,0.115816187919667,0.278286082001246,-0.657070188945308,0.413026351061842,-0.783424505969546,-0.205728030857146
healthy,-0.276898504900286,0.122503695609499,0.103997909805631,-0.396907115236092,0.147039430201633,0.0002802504924526,-0.0234707242706728,-0.311580109326421,-0.367915147552043,-0.463402404632553,-0.239877333569491,0.329434367074469,0.0012610836295319,-0.336728484284973,-0.0231067516777662,-0.215169499477204,-0.175146480754631,0.517537843622509,-0.43749349917458,-0.185652456303641,0.154896237418635,0.0871519098938906,-0.37000861999074,-0.0038006701896082,-0.0916724347372215,0.10849089169067,-0.0275885344079495,-0.294615657092109,-0.325560418061055,-0.207753098501424,-0.123382503949536,-0.0806878443384164,-0.0838750911181528,-0.374343585604502,0.0214579114834574
healthy,-0.415366058903302,0.247382987166705,0.338113017999485,-0.71812704589724,0.534549362091165,-0.409157341040524,-0.0347966129534201,-0.418306008636793,-0.498774173899802,-0.755871720467221,-0.2945361089006,0.595925179317355,-0.238653573382149,-0.388084202465958,-0.363545961766028,-0.733203592201464,0.303666084642083,-0.446398180164401,0.346127322517376,0.158778281348519,-0.61048901173246,0.501641029791685,-0.192836846683577,-0.23564302715394,-0.346678848789402,-0.708569266810549,-0.275971754078674,-0.150220049801182,0.585278559302171,0.50240893960474,0.413347983768765,-0.340777344025621,0.353887745734114,-0.241693158982648,-0.744094758279117
healthy,0.0547640275781539,-0.0367902892974229,0.227208414922137,-0.778633724386105,0.362162214749384,-0.517440507983808,0.0466449870343308,-0.0745433163335495,-0.56171920295759,-0.729078375161843,-0.70382814186418,0.259662534317603,0.133260901085936,-0.576257536202862,-0.340295356410485,-0.297652501105677,0.484631954330396,0.196689204506007,-0.206956722438732,0.213867880975137,-0.713802844007952,0.545522915037965,-0.598279146846956,-0.112845923170323,-0.446492745981719,-0.615841917322581,-0.637913297625948,-0.269065257408183,0.397305650437437,0.553319296170455,0.496988853295028,-0.516713175699557,0.627434714872329,-0.243232947746043,-0.392860824723021
healthy,0.39388382672603,-0.314941685276357,-0.233290193552551,-0.403017417071827,0.262156014998801,-0.48916133093733,0.0756523164419197,-0.236889191527927,-0.424247989515891,-0.492788303280159,-0.521426803730909,0.279257087077324,0.261297621703257,-0.51994557394348,-0.563601322745587,-0.19810928828337,0.188143914848716,0.543154538057524,-0.49852518494667,0.124248348111881,-0.652396043600981,0.373472790598159,-0.709413591702407,-0.369062077043378,-0.640964271531902,-0.70995372560155,-0.653321758514496,-0.55901249244675,0.286020444980909,0.240568233487191,0.341626942084173,-0.617274256768042,0.425379146776518,-0.759911673474244,-0.342233489765971
healthy,-0.338805358564798,0.189594227163194,-0.432369474842226,-0.13514753581373,-0.025911663708505,0.19650858719726,0.111532575763139,0.0122222955063246,0.0315987697236498,-0.0683137036734946,-0.0513303886882897,0.058890000624804,-0.0621025784914184,-0.0975371443744486,0.084720052348018,-0.136034053182336,0.152865113572272,-0.270958667308178,0.360812373853469,-0.380456880844811,0.0278854814386495,-0.238283489245776,-0.141799521525179,0.14975128323971,0.0726641117791445,-0.015558895879545,-0.0933768859141601,-0.0519554753478875,-0.134356771733969,0.129915137457547,-0.244247421866358,-0.0149524601453128,-0.062002495097179,-0.0359557417737732,-0.222831289311136
