group,CD52,CD3,CD45RA,CD7,CD49f,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD226,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,-0.0382372244166217,-0.168175995384065,0.0140774201685685,0.0196338322184441,0.0934344408598387,0.118639640860315,-0.13685404618145,-0.202376663677391,0.0951936617121848,0.0222194302773014,-0.0012254977560672,-0.201709945619032,0.218290349620378,-0.0731153645944193,-0.303016822782753,-0.191985909293777,-0.161778866760758,-0.294763642254185,-0.0863909674038804,-0.0637895084672449,-0.0620236136377319,0.270660858550265,-0.227929411352216,0.291487238352448,-0.449639382333695,0.21285725915365,-0.0786870105567684,0.0406439333561951,-0.123218778141191,-0.345054651858115,0.0584065450917042
healthy,-0.137515254093196,0.433200660639629,-0.445538241900058,-0.461462387740338,0.163695548702912,0.541247933344286,0.48600818085918,0.504733951315266,-0.267185095019861,0.28467127685929,-0.631780443024448,0.760886145112135,-0.514527973923561,0.623039113217536,0.600678425303569,0.68253812064744,0.749962316642963,0.521875632152091,0.251738335288368,0.310679893447277,0.528211103505949,-0.363864038296576,0.0314130624792124,-0.396098053026259,0.471376698622214,-0.210559671663852,0.60176941624918,-0.561245130289346,0.6851135840724,0.26084044345945,0.0559639945476104
healthy,-0.0294681314312465,0.129389190234831,-0.0207429264008242,-0.0109804266254212,-0.0052664049074456,-0.070424551306961,0.0492762680551745,0.0246385343441825,-0.0625402237621965,-0.0022067857038449,-0.453546880935951,0.187021950989967,-0.0229740835663432,-0.12480092014959,0.0275212894228468,0.0146123124899677,0.113310121874957,-0.0276329882365759,0.0182100018083177,0.105907693073178,0.167225089262928,-0.168643315182597,-0.0179173144809101,0.0050240286277837,0.0168608154124109,0.0626561089653619,0.105604482857156,-0.0422087259262914,-0.0926709875281102,0.0160830551598845,-0.366727236167309
healthy,0.0061177423408143,0.288016932160981,0.0707286904306915,0.070238409807541,0.137636148334406,0.0854805397480249,0.140213995941402,0.0155151653042258,0.0523958868743255,0.152422398776255,-0.409968340280765,0.335597271228253,0.0547371183300054,-0.14979578920516,0.0650095969979228,0.266526240918259,0.175369369740873,0.0368706550213481,0.144427418244688,0.0063503929084527,-0.0110404081915397,-0.0673496549047265,-0.0345642804476722,0.151938828731096,0.258565501645591,-0.160138462264013,0.311110564415543,0.218699155361942,-0.0369433717760149,0.109735813457408,-0.422180032557431
healthy,-0.280422382998646,-0.263010956595027,-0.0976772815488436,-0.0180713102363664,-0.106439980547431,-0.213296145128435,-0.0433427175253193,-0.080942486713031,-0.327664348925411,0.117436093887907,0.0237990198189935,-0.137622092556929,-0.290723140812841,-0.161066668608542,0.122028821957931,-0.330956660735588,0.0359085085346444,-0.059566257377107,0.180147518443722,0.0010389142037838,-0.0624686506631242,-0.445774407863556,-0.0755938275203716,-0.125664558827487,-0.286514362174024,0.0970751159989752,-0.0628615746063826,-0.025480521401376,-0.15251047635798,0.128227241150754,-0.287788291240369
healthy,-0.110831917435302,0.365625530681735,0.446539542993796,-0.0778124926709027,-0.211689166807603,-0.114430320597528,0.0745373993151572,0.293301302739911,-0.0909318019311407,0.0673895051198701,-0.322753082608147,0.556209393411277,-0.130650665914297,-0.118652124941957,0.293080531022805,0.364348604120002,0.586843251490601,0.408618588173767,-0.0684960694218394,0.0736357284930239,0.109060306762439,-0.336877862701877,-0.0985219021202405,-0.252221627979311,0.385984754380756,-0.259116890835359,0.255753445720153,-0.141954169903385,0.072262843868636,0.11588726094646,-0.125827404813888
healthy,-0.396621795296834,0.267539211207553,0.389310816118517,-0.210510037050528,-0.316286239661059,-0.265553765059691,-0.0542781598418185,0.567359513088032,-0.419652440392121,0.025055434256261,-0.176615245833792,0.723097610300825,-0.706473108020636,0.377798667171328,0.504480835515216,0.478253388152886,0.717176308044657,0.29925232384278,0.0372809584996759,0.203299472736772,0.234342973122862,-0.713433765256531,0.0537929986658719,-0.590069682877723,0.150007613826709,-0.546604425491444,0.363830034314009,-0.537049971118268,0.361042971805621,0.755404815359757,-0.13032006070534
healthy,0.0657219721005923,0.0282407614281246,-0.437795023824894,-0.119982665192016,0.0887712099261089,0.402712454172777,0.255626543921794,0.184507711274015,0.0111401568497543,0.192336224319799,-0.252827160330834,0.14512926369626,-0.135674927420598,0.524506166540541,0.06447724806953,0.31295222413021,0.281870458433215,0.287979269950101,-0.0214249645843213,0.129095497781461,0.142337436884412,-0.0024489259038035,-0.129726424580336,-0.137560527984755,0.164913535010501,-0.307460199843173,0.0840827565322199,-0.320185661432245,0.381977412606159,-0.126242321432308,0.176564142606968
healthy,0.156126849051287,0.0645257115839112,0.352621518168091,0.0781254228335192,-0.0797547412561553,-0.330403454618355,-0.196753798709544,-0.0726272901363568,0.104599441888279,-0.144523350467661,-0.291131134932267,-0.279954564586493,0.189652273357512,-0.401820681763045,-0.299206311487897,-0.341900688803081,-0.337946991176047,-0.368764889982888,-0.133631242791818,-0.0506431530732573,-0.374454282802226,0.104880421754498,0.216750345148449,0.0841348097141415,-0.04674538193453,0.127698363233526,-0.51859965862106,0.136464359463196,-0.470444803168458,-0.150991397720532,-0.128991793284683
healthy,-0.0341228332485955,0.231126536163869,0.375957191674716,-0.298389144543409,-0.243020488750545,-0.139305636549455,-0.0774462156804376,0.212888580853785,-0.13082969593244,0.0094239298763582,-0.131978734536392,0.455609906925615,-0.354920297454829,0.0255516467858341,0.457818208814825,0.377347914785189,0.64035206212816,0.180923529144813,0.0501694071194416,-0.0753234267220339,0.060601481021133,-0.569615399434113,0.112735703445014,-0.43849106893345,0.182858737730137,-0.396511789836686,0.138738259632347,-0.160185592167375,-0.0151369279363627,0.317286409340841,-0.456755104370786
