group,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD45RO,CD279,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD2,CD226,CD81,CD18,CD28,CD127,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD101
healthy,0.078093034255151,-0.284415286311287,0.0882680257175664,-0.158239666144439,-0.191821217983191,-0.263482017554455,0.243777838875375,0.341128417185998,-0.14781255662158,-0.258644618077797,-0.365342337544503,-0.0984147513644895,0.267018897154244,-0.479518534179861,0.293996833489141,-0.279410009986625,-0.291940396844173,-0.229818003056843,-0.289787813657521,-0.443067084984021,-0.33240394377504,-0.155157349129952,-0.0704647601089741,-0.169118841047684,-0.21653721394379,0.150778274057087,0.339032247520129,0.0454075490209563,0.0339011974148145,0.244965012813638,-0.16347376404145,-0.122115450159757,-0.199546215001412,-0.265110299013238,0.194496340998662
healthy,0.118773826519443,-0.467487004603772,-0.226291170046328,-0.150918119112305,-0.0475435738256647,-0.285632504872091,0.359182918178878,0.44049611977422,-0.462675184642108,-0.457921728312953,-0.436281442399368,-0.186895453649742,0.471375039072342,-0.708573378470132,0.48679423935395,-0.566069765560675,-0.668986065777414,-0.360922764688558,-0.670181068436284,-0.739239395593403,-0.446518961636887,-0.332922938421693,-0.269354459454599,-0.403943419741501,-0.562164728531638,0.412873222484423,0.430414542196829,0.225843127020473,-0.641851950906351,0.570070027508084,-0.155698116014554,-0.128040934821524,-0.718092022576493,-0.307979076373149,0.509198597923722
healthy,0.0636002688908727,-0.108208953691386,-0.196241749335736,0.13653146544191,0.0690171492528821,-0.195515674455279,0.445589217903344,0.105049846257359,-0.366749605322742,-0.170202010192634,-0.153671355085092,-0.0451906545480975,0.189251277109516,-0.425237917381979,0.154115739910096,-0.475192962645669,-0.0482297069772475,0.002540693469803,-0.386315732420698,-0.35729478880955,-0.385896147672597,-0.27342095935752,-0.213168734431028,-0.30699106108821,-0.423666143122616,0.010698749790245,-0.123119310649003,-0.119099618457503,-0.400445401717716,0.220781925565145,0.0749961370703416,0.0039312114961721,-0.580200695955551,-0.190797317836245,-0.15752934948452
healthy,-0.0029570370526166,0.339309255996108,0.194344004092006,0.118287971391713,0.0037919220967906,0.219041423232039,0.0872003669542027,0.023294962222351,0.0819299072946173,0.252248742369764,0.138537324598314,0.164775415369188,-0.119517810998465,0.299940188607812,-0.0957547656770251,-0.0906462529614789,0.0577495623785259,0.137423746056133,0.311260385885657,0.347373228540555,0.306772718954063,0.245829198674216,-0.0107615719529829,0.342026256349658,0.253760824661014,-0.193492040084178,-0.034420772808008,-0.338712230266867,0.126991634781065,-0.159971746067733,0.11513484402756,0.073668855360879,-0.0552637302920608,0.126574366708216,0.0289148564227727
healthy,0.094740124706624,-0.239424778761062,-0.163474021142552,-0.168587632638919,-0.0331218020989348,-0.204304521698658,0.374258137317705,0.408241041647692,-0.387263140079714,-0.389453606745046,-0.369310074524897,-0.369957989051867,0.102326278289654,-0.67103094248448,0.348576989120334,-0.645221894746476,-0.477588003186541,-0.193542091392762,-0.645247136813233,-0.591428471189706,-0.468743204193849,-0.325503667694825,-0.31481242740707,-0.315579677319572,-0.43731061500275,0.0645157731071107,0.174642721310579,0.262812791356325,-0.572927330145175,0.622218668060517,-0.0441834710338045,0.0874881254159759,-0.654456953453175,-0.241474877018363,-0.0058295628422287
healthy,0.128487773833073,-0.402522603241884,-0.219874248189314,-0.177308021690168,0.0002065992072062,-0.215208681580331,-0.266423567103291,0.262291989351081,-0.0074918991289042,-0.118043409201742,-0.311983846742013,-0.181212067203713,0.340744212748584,-0.638534182993808,0.329988200828742,-0.0928761901037536,-0.408848531512154,-0.154015667305771,-0.565504157960941,-0.617209887097648,-0.507720703405553,-0.21831305388045,-0.0675971170743486,-0.448738271659009,-0.283994885983983,0.278550645449365,0.276879632562914,0.377380399771011,-0.410080829112416,0.265885592954935,-0.0864945590299228,-0.0660301534655834,-0.266695502918521,-0.275527112539342,0.0759228676253339
healthy,-0.290399970047813,0.349684787574235,0.175680825244093,0.341723093002617,0.123473717183299,0.525271099237795,0.375205584368078,-0.147528679329992,-0.190416776365587,-0.0168046009628587,0.62346050557814,-0.0071048335697328,-0.328972219967612,0.753915262332026,-0.68770345913055,0.400896246673754,0.51574914606976,0.509907049381609,0.533059235571798,0.751603709336227,0.324779674115822,-0.0925612913050099,-0.0257338608454398,0.214711973110871,0.285502611959809,-0.709836289104013,-0.589369061370715,-0.547734736907933,0.381965649797019,-0.532858083574155,0.105432062829606,0.0468828355886855,0.366472464330813,0.773403008566734,-0.399674901739414
healthy,0.407537002084566,-0.279865052057733,-0.149306521549688,0.177914129079195,0.176849529494941,-0.154938209097644,-0.166104635879244,0.231190145146628,0.0800940240951876,-0.300835808709226,-0.473899612957317,-0.101450025326369,0.0901240849504127,-0.693837996463174,0.238321484104524,-0.265865996113886,-0.0281553990940971,-0.298049726380528,-0.550561408643948,-0.649032627020158,-0.614452359563809,-0.193082800840073,0.23652349389848,-0.593571862773678,-0.440652562555375,0.314810548294449,0.390327941673918,0.477870427252399,-0.631896688478432,0.276466939130632,0.061022473604291,0.163951075333259,-0.156971687796023,-0.201316768388198,0.418945384323023
healthy,-0.236598442833628,0.0090540962879361,0.120469957799188,0.0408698005273136,0.0030666922083143,0.113894583500986,-0.408645576908664,-0.248835523445742,0.333657868024827,0.357879378713613,0.288831635435413,0.292232255303666,0.0830605919459282,0.619202091509405,-0.389051957939642,0.541982352037995,0.351102084168298,0.257033791849769,0.47499407453299,0.652639052866675,0.554036504212177,0.183138424159194,0.231467286284396,0.346166576029981,0.447669361840876,-0.380899397248059,-0.505469005122793,-0.510670593981588,0.487967621766714,-0.445566384319483,0.0521700662298056,0.0299919668708555,0.578895528618541,0.32878849886227,-0.274073496178378
healthy,-0.0227072981714477,0.195917282762423,0.0433987247017163,0.153766562630162,0.0873140691727735,0.0677106372503402,0.237339441980958,-0.203385900292604,0.0147695754381596,-0.0459217351294185,0.0546293143407316,0.0743472724526617,-0.0864546163690705,0.434197462043048,-0.307947195097267,0.0212658850333076,0.472166553730187,0.286315192905265,0.230075435249536,0.429879243898232,0.188348852531969,0.168941042475731,0.127084791180265,0.333489041254313,0.0790557323629094,-0.461530803152287,-0.300291847865726,-0.261507523527676,0.104880066979126,-0.0842233206781491,0.0728511493228119,-0.0300125626935075,0.0370991353294367,0.346644565697577,-0.045356307525856
