group,CD3,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD5,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,ITGB7,CD54,CD62,CD41,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD101
healthy,0.397885212045059,-0.0952802875452949,-0.265139609912312,-0.288963912463138,0.093799027760178,0.511547451112673,-0.0251944015205269,0.14981519821715,-0.0262318570317683,0.515305059889095,-0.175432417063776,0.333917219044382,0.564042950447867,0.41466465394731,0.482704103929658,-0.0032993375068438,0.386242533580489,-0.138951058163663,-0.0987467012058955,0.221740096260644,-0.0333563804874429,0.147937227201756,-0.436864136810526,0.0517001979141743,-0.516558671737791,0.425232883796561,-0.156801848178789,0.136985784560519,-0.174510713410762,0.0345102584692578,-0.121062524467609,0.265702643226526,0.348858429524992,-0.132365070741902
healthy,0.457839860454353,-0.371416726543877,-0.476528423617299,0.0596503325038086,0.476448068107744,0.487753807183267,-0.347067736775442,0.172783305952646,-0.511375250994922,0.743237744461511,-0.535320902067054,0.581049911789879,0.697208167234125,0.667856083956877,0.755060109300257,-0.224592850796179,0.481973398300991,0.162886209713037,0.121132552126082,0.322255846296173,0.28448016243006,0.545361578402071,-0.465397048379029,0.0524711127857841,-0.472151364428396,0.437730262409003,-0.232645620493687,0.617630527203099,-0.605250818680222,0.181275608097871,0.135345900641692,0.688957197012569,0.305496802735653,-0.518603434880499
healthy,0.233703806076596,-0.626804993508688,-0.209575622031305,0.256561898342091,0.621300756043177,0.209862656345828,0.170124079140239,0.0043403110281554,-0.236545244558838,0.532170030774083,-0.113067796082736,0.685510929743787,0.0552229436845695,0.58217012844309,0.356046540030037,-0.222852395078955,0.425885249640171,-0.117252133378975,0.0136516571085786,0.482951696164435,0.199779750938087,0.537955583918877,0.266770089450796,-0.117350858055313,0.0802201129798438,0.346861797005689,-0.0713413333746359,0.533877726186175,-0.429196389000625,-0.0718069495856578,-0.0448876187580795,0.793276943572679,0.197907921002806,-0.057109516451122
healthy,0.243658928750725,0.0538540979791558,-0.0396424485790111,-0.0532238228215521,0.121770459310652,0.0157518204030498,-0.0674512917905365,0.0531460132272558,-0.412448533074348,0.473555400203097,-0.147313272510331,-0.13910732815306,0.0823688443413852,0.329017584210216,0.457778313447546,0.136057961362174,0.278276613231268,0.119987278480906,0.275835664004489,0.243534735368573,0.0875045468272826,0.0402929397121547,-0.217709024871526,0.0836959175434865,-0.287929288936405,0.299314472640556,-0.378878240070102,0.268983970990744,-0.208300090683826,-0.0465362292973621,0.0810027467010059,0.0154158989226693,-0.0399180004917376,0.165439643089805
healthy,0.445381373788453,0.0042883512444826,-0.161038479222149,0.0869902200955104,0.321999519625402,0.310555911611333,0.0949378423935946,0.164236803884149,-0.0415192620344196,0.66444355332857,-0.313780403801611,0.465422042951517,0.487079070522139,0.647511415157585,0.600034939182087,-0.165909545049738,0.385300440711752,0.0292757994115355,-0.0534534157684742,0.3312411323328,0.149604365643627,0.38457185900613,0.0602630950963886,-0.0006165810361811,-0.183640949029826,0.450493312760742,-0.244237643953991,0.352845420404363,-0.455351610971619,0.124399216499455,0.0460140962095683,0.458472542335249,0.172621417072528,-0.0074882506122551
healthy,0.531399593556109,0.549521023604992,-0.0135150887262345,-0.176106730796209,-0.142970490384329,0.316346359918747,-0.0392100158693748,0.208434137429729,-0.213612428469109,0.651123399776499,-0.0140602320336477,0.0247787530772194,0.478496604379453,0.593483277618929,0.678338363281643,0.0526950720642404,0.529706064804231,0.108054226764804,0.0897730914147154,0.265612915280912,0.0155704250177697,0.246368238880234,-0.266803271646473,0.130190839123168,-0.177798017432997,0.528642770919023,-0.326246483743349,0.384112881359256,-0.147658741775116,0.125527228868583,0.159197296637967,0.202403103659359,0.266121719202243,-0.116774828352075
healthy,-0.20522917618395,-0.131283512116764,0.223603385032134,0.175107094024851,0.0013144818050245,-0.206876678278569,0.0300947368849801,-0.0723428469896044,0.363874075499568,-0.305903913204146,0.396488279927364,-0.246385648730624,-0.392121466714541,-0.291940003045531,-0.205961128308829,0.139404236720855,0.0624637678913541,0.102699557908942,0.161497717008526,-0.0338480280188823,-0.0885940829566147,-0.21724762841134,0.37372526384923,0.0172190172882815,0.369148590924927,-0.140424851530379,0.34008011593573,-0.129033240518313,0.199345750872741,-0.155864265166645,0.0194576881882759,-0.161623378502418,-0.200035358287659,0.190857968436442
healthy,0.0407301488002145,0.414816381331922,0.213407319433743,-0.0114764690543765,-0.486741240016942,-0.229060770319624,0.0066671135258056,0.199376908458555,0.0547878843866923,-0.359278523150243,0.112682134516811,-0.547661757406521,-0.107190024216856,-0.243954425973638,-0.288679634366463,0.0604474590473051,-0.295113042816561,0.20914477345479,0.317358608469881,-0.107980696188391,0.179514829101226,-0.314917248069715,-0.0736295410270174,0.0773950709451815,0.0219153355689669,-0.133576120470084,0.164031403807462,-0.290457131082572,0.354234223123455,-0.013652274686045,0.171167728676262,-0.571054411172172,0.031638949039428,0.36747756903678
healthy,0.286726272225371,-0.223493861044145,-0.0234850567002916,0.0691377597815437,0.367577830422261,0.192864254008537,0.102638453840788,-0.0563578491103853,-0.491120382755866,0.57729902349177,-0.210824428254167,0.509355774183836,0.413794583031105,0.608278467604104,0.608988603985691,-0.343121096082273,0.510474422200215,-0.118971678685714,-0.0356373836556781,0.42593195891771,0.151426580584844,0.451293847174451,-0.129696342550022,-0.174124396838133,-0.0552394798151205,0.430812119117342,-0.131685580617295,0.424158833059044,-0.345464398794137,0.0811173549917056,0.0049742596822464,0.580284043817995,0.380880927112958,-0.206210025135839
healthy,0.159931554349081,0.275238929007574,-0.410917206865945,-0.243103293897531,-0.130728312555521,0.180776132563629,-0.253183538167124,0.0787747721282354,-0.143081021955159,0.491963364791831,-0.498557221339812,0.056432525450057,0.650475709400291,0.305998380617131,0.539235101050823,-0.286989323732058,0.0964997535113034,0.0575521940502657,0.0692204373356889,0.0533402348840573,0.168219418922365,0.0964223305521191,-0.712236342521018,0.0294297146107513,-0.602302181753343,0.104636135576139,-0.38426434687888,0.187440873374039,-0.293504062906541,0.100478083855749,0.0098073190229736,0.0569787822538597,0.396138275957034,-0.14872265092255
