group,CD52,CD3,CD45RA,CD7,CD49f,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD101
healthy,-0.193591726104659,0.0562906796807707,-0.0442015608134397,0.0027122715267229,0.0509188177947881,-0.0709742529272572,0.0917759041905895,-0.229741541437327,0.153249270027699,0.0201485906434709,-0.0189304530427054,0.0334765108963058,0.176759813289939,0.14668802908892,0.0468165544527711,0.0497099098147714,-0.0109721388722933,0.109974520116907,0.0126540638878991,-0.191982678177313,0.0107020196595551,-0.430583012867381,0.147372006640183,-0.406685006020352,-0.115038360215755,-0.211922632519619,0.1069608917668,0.187101686789046,0.140983605576173,-0.0171132561526931
healthy,-0.0081571127194091,-0.475425286213121,0.192366149260558,0.235006958448404,-0.0001980993975191,-0.39017367126958,-0.395135912321537,0.075632711443292,0.469217399758986,-0.636755306965516,0.314800941149314,-0.491937395531718,-0.517414222570104,-0.67975064222113,-0.64243509176595,-0.402979505289712,-0.161322571865797,-0.526221068274569,-0.459106886898967,0.242290852524065,-0.0244651707071571,0.242792806510829,-0.518196718909695,0.197001200104589,-0.562395651250869,0.373292792140177,0.135776029297954,-0.604834697479683,-0.196771498632405,0.383463285452124
healthy,0.118278511103557,0.139495493911863,-0.0055036217512935,0.0483878055899523,0.1977026454671,0.0081428473604325,0.149414445607604,0.128430596632108,-0.322434641552745,-0.154349070234102,0.006707362903301,0.0064125982730848,-0.0525770958415563,-0.0578422175842404,0.0518727143185591,-0.0669590654018072,0.114544957075616,0.0419275506706213,-0.158115968485457,0.0363752564083107,0.065526341259337,-0.261536887076646,0.0648442983599999,-0.166642298922515,-0.260053392919648,-0.0820558757979936,-0.137510694904085,-0.0185776246666791,0.0585564815204128,-0.132427731122669
healthy,-0.209073395606383,-0.154483301342797,-0.109007317408484,-0.202420043069395,-0.116916866776608,-0.0413941123070627,0.0250569278128341,-0.256142964281793,0.276135326087578,-0.088225606971709,-0.110031088820618,0.0396626845083239,-0.149781023915911,-0.167470890190449,-0.0349846676340707,-0.0013396797989168,-0.080689752020817,-0.080578991738697,0.183000246681798,-0.037690714511005,0.0393427151573457,-0.0933337931731072,-0.340053184321089,-0.0659758492481384,-0.287542873292036,-0.238546847119946,-0.0779235919693015,-0.0097957542202613,-0.0370183851301742,-0.0349183157164302
healthy,0.187481694862078,-0.131346396965866,0.412817699517506,0.53915222643163,-0.0587679337742962,-0.335270172330549,-0.346925729626033,0.242240834386852,0.14511426303746,-0.593049599328513,0.45401304371653,-0.653593653810633,-0.45013583581813,-0.444743366075234,-0.548635714185632,-0.421795924626823,-0.24408379304131,-0.289138769374693,-0.352848516018098,0.1993558422511,0.142587776282579,0.194853135251324,-0.259191209396819,0.361384040204174,-0.472191140404747,0.518571666719625,0.379639976713921,-0.648951494775621,-0.17121364998678,0.039853597021955
healthy,-0.0168161677553952,0.468567478216052,0.419626540851957,0.0992427509457171,-0.120426743069816,0.112669980906376,0.239481462000638,-0.0117668815049108,-0.515377906354591,0.509566968459959,-0.0339239145119584,-0.0118781584487027,0.34657673695955,0.487216224010155,0.516131546334974,0.40470214378611,0.0740024543369535,0.3984027593744,0.230877029381364,-0.226727645682985,0.0981813538568158,-0.0285814070333678,0.389698608578728,-0.329187304292599,0.290493345985811,-0.125153496524093,0.248165829810694,0.0820977227823233,0.333868746379833,-0.077858819849452
healthy,-0.339901920728452,0.0804111466423024,0.0651977194498531,-0.430613099075672,-0.249490004309272,0.0045914613656481,0.326875737488948,-0.0892012936082669,-0.100823657175282,0.558106792457007,-0.673595287206754,0.28695567981111,0.585463703923123,0.40485305314451,0.466354098701411,0.258711403883383,0.145190496851646,0.0062569626879691,0.325125253510592,-0.681747334170335,-0.10487758219781,-0.528519425626482,0.0785625095172834,-0.517201407059868,0.318118293823078,-0.530189694914078,-0.218365128724293,0.306191995832131,0.372146218589702,-0.389730504705863
healthy,0.414463571524691,-0.106872514410832,0.185005033796457,0.378879686600199,0.226015163558694,-0.330160550603419,-0.490198773685277,0.286457984297432,0.105835275390928,-0.738535904264593,0.457341370896936,-0.599450655001441,-0.0436387207861213,-0.525137992245281,-0.596540823083707,-0.693567492176987,-0.101404678497323,-0.377145852082547,-0.426913954199009,0.36867343785205,0.25163655658983,0.365954473620514,-0.184909960230573,0.461057219640111,-0.670839174419498,0.514331667465824,0.162255253159076,-0.358838921460027,-0.289562653367628,0.428539920502712
healthy,0.0499175958174462,-0.157527584297512,0.427501184454432,0.239263791553143,-0.318528072526836,-0.401201357756966,-0.258643488261315,0.0629734563331408,0.350109819176723,-0.625648537073214,0.390869852264545,-0.70474291957315,-0.378141081469725,-0.587443769330431,-0.726475471919359,-0.659484553489575,-0.393147343585883,-0.490977008720919,-0.527347707977471,0.236389341702573,0.235320309085497,0.191878695664335,-0.36868092412828,0.366620126246269,-0.588855254931434,0.414307410962727,0.174780031035624,-0.753905227156256,-0.395956603106165,0.267814158899606
healthy,0.196451843268067,-0.0870293396916041,-0.437813191313915,0.25814644855727,0.0710147402569997,0.0651434256269907,-0.237258458923505,0.373163814641598,-0.0150264069424667,-0.571932657967584,0.363678868509463,-0.0447037726371174,-0.284852598333329,-0.226817253087058,-0.576493857252062,-0.305051967299058,-0.105477812091161,-0.247487691526963,-0.124135564995911,0.464284215460954,0.0161774043414885,0.369692934895312,-0.07278015054033,0.315381133057198,-0.206729703557992,0.205519635969808,-0.0399114041831935,-0.094549743774087,-0.46621154501631,0.151501609118716
healthy,-0.505848439792423,0.391771154768639,-0.601378937909573,-0.457503515247716,0.0604449116069466,0.179333797788412,0.0,-0.710511250605726,-0.58031070624811,0.533446132620205,-0.435099089328851,0.128801481401049,0.090537987183318,0.182226443835776,0.429890065596355,0.488585156806453,0.0,0.217676235184596,0.0,0.236775875041563,-0.0939399946072145,-0.39311247774868,0.188879563436877,-0.0750541794409762,0.441451422206806,-0.579431840980459,-0.0480726442116548,0.382397406199526,0.0,-0.398804275339404
mild,0.0684930599315938,-0.151642601171337,0.437249985372497,0.409305706410718,-0.295128485587262,-0.180712723119518,-0.193049853844408,0.188616848526672,0.351654197947187,-0.705889045481152,0.399270403468569,-0.481644426915137,-0.365305966764732,-0.507559756013423,-0.516112171488728,-0.221863815617053,-0.246893922614908,-0.125332296304998,-0.400593878485867,0.0789521772921698,-0.0546519974298192,0.0756962542067807,-0.247286395215364,-0.0525677976868715,-0.550284630537305,0.410955545186227,0.188030349493845,-0.615616622370771,-0.243450619318372,0.0026348189017296
mild,0.0905682244471469,0.0321625816379671,-0.501897284928889,0.0218744358448015,0.225141065621984,-0.0594992115758501,0.0461680238734635,0.0359715809035657,-0.0320628043202074,0.230816826408655,-0.0793180005227525,0.395981663504961,-0.0325349729627266,0.282808591610784,0.0708099114629646,0.162642651892929,0.447234684994914,0.067375473857749,0.247602348308002,0.246151026949381,-0.191002971888829,0.031229281050149,0.212094924333506,0.169298254400311,0.445768071542562,-0.0453554376770985,-0.188894348494195,0.59831113820337,-0.0171240343498085,0.0786640615712212
mild,-0.0588757505715347,-0.12017029410724,-0.048181146303693,0.17079122018397,0.16356149102957,-0.0881283296460615,-0.172626073443219,0.0677911799042443,0.233469825602613,-0.0601057729214269,0.215407790552172,-0.0375585823563529,0.0340280080254225,-0.0201122755391266,-0.139520074534361,-0.0095702765429731,-0.129801132869812,0.0055632027181123,0.0137202144278855,0.240890484483297,-0.072283665080558,0.139798316238347,-0.0545837129086072,0.197518554381038,0.195299009121655,0.140778802513775,-0.0333462435550404,0.0682856790340059,0.0122919444704116,0.0442124215715729
mild,-0.16329087053623,-0.151604185382044,0.390133372961292,0.0198305779331243,-0.154856350345397,0.0070069338844857,0.108497281063345,-0.207687250346649,0.0347755858599575,-0.162237055725189,0.106149735347319,-0.292221386626647,0.127762063192831,-0.224691585618419,-0.105834258818952,-0.199645430389873,-0.15249005204181,-0.167216735719329,-0.259620053298392,-0.391034742817621,0.238017325509403,-0.279565611971631,-0.142538482519072,-0.137488818168666,-0.29530844922009,-0.0268068105449013,0.213914035734419,-0.30511777626407,0.135685003951805,-0.20556051493674
mild,0.0701477727605901,-0.0981370596218626,-0.591912300022186,-0.307521426757409,0.272555042140564,0.159825751928521,0.0520458942613645,0.0370973280891719,-0.326377921187051,0.134827994614608,-0.219838653392147,0.423695056649358,0.114906523670813,0.215474962080586,0.0934706418014553,0.189470343566029,0.330759090937165,-0.0394169792502381,0.299491584229737,0.132140038339003,0.18251707678961,-0.0399237979108366,0.105687687041132,0.0449642252104267,0.199425599488086,-0.314749436083558,-0.0185495838172013,0.425787117446169,0.0419238387048626,-0.227004668418058
