group,CD52,CD3,CD11c,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD81,CD18,CD28,CD38,CD127,CD26,CD207,CD49d,CD73,CD305,CD99,CD94,CD82,CD101
healthy,-0.215806439785151,-0.310938992522353,-0.272827780530394,0.238300722394489,0.0695546964852939,0.395540647062458,-0.187585705944653,0.0693808024692274,-0.153547403309692,-0.388278458823322,-0.36977394331846,0.0566671162787498,0.0303582165648554,-0.333176138979915,0.0788794423949488,-0.292567444617512,-0.0958799031975841,-0.270980664802841,-0.308391287101445,-0.367142655238123,-0.308376007397055,-0.497611416102761,-0.142066984052482,-0.411447611995557,-0.186542478855507,-0.264005537345934,0.130328342522178,-0.0780814632881879,0.242125621456359,0.0977803661119162,-0.520333195921803,-0.1595271852069,-0.0493107872038067,-0.257270221756086,-0.393184270575078,-0.266313203061737,0.0704341600516152,-0.0063039465952688
healthy,0.0633839332728083,0.231821079234061,-0.110320588979395,0.0453284717225892,0.0517595436438679,-0.0913994123572574,-0.151763568865946,-0.0319765705313009,0.106472990215542,0.0849342189291842,0.0599839736756768,0.0143093679904487,-0.152660823136848,0.234724204712954,-0.0258686166592397,0.126017385530336,-0.0219439123964433,0.123425517451563,0.0019694743465643,0.323033835884393,0.23083441819318,0.125151802872485,0.262229697730452,0.192389862739014,0.289925518198589,0.199423890394508,0.0102987969852927,-0.0415762457092332,-0.0041597823826921,-0.135170583524962,-0.111018762355397,0.264446696334159,-0.0452797543836148,0.0208799328624578,0.276026139313643,-0.0133205947631008,-0.029995851852017,-0.140176237698932
healthy,-0.0539455382011811,-0.051060100204656,-0.0680214251560132,0.454752553893221,0.103972955342384,-0.313620516970683,-0.243569288634857,-0.0453503761882561,-0.519534252821279,-0.28603667050608,-0.317734492578864,-0.166534136116851,0.13495660720154,-0.420913857622703,0.183109241191875,-0.547593602370096,-0.0579818335728929,-0.0780264255450857,-0.123463554919372,-0.419929842187202,-0.356135179249969,-0.25377467498722,0.183465241883269,-0.350568851786397,-0.22601911175766,-0.232618152918976,-0.0410025642682962,0.170703516656964,0.0755459339085335,0.18519671091128,-0.0530961952645658,-0.129433188789841,0.42919452786363,-0.0068457563008644,-0.496119324399854,-0.135396065398195,-0.281959233694,-0.010109657956132
healthy,0.0455980859317619,0.0056021388785332,0.138905417216874,0.128312853890384,0.0680915414784052,-0.0329557544885942,-0.131637173342145,-0.0881269395171015,0.0309202643868992,0.033138115175711,-0.0242607117122727,-0.0354347229810071,0.108075546049251,0.195079733792105,0.186739026506024,-0.0254192869681425,-0.155153707675461,0.107641712424104,-0.0069104851259477,0.17821324105762,0.139236010753539,0.168452847122991,0.112308852483778,0.0931676238044571,0.165832229494683,0.005095175267864,0.0647393026494289,-0.116303337195581,-0.030047799879005,0.0487243773022801,-0.0228102058488102,0.282177853741945,0.22535925481878,0.0595179623248083,0.14079190902814,-0.0113330116566287,0.0573871336123876,0.0716870055168877
healthy,0.0475976257602981,-0.181786767804467,0.0231019646085318,0.413952085579577,0.478026845490201,-0.264927085432683,-0.147583253758556,0.0936532856071876,-0.330500047695544,-0.234470415290654,-0.251270594751016,-0.181869907747356,0.0794089132375898,-0.548198948691978,0.264808433057917,-0.652266078660943,-0.117292336961098,-0.302825968473776,-0.104018398827328,-0.562913191561104,-0.475889300424858,-0.483487316055159,-0.0605706457229435,-0.340795496416862,-0.371334310118276,-0.469083342869373,0.0662787821593995,0.264333376694247,0.0409323904701487,0.188917258898892,0.0730284178225015,-0.690901865976776,0.342536359709013,0.30564810166084,-0.753454414586216,-0.121820027456302,-0.188373871038621,0.109804056791431
healthy,-0.121769783083141,0.35451095953157,0.0513411182801994,0.234485265637965,-0.225999364061407,-0.153851411771969,-0.0545310229546244,-0.105998391881526,-0.0048045874848407,0.168792100930939,0.307332186047352,0.196297055753503,-0.280751342645121,0.5130195312353,-0.285327957359598,0.0808369427893104,0.0714208300316864,0.41113448166751,0.149381420953758,0.473108132566913,0.534184401219393,0.399665651017538,0.135382411784476,0.190665624521427,0.369805691605704,0.284784497600563,-0.298104818298483,0.0744871662480774,-0.253079509881966,-0.359370163179254,0.084086206580688,0.276532622617755,-0.207414779677495,0.182535838949738,0.203720874844151,0.279460413918342,-0.118617765769714,-0.128932254226916
healthy,0.329848003112289,-0.293196284452566,-0.0379526716931913,-0.270970856500965,0.206208766770322,0.470722892348929,0.0297839422298649,0.0798018084345725,0.0841774950637523,-0.0229499250575566,-0.577397060472895,-0.0260516329262138,0.239030834506558,-0.739302154262122,0.671284889714007,-0.446989728318734,-0.001508905062943,-0.56879247862328,-0.501269940896501,-0.529742652657225,-0.701060346887296,-0.352348278198437,-0.163928960765229,0.0451926298157454,-0.202940476677462,-0.356635753490176,0.699137594645125,-0.0981705362914259,0.601879924759943,0.50222944379228,0.0059632308045374,-0.446718301829118,0.525799440363913,0.0528074931203058,-0.4154247323757,-0.677560119531323,0.118148092746455,0.390861872423449
healthy,-0.183218933577499,0.315054291970151,-0.123254369009251,0.0263431942679738,-0.0741755724117409,-0.316554760225886,-0.26462030493417,-0.179779361420357,-0.0509276693670174,0.304319286996399,0.356769844915611,0.127325303947713,-0.319009851165131,0.422638309498781,-0.254097430354525,0.18639335406368,-0.103430854665288,0.170187670028517,0.209273201454601,0.424813915740374,0.475805536110666,0.436887416630816,0.413765614183025,0.220362840162652,0.443345119270413,0.1990935817214,-0.234831773685643,-0.13606269174875,-0.135599444348274,-0.424006810700019,-0.0444385391281997,0.2758942383158,-0.0237094252752206,-0.0460131840939827,0.153155099849524,-0.0298130962528662,-0.286974293828114,-0.0916175704839697
healthy,-0.135564265050972,0.046927984551752,0.0303323672980579,-0.208345206225652,-0.194405796484901,-0.0118072268438184,-0.0358267735000513,0.0384792224518593,0.236857738425985,0.239286244698662,0.184900452584488,0.233595540830521,0.213030099441812,0.513166805901166,-0.222231157217379,0.335463732003376,0.0788444631481354,0.356365305225028,0.204043812278271,0.32932455949381,0.418951069116275,0.280973278463688,-0.0162862289112524,0.136393391246972,0.256494601117055,0.280556056070112,-0.141702212922355,0.125192925058992,-0.316429742492347,-0.131905745685407,-0.0398508690087072,0.345206279101036,-0.411290461393387,-0.129327449192393,0.285014339168275,0.208833996848246,-0.0620200657418531,-0.10053745642069
healthy,0.104436143290832,0.305907603883172,-0.0355383448757679,-0.108747605702987,-0.397232257056254,-0.173504719972463,-0.0142269704705435,0.52582633197396,0.294102634587549,-0.0263947686719116,-0.119099852514343,0.0737470259098035,-0.221031738563637,0.368097321012067,-0.430947063570114,0.108093240564491,0.179447991745009,0.444730643564365,0.330843495431606,0.355065989639251,0.269608083597587,0.100612310314885,0.341856867930582,0.214184114816618,0.254044029481955,0.100105656398646,-0.41573985646984,0.0592959310605695,-0.268646641215977,-0.263215601174165,-0.0058358709509444,0.204317140305623,-0.193210275200815,0.226057781096288,0.107464435253299,0.0425179895774097,-0.252520094869253,-0.128677571976317
