group,CD52,CD3,CD45RA,CD7,CD49f,CD4,CD279,TIGIT,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,LOX-1,CD99,CD94
healthy,-0.256820503411834,0.325644765982759,-0.385382839128386,-0.416363815702262,-0.0715709936711161,-0.208784983050076,0.341053917177687,0.370020143639236,0.096791779065911,-0.423851584671203,0.618183853330331,-0.355187415308153,0.352813051517738,0.211823290256279,0.223207932090648,0.395151720935987,0.491588779119737,0.400286072818855,0.0345595532055472,0.264239294683765,-0.152955742567506,-0.0536478081095713,-0.131312550023386,0.224886335125232,0.0115810079154366,0.223468734076016,-0.10391196644376,0.0373070716831395,0.259061572882427,0.295215411145957
healthy,-0.0602408538950653,0.516078963364636,-0.282481327869682,-0.356657423974436,0.0809597693141603,0.015184091044591,0.453107986326807,0.450113777470757,0.103874110430084,-0.426253489254283,0.739875821965114,-0.447250233565179,0.581246438205655,0.646876138237837,0.340399423761754,0.742854123072197,0.748577940027837,0.492648731153696,0.208796683801954,0.57165824846525,-0.340736152988351,0.043946289586443,-0.33683791305776,0.530204189246296,-0.165085534113414,0.694521339054261,-0.486894511870427,0.0867479210196731,0.747768224479731,0.319221716186132
healthy,0.0440612214451049,0.0523361714658638,0.563574503904868,0.315761501954117,-0.429671792058233,-0.069016097882718,-0.214320981388535,-0.300214526308286,-0.262575832862551,-0.0615506331440412,-0.328665721488512,0.15531584488857,-0.498663251225918,0.0495839338873194,-0.0536858551466135,-0.368088332670719,-0.358718230400223,-0.237273239521915,-0.351492036120538,-0.253710610554325,-0.0610816138016929,0.185701357118746,0.184798424292406,-0.119409384771012,0.169005052407434,-0.414462215003044,0.413511346779563,0.0340829920735196,-0.524658977735798,-0.0574329035652893
healthy,-0.0595208875575363,0.0027105303391786,-0.100630539262693,-0.0949057828241886,-0.0700927515273777,0.145852398638733,-0.0182427061024824,0.0116538379839561,0.162582656256628,0.0425186436840164,-0.0118328851660389,-0.123121254759646,-0.0636803578133903,-0.0492947723320263,0.0904848963300769,-0.0948333092933865,0.0268328537991874,0.0210146762901859,-0.0076534089886243,0.0082916816110683,-0.0879152265963159,0.121133723961774,-0.243522918567649,0.0065054312817311,-0.173833290199332,-0.210937867775807,-0.309877838368802,-0.0382370308883961,-0.143426544222697,-0.0198590329846696
healthy,0.0077002821373208,0.179242520016856,-0.488488422790549,-0.459131185432294,0.348782206119167,-0.051371502275877,0.29668131221145,0.20446581482407,0.207032627469678,-0.171347736519695,0.673418957035779,-0.382626748307447,0.695729734648617,0.369561399745315,0.110294954953107,0.539677069179775,0.574765302861801,0.475982297191887,0.369194066164442,0.482059756510997,-0.0573818225085353,-0.277653760166031,0.0057890953976192,0.369647964859558,-0.219894998431188,0.653134753367878,-0.403629215012542,0.029440378289669,0.767038570606551,0.212128553643396
healthy,-0.106553647213111,0.446533978951339,0.366268051527486,-0.228413569117872,-0.0953714353962489,-0.140714298415345,0.195211880655607,0.336024956881044,0.174581845202532,-0.293750068052441,0.709914585528768,-0.222370843428232,0.10180767277092,0.466755692213469,0.215001026894773,0.57817241235514,0.628982718729012,0.507261741262332,0.0849977841183933,0.374548202774932,-0.27150859406481,0.0165286066786764,-0.234403727678971,0.474759438337042,-0.289516730295389,0.377658239307789,-0.19783800609028,0.147590651414141,0.289441264280863,0.28551977503283
healthy,0.329325583214949,-0.304420587787422,-0.328429652202175,0.149405708435924,0.45203403352994,0.0532888907746371,0.010596531817344,-0.623069703317456,-0.0072447993479856,0.296071206538786,-0.727850535918879,0.691207194726667,-0.440480083812622,-0.533747773160157,-0.541749042440444,-0.534633774935282,-0.707269543256254,-0.291274151058452,0.0484843240061075,-0.304944645269269,0.698401609174115,-0.139277567519617,0.613879301556027,-0.237074767778285,0.521291791443302,-0.372295199641693,0.532366697285054,-0.0566630033782179,-0.35583589956906,-0.715787453534217
healthy,-0.411576756132226,0.0380222530050494,0.0185990609568932,-0.161484865774828,-0.153317325975645,-0.0157008394597941,0.199234934067809,0.294263472399019,-0.0200800812834418,-0.332495755557487,0.644245782175924,-0.407355871320926,0.355889075860043,0.110459467915696,0.293880222176142,0.429380702199542,0.519584721280403,0.483364602189272,0.116991091187698,0.213540803622994,-0.297416434214406,-0.0277600012114798,-0.219645885911735,0.10992001429912,-0.238781833143555,0.367850037781369,-0.461408760804595,-0.0576114250124564,0.130906463138145,0.548503775664243
healthy,0.0252737565468715,0.138947595433158,-0.472910903027539,-0.150472472180482,0.287209688613139,0.0903039619640353,0.342180860946363,0.232788835565935,0.0374843203426551,-0.316474749142733,0.630534145619187,-0.38805327120258,0.66871462080225,0.418947625155017,0.232980968681638,0.525271992955731,0.671931876960605,0.613384523793761,0.350850366786638,0.481666393612756,-0.213877665350922,-0.145480613453022,-0.168027381553197,0.299453530697181,-0.140394109811419,0.514750637954686,-0.406638226029433,0.0325875220142229,0.692887206891213,0.391214471453835
healthy,-0.0817045918239597,0.220909044991911,0.231410785446084,-0.372975956793582,-0.203069951365043,0.0638232226867376,-0.0660006500291347,0.0810008853939819,0.0416995867255197,-0.135070273103971,0.547299164704931,-0.483547795580642,0.0428398315363855,0.654505928839076,0.442590837652201,0.367870167992443,0.56463824225586,0.150790690655113,0.216369879121725,0.18396897852277,-0.662343874586095,0.0490467671265557,-0.432661469084748,0.191029781055468,-0.369989849337293,0.212203239791856,-0.241165116673518,-0.0511611635399223,0.128251374699362,0.370945311220118
