group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CX3CR1,CD11a,CD244,CD54,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD82
healthy,-0.0189923922442172,-0.406474686976615,0.394613934320889,0.165071858751385,0.314582300720283,-0.0777614243926043,-0.416929587754744,-0.481701320022175,-0.403579141209546,-0.0876990308071956,0.255415450046165,-0.539919498273409,0.218045096787436,-0.595854640349715,-0.0359926444407615,-0.521393368256712,-0.472659419743513,-0.584972821552216,-0.54465751240997,-0.424154062254016,-0.0128074569598203,-0.270058882301275,-0.429708322222819,0.344146614013757,-0.0378505254135736,0.296811778246062,-0.374050323757523,-0.092764706568684,-0.404156325028037,0.16183543965863,-0.023237705921248,-0.387261153781692,-0.38832668668387,0.0318936601026743
healthy,0.0581937070402253,-0.506487397573032,0.276672341419506,0.355307115033388,0.117725438415291,-0.0832194234963171,-0.430156691676699,-0.418948449838717,-0.380233538165694,0.238284695295491,0.365257304386457,-0.670448873262033,0.386701399045268,-0.524861138546416,-0.0715492776663009,-0.642561869376536,-0.342603129975804,-0.667535871971872,-0.709918594760565,-0.394810322741745,-0.196977035035073,-0.405493473860336,-0.559520693876425,0.348253650524208,-0.0271592775558665,0.3620577484073,-0.455931108424418,0.216642818804843,-0.651261931712797,0.484245864321376,0.120797853511397,-0.71286279665435,-0.301940461623094,0.0224476428929673
healthy,0.0019691420309146,0.103281684003356,-0.294334253274913,-0.258898211649664,0.0285822937832814,0.138669075497854,0.370295103491899,0.218449275240165,0.276399584231433,-0.0006575442836155,-0.319830513254751,0.369997417317103,-0.309320692141518,0.363151145151183,0.159802752796258,0.163564077727323,0.234137577235299,0.097935925641766,0.367986764362054,0.108854041694376,0.242161896893964,0.185368891282524,0.179245195594883,0.0175247065916916,-0.034416029671928,-0.0390114097324232,0.0934801260217914,-0.165801813358477,0.0864578473033588,-0.42250353357096,-0.137840722214804,0.249184907135988,0.0460930629769087,0.0596783587387286
healthy,0.053534477882487,0.295211841043896,0.0889104734097299,0.0495807199214367,-0.0182934733156794,-0.293245281015278,0.0274435167237003,0.121774390013669,0.0568827617052845,-0.0062386315022472,-0.268332010955654,0.219393329881804,0.0969947450235069,-0.157629606435765,0.262111899717175,0.0485836706336194,0.002427333266512,0.236763670339949,0.322667027660135,0.0765312759202245,0.0633834672228666,0.114888537128664,0.109642959732092,-0.116490498629972,-0.0746562597090474,-0.0437317859498441,0.239098452509674,-0.0512782081519532,0.174508912793987,-0.0321676579373239,0.15830634687894,-0.168893658488464,0.0340340517506453,-0.453926084167615
healthy,-0.323088414739954,0.05376000842815,0.169231272639722,-0.129053495045255,-0.201770225540416,-0.0308511105532171,-0.100000308951469,0.0815859271059151,0.33504906414403,-0.22886009270965,0.447130253037375,0.18535601568339,-0.0222425917579077,0.187080577232261,0.245252380079941,0.354965159217804,0.143561851972138,0.220556624448573,0.265493796848879,0.310111606969805,0.0082725981091323,0.101857636604017,0.078545575812733,-0.194392887212118,0.11411091289324,-0.239802083118601,0.0085082622644578,-0.294470102900766,0.068323124462366,-0.24992924590188,0.202386942147301,0.128836033824642,0.0402605328344387,-0.118022052601575
healthy,-0.0331695074148205,0.590163296921055,0.483091453320353,-0.125017373027582,-0.170285771520497,-0.090916863986238,-0.0337782501872179,0.184437044083217,0.347320986581419,-0.0659867595945623,-0.323478250091892,0.716775036082143,-0.163216773328652,0.0275996471416704,0.094194808455979,0.453454262500103,0.227779074746344,0.5757551861294,0.693343986313252,0.496447308367152,-0.0084441174620697,0.572418563135783,0.260572799061962,-0.257522257331994,0.0688144879461437,-0.218868116968713,0.523256616827713,-0.334573370979244,0.400251413965954,-0.252923818925606,0.290523253949719,0.176605902479311,0.252715781908113,-0.228948242749958
healthy,-0.36277111827529,0.168848789401553,0.0655798507824939,-0.293790211160946,-0.273428648092992,0.106410831327866,0.10754487546788,0.0644280945327611,0.441955620670419,-0.199441030487561,-0.265309767159088,0.575711097449455,-0.611363722165505,0.446140378342657,0.0124544909149686,0.500152986401021,0.458299224511083,0.455006852444038,0.520520192373358,0.2980627602192,0.0523533664831892,0.139423586613661,0.332957193458156,-0.596062308685774,0.0647823152437888,-0.595464961877114,0.16809349779199,-0.486835945243955,0.335650886195859,-0.520832209699702,-0.192484137827193,0.32642310153767,0.430083394055223,-0.047190186419629
healthy,0.361803768761832,-0.142660529961124,0.188075045685431,0.399161406122411,0.0589883291489887,-0.009643027697245,-0.342366983279036,-0.340220863516026,-0.578559614167,0.271501664611861,0.146885652691376,-0.594083810835934,0.379338578235984,-0.612334956598904,0.113602372363415,-0.016805417903088,-0.226589611260377,-0.444843876898125,-0.597032775700086,-0.637999895262451,0.205616661110383,-0.357706242832039,-0.349701902256732,0.286744509404253,0.2448753316326,0.442124950256819,-0.184060949997766,0.649025001121521,-0.467276281393924,0.441436372788165,0.240753459149602,-0.416804631058924,-0.0040806709868339,-0.016505172424893
healthy,-0.170064545817404,0.111725243725143,-0.423968577764715,-0.358853154514193,0.263054994507409,0.16906447088857,0.479681326923183,0.398823894832708,0.241115551389095,-0.0944900198886151,-0.276855576540555,0.587311239822945,-0.510503588697607,0.685187583548045,0.0625340519423742,0.323128826514779,0.243959310309479,0.489600746736838,0.565485969085752,0.485445135614684,0.386586810673657,0.374257326693622,0.431611136995951,-0.0575542421677307,-0.259389344983605,-0.144589889660005,0.219047086798615,-0.30431943721348,0.536421417343221,-0.305108210711281,-0.316506307626917,0.574606537113205,0.286294523074099,0.127510986360563
healthy,-0.123835121592001,0.263174670399049,-0.0526779078513567,-0.377469697615149,-0.103889332090093,-0.114368926039531,0.131804954387325,-0.0102245868990297,-0.0462899402492616,0.187127292258333,-0.0992293993295053,0.572862406356524,-0.485585855446114,0.0164086561502306,0.0896071569297155,0.32735868213801,0.268490932333058,0.380417534183677,0.376344824526736,0.236048585957988,0.192611899396588,0.356136920865351,0.237570724549674,-0.44831939359517,0.0008566158125509,-0.170394857587387,0.139386921210151,-0.320691254383445,0.330106698487645,-0.309747010284504,0.175049245880199,0.213438893061995,0.0388486795117804,-0.229339365296029
