group,CD3,CD8,CD45RA,CD7,CD49f,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD226,CD29,CD18,CD28,CD127,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD319,CD99,CD94,CD101
healthy,0.444860754256951,0.0813903827397409,-0.137712555113505,-0.333247761583354,-0.036353280263243,0.141236183517278,0.372976754409622,0.648681029784579,-0.127216175578957,0.24885425507394,-0.270152448378619,0.749530559126241,-0.347124728425187,0.398583966234849,0.42929164003431,0.360032466524849,0.521007173367682,0.683506737644819,0.441316713748113,0.117071871715539,0.0786594181126376,0.206033717563933,-0.361140004626534,-0.456610616700281,-0.0927813698894256,0.26861093299894,-0.223622885213895,-0.132850393944233,-0.0371709133172278,-0.0506600838699206,0.282134952813391,0.292865219228517,0.441612084940378,-0.215082110106376
healthy,0.309316260322185,0.163980063751728,-0.0060688569654953,-0.0661918607734765,-0.14767750610247,0.16593663912436,0.15391419883683,0.108493507500255,-0.0486044657462024,0.0128074688366171,-0.146786698168372,0.346843822186797,-0.143647069181602,0.237436540918643,0.282733051187957,0.102336670000366,0.438871762591489,0.360159541393104,0.18646776925589,-0.0303769116493104,-0.0147104625395374,0.317223511798945,-0.0964044555794524,-0.1280351606034,-0.165382728483629,0.427280281738943,-0.188886664071188,0.0145149508928521,-0.0937197681810647,-0.0404026189227208,0.0286140990109421,0.445044580595863,0.0845237812136252,-0.213713916461128
healthy,0.109425882930832,0.122702329512876,-0.476403383656982,-0.156783735098379,0.132112689632694,0.470119202707945,0.258049070279509,0.279665105935873,0.0553926640071923,0.0753863984528535,-0.204665749486364,0.531585340479189,-0.13032556852985,0.589863875859603,0.0401170157740929,0.12437726138763,0.537477061753295,0.405308568618011,0.383611880404851,0.14690972170304,0.269771395725851,0.379911501820942,0.120082458775169,-0.0387474304722538,-0.0610496269566996,0.680827922784767,-0.269799517793835,-0.0497858623017984,0.0136116649284529,-0.0682676167120405,0.139757917391656,0.560946637243428,0.152596722034719,0.185759824634472
healthy,0.259223446455373,0.0420667965823907,-0.0601027914637119,0.0031425994453576,-0.0726130996832729,0.022690955640842,0.136484186512777,0.0949956376809506,-0.117342903135017,0.0530368679670776,-0.0018094720083945,0.262067217721998,-0.0873026193136103,0.0272106376659258,-0.0747676377674218,0.0456510362566844,0.267946242217224,0.186777320746663,0.0826187561176177,0.0207115743622056,-0.0562187600185604,0.324854393595426,-0.130048416705619,0.0276790419385092,-0.246314568414117,0.106464737363523,-0.171106912758145,0.0843687237556088,-0.0292219149888238,-0.077761199988948,-0.0007058292559182,0.0286639691202221,0.0434976191441702,0.0283731039194901
healthy,-0.148231142014328,-0.0095817555788445,-0.131532993721708,-0.368601531342993,0.117290854682783,-0.102704637689573,-0.0080042124700764,0.195469394850946,-0.266438053097345,0.0416576139264765,0.222678378752463,0.115931629133709,-0.158694987548877,0.177345026134535,0.143605295570891,0.0681362700892227,0.0818259712414342,0.158645584684729,0.220432086443245,0.101638271651596,0.193092916416349,0.0677614213467684,-0.176621692547454,0.0528154092821335,-0.116467361449114,0.240398833047217,0.0062535531501639,-0.0845331977736171,0.0312098784910835,-0.0940218274975082,0.107739413588038,0.307458899612237,0.0945157692646548,-0.150262081783953
healthy,0.210317467244992,-0.029515461569942,0.402306595401698,-0.0178055758652751,-0.224466841147328,-0.252042425226322,-0.0481637229693553,0.0500624289828695,-0.073338005492228,-0.119700726501794,0.0016461203619852,0.119459585272614,0.0363023421594818,-0.184756669577717,-0.019317129337998,0.0686858966242279,0.0587082450051802,0.0921252769296159,0.0790979363470329,-0.125361393813602,-0.0544100954623211,-0.0283181134605355,-0.263086955279229,-0.146664949274357,-0.0458138289004999,0.240935476498453,0.0272734039411281,0.187958495551955,-0.0953627305126524,-0.10238989388754,-0.170606017162492,-0.0126079299357767,0.136835530805695,0.116385818264618
healthy,0.286861580630425,0.204158040464422,0.347747155329836,-0.153968356547656,-0.399155832735811,-0.273789051337824,-0.0904857450484172,0.51035360468362,-0.257326068966921,0.0587169181335032,-0.16552961549065,0.717241981502747,-0.650798122217792,0.376859871698221,0.514852581901934,0.44202936518146,0.513931780112685,0.674043355331843,0.325298940435801,0.0772221406791306,0.170121037996173,0.328582088758691,-0.66806737780942,-0.4494314279058,-0.519234475449263,0.399029224195177,-0.50314129635295,0.0346394410412287,0.130334615723429,0.0568386258401571,0.215469898878011,0.414236459600827,0.716452658722481,-0.349458264120247
healthy,-0.375821082264623,-0.0050249965127087,-0.38576568580393,0.0905591964031247,0.330250735087949,0.256501619359365,-0.360462323573202,-0.416919201252584,0.0456867082358153,-0.150177736133665,0.320983534519402,-0.482070508295234,0.196917455007102,-0.0454783126533809,-0.293491040124618,-0.356512559255905,-0.443876450999485,-0.602802874144533,-0.482830973510285,0.265273415225809,0.108238013742713,-0.223503865361413,0.372753483211048,0.475793231766999,0.467120259895254,-0.202724145553981,0.217952317459953,-0.229940763178809,-0.337237319455284,-0.196841275317736,-0.503230460947642,0.253524307730582,-0.271634098897171,0.0637172363122769
healthy,0.0995203482837104,0.0992343750527979,0.0472842973956617,-0.0075406587983648,0.0635788699565333,0.0288547602692071,0.0265385001208747,-0.0059765307278512,0.158675344029612,0.0655645385357376,-0.264666732618387,0.0855425852688812,0.0530922937005148,0.0528689627708805,0.0416435552523586,-0.0376349366147316,0.0175561688258527,-0.0075444118643353,-0.0408116078084798,-0.037748703473901,-0.0608630781817559,-0.159720916193459,0.118167117020848,0.0258433271862808,0.0446946703192446,-0.113596369999613,-0.0297738845500279,-0.108970574373125,-0.0494009356715568,-0.0054956403684614,0.0346866782609536,0.0192078559604606,-0.0199969949570875,-0.0874918667923608
healthy,0.226208276494109,-0.227430926988075,0.0657698807101035,-0.450376686747954,-0.251448851306175,0.0634787817630016,-0.0872842197668559,0.0508464098037742,-0.0214677261919095,-0.0397840257338942,-0.0881375844476993,0.439708957940161,-0.515330348639463,0.0042744642145255,0.730725602487157,0.527366609175815,0.260999327666404,0.378835935800552,0.0099693428757673,0.18762922533864,-0.0036337508067712,0.073315680649334,-0.683266523281564,-0.519396378750007,-0.358659987480607,0.182173693743176,-0.257381347277389,0.224075317883815,0.0819310761178597,-0.0009612176234,0.0622005838768674,0.037694549962151,0.19850380507734,-0.120767993319323
