group,CD52,CD3,CD45RA,CD7,CD45RO,CD279,TIGIT,CD195,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.0188141993537319,0.555442839280975,-0.2431316622119,-0.150033819953222,0.205862295516191,0.438545015957189,0.526357347331625,0.190286460807805,0.752338516903093,-0.260289897261684,0.423324182790509,0.561727941811187,0.716759256662125,0.669955364375103,0.554071868384043,0.417815623843021,0.0383590459995606,0.325265543680086,-0.272305380222469,0.0384997288120392,-0.2954023412154,0.58968055355162,-0.0263280467717839,0.433023573286643,-0.104886987501616,-0.0040431519748563,-0.0650660217488494,0.517734254258217,0.519183140608486,0.0613482837351499
healthy,-0.162854711998041,0.459510994369099,-0.355121517225587,-0.468266615255465,0.473323843502305,0.463708380674538,0.455805506345939,0.220625713014693,0.731809144794451,-0.538192110400218,0.582156867058491,0.693950430354352,0.679278908738053,0.749379121035303,0.478782622553192,0.341438569787006,0.295081653416452,0.558269724288377,-0.446867340144709,0.0417499044543771,-0.459750014739535,0.437425234899435,-0.211691412419972,0.669878994016301,-0.599558194947426,0.157092862904229,0.138091031975021,0.723903563244416,0.324876249508003,0.0211884903666277
healthy,-0.110837294018123,-0.0383503154446515,-0.616249015582945,-0.319134692299155,0.511140427599779,0.259404342533478,0.284945616077194,0.0766560710658941,0.426054344683995,-0.189662586515803,0.647602107644836,0.0039307609926906,0.462049181960971,0.401345874079875,0.418981961099848,0.311121944688246,0.281546362327851,0.47027186465584,0.117202816008761,-0.231335536247914,-0.0111278043306261,0.120464494867581,-0.122749792222935,0.526295547494006,-0.398979175530859,-0.028943994012478,-0.0440299156542378,0.705092396508766,0.1553290273749,0.499664900731129
healthy,-0.349885099126693,0.136033843701068,-0.0649232582608113,-0.260993733010001,-0.0795655940079402,0.122519348588183,0.0982004609469526,0.103481364584413,0.380975400245538,-0.140182873747465,-0.124730247724984,0.0716853256261654,0.277546641172727,0.386307623108303,0.192645644973184,0.0680813890710626,0.0008241254720039,0.160189332117449,-0.298702839578328,-0.0593026952722395,-0.223826287531288,0.0480279545849172,-0.329949186030373,0.242676280407001,-0.133198200376394,-0.110673325161477,-0.182602918477358,-0.0617077114669101,0.0454280603802091,-0.389281961441894
healthy,-0.0120418969530137,-0.323106826801517,0.339680349895026,0.449279096784069,-0.50831827762597,-0.383543447537377,-0.335066453112525,-0.299811649610095,-0.656994048501715,0.430954720648084,-0.711853038640503,-0.473099626012238,-0.599028879055923,-0.570686605550726,-0.445762209122212,-0.364868406254861,-0.22523202906357,-0.40792231790456,0.0291625795933467,0.102665084644131,0.175980167418656,-0.41197857132141,0.2846627774828,-0.508278262571647,0.562477788158618,-0.0400708649717688,0.039335953661714,-0.663185698100159,-0.154024706815259,-0.0901611714535254
healthy,-0.112049309443198,0.465172439470604,0.359103178020238,-0.165143076160776,-0.0160104531594542,0.162302334958352,0.283841510376043,0.256865671973297,0.683807973359105,-0.210668621798625,0.148943696980073,0.463268800413817,0.642739092929293,0.671352107764278,0.513308121727097,0.24495662383469,0.0383984166013318,0.398574749338628,-0.21871372747839,0.0536378168433518,-0.196830384735489,0.479230703523422,-0.364145918940679,0.446367530496791,-0.248115944081064,0.0827839990276473,0.11230244525956,0.280105125155864,0.271032764013145,-0.128304104268739
healthy,0.138438226615036,-0.226937718897518,-0.0534494737591425,0.36742539043551,-0.0330282439745248,-0.0422089647729523,-0.325200599643392,-0.0780753412459716,-0.616250712212573,0.705847622565887,-0.412875827344426,-0.69116902499498,-0.529731993299832,-0.495470349981162,-0.262632759885985,-0.134024668798538,-0.267265724455106,-0.41675423010887,0.683121231576713,0.0934316745628309,0.451010293273706,-0.232707476777829,0.47081946977631,-0.463693554660627,0.53783739750777,-0.259744388790457,-0.0919453902337749,-0.390882329294658,-0.4611189814001,0.0102718837587305
healthy,-0.501948377930709,0.127650922740069,-0.0636455379875852,-0.439045360624765,0.153679941579788,0.368672146533455,0.589381287423556,0.0809534770171107,0.74247283209623,-0.402407432139843,0.542094805570856,0.0776982101801672,0.514051693610059,0.706140509712167,0.728012287214946,0.0794137360918718,-0.208590422703572,0.436110282669248,-0.357062383658604,-0.131288510797156,-0.517613114383656,0.169667992314223,-0.588376553807434,0.652107147553929,-0.444808933573568,0.11696319804711,-0.111225157780307,0.306207786784562,0.221610132190647,-0.0853918483788609
healthy,-0.198838213190583,0.0004689137425787,-0.431732394634973,-0.176968440374595,0.435349352939436,0.304632681068013,0.179065693243673,0.236809576365393,0.526631537561549,-0.292927455815222,0.629466904158757,0.320903574467838,0.534462334471434,0.585861175052199,0.603875781239045,0.246279453786472,0.214403571689888,0.515859187254274,-0.212680683248561,-0.270615282256646,-0.199688956386124,0.163678243549287,-0.290680465320469,0.641190132198598,-0.30470336200761,-0.0192339572235672,0.0089687241627593,0.692730125021711,0.258119711854802,0.166336919625859
healthy,-0.123104165351596,0.175142767979128,0.0394455412004973,-0.486658730231879,0.107010406424618,0.0435964216865969,0.0132022456333899,0.15881191495102,0.584984036706023,-0.512576287168251,0.112059795978678,0.60260818427663,0.372290794746748,0.402333555644916,0.22982413603348,0.13435790962685,0.225455949264707,0.234303568001841,-0.592102471338046,-0.0272126882791792,-0.392048911603108,0.10483967506879,-0.313770384874782,0.376341802397271,-0.346336745601944,-0.005165607523524,-0.0541963297555587,0.301595941984587,0.217510285771305,-0.218499964023108
healthy,-0.616162574616755,0.738718594755682,-0.567837170685285,-0.391194109314529,0.475672197175963,0.279451032359267,0.0,0.228191648013277,0.795993055362886,-0.391664068363149,0.097863072467801,0.0887496627821391,0.61184891336196,0.780055414316867,0.778548721749002,0.661883332035976,-0.140816165955388,0.0,0.295839985867215,-0.0764627863081978,-0.348970770901472,0.734162547923993,-0.0994097485036714,0.750942392773124,-0.518523985355613,-0.113985904347343,0.0394603581846635,0.664307301055636,0.0,-0.0827049313825073
