group,CD52,CD3,CD8,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD195,CD69,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CX3CR1,CD11a,CD244,CD54,CD62,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD1a,CD49d,CD73,CD158e1,CD99,CD94,CD82
healthy,0.0734897179176159,0.203392842603448,0.295041990244863,-0.0660484861023657,0.0233104669546685,0.134179174822601,0.139070032186714,0.243361239058604,0.397386256217734,0.123779551408525,0.219116532315077,-0.22749271636362,0.335984096756766,-0.216021760915665,0.155148714226344,-0.2878004807572,0.315411022868366,0.0968296705226659,0.425029046177489,0.334865501945252,0.374383879738651,0.0064992000729611,0.176068122917438,0.14002714067937,0.163431021298187,0.202418270738819,-0.25817467548353,0.0099544521098067,-0.299286123255447,0.219495579380379,0.077317808241188,0.180454446448451,0.200867935799473,-0.0784169713753689,-0.0773182479847489,0.277743322566616,0.029308594587091,-0.116384862406198
healthy,-0.0954063584315349,0.469925470660356,0.248587420037763,-0.425568779654497,-0.451081621309254,0.115187773143654,0.536369404660971,0.487676450076439,0.463956786770666,0.240453054722649,0.162218121561986,-0.595759651699927,0.745421066314042,-0.502302648899617,0.618240846902623,0.13708460769779,0.657576432312927,0.339818928333881,0.720792765332289,0.758489663079358,0.493691177856713,0.129332843260485,0.393642566896806,0.262535719899016,0.467861413856055,0.563498123800784,-0.37051980234497,0.0423164312077935,-0.4054090459062,0.48385438387716,-0.222797171150571,0.011050586155914,0.649290604738416,-0.568899355158265,0.0848020287871665,0.731505818333195,0.285994588944144,0.0372225877026431
healthy,0.185897973636005,0.141818050391467,0.157639036918529,-0.60201762003774,-0.183915882594244,0.294943785987234,0.632549872330212,0.270109818556952,0.122383503136023,0.026136755828722,0.115579519889275,-0.195699773225843,0.413110686883968,-0.0547969904595875,0.583270885989097,0.057595003335479,0.0198542931521209,0.0249789663780591,0.607265660061457,0.299065599607515,0.276322412389353,0.173728745878782,0.425059871029322,0.26686430999493,0.466622757458612,0.403343159031864,0.336021164759245,-0.283479433495751,0.0780493201065288,0.278458298919385,-0.0876492776704531,-0.180290719778515,0.362924903499441,-0.274396319380303,-0.0849221469508426,0.65678242084462,0.134595920396362,0.394306545532522
healthy,-0.0475542244261455,0.272621181390775,0.152749130405623,0.0190328016681368,-0.0072479962645919,0.0102326728402853,0.140107415483423,0.0864804098723206,0.0661415360384918,0.254889406292229,0.120225166056596,-0.162056460482981,0.398219904936499,-0.026858283857978,-0.0640351316312636,0.0139005323877677,-0.0705716148779252,0.0601166937362773,0.349647617532681,0.479449792350558,0.393954242534967,0.217276224604654,0.163243395467145,0.290501945985363,0.329940080365627,0.0814969509507936,0.0181913574967514,0.148289641149728,-0.0334001553754306,0.298698913774598,-0.288178675169752,0.0055287055834236,0.081033764478934,-0.13507201299887,0.0419152677762118,-0.0001231137941381,-0.194139809969579,-0.157737571543581
healthy,-0.143387070621358,0.247406236831016,0.159301559023804,-0.269156073178054,-0.382414932257854,0.13913294957137,0.388600492006539,0.362792015207907,0.311517047324504,0.288055982461904,0.228024604660777,-0.0913242680337836,0.694572891025486,-0.401311182633488,0.590823003382584,0.130138659165143,0.483718006684638,0.146031090535906,0.596143860686053,0.56850373860161,0.392642949324048,0.123507190246009,0.285514192349934,0.235096281276144,0.310203450973968,0.426659584992114,-0.179161038619471,-0.0676080485869753,-0.275086189749039,0.34045902054318,-0.415222259898396,-0.0839705640450669,0.529254956277482,-0.563821760548795,-0.0938256737778115,0.594586842120632,0.162451236605144,-0.0111486358198336
healthy,0.278146561780318,-0.032453627935225,-0.0469845232620853,-0.0632794389218845,0.229277524277369,0.0707321588976797,0.0219401048343802,-0.0749046365743967,-0.168147865741885,-0.0530949859498899,-0.042391512443993,0.104055392593977,-0.21854231189764,0.386075818419079,-0.0260777619215011,0.023320429896768,-0.283924168797782,-0.151430368480607,-0.137254432193712,-0.202303408743651,-0.205307152040898,0.0007838419791061,0.0155274343289577,-0.0781846648893931,-0.0233947782918838,-0.0900910403477363,0.303067229182629,-0.0099778882758646,0.215427650571724,-0.0496007278659298,0.133252512390038,-0.0134137159588461,0.0210013187405079,0.0179928980649597,-0.0819665774646051,-0.0338581943943256,-0.25941277920655,0.105818120564852
healthy,0.419486423573433,-0.237752398355413,-0.101958696115914,-0.325176950298736,0.193596904267843,-0.002253131151539,0.146203438735732,0.0127999903666141,-0.583970506265476,0.0613094559915922,-0.0757219665488954,0.207553331480132,-0.675559954026807,0.694673638507054,-0.387639965318971,-0.0136317811009606,-0.514430669352368,-0.50267273657733,-0.469412212578042,-0.686557967322311,-0.331984007736643,0.183961542775362,0.139797472209533,0.0317615083177052,-0.139590347576137,-0.272203694681552,0.714429255038663,-0.158988810994361,0.652156918819194,-0.165210902999848,0.52053545269844,-0.105979316847512,-0.355864342673585,0.525859856710934,-0.0521803400086593,-0.323373201415495,-0.688415201365273,0.126112731404998
healthy,-0.107402045112235,-0.0951293623486304,-0.106713587569356,-0.441687481703314,-0.107908403691136,0.102856409012156,0.27772370613302,0.24057059861916,0.232708389188855,0.282437128687665,-0.192960250015838,-0.120651878475399,0.623524371987344,-0.264745970364452,0.570265915723222,-0.0658774275011953,0.060682784214672,0.114192545769889,0.366051170797819,0.374017321400226,0.355455212122036,-0.0995306229639904,0.164153894275884,0.158111220075922,0.127546454393797,0.291255814706205,-0.0071310924941948,-0.0773452483078721,-0.116178390270868,0.0930872693149828,-0.0345827876457745,-0.0726702323364974,0.4558357658814,-0.594530332489984,-0.135406993954233,0.414028103155089,0.476058116756476,0.165160789264954
healthy,-0.133358721178452,0.0394332279419661,0.111357540107367,-0.579528746192341,-0.247758509207117,0.0971790169343886,0.532657450240245,0.385134220793746,0.264882737614359,0.328812460035872,0.0284198050227363,-0.231913433930801,0.68949517766747,-0.459980679678294,0.742315583652271,0.0590300729091218,0.419995090270431,0.230957676496592,0.633534032015967,0.747828940027662,0.670332623264603,0.0132482448462491,0.325477016286467,0.366902589589932,0.403511914046486,0.572880361147839,-0.292747103820587,-0.245584846705443,-0.255223271269258,0.233081923726564,-0.293853922330727,-0.0815213764491327,0.651133603235697,-0.494986054686928,0.0351384003823788,0.757572487937837,0.39627301020947,0.154914149004343
healthy,-0.113342715044416,0.183552860230134,0.155848578054533,0.431378184348748,-0.256362535818269,-0.0980848710195903,-0.197098366550473,-0.0761051529611342,0.129979523082873,-0.008938978852931,-0.0060238329224613,-0.03590017059137,0.526891836952394,-0.359887096544804,-0.0413365210799962,0.0710082528461939,0.628428601506569,0.411174835058694,0.338088826620417,0.538302356880116,0.141461068725914,-0.0009900969373832,0.0469044052128926,0.12192831639437,0.300381821291386,0.174305911718948,-0.636700098410107,0.0687919994942254,-0.427451569481449,0.106301732015257,-0.359368988626515,-0.0528218410183376,0.19224753401957,-0.178724545059984,0.0615849136467964,0.110097480493275,0.42851085146027,-0.294421835174372
