group,CD52,CD3,CD8,CD56,CD45RA,CD7,CD194,CD4,CD45RO,TIGIT,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,ITGB7,CD54,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,0.0260013126033028,0.417255958959673,0.0873490303196673,0.291672747120757,-0.316057314232681,-0.260136975763023,0.0040907130221145,-0.0479153026314389,0.232635302609061,0.234420582350622,-0.192837501337618,0.502041940177159,-0.220681564741562,0.348452474793118,0.211431809123191,0.536209423531468,0.423546300507935,0.418522047969006,0.0862493481587046,0.425645811593714,-0.0235093616629581,-0.0944222091686082,0.254030936410874,0.278404989356302,-0.258890346951989,-0.120810850605382,-0.212339518875025,0.428431793799001,-0.0109478017272544,0.213074148797711,-0.0291964638991415,0.0948184350232443,0.115319293419531,0.290576742285618,0.436572892304772,-0.073003526714878
healthy,-0.18175399517855,0.314108517981802,0.172530863734715,0.154338185354294,-0.427104940082251,-0.491836696440512,0.182735040253213,-0.0111728977354874,0.424675793754732,0.415705401837387,-0.482742572987066,0.597092441195304,-0.499071156012124,0.50698892829238,-0.0219551589453526,0.563228420036716,0.490740450117691,0.610026348615392,-0.232583755235123,0.399345343932019,0.327643891233065,0.31523425747571,0.275347838375428,0.4375253033135,-0.417096207744709,0.040286453411787,-0.434551293071713,0.292728493600234,-0.168591068118906,0.470323561700592,-0.565671127592995,0.218975310089062,0.156925401091239,0.561165583933223,0.286390526975186,0.023218006890576
healthy,0.197557783352691,0.271812624932387,0.203813203782073,-0.0667648052671934,-0.275910881528692,-0.0190714834618079,0.0339798876287295,-0.0982813137921444,0.288708845337669,0.0596837555688987,-0.504745635727068,0.361451160219265,-0.108943410663904,0.293869590443884,0.165830865403463,0.0423671044045315,0.412263696850716,0.223259253092963,-0.0007121439583821,0.186150781685317,0.0153679570696369,0.240133653696502,0.247641928550583,0.453054455134072,0.156803551613278,-0.0802773554030884,0.13861725568125,0.24952265406394,0.151458105758723,0.416480798935,-0.212330088881509,-0.071603070089262,-0.048829237167544,0.352826138982492,0.0803224646041308,0.0451690270968767
healthy,0.0219094693626128,-0.0162929342605964,0.120902029320146,-0.0830871307709433,-0.0456607568580063,0.0185910975539353,-0.214577173451198,-0.124287440242309,0.0414722611857132,-0.0070426276397018,-0.274008920081787,0.0288368734336697,-0.0655657192673119,0.0897161285607068,-0.126231998628879,0.0087737400729909,0.0597231615689744,-0.229126844600168,0.13550414212596,-0.114654262790637,-0.0968358844084912,-0.11134852155059,-0.17664737489651,-0.248974855280118,0.0779383935418993,0.076872880787224,0.245750281145949,-0.0171935850576457,-0.057209719432688,0.220354883530301,0.137374496793213,-0.009521803644852,-0.0766243636805329,0.0723231983664748,-0.00465610226738,-0.0376497584838367
healthy,-0.0123990450778669,-0.383369152970923,-0.233859627544158,-0.15984641234749,0.0293638621640856,0.325091482247526,-0.141722748679208,-0.107938588686843,-0.313977826422369,-0.357706890092859,0.289246143099701,-0.610439802270735,0.278213140558572,-0.47686318292442,-0.189164288512499,-0.482370544615397,-0.490547972796865,-0.534943606015935,0.24399314669288,-0.349153842440386,-0.0878160123322325,-0.147847166230938,-0.487117392923675,-0.252695982238017,0.0496226801507099,0.0273466715906249,0.138420925728973,-0.415650103514529,0.348587135143845,-0.270046343168563,0.515563067947014,-0.128972996199274,-0.0718350585841827,-0.457909275807146,-0.0986387068988669,-0.0512004372037439
healthy,0.0402621914620103,-0.586834235027003,-0.215570792951926,-0.133889646569339,-0.598205457935369,0.0205693163517825,0.119852598897442,-0.0156116671917825,0.165960499314749,-0.315498946854487,0.217617308376801,-0.674083263102666,0.0646846060292957,0.0334498455230523,-0.151658880416922,-0.38729020273163,-0.496657215915887,-0.611181536661246,-0.0593789550431165,-0.383568268300827,0.155016381669909,0.0342515805691006,-0.548473123330342,-0.186280508781583,0.285081899468991,-0.0632250417499006,0.305895899473718,-0.503903327342144,0.341821177074105,-0.255465528689489,0.277649468562248,-0.0868556374626741,-0.0943777723084007,-0.0387131408646098,-0.20317228121162,0.313058551470444
healthy,-0.339084021355648,0.214207400639561,-0.0077464361454025,0.370038379068212,0.190665192683823,-0.315383688505816,-0.0240577203136479,0.0335366903134728,-0.0860714509302211,0.452393455807731,-0.173514888431955,0.651442522010517,-0.72701242307538,0.358854569595115,-0.0115307511992222,0.680769692018483,0.494438860971524,0.592830487954844,-0.337761148344461,0.308101649568723,0.164428137833128,0.189582084613016,0.108609358903543,0.336360729484368,-0.735467330294885,0.0566864715388424,-0.602919344460481,0.153208466575301,-0.531038395910074,0.410169162485278,-0.546536344539621,0.186101297195494,0.0492229724359316,0.326049862012229,0.599031391952693,-0.109621524424709
healthy,0.407577220874864,-0.274985477456544,-0.0190900712336965,-0.105761111356542,-0.288161964648856,0.315647391550234,0.355175917693923,0.0371079909272317,0.143194362102188,-0.580977222022188,0.0686428060634169,-0.676469746634162,0.313344475233286,-0.214456923428428,-0.0731742267707941,-0.182859747430589,-0.541968521793673,-0.705538212583703,-0.0715690210205974,-0.624001504345685,0.35345585729888,-0.0207291584942327,-0.472319032161145,-0.35837291784644,0.432633091640563,-0.0670847157654955,0.537332397769836,-0.288408776084722,0.604061963753215,-0.566161253304811,0.262215447658526,-0.20771701552101,0.0100065550823083,-0.0418004000079678,-0.204836484603256,0.361041558043199
healthy,-0.132906858531822,0.0479042655914279,0.0178433026593739,0.0823755031945886,-0.61358435852886,-0.327113554511645,0.13345880091296,0.114305352550707,0.532876499109048,0.222627850210232,-0.152408535951951,0.556292317702302,-0.435046711751115,0.713845679983303,0.103341971684999,0.307333973693436,0.546401936107059,0.587793267450203,-0.216303709449259,0.555971999411815,0.28271751273822,0.299060291158975,0.359154583426494,0.536042570521552,-0.0857525211627431,-0.254317721521683,-0.103861438988341,0.205054743016268,-0.242275365449198,0.566586621346286,-0.496608558391142,0.0644444311979215,0.026490338111163,0.714954408341331,0.240220723129614,0.226465115365215
healthy,0.130576735958155,-0.288263542113117,0.134017304609166,-0.197361654042581,-0.24481653763522,0.274156799733374,0.0536345510283687,-0.156184824099481,-0.0402939075095267,-0.176050061909037,0.169379788033789,-0.542414889176128,0.415766473163919,0.0214941512797196,0.0495284053126138,-0.624012391365301,-0.397104812645061,-0.549273569464714,0.140985732327241,-0.29710530647884,-0.0637890200365931,0.0507882122493776,-0.370053455500295,-0.148843430067975,0.57566414515173,-0.0369133718087288,0.461055478956718,-0.190508104625635,0.357133177499442,-0.193844567758688,0.175539682948474,-0.063606195474234,0.0050166033787375,-0.0881723847146556,-0.306784913892387,0.338868669480837
