group,CD47,CD52,CD3,CD56,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD35,CD57,CD58,CX3CR1,CD11a,CD244,CD54,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD224
healthy,-0.0384261461749388,0.063332723159958,-0.34236462322022,-0.0084623724380898,0.427415092571587,0.266284791223595,0.245085609171643,-0.0208133963486293,0.0820412793153017,-0.444216860990842,-0.411533384453244,-0.42886202030456,0.270959105129448,-0.493886913867792,0.188430817209698,-0.562665806390103,0.0398109595963979,0.216668020267934,-0.448630866029965,-0.267810883746463,-0.255136935597004,-0.636646508136153,-0.484753263022319,-0.332509421001079,-0.372765642354683,0.0439632978707304,-0.151545128840137,-0.392026639364519,0.189668166194211,0.010072489091346,0.194580612288678,-0.373754128386926,-0.18208010574385,-0.357974667577282,0.256629153616882,-0.375953385357956,-0.221610687745875,-0.136753609722208,-0.297956838181182
healthy,-0.006923231490635,-0.0053826213623696,-0.386994822477061,-0.0226024011782629,0.0847387729407948,0.152118251554012,0.148232048468374,0.0637353071883631,0.0743039311392176,-0.268007380867859,-0.241797505743573,-0.19271235425644,0.192777733298347,-0.439377928700026,0.194735997382899,-0.342288506637645,-0.0076145188589787,0.132212409925045,-0.38753320274497,-0.08302715547921,-0.188676132985509,-0.535457012651953,-0.477829165286012,-0.240193218888968,-0.309159969031647,-0.0228699370411486,-0.343607909339146,-0.421308405840736,0.171432343494203,0.0310766637773162,0.197662945248173,-0.382753430261208,0.168753585549188,-0.524803541987974,0.272361717174361,-0.54642261845436,-0.149267592786422,0.0244436708662757,-0.185134894568483
healthy,-0.178776431199172,-0.0406092162788023,-0.151973639086634,0.043501883933076,0.614576192272445,0.24274977648758,-0.466047410127544,-0.365815572241394,-0.0812945693121392,-0.607550520656921,-0.314729674455069,-0.303304079086956,0.194293731292286,-0.528591094622325,0.252698079974431,-0.666843132616661,-0.0700748836139519,-0.0394407791513384,-0.0482900770266233,-0.463651895590876,-0.116039542492759,-0.510255890040155,-0.471909471439036,-0.452795710848553,-0.419410575825616,-0.304380530867914,-0.510862922063566,-0.524666517591094,-0.163373622315242,0.16868670142049,0.089447882931243,-0.274522890221318,0.13963192348089,-0.41304207264619,0.494969590808926,-0.745118319430329,-0.217646120092421,-0.456847508521504,-0.313545404091775
healthy,0.109498311247927,-0.0737463699364412,0.0586088064671679,0.018607473304428,0.114534097441226,0.033958805075822,0.256856351192105,0.0886715196237762,-0.0688498189990219,0.0298015862252893,0.0276826104633641,0.004063767224083,0.193450299683615,0.170079620172336,-0.0053149365143441,-0.0054064444854164,-0.102383419071581,0.150923398938836,-0.0950758656836892,0.0627637453736016,-0.0472049978430592,0.185936037139492,0.247065743518309,0.18040917921726,-0.0105854113067852,0.331623752431922,0.069191468558402,0.0906283488836614,0.0755841997478393,0.111255906282149,0.138240960206514,0.0180522896756569,0.129646771015762,0.271084397703237,-0.0657929061092893,0.0199577719780837,-0.061478171277153,0.112009001114567,0.0730106219373751
healthy,-0.216952237028821,-0.285109557061984,-0.138533501896334,0.0700073606316667,-0.456227758373345,-0.355575537556007,-0.0811386736959925,0.229774447704509,0.0843155325983231,0.314857504113838,0.20016576184609,0.160836892870416,-0.120172147821035,0.163709116615882,-0.427921302655745,0.412568028040589,0.0482519631518916,0.201525387407678,0.218677911166622,0.272359516517481,0.117383095076102,0.090707612268677,0.233448708184941,0.111019502993932,-0.011889489014299,0.2768914722607,-0.112164052232835,0.136049972593267,-0.204633242849469,-0.0159852045295651,-0.240096890837219,-0.0491879961447835,-0.0238596927647646,0.170784624336766,-0.432465665883633,0.332161775194015,0.0374597186609866,0.0354352905001372,0.315988249562272
healthy,-0.194493548427984,-0.183950087601959,0.298230417772527,0.066810119895946,0.348486185729915,-0.176925553919128,-0.251489057105241,-0.222760945727965,-0.111876859961887,-0.211847274374792,0.0401964231927108,0.256157141511123,-0.258198928684158,0.445682215956665,-0.270646147114617,-0.143208492020354,0.0511050744745704,0.117086438431308,0.361890116849719,-0.0256637455953901,0.132846321065958,0.306943785479311,0.476877222841382,0.311441231690562,0.0061750958109036,-0.0097724942916574,0.216347031728472,0.0772967250648353,-0.439274629548669,0.0383606224579827,-0.313806242233118,0.197017394748633,-0.326911130776379,0.164910683383034,-0.158570816877647,-0.0281391830462944,0.227067281806937,-0.331691698916816,-0.143763111433568
healthy,0.361427458278012,0.376111864283465,-0.0344906349931475,-0.264177627079153,-0.0686430155449431,0.268071243948886,0.290697842343402,-0.123107934071331,-0.0577800346337469,-0.0541017247581197,-0.0962656714942412,-0.351211715159146,0.0610050036069502,-0.410226201380238,0.562336850057858,-0.337937319644238,-0.050704947396494,-0.137509957101878,-0.367128016374524,-0.159164196044529,-0.323895240431584,-0.31232373991168,-0.453601229514151,-0.358657325060674,0.106317953403381,-0.0096623271212985,-0.0926041138337576,-0.17677829065001,0.512147814287134,-0.159990198199053,0.475430077630649,-0.0644114511953708,0.348002554453119,-0.249327975688018,0.46927692690878,-0.228000600392182,-0.38164735684471,0.0081551232901372,-0.110185640740812
healthy,-0.223814193234386,-0.423633455712521,0.118369900353009,-0.139317868798525,0.0955578017929014,-0.158078502478393,-0.101176984257687,-0.222586201675647,-0.100718781737763,-0.0803556296931522,0.171567347354828,0.336859420323762,0.0147774648876444,0.587755771438701,-0.291282311036248,0.19237445233677,-0.172762615360651,-0.0207918484589183,0.0347276968653416,-0.122829786497365,0.2969026139798,0.405284424331573,0.456003293879406,0.451131557597115,0.0844407703650744,-0.114241562964193,0.355565159173499,0.345177505362283,-0.399363646885037,-0.149227590971931,-0.229586862870854,0.208315831806604,-0.24180884208046,0.469179678989458,-0.343692087152668,0.0807377900954247,0.227665143991865,-0.206993282077531,0.0411418329361517
healthy,0.134968454587085,0.0427843704593676,-0.137465966839432,-0.113464928252886,0.422176265098404,0.206934900004404,-0.344126769795959,-0.0864607143222246,-0.0009892684778399,-0.496578480360538,-0.349010442804551,-0.230132829854911,0.199952038104093,-0.664697658009643,0.415348501864065,-0.69835701339141,-0.0462254079643004,0.0322447302980196,-0.435013694423311,-0.208094859601299,-0.198815343418827,-0.621744235059653,-0.710442427666583,-0.624925708305073,-0.386884155632766,-0.365384514877637,-0.413462817104941,-0.549837466626706,0.220440615651767,0.181065485324228,0.209510602925764,-0.291276688618308,0.210941541400652,-0.679650269998433,0.362147145562916,-0.727637037254701,-0.386835032668462,-0.150679294188804,-0.346430394915047
healthy,-0.125432922937161,-0.110345779425722,0.0922012465290351,0.0971322136371399,0.179418840921006,0.0178129724876291,-0.0685306720728412,-0.0043795764373948,0.0541634049185361,-0.147914694774232,-0.172030539943007,0.112385728964694,-0.0222977433203016,-0.108637696872993,-0.0398403357852848,-0.367060622828933,-0.11445094445663,0.0911204152233398,0.036280351861161,0.0234985405573212,0.0960588278692278,-0.0447891935684275,0.0227577391500817,-0.171382899915329,-0.171011582854876,-0.028236294587617,-0.134927035071416,-0.192571799678265,-0.164343468699478,0.1105015429314,-0.13312656598832,-0.142071066951854,-0.124453069596253,-0.242003102622988,0.007857547321392,-0.351626658211293,-0.059180238246896,-0.215952759353045,-0.171555322502277
