group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,CD54,TCR,CD41,CD226,CD29,CD49b,CD81,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,-0.277431481077959,-0.260083377151722,-0.283599015290377,0.105526803208974,-0.154689886074096,0.177224133894735,-0.0419108699904611,-0.179665889856636,-0.262566252502386,-0.241598268625537,-0.0305753933823863,-0.240513532343819,-0.104845586082676,-0.145261712138923,-0.29749975480075,-0.242862213746543,-0.377269808161173,-0.305130259053205,-0.259232885254115,-0.222041172453336,0.164755837508469,0.0499158365813515,-0.0227856467660926,0.185196146722535,-0.430083214725754,-0.389455308648382,0.0981383534940342,-0.0782978644210098,0.103656263399498,0.15243605814448,-0.174435990377497,-0.0727474044833897,-0.23047634975718,-0.121320644097142,0.117281564027624,-0.302497762700589,-0.111236113565981,0.0597843214183813,0.027352717430319
healthy,0.185313546133103,-0.384277123322024,-0.144551414378829,0.382494060038482,0.453860084974907,-0.0285317162704955,-0.125420974713626,-0.407796922859402,-0.435870035296684,-0.442015763539329,0.534875957969922,-0.670365191747464,0.514883045759136,-0.523541322970275,-0.0093041827811199,-0.630223027201646,-0.588509188229537,-0.688261968087602,-0.432693311696678,-0.145716620797477,-0.0872760327250374,-0.284139136339714,-0.268081137291837,-0.058364264733244,-0.354388495450488,-0.490176874341288,0.445953778358668,-0.0335620634036401,0.471155836740638,0.267241859787683,-0.532887391510227,0.595707704906204,0.262475150550873,-0.170910350356425,-0.106200112617614,-0.622714677604696,-0.265793155456409,0.019934770710354,0.542034099598389
healthy,-0.0169211912970453,-0.149900382657095,-0.052854789484869,0.29278333778966,0.15599762937326,-0.293045998446716,-0.0198360309304814,-0.328394998094758,-0.207929628509197,-0.203139777960496,0.289246525173689,-0.111870403548281,0.106817557355014,-0.286601001739507,0.17652219086327,0.0183510043917385,-0.214867898591693,-0.269644156883379,-0.115830484486395,-0.0167445596849268,-0.356685980529135,-0.267232176391841,-0.378567360372576,-0.363935410897098,-0.174490796617397,-0.103627532734298,0.0132194126995944,0.121152362721006,0.0759989099931043,0.18716011995046,-0.34373139584701,0.13027669459951,0.127753428221108,-0.0475797618931769,0.0247077466415055,-0.272267801826268,-0.0444245708070038,-0.0497196962161954,-0.119008026993417
healthy,0.266640196742438,-0.273737915786762,-0.193206772504561,-0.0268495858472074,0.213941192403292,0.089124280760832,0.28876923720378,0.0310826027991887,-0.231091417197973,-0.10824974884822,0.100697090943737,-0.457175186050755,0.107436240555484,0.154222749454274,-0.106754227586433,-0.0357916830957337,-0.418327868220127,-0.539655517881258,-0.263401619167677,-0.194047089623836,-0.0854091866282789,-0.0592765372391126,-0.0126609188202886,-0.127342211195635,-0.295459753179191,-0.263071127672294,0.278787674240222,-0.0233541811408518,0.215122503199464,0.463693605900383,-0.275832429739053,0.121975350946282,-0.127649473241481,0.0227894583268127,0.0747870659135097,0.0851331886465526,-0.0704966866829662,0.446614586397068,-0.108273708554107
healthy,0.0271379898173824,0.473762115465655,0.201410714657275,0.268394148300767,-0.0418930146183857,0.0056150557203457,-0.0765380492721722,0.0460570218958292,0.15703229464677,0.306624423916172,-0.137771289830991,0.459192384249483,-0.0887408597818173,0.294111655093322,0.177663212768402,0.395442160644245,0.523188464647977,0.420240082089508,0.237633171469667,0.502619461938336,-0.0412674365510732,-0.162891378450329,0.0730246113460086,-0.182535163921391,0.557220784349086,0.223336671916391,-0.0239919319411901,0.0966531093899382,-0.20225919033639,-0.442570064184789,0.129899938498613,-0.29613649990095,0.0466307784403094,-0.0059497092775644,-0.0711253387620076,0.233245165715726,0.0110466894418763,-0.0977653263654311,-0.16598687127753
healthy,0.13607519269981,-0.440874778404164,-0.207048400873991,-0.407391854370058,0.173644139407782,0.220120942593066,0.180436323382302,0.109187811779131,-0.138774031974398,-0.31139184731859,0.348559169781242,-0.590226071747852,0.201978728861219,-0.0122930174454042,-0.0822328636619139,-0.416142897703365,-0.519309576600652,-0.636696957530487,-0.461257320325295,-0.240189433833367,-0.0668854261703871,0.0109493694510124,0.0195959157473661,-0.0184125098891662,-0.43240109413479,-0.267565605331939,0.344945371178218,-0.0691128340151336,0.288572048311911,0.410625486447803,-0.333865938476332,0.235798509153528,-0.253277364238042,-0.135431485559359,-0.0783448341838599,-0.145879341214924,-0.292805339606923,0.285144809757385,0.12034722945864
healthy,0.205777085219153,-0.283983554134308,-0.055912636826136,-0.198654794586678,0.263157035011125,0.474977190361492,0.0445489558252483,0.0458522182576209,-0.0068724285071036,-0.487235564155943,0.269535490532797,-0.702407416423004,0.677312603202054,-0.470075075958318,0.0076403720312983,-0.615376492317014,-0.550097456981879,-0.613772684636964,-0.30898603718416,-0.152513857094574,0.335188553207537,-0.104027491927894,-0.105655746712031,0.30952795434412,-0.23621195382096,-0.382242222519593,0.668346843990629,-0.0174888210947271,0.49222279100461,0.502362805617823,-0.422720723056143,0.534559810681902,0.0837219179309514,-0.209217373447277,-0.0854432650340444,-0.405548357504539,-0.600827759737036,0.0712055363478988,0.411359996153881
healthy,0.473933756111261,-0.157558425309442,0.0771087837483733,0.0707960601437497,0.384051815647411,0.150321895373402,0.18553828668631,-0.100926371916773,-0.368886195744361,-0.578093058265122,0.237473804832736,-0.832578508945105,0.377513114234283,-0.588133703180973,-0.0581138095192329,-0.107466853026393,-0.594966927663501,-0.78620924629387,-0.75504479266364,-0.156515670823765,0.108262550215206,0.146328290388008,-0.133738132659784,0.261009373913065,-0.528387263624412,-0.463030891266013,0.327104605675745,0.114029363084487,0.468088974623681,0.558512471598325,-0.62202630823273,0.587826733555387,0.198336312223252,-0.15563842044091,0.102331338073791,-0.296619662146158,-0.369570202581185,0.0898150406953704,0.547822454051883
healthy,0.150633491144803,-0.019257877380263,-0.040971076714223,0.507257918098237,0.281608972394942,-0.23364876731071,-0.0783196632128028,-0.424494880950561,-0.363359785840294,-0.220935933541832,0.290653617074007,-0.574864836480382,0.401292019436873,-0.649939578324602,-0.0864388999307929,-0.369101641536418,-0.572856114494212,-0.664414256514398,-0.590667427835848,0.142977165421414,-0.0324772805180935,-0.30997454872874,-0.325099755424371,-0.0192754193809101,-0.340894552648342,-0.489841840653915,0.309591206308525,0.282731322463188,0.199942491753154,0.30283182447088,-0.557112632831896,0.490460392710788,0.246253127550905,-0.078378042569239,-0.0124213089201507,-0.700518090579389,-0.338265961262998,-0.122644105800517,0.183416960730877
healthy,-0.149988492338524,0.0815612940234875,0.18512151623332,0.382315138400649,-0.305198932445127,-0.205566004882868,0.0097880899833751,-0.208588841335506,-0.150731646990743,0.120195939623865,-0.0367263595903278,0.439392489460435,-0.42556083014074,0.0358695304837304,0.043846923556328,0.577086398523105,0.208947536267482,0.436491439779644,0.158633806980068,0.119595174254859,0.0250618902569037,0.196592704619055,0.0206888869472942,-0.0317112281458396,0.191937016787201,0.0813195820996361,-0.607228072017398,0.0836531814703804,-0.42696325481351,-0.255589026830443,0.136243865313271,-0.182002261057919,0.2314424618433,0.0752898236634236,0.0379308995192193,0.0722020867837566,0.460614913386397,-0.255703479921916,-0.107864580670618
