group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD41,CD226,CD49b,CD18,CD28,CD38,CD127,CD26,CD36,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,0.138619219389967,-0.187517123419605,0.0146001688214614,0.290610261818678,0.239840143838047,-0.0360656033265493,-0.305591413540931,0.217242667856712,-0.105315472603968,-0.282046146863779,-0.153969892915702,0.0890913140187944,0.166000651742728,-0.366393682042242,0.475499258168229,-0.185854441995547,-0.222668215331191,-0.304692795013216,-0.24480131004327,-0.257356433199482,-0.485014421678648,-0.0795224673523818,-0.193473339315159,0.0742517572247271,-0.291573319387428,0.238866772887652,-0.0891375938923607,0.2494233731929,0.0417582817785382,0.0913213230141599,0.0834091221546269,0.210153149859065,-0.130346002699079,-0.19486304343541,-0.142274461966377,-0.424023677096101,-0.0098120016778221,0.197933238436195
healthy,0.163407585420043,-0.287935238556721,-0.167458858337401,0.429547816423541,0.466744463306904,-0.177568990162536,-0.195525288264828,-0.0090060264754444,-0.428008988337013,-0.405675829118608,-0.439729029842504,0.316421132871274,0.544391710596327,-0.580615038714803,0.470594823241595,-0.500054820018328,-0.514378016589684,-0.303089302136948,-0.470700413295184,-0.576972988950573,-0.403489387676736,-0.188215600505897,-0.307526124293633,-0.160809938804105,-0.392399356847283,0.383669472637028,-0.063845114633854,0.396256036149717,0.153671143115674,-0.201185313394299,-0.409428380634106,0.537517592520553,-0.235127186828926,-0.131350106916055,-0.49954920933669,-0.255548688065305,-0.0519111583671325,0.416377738434592
healthy,-0.0241537684509523,-0.0877996169732674,-0.144423594026216,0.577277356709429,0.24451214830915,-0.287269015929045,-0.323386067646825,-0.0936127657159417,-0.559966534571409,-0.30071024271523,-0.329999430547097,-0.062187425174048,0.0341463981232457,-0.457167202466637,0.221806260687688,-0.644047945923733,-0.051103619451236,-0.157468762227738,-0.440223944856106,-0.422086930136787,-0.375901576827333,-0.0541163840568445,-0.3695181047304,-0.214137147497254,-0.441661288992144,-0.179591379358694,0.186975322351002,0.0790686703703112,0.244899740120379,-0.0360021690625876,-0.398498564989371,0.482680710019082,-0.0073918629007264,0.0044923175711828,-0.649826924609897,-0.177918358259275,-0.424987712436518,0.0804714662245404
healthy,-0.307406164006851,-0.0978078765653272,-0.0905276354460161,-0.0638156429126105,-0.282900846746331,-0.19552035917824,-0.140929876982016,-0.191404833577479,-0.198337995845477,0.0225155577243137,0.0094205836929453,-0.292690408556757,-0.128836828752492,0.0346155419350644,-0.247292041286682,-0.194325559162742,-0.0600318851090745,0.155858990993436,-0.102287290100454,0.0051747131608438,-0.0332945575951498,-0.0648667028221112,-0.0290007698991765,-0.104600705919656,-0.177924719948557,-0.290992931904324,0.0644909739833467,-0.273041642709564,-0.318104676942642,0.0342956516165397,0.0866882856580199,-0.0995778234677453,-0.111765360135569,0.0539122501180882,-0.239089040112918,0.0964813971533228,-0.32381077466729,-0.0133544621925674
healthy,0.159210102146932,-0.194684997892963,-0.188310205517865,0.402908425485837,0.561117296580499,-0.140752434493995,-0.181677128100974,0.0195684286492016,-0.402424430436397,-0.351013546857769,-0.369532969484695,0.211401179941003,0.157632855305763,-0.672273673052703,0.422125317028238,-0.720559803880541,-0.463350453266194,-0.197657488999042,-0.584980025218645,-0.573859054282183,-0.497960956309949,0.10403241126233,-0.286192307091525,0.170323365592032,-0.443912084969024,0.129146226359409,0.192214485758067,0.153342204410292,0.336238801332639,0.0748270521606187,-0.616353080572825,0.526876124938403,-0.0429422876629825,0.106586364851896,-0.733666241591273,-0.194761632313697,-0.111257912298933,0.0783523306356425
healthy,0.145998544940615,-0.487553882349429,-0.282007309524322,-0.492604604359436,0.0846836360487837,0.266650059419993,0.160569290086015,0.15536615986509,0.17160033563522,-0.138565771883661,-0.337301573292228,0.149311474596698,0.252020020242878,-0.647178548149612,0.197304871473108,0.0392019684915024,-0.44950861046893,-0.211215322782903,-0.520519092696871,-0.679947938746744,-0.516659351426402,-0.0757425193265103,-0.0083889912240774,-0.0634000769804551,-0.24294522062187,0.369446505463772,-0.0775960612381019,0.281569596341072,0.406202308957367,-0.0551795688830565,-0.337587416681893,0.222796278917195,-0.152606286160152,-0.125122303517716,-0.10726686342693,-0.269465414810173,0.310216484040806,0.0857174629499969
healthy,0.192006827808499,-0.0999527942744023,0.0737038520472227,0.0135717764100728,0.486881173544373,0.11112514411331,0.107408980102253,-0.151625548149777,0.0871104159268902,0.0440544074440328,-0.10870752981429,-0.0438162554130831,0.0846730182696068,-0.529870260057718,0.706313770262516,-0.197273190438007,-0.704695379059986,-0.260839207354286,-0.431329374143444,-0.421993205051285,-0.252552609494544,0.0230034715227586,-0.537485242869335,0.0050649679102072,-0.367881889308329,0.709629727143989,0.213807410027042,0.392289658799009,0.490596189164156,0.0387147889414844,-0.438188418112079,0.532353607076533,-0.193366967560881,-0.0236479466503245,-0.324144055292528,-0.407802158008719,0.0090575442323159,0.145425253314484
healthy,0.462654619810051,-0.0021225255820188,0.245822650655726,0.168114304178521,0.448880005312635,0.236454058759884,-0.0104472516116301,-0.181394227363067,-0.211553506517252,-0.345206138686171,-0.514944413987502,0.372902562820695,0.18085760753713,-0.706965759375074,0.544753356684307,-0.610605151589549,-0.149917119095709,-0.312802589342938,-0.416460092564821,-0.607028149419789,-0.616060267030757,0.184577700755368,0.0499880247702467,0.317577902554192,-0.280785323078932,0.405829709959484,0.0865829514137192,0.530644831451883,0.520573358097025,0.299205230262387,-0.480868463753573,0.635467038165608,-0.235187499559597,0.0367525206004522,-0.216184559109102,-0.382565654793973,-0.0278418749237824,0.436795625334721
healthy,0.139484310287037,-0.121125127866407,-0.0686521132081251,0.51807742215333,0.341316033824032,-0.197356650423045,-0.123202611669102,-0.0562525223325951,-0.498476158825985,-0.397073340197588,-0.233973050035698,0.105809015420419,0.174530147349542,-0.649572612042306,0.432074441956929,-0.696336449017521,-0.400726372926388,-0.226450778354636,-0.590641276357419,-0.671641332718368,-0.569832078022624,-0.012143331559156,-0.3191684868825,0.0109294978633538,-0.546260970660408,0.226131982873168,0.267743039821388,0.268337792873784,0.345797053068565,-0.0048062525818636,-0.568451126435219,0.537743751022906,-0.0426323763044898,0.0034454880676574,-0.714382468678443,-0.323941448410451,-0.161461430849709,0.110212542557859
healthy,0.261379568752993,-0.137286805095987,0.538133734981455,0.15463067131113,0.524875547507749,0.138914529658427,0.0885514488930983,-0.44937990407418,-0.184142802307955,0.0228088862939366,0.0022446145591863,-0.0468762951510893,0.152689503277616,-0.414891631141353,0.578494777350294,0.0670656206361433,-0.465691527058724,-0.355742868043808,-0.197200471937446,-0.232909940733954,-0.0955106204520564,-0.020559922674818,-0.149811885842879,0.0143094346262242,-0.14945210927191,0.547430301398661,0.0501909635480466,0.389061730358259,0.359611708944086,-0.0259568678247478,-0.20937375401958,0.35903651178058,-0.0309490534481823,0.0015641690162686,-0.0325461090634693,-0.0614270014436497,0.278669479992465,0.218743936599731
healthy,0.551037755595943,-0.354712103692632,-0.120260956937783,0.446909397677656,0.379467273755777,-0.0800069903159205,0.256939719852144,-0.267013046988299,-0.222458973714967,-0.0927478389789955,0.0,0.0840505388945433,0.446399589837259,-0.558856985575696,0.385804084931138,-0.0285889508112497,-0.253438082636154,-0.111417202906231,-0.460681163979192,-0.549376126124646,-0.544726304460917,-0.311344053792386,-0.0803209647670356,-0.146371619504264,0.0,-0.005845968116578,0.120155807055739,0.311277749622477,0.102336753094292,-0.174427792085504,-0.546358948706599,0.470957151601366,0.0422452822000824,-0.0945314075193037,-0.289203114402921,0.0,0.298088583008028,0.268286512501053
mild,0.172386198328387,-0.0687093747895409,-0.147387108482247,0.446197386602124,0.39935321170576,-0.239033980768732,-0.000119071537227,-0.0297327817035967,-0.416867355733087,-0.115615193601712,-0.143084002233492,0.257830589240224,0.189544504743963,-0.694342210731775,0.446905418138895,-0.398251077622311,-0.353111084936488,-0.265458948015333,-0.522875785682727,-0.455407032390129,-0.266805914546683,-0.277538003594551,-0.448166072536695,-0.14942929756101,-0.387590043240555,0.176911581793249,0.0110214552504628,0.174336955623483,0.10429518321279,-0.155909824473483,-0.505264040020776,0.473088891004807,0.0055102661153103,-0.0888669600290885,-0.589747741357539,-0.274401981543278,-0.101178089536347,0.0247818262583707
mild,0.155609345069204,0.136095499614712,-0.0197886941969392,0.509935927619737,0.122715478710538,-0.0160404384602884,-4.82885830487155e-06,-0.0260063735346363,-0.339538045928132,0.118290494846432,-0.0589542519646038,0.33248942722314,-0.0835319495057924,-0.295478245116598,0.32736511091903,-0.332750608165019,0.0586082931573071,0.0952261262345922,-0.230901476848045,-0.15666279559946,-0.160862037038184,0.152175126164113,-0.208117166889507,0.100632222918739,-0.149749518646545,-0.0088868206018691,0.12187340835801,0.11326766325716,0.0442225172975013,0.0396613491614225,-0.332740046698989,0.236360716784794,0.0583894293105428,0.0652898745486476,-0.401846762304371,0.0652228114526402,-0.131142770088847,0.061543509660136
mild,0.187896548982663,-0.29124659969994,-0.272228629140629,0.223932239775484,0.518169928078424,0.0219929963398859,-0.0787203618425804,-0.136027963495776,-0.359757460027231,-0.456490827072646,-0.469405683252202,0.166071366699776,0.276927981244265,-0.814914553320148,0.510954368002287,-0.564131395078961,-0.442337986280728,-0.488524693490919,-0.706051093801469,-0.742179440807704,-0.671422850131838,-0.0110351300468908,-0.299616939058665,0.0403367388975161,-0.677384875079512,0.427503703951254,-0.111850470922627,0.500107422987531,0.433240233067777,-0.0206905917154856,-0.76745939076824,0.651715527391311,-0.0336649335192753,-0.0283140773149346,-0.659988141165619,-0.480823172260661,-0.0200285568883214,0.250430650142163
mild,0.22376656000578,-0.106666685761793,0.4768560803962,0.415708069126522,0.559811523146758,-0.229402882251283,0.0826647063373278,-0.566768406967367,-0.340501462673501,-0.0026244488802661,-0.0916171323236893,0.0667139327142571,0.215284038185129,-0.749934545404261,0.764879526720392,-0.587979368504312,-0.501253110457485,-0.27838515480093,-0.558092096971675,-0.646927936760027,-0.558409975776556,-0.0862769424708175,-0.554877715979802,-0.0675789170524931,-0.476126389802681,0.275496522771794,0.0817285301938526,0.383793659604886,0.491906708524227,-0.0857658021709518,-0.576165026183264,0.698172455868928,-0.148181273001349,0.0120346693242976,-0.483751265404996,-0.170858459078441,-0.0370901771520647,0.455530296941062
mild,0.2045391857288,-0.152761414727627,-0.204719864604851,0.490988435911953,0.557895073117069,-0.147410718934528,-0.108410291083871,-0.076565596675279,-0.387521461765117,-0.390968847910433,-0.486515183968643,0.198139390322239,0.585869808294467,-0.74042230197298,0.542406477724446,-0.579953753900067,-0.505100324390649,-0.309357108560962,-0.584955317896691,-0.681819213615523,-0.626912134665598,-0.0394978193019384,-0.594245514174879,-0.0379035389506335,-0.580154210949037,0.352448995511295,0.0430431233256585,0.318883373665871,0.366965051607774,0.0146173681756149,-0.645594666409148,0.646775805034085,-0.204695172688989,-0.0436963393730486,-0.577325001083768,-0.362936234888542,-0.204685761369001,0.441978395591899
mild,0.21533525602869,-0.0011290920617467,0.0439280907520138,0.0797548168288693,0.342916777448898,0.0372586773434165,-0.0467620860060951,-0.0021253310127802,-0.0059716778296485,-0.0362656196495833,-0.156531077909823,0.333140071502944,0.289821240499357,-0.287323138377288,0.413884783276651,-0.0891712680292554,-0.357464788115386,-0.272780898421794,-0.169339110857074,-0.281049698350636,-0.105196835879429,-0.121821177151001,-0.13674397979923,-0.0816200176429408,-0.0677018443160338,0.349692360954942,0.0076072519511278,0.388616333308678,0.346878494830602,-0.0988081368128729,-0.17999494632389,0.270321129083307,-0.291099142936466,-0.151897430637187,-0.0619246649132443,-0.219385296352228,-0.0122726758439834,-0.0883345315038812
mild,0.399543016360683,-0.33503375843961,-0.325420418857403,-0.310960122812796,0.0848875679707802,0.388376811445677,0.199212930142346,0.0254266021651395,0.106867260322086,-0.207985063388596,-0.450580434274964,0.102641136474595,0.386932696008099,-0.694034827040726,0.591580082314513,-0.280972354177022,-0.74321672192166,-0.500782701689736,-0.617528926909459,-0.734143780853945,-0.396478424147581,0.0429878179367903,-0.104727062210349,0.118982942715687,-0.601703709266012,0.588653310886842,-0.596998137647005,0.608601271464399,0.527777431343152,0.125718481753422,-0.498922176887018,0.46677050033198,-0.347137901463235,-0.051210049276153,-0.299551528730608,-0.621268614179255,0.228242958745604,0.324099911110508
mild,0.287216850418217,0.0976305117445299,0.314763931397386,0.340601168978601,0.459960203320711,-0.0394623675335949,0.0235015543069445,-0.23137006452446,-0.0792883613503384,0.0049685855143271,-0.0034871707676911,0.375820637059075,-0.0591681426322408,-0.37809064907723,0.634693655710073,-0.0933760252345698,-0.344602099745687,0.0355804529499425,-0.272683590919693,-0.337334350425719,-0.26047459745234,0.0311463882768201,-0.185090434591354,0.0071129706299365,-0.244740213888612,0.469412173949297,-0.020308606988875,0.503914481724547,0.268519988036255,-0.0501996124026601,-0.259556049166946,0.610319454799196,0.0093255514653137,0.0758984692296763,-0.212786464545657,-0.0643762594245457,0.0913345153789854,0.299077943963526
