group,CD11b,CD52,CD3,CD56,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD58,CD11a,CD244,ITGB7,CD54,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158e1,CD99,CD94,CD82,CD101
healthy,-0.270518544728567,0.113494021831549,-0.400758243315269,-0.238978290778035,0.295656593857247,0.25507406891314,-0.0116092920488715,-0.227352386774088,-0.441477079078377,-0.457421257514508,0.0751684819028066,-0.139119536581045,0.272820620708284,-0.58069462982024,0.318230879044215,-0.383458215721322,-0.477604089505961,-0.363331701647655,-0.49597842646562,-0.55123875329151,-0.0143804458000313,-0.398010778371437,-0.286131062569419,-0.121726250388205,-0.0899234605230044,-0.287947750748239,-0.225871923634494,0.42507839815973,-0.0922262282426367,0.468512529403653,-0.412200287490324,0.0448243327949991,-0.26178020553034,0.204664142422244,0.0187851515530882,-0.330961629513248,-0.395056447171422,0.0748281494177747,0.0848183548962301
healthy,-0.267570869726826,0.193820393045839,-0.390737832277631,-0.172037542082572,0.372844949547919,0.480957592219587,-0.148008201393241,-0.417672811792706,-0.452252608599034,-0.457950021645133,0.372955073586508,-0.214369097524776,0.482938460584644,-0.675924916998762,0.520832864365421,-0.523411060183543,-0.648597533406923,-0.311944280366902,-0.568653666323453,-0.688632846272326,0.238365508271996,-0.433029336176111,-0.243194891027076,-0.301695148029088,-0.296012921839149,-0.341534880681984,-0.486785963536064,0.477335108958781,-0.04545324908354,0.482356662486991,-0.356886622832718,0.229063343737367,-0.522441177405693,0.601635498493483,-0.154328727106817,-0.610659785229165,-0.294770756815167,0.0096430048123822,0.514764390987169
healthy,-0.169608744836385,-0.0869071563599195,-0.202628780725615,0.0411553881256322,0.519219064870979,0.135099702776863,-0.328631061091173,-0.584615492784429,-0.315588333944581,-0.32513528403888,-0.132014028158995,-0.0905806245714424,0.254915589901269,-0.460569407318459,0.14492602434085,-0.652244333835786,-0.0485576430479308,-0.445202590423612,-0.464740783228693,-0.432212657496078,0.223035970931558,-0.391149859354255,-0.397194121775887,-0.249426950652366,-0.424808167035071,-0.387680211242384,-0.406008945902473,-0.185006882122222,0.173389205133749,0.0214139564986733,-0.280062936968158,0.120354346291162,-0.350379421836581,0.369570315896241,-0.001717140693232,-0.681581188929245,-0.198067528134103,-0.405300183017934,-0.0062021877969192
healthy,-0.129285691912084,-0.0454318680266529,-0.285424897754496,-0.0655340393218974,-0.176004328543173,0.0505882866013139,0.241051335019204,0.0206523598095918,-0.19900928707233,-0.0609080368349805,0.165396062308469,-0.287764515557107,0.399353683710136,-0.357021010205465,-0.0657779027114094,0.0704791609927209,-0.159571743991403,0.149185843200222,-0.302534149579516,-0.267273214491292,-0.214567672265286,-0.262860475360013,-0.244740187809498,0.0065576188873447,-0.0856143752344758,-0.130229917657507,-0.120886058070273,0.0780164217705729,0.017943085831782,0.0183788262606953,-0.364090758036743,0.279039190300563,-0.165264366095064,0.0521300950090088,0.0184900538494482,-0.0438110695923564,-0.161342641281229,0.532271796478832,-0.150702923053911
healthy,-0.0616004913854921,0.196022697364098,-0.192607458912769,-0.221372735223818,0.271485416735955,0.473939928065097,-0.0506547646055395,-0.229411477682464,-0.327792960681507,-0.386382879956234,0.213421828908555,-0.269728188174177,0.150023914358308,-0.614471798034977,0.360671438141684,-0.562482159969639,-0.478051074658224,-0.205967550001913,-0.54488643750937,-0.543734101497663,0.183515477725421,-0.451689855759224,-0.247248274138302,-0.193176545396675,-0.233843231859667,-0.342640492224384,-0.353903849401875,0.192900459884881,0.0766905229650076,0.195613095756742,-0.289051248693689,0.409599808768661,-0.493828658456337,0.490634220801867,0.0722291492392097,-0.601866186103436,-0.229195722285636,0.0089772099531104,0.124793441027748
healthy,-0.237830457786485,0.0646048543025194,-0.477482901250172,-0.227594380591607,-0.35019801534772,0.167704929804069,0.0580305566441307,0.0233777415268718,-0.187705932621955,-0.318009259342163,0.106921685796171,-0.220898267565064,0.361825656894958,-0.618161767163631,0.196705885122907,-0.0846206922202193,-0.473262079478775,-0.0949266019337892,-0.584653786036977,-0.645618930922816,-0.109958277288496,-0.500501758934117,-0.267907898247327,-0.0659858522521076,-0.0019002285953179,-0.469368869294859,-0.325617870694728,0.282573536794614,-0.0567941893021153,0.236767674290483,-0.477271259263948,0.389552900779954,-0.361070845254958,0.225802125760742,-0.106566955680281,-0.267816523544472,-0.307012216488789,0.1889797110864,0.101696630151809
healthy,0.0497281247982939,0.139850131118927,0.216308816811329,0.0746231810077902,0.219159961896186,0.218724332176976,-0.145075962798837,-0.190373226934589,-0.141903468750061,0.199330021030982,0.016143231754841,0.0917557778420249,-0.095536332823512,0.264144757597194,-0.124127503740925,0.157297169196774,0.0143896520510392,-0.0097504320797407,0.190115730165981,0.207759511957691,-0.0643710020682798,0.117575285219164,0.10833866301203,-0.0396640584143587,-0.0153838149078838,0.194933666081869,0.134160232829179,-0.0793241321861754,-0.176899632914554,0.132740638829544,0.1988868585351,0.0281617275938311,0.164725812944215,-0.1010775555046,0.0922123857129909,0.190469461825791,0.304452177402929,-0.0189770314225967,-0.110812418717068
healthy,-0.126884755542176,0.398612899392999,-0.0199472719960677,-0.0059464422290103,0.210009204428723,0.427556707512116,-0.0031173250776638,-0.228974303785789,-0.365665100360881,-0.505104325875158,0.323359474576321,-0.133743922120136,0.278714281946344,-0.643806789036928,0.495506096226632,-0.614771785084306,-0.0857310185672439,-0.230816854298683,-0.438389157680641,-0.598467254357192,0.0168737619200763,-0.625930057115358,-0.0641270834264265,-0.0244521150750539,-0.0987419234486498,-0.285153008168985,-0.337338048885587,0.326529445096503,0.109381204097852,0.571967665220585,-0.0771750301622056,0.495689630383212,-0.425929386034293,0.572454130905642,0.0578703028410368,-0.263330913253222,-0.27849204595995,-0.0672446415460582,0.484067254657914
healthy,-0.263000315161611,0.0679914741773585,-0.121505623925496,-0.0829721239408035,0.465866831440588,0.238053790560834,-0.107700690458386,-0.412206681063211,-0.364615607863756,-0.239694094259869,0.0924444573867425,-0.268466659477208,0.329893452674274,-0.597262188371102,0.354900411609046,-0.651730521470783,-0.357782167950422,-0.221738152685962,-0.569623152189254,-0.698612718819929,0.295103440198304,-0.607563506655477,-0.333097897678748,-0.294400575848903,-0.326517061935334,-0.406853982202128,-0.495667606053051,0.293560438949083,0.275490668300163,0.244517080229955,-0.277892387041246,0.381197127849164,-0.518564682958206,0.455181654892266,-0.0150238503731408,-0.711614536882241,-0.361761446847633,-0.138045699086539,0.208515821435975
healthy,-0.201955606356206,0.141770132897665,-0.191573261840489,-0.140835096594769,0.0549939814309022,0.534813164941029,0.0410466149880477,-0.114610677311185,0.0073795350364054,-0.0649602213498309,0.044312908272361,0.0479664584044027,0.185107084493487,-0.373997645397819,0.527441186790517,0.0554446778874159,-0.596655681095592,-0.0487617517455996,-0.282175582499442,-0.376431487201129,0.21242199591982,0.0227772357368055,-0.0140375737825589,-0.111977773026284,0.0464840477164842,-0.191591929212915,-0.041225892544215,0.641658849434037,0.0435131104503569,0.524978710319732,-0.0466788412882285,0.414110764025774,-0.188657991477979,0.344472464821578,0.0675885412871492,-0.0233878597098542,-0.0799435293442335,0.328465742082824,0.169018005841472
