group,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD370,CD54,CD62,CD2,CD226,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD101
healthy,-0.0622100594352017,-0.17927946287176,0.0622637370734391,0.0609959730009683,0.111224988260634,0.322468771025936,-0.124031643452942,-0.204896235987519,-0.189176538786587,0.114649407277468,0.511622044213335,-0.167446886363197,0.0822516688479003,-0.207793593641294,0.0900360282081334,-0.132572290314772,-0.123787158035506,0.0043904299032979,-0.0516235680586259,0.0437623023780759,-0.165523880044428,-0.0352877893243997,-0.051357851904584,-0.10021956263926,0.0374585492002055,-0.18838702253658,-0.145970695142275,0.0474949276751148,-0.183696447855788,-0.240040672891142,0.09170614727504,-0.0862626037474193,-0.216783041935574,0.0166325905915276,0.0376313901658989,0.0289198001997644
healthy,-0.277110447169272,-0.33563691789011,0.375439187608505,0.462581134936086,-0.0824521378618093,0.0134682649077453,-0.510855315222057,-0.507155043857748,-0.515597950874196,-0.192094430871304,0.553073622885527,-0.763869717831869,0.510807163840838,-0.602417426389178,-0.697720590268543,-0.701470999019642,-0.771823311312179,-0.119142485771677,-0.496116410840863,-0.175760705647025,-0.365894480404059,-0.27015715464796,-0.311816296107429,-0.554738512183734,0.441019720813102,-0.0723843989765993,0.440146084427132,-0.483549425152689,0.219623794435614,-0.620625134989942,0.580115592392074,-0.189833082940386,-0.129432409239397,-0.690916052565705,-0.305828403768814,0.500388161970394
healthy,0.186610990707466,0.170479987254608,-0.43398152670556,-0.146333539659545,0.246540084986983,-0.141156651359165,0.321275537010932,0.0776675663999497,0.0061113142498712,-0.0996695709654264,-0.273961790843342,0.322108837467202,-0.0783386801451127,0.343209177071469,0.0270383290278405,0.398268684537049,0.205074656420325,-0.0335937264871281,0.267353031409406,-0.0470373401632628,0.248216601083367,0.142210505305035,0.364415398891912,0.493776234534601,0.0735674589672971,-0.231867362790991,0.184968316003036,0.122718873738766,0.139032079155399,0.38335517670179,-0.19906183644591,-0.0700665869280184,-0.0203724000124818,0.505480237261293,0.168437554037194,-0.0093909539784532
healthy,0.238088691753571,0.287696478405444,-0.0893655693711567,0.247431720830142,0.216356741311057,0.0150024609149453,0.223930230290569,0.0311628462281371,0.0340419805859558,0.253647306109425,0.149318030248732,0.252483683975883,0.205670964925473,0.171630832282876,0.0119488614432673,0.367299136569816,0.290743225002223,-0.128092438857175,0.21265762882128,0.194000532671903,0.225539125780249,0.131218581732181,0.276278286554094,0.369305583713929,0.0909516540476601,0.0026737991755505,-0.0301768552823183,0.258459830706934,0.101141164089186,0.125261811217747,-0.0939958969583291,0.0122504654469551,0.0926285443383209,0.271380762367078,0.0526415172165723,0.0220971904542789
healthy,-0.341416545885111,-0.366080007783978,0.175457909764501,0.253329772046599,-0.202868522343238,-0.0086133476387236,-0.386249848113459,-0.324472855508985,-0.268773381948772,-0.33027377447329,0.0974845336260787,-0.663900145312576,0.23326629234394,-0.542394238970623,-0.48971136614191,-0.574712521485875,-0.626010592914336,0.0619208514729004,-0.462180290212111,-0.222249631933204,-0.406286453404579,-0.301221465749688,-0.240605388500925,-0.420994280550413,0.0548530460351533,0.0573259084906591,0.0348389944398951,-0.485871712352466,0.338820637767715,-0.440224948368472,0.364785798619356,-0.138465961368772,-0.0595451364373704,-0.61746462634915,-0.26887013156156,0.0294205046277047
healthy,-0.166015802777402,-0.0718177563091608,0.227066080533499,0.139566483979449,-0.153368239619296,0.184165675240349,-0.163779749482928,-0.0401207500605039,-0.0208446746869397,-0.0348277086060213,0.297217459323806,0.0175933101275065,0.301941673761511,-0.0327020204994473,-0.028073613848381,-0.185772209113689,-0.0780722748329177,-0.0210808803467286,-0.198494287698843,-0.176260050426838,-0.168350761815876,-0.273765045858668,-0.219020693771553,-0.309076581546783,0.0452333275225993,0.0818186252479315,0.0553658764176375,-0.104500804335546,-0.0508851585340955,-0.153647706452092,0.0389514334506524,-0.033081720066196,0.0180368380159519,-0.30464620526503,-0.228396815560195,-0.111235737814734
healthy,0.331531017650368,0.326957311121242,0.3731512463238,0.165025708788952,-0.288262342818917,-0.190119969734828,-0.250481218114856,-0.0693517355792038,0.422806309896878,-0.302487897193445,-0.263045248189653,0.413689330827198,-0.0493557181190871,0.267776118875193,-0.0725689585252297,0.256071265417999,0.377956860467302,-0.0546590911671324,0.206913226072562,-0.378572665030914,0.0044114511953707,-0.27154839676555,-0.136656186152052,0.140883548961494,-0.0647250618938939,0.0005569027286888,0.0047966258807263,0.220292370945637,-0.0999075919353557,0.180211781427734,-0.161347896353245,0.0637409543044067,0.0285936452623902,0.286809438761982,0.373857866845351,-0.24386622594575
healthy,0.116776986543674,0.0612203165558731,0.475462143864893,0.318280394150759,-0.319410343917482,-0.0817949955435689,-0.456229485070668,-0.0540957594466808,-0.0630759342669369,0.143723454448775,-0.132130552487633,-0.0504795408447957,0.0279099128495479,-0.42331943779882,0.142161139518169,-0.0930315173059221,-0.0198344260472848,0.150637499113605,-0.185382134984823,0.0253122567234849,-0.0699405692837035,-0.0267852098977174,-0.242736933559261,-0.312250446935783,-0.173231176960428,0.208994240539679,0.0571967665220585,0.0705572188212163,0.0634092960016967,-0.35675396789718,0.035012809576503,0.092998083838273,0.204565916549687,-0.541090668236205,0.310295981696959,0.29892383611691
healthy,-0.207426944724328,-0.329930076089872,0.523225812458809,0.188095681906169,-0.202033854731629,0.017337321289216,-0.51971552386037,-0.358889173946161,-0.227422056268916,-0.0025153128445682,0.168324622198811,-0.677681669576531,0.389990373000936,-0.671615147518712,-0.436357761296238,-0.584262955217164,-0.683115138274717,0.0043233888805126,-0.637453295472815,0.0779261003311956,-0.392311939612401,-0.327112450212627,-0.393571949828959,-0.557347343281704,0.198093159735763,0.181831322256389,0.148780306252244,-0.326896121810471,0.21456863385954,-0.621034670459134,0.439396872251133,-0.0775427214466421,-0.0576124641226046,-0.684156065850279,-0.363066982701013,0.141678662192109
healthy,0.196081081000951,-0.0139496515501126,0.188615296789244,0.41630750170196,0.223894253047023,-0.398605144196148,-0.299097499321638,-0.0504335149281829,0.122102871992752,0.0955183822661838,0.169877105129559,-0.499333304410562,0.503174848215708,-0.0274822026489232,-0.609941028504201,-0.384675655212863,-0.325635527770863,-0.0396701553030668,-0.128258918065039,-0.0566093103593576,-0.244040579013717,-0.214505667434685,0.0040144983799889,-0.246592900746976,0.472265345724677,0.0378141135819292,0.211697111577089,-0.195633020600473,0.273483432879333,-0.261834032304581,0.197363685855436,-0.0128131206560909,0.0171047035291606,-0.220548385841557,-0.145851013907607,0.177448512043868
