group,CD52,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,CD54,CD2,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD305,CD99,CD94,CD82
healthy,-0.0496118705925954,-0.516579171164216,0.352089355800755,-0.106667611875952,0.194499890987763,-0.157890159561895,0.349682717826757,-0.423911140244619,-0.504809642496037,0.240895628531242,-0.355251466608566,-0.0353930494539325,-0.367136334786804,-0.267641653760779,-0.273438135509472,-0.691626717563194,-0.358318651268557,-0.426986879181927,-0.617445390596076,-0.340849366202129,0.279248916171775,-0.0330306820007225,0.0584289951266848,-0.23140353513909,-0.55220491820618,-0.0907672381082155,-0.114885623931236,-0.358677628043914,-0.142706684348348,0.0591885262500885
healthy,0.137455421170696,-0.181397183016251,0.162412336807089,0.318274808275266,0.167986825050034,-0.0414927016677747,0.0717395511417214,-0.306150218832965,-0.380285394347971,0.267181239309041,-0.661097378028622,0.389352852009105,-0.434908726149808,-0.0093228022829175,-0.659499612647968,-0.604842033541759,-0.686446219220136,-0.365318246020913,-0.236504885342329,-0.497480891064134,0.425220135104315,-0.0154405837276946,0.429349409738339,0.289327808617518,-0.586510578652766,0.500070467723051,0.0966143543580324,-0.631902133517051,-0.278782533033204,0.102874747795057
healthy,0.0349291173555466,-0.0022190707010338,0.51770162238181,0.262784383212399,-0.225860854073717,-0.1790774881712,-0.0413370023272116,-0.316058427768915,-0.113563057410222,-0.031242982418342,-0.191878751209573,0.0436526891297136,-0.347797236088538,0.0324756462496103,0.119726478169477,-0.144151912526986,-0.0227573376067771,-0.12426434543368,-0.150734120880543,-0.0949592325055979,-0.182082058824605,0.176886978278407,0.103134950781861,0.211442952136266,-0.267366262624052,0.370425611742281,0.205334901206908,-0.441191831174854,-0.0368122950052861,-0.323456387404424
healthy,-0.195738512867197,-0.466204421611293,-0.234424448414281,-0.190891689479359,-0.0845831419479722,0.392154932069353,0.140541736977481,-0.202505722391755,-0.236102956699246,0.321706960221603,-0.431328559193223,-0.182693050491502,-0.0362275484543945,-0.249609234473142,-0.213018095356775,-0.478520943513759,-0.350386609294494,-0.261310436888966,-0.406228752297747,-0.242215759369673,-0.0720965432635735,0.0401069876332587,-0.133335312385748,0.0768484009645676,-0.553580497916771,-0.105362178030543,-0.219215848191062,-0.179370642369624,-0.0537665724951532,0.433693938150506
healthy,-0.0801181222734763,0.286299064027366,-0.395216384726777,-0.489992056216178,0.285077795735483,0.151293681441165,-0.0809940646725919,0.392718350945781,0.303273472481635,-0.0193579244333301,0.677032505699097,-0.291054415711533,0.697912933679949,0.145833134476358,0.427673073773712,0.670966746240625,0.548502612542393,0.514599505852222,0.392302041798908,0.557677667890809,-0.100251057611524,-0.20190981935516,-0.111503240651585,-0.290659664733061,0.70996459315647,-0.514483728468916,-0.252551068698142,0.776930501059896,0.212744117198001,0.141054634479946
healthy,0.0029509505213651,0.054634521745288,-0.446036879277249,0.0042704792489072,0.177812653823026,-0.193818686751517,-0.20106372973419,0.0502725080109631,-0.0950152483898953,-0.264367028396005,-0.395855648448635,0.0445035501863258,-0.0388344308815405,0.0448910189029056,-0.412668044107165,-0.343376876043948,-0.454558587446958,-0.275685540442904,-0.0047154182595018,-0.120893618118221,0.132024945193656,-0.112903765227845,0.207562001744172,0.0853825226955667,-0.0421715327433555,0.258499128282276,-0.260931259605224,-0.112911461160908,-0.04431233967435,-0.0445902507642848
healthy,-0.193188745710354,0.230530345194592,0.383927349904273,-0.0903817027962164,-0.483107000470858,-0.0425672510948143,-0.267681006521867,-0.257734420285786,0.0256221260452811,-0.36330191393347,0.468142554967074,-0.575717831574913,0.185700319206824,0.180163695786961,0.425063100392139,0.309217298614284,0.564860467612224,0.24747827984893,-0.0995446931627836,0.0771178827308192,-0.660188514477078,0.209755164395619,-0.50416378267511,-0.405825630728005,0.303571884074436,-0.31729356434373,0.258728897128482,0.11048499323709,0.691879288760758,-0.166819297176731
healthy,0.306587838437842,0.12597346748912,-0.213774783587007,0.223697934011687,0.210451555760896,0.0116038021932695,-0.223238253702112,0.028627126862978,-0.318115103879986,0.141065243706118,-0.433631818532794,0.376023213468188,-0.161741344578496,0.039852662451074,-0.214236861118434,-0.245402213461672,-0.368228832203765,-0.325092208382996,-0.0068188927119174,0.036327062219216,0.407114834378727,-0.134881602170179,0.511531043935031,0.349833813769178,-0.0960623070864872,0.565321464730221,-0.0950726072553881,0.250242542781952,-0.353780975622695,0.202382255566759
healthy,-0.0115653737498417,-0.109930616347017,0.436492031626925,0.211068962197261,-0.122821339039487,-0.0971086279221587,-0.0433803089751769,-0.419898921140316,-0.352403533592015,0.442439880283275,-0.573690923977866,0.315937896822779,-0.61802680361973,-0.185068987131488,-0.363128511385815,-0.548508401354821,-0.650096485080407,-0.561226010878535,-0.376671571781763,-0.449202275635374,0.210702349724418,0.250631285148669,0.142411910043563,0.260852910489207,-0.481711060572566,0.440619537118247,0.130738414184821,-0.654393584843484,-0.345909041597239,-0.116312776694866
healthy,0.0872652110112655,0.308835993042784,-0.0544007659854073,0.496750945132729,0.246867062312306,0.0451564409140897,-0.290837279391367,-0.0843717737446626,0.0587187457596742,0.22918824686658,-0.421181987508615,0.543100353916378,0.0735681171028788,0.214413542835382,-0.649494468379704,-0.305449579290737,-0.444272146619394,-0.0223751160380363,-0.0618270377352563,-0.053997890654604,0.698548048732985,0.017668793399097,0.462773187242357,0.432299071504429,-0.155920628873169,0.305334813622014,-0.173266346122917,-0.0045360616724592,-0.18469429824705,0.38155390242928
