group,CD80,CD11b,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD45RO,CD279,TIGIT,CD5,CD183,CD69,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CX3CR1,CD21,CD11a,CD244,CD54,CD62,TCR,CD267,CD2,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD207,CD49d,CD73,CD158f,CD99,CD94,CD85j,CD82
healthy,-0.190527760631549,0.0419251887177616,-0.0718859819032489,-0.182111677988539,-0.199585048914699,0.156755124367841,0.257962955154523,0.119264606300065,0.0765069242691241,-0.313468590030899,-0.0719454988361507,-0.0009658627968881,-0.015507665133446,-0.0537571032289109,-0.0472712023715546,0.393384779697582,-0.149165288922419,0.106715638933858,-0.399174460999642,-0.0764265922993948,0.0373606778442769,-0.243490620085135,-0.0569617120721837,-0.0730548791388971,-0.253362816573639,-0.297867686334768,0.0014868452997104,0.232291555934475,0.0892362768127975,-0.197156608663458,-0.232045036851476,-0.239679190389024,0.183881886236456,-0.0626382915368078,0.0303028961592429,-0.0062052930139922,-0.0228787393782653,-0.461475798890292,-0.258246046535716,-0.134570961929686,0.0368057253969182,-0.334416780976056,-0.169885813660393,-0.119243834635718,0.0540870301215814
healthy,-0.12398587668712,-0.259018671602213,0.18099486605047,-0.317117556412242,-0.166873355771617,-0.243828352927955,0.352916366394014,0.456103020946108,-0.0741078586906593,-0.372746324299199,-0.41063505698201,-0.448208448609844,0.331861098363132,0.0517879526425095,-0.252378726801248,0.493684941170064,-0.582700650678595,0.457627756902006,-0.462329878012698,-0.125151019640785,-0.558205430047727,-0.327214961494927,0.0917061771964836,-0.44791454491091,-0.584703503393203,-0.373911414675297,-0.226775839439098,-0.0536469673272895,-0.107205814276237,-0.194143625172912,-0.296083461421931,-0.379622417012827,0.44629451773332,-0.0696374485260558,0.427785185033496,-0.290242600219747,0.180618942843597,-0.155534494018194,-0.371106488371312,0.541206602399226,-0.207745563478491,-0.467567189271456,-0.269031607398465,-0.164535950636721,0.0039134491078526
healthy,-0.126037888660605,-0.173677765551612,-0.0547412859715216,-0.187309354255371,-0.226967849148015,-0.155726611658881,0.258886763668181,0.0240731530127478,-0.140650309581867,-0.349218848691535,-0.278003825542936,-0.357426062706951,-0.155800620744803,0.0305405501519817,-0.129853441865878,0.206717671442032,-0.340898888904064,0.0766958259651358,-0.396982023865995,-0.0298361659740425,-0.109321961017797,-0.156838010020618,0.204376097697095,-0.273112203250183,-0.403058696653267,-0.268697627162409,-0.0923075969763372,0.0049705194219701,-0.195209313727251,-0.274171323758623,-0.290969067575909,-0.152754855222929,-0.0283253179432074,0.1642507037413,0.136479537252205,-0.235414817622844,0.299430534557384,-0.109011123799676,-0.02379211280305,0.19783534716572,-0.200074732621325,-0.335730090787441,-0.15902670976914,-0.134826856258076,-0.127279682147592
healthy,0.0026507514792007,0.0594612402996802,-0.104728053601357,-0.0324822487012621,0.0273751186861336,0.158031078096968,-0.345433972877647,-0.0277399882595214,0.185749444226038,0.10092974531757,-0.115493661829892,0.0866193302523942,-0.0369516575313177,-0.0463981047177302,0.0036146052716956,0.167669666928574,0.0118558910847922,-0.0127247963987045,0.145818209125352,0.0981938306897974,-0.0606998501235707,-0.132760300310985,0.051537185926229,0.0407409043203085,0.227773811032182,-0.0053964493751895,0.0815735785221726,-0.150483289671171,0.0612788695191094,0.0276479494099832,0.134772713443575,0.228603461409273,-0.0410135876965588,-0.0210382739102151,-0.136512851798004,0.0390048875414185,0.09317625627611,-0.100034223916059,-0.228111884624922,-0.203817445929537,0.0885584942542949,-0.0008289662138637,-0.0916920052043439,-0.147458805090646,0.124260870066848
healthy,0.0781157475819073,0.0131469018097437,-0.0512986917266968,-0.349950484618626,-0.232568013213244,-0.17291609965526,-0.374111490688603,-0.200015132051908,0.059382596485478,0.156927849673838,-0.0252557393469067,-0.166333387730116,-0.0031110408765276,0.240147540488555,-0.208768502506634,-0.172806597873447,-0.291295357333124,-0.0679097641122546,-0.0494032249438313,-0.0720171897000557,-0.31369106755322,0.00204045551708,0.134617835558599,-0.370196599173778,-0.321077043065407,-0.129475212615304,0.0136592070403894,-0.443019624643613,0.0050443140356668,-0.173748992243209,-0.266094401951115,-0.171491138071656,0.116239160986492,-0.224213428748449,0.145563816142142,-0.26971064955415,0.260728949589438,0.0076310900741604,-0.172368705663192,0.155195465184368,0.148242525311478,-0.034527968667195,-0.0537574328599704,0.0131120941525467,0.356985981956472
healthy,-0.113278137513407,-0.27249373549526,0.0039551092935788,-0.493815904237731,-0.120305556883057,-0.287949767378863,-0.503677192653191,0.0707618809291138,0.124998925240716,0.0862536501199007,-0.145318168138613,-0.321260662942193,0.0872237323197451,0.0608635083070947,-0.204971478768001,0.180784597611939,-0.590815362112888,0.161764974423777,0.0592054297130724,-0.0267247659571624,-0.436433289620386,-0.218169090787843,-0.0199846679968108,-0.474757822946207,-0.571299014222961,-0.328653166966889,-0.127144149778415,-0.271178350105737,-0.0632898572785876,-0.129775736508698,-0.495529398799968,-0.20987760897845,0.282311378978776,-0.0804508638491339,0.266680960492912,-0.418122770531103,0.21329323777251,-0.114265376373727,-0.0722650062840212,0.311468144091382,-0.0096311572746228,-0.0788663898587978,-0.147091192262677,-0.210323706502797,0.163356516941378
healthy,0.110576589698004,-0.3690084295237,0.336209950375236,-0.249786812852139,-0.143528393661425,-0.242400015961213,-0.344278931354788,0.270322761760806,0.215591795310709,0.351223494708052,0.0989452542526501,-0.339296040404974,0.277823815259651,0.117079573082113,-0.147491662081829,0.329970917640966,-0.586337979342264,0.691602148956902,-0.11663692812783,0.0736081755762224,-0.601093941143941,-0.36169177065394,0.0960538264929388,-0.398800060910614,-0.539076762508114,-0.139848462752306,0.0505700462917244,-0.197928302565343,-0.0314057433764473,0.0592523222171463,-0.0151379357717933,-0.207050725846905,0.7370981282902,0.0174646079326102,0.49913443861776,-0.0787513324196741,0.551123805957044,-0.0520091442962966,-0.330631023360329,0.423209462305564,-0.0250666265879435,-0.23715791789188,-0.585190731172362,-0.179743081167493,0.148606585338407
healthy,-0.0506823221453439,-0.139313223767765,0.311342593201902,0.213646722373654,0.33213238399918,-0.0515282924488759,0.0863658916574262,0.402786813777803,0.0784586280635678,-0.0613598599470731,-0.184814231584639,-0.152357768217303,0.237607525139183,0.13566316779918,0.0048049198725918,0.106590083472589,-0.392464536402451,0.503747529293139,-0.231263031621177,-0.0229242111976605,-0.0787100672081293,-0.245262606166145,-0.0675705025139088,-0.0984205040669367,-0.0996824736048174,-0.182313770080647,0.0571911521540379,0.135535264995425,-0.181192359081456,0.132284731221234,0.0378489058010296,-0.0869672239024429,0.246914639291749,-0.096400941707053,0.463362491942209,0.175137405603467,0.0612574580540011,-0.204996594278684,-0.168919267458911,0.450322216936847,-0.220628894435378,0.0890582704367505,-0.412026779425334,-0.0955213560566041,-0.0881911837901313
healthy,-0.0494842075253584,-0.183724427896853,-0.211018424479914,-0.305125641155676,-0.169752804136113,-0.218843445028638,0.139990428103193,0.117971586260733,-0.150477409457492,-0.24477575987954,-0.289778317946061,-0.211133864930133,-0.147039297242144,0.0717144002803264,-0.0518356433528958,0.556918738158988,-0.484973280264234,0.189533498079908,-0.36463224133444,-0.08854517605152,-0.310419458797356,-0.214898781428719,0.168160708104213,-0.411741024970172,-0.503055894412463,-0.381324517100103,0.0280433435012046,-0.144651091472848,-0.0993261018562968,-0.357685794304925,-0.464685778729642,-0.266805494711257,0.173570860984001,0.0925480087036145,0.24119975346294,-0.403220203913713,0.223383055918029,-0.0315315695793558,-0.196143291572537,0.387738484591333,-0.0779053121696481,-0.421804646046967,-0.312900966612927,-0.185788403036259,-0.0319314164648275
healthy,-0.115528700735015,-0.165244065597858,0.140376720943395,-0.123827470619651,-0.131611114207257,-0.0750612812852753,-0.32610830618243,0.23516890307606,0.269443119668879,0.202045088134355,0.115519462864704,-0.252010474609129,0.289522406015445,-0.109684249562061,-0.187098409191868,0.132852292503618,-0.25124382961367,0.270886612282061,0.0692533481581875,-0.149275768915133,-0.42475007636653,-0.302453286607259,-0.0310086698667064,-0.145530265828926,-0.395568781086332,0.0532958381419648,-0.103752804285467,-0.0728521465852574,-0.0980237809968315,0.0178878774436921,-0.158529666164955,0.107560042445678,0.521914116839715,-0.0855677319603479,0.543240631549172,-0.0873889946871093,0.278305523611913,-0.109642280567978,0.028956747278554,0.0979279780705363,-0.085627487983383,0.193250525617601,-0.300646393524394,-0.191980776786168,0.391658418517852
