group,CD3,CD62L,CLEC15A,CD27,CD57,CD11a,CD244,CD54,CD2,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD99,CD94,CD45RA,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD28,CD127,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.347222119388411,0.0012254977560672,0.537619362647691,-0.204126998517982,0.634027442310598,0.441873036983616,0.530238611933143,0.262593088312222,0.0856127360236949,0.260140749360467,-0.371326902762687,0.0985805524154975,-0.539422872457426,-0.149586630297661,0.179455090126165,-0.291802135481772,0.3689533382385,0.290761415074485,0.0251547343995733,-0.0661513031578447,0.0430572004833679,0.0792171438306071,0.334073554031761,0.185654585284784,-0.0632846140222603,-0.320879677762573,-0.223990864995168,-0.012930736895509,0.0578087435549159,-0.140384976385792,0.0745325529834372,0.0445887270950586,-0.141184836286386
healthy,-0.206382665385362,0.396717704628683,-0.338507727827547,0.178969379741217,-0.156057756976151,-0.42021613925626,-0.322687762047199,-0.308218536743078,-0.431782089175265,-0.259905545843421,-0.0424211278963585,-0.0787126286700502,-0.0287985868060761,-0.113060422252218,-0.330273226269402,0.146809813774824,-0.366659034121851,-0.142779088197357,-0.370460543639718,0.615818474398021,-0.50115128071926,0.483462964142857,0.599056879400823,0.48856571152875,0.622253208509178,-0.464899486149848,-0.467292754370294,-0.198548390482449,0.447762295283823,-0.580919445383742,0.537406310252386,0.289053656455913,-0.0093810386088978
healthy,0.0241628015575709,0.245084068839545,-0.168308805680744,0.347274320120891,-0.0424952975957986,-0.22737038339992,-0.250289522507639,-0.23837493224904,-0.195030263054677,-0.27975537926569,-0.0275568381805558,0.0909968730190047,0.0016506407435493,-0.0281684743342685,-0.0348263804437277,0.503445829066505,-0.380322539387884,-0.196351927251436,-0.67102984653316,0.533652638307564,-0.252444669717169,0.636603935087429,0.0173284400986077,0.53950638987778,0.366609206602876,0.123220452033672,-0.0269930605824708,-0.10708431658205,0.489970698949654,-0.558054897209385,0.7581767380518,0.148772127362069,0.388617889617764
healthy,-0.414284864318278,0.143608480079678,-0.501109693666271,-0.104201736834486,-0.154477693773219,-0.538030694482889,-0.526447434675788,-0.257100162335735,-0.37370769727551,-0.367087367568289,-0.0420366815106804,-0.0663727929195071,0.0299372544140155,0.0650100630347501,-0.455447658499774,-0.0216549304484855,-0.190330847892775,-0.0230229685622852,0.320071786951652,0.109406215216642,0.310140777428356,-0.0993927129844384,0.127034919772568,0.235825894915633,0.058483488796686,0.048016621220014,0.100012281753333,0.112437468648976,0.373353414649381,0.362046903484344,0.0936465075112079,0.124219205808777,-0.218841776280608
healthy,0.308557732827644,0.0234583547550065,0.55898227316126,-0.283400110412325,0.449202101539163,0.545349094336538,0.470368475744431,0.255895687086382,0.198988147647538,0.360545041987884,-0.104479425545385,0.0598517817093005,-0.383095510658506,-0.378422226715798,0.399033564149754,-0.590316530268442,0.398578175506281,0.0714441796017366,0.376532754053875,-0.634394465760597,0.38395767834043,-0.671857149284245,-0.463168261211762,-0.554651236671389,-0.56073291744765,0.161325369403135,0.152304839861953,0.368639075796288,-0.558681137670584,0.529750806652684,-0.718818643712686,-0.182544033936431,-0.0776109248550617
healthy,0.471384978720359,-0.381636092721243,0.661933268185768,-0.195568560092491,0.433212546797036,0.62791150435376,0.637535907881704,0.525014709613291,0.269020113788391,0.338110438952033,-0.247490979213072,0.0188933949209942,-0.24009556029698,-0.356116182294368,0.432107566164647,-0.230496525878323,0.313160904786351,0.286688601620834,0.459262906662504,0.597886969904918,-0.22259060062287,0.0021789904868122,0.420231699675577,0.44771672239091,0.601250045598601,-0.373402288270528,-0.38932449172647,-0.459820889057778,0.171259073208122,-0.310570213643248,0.0425997470691691,0.188140060099797,-0.227791450585718
healthy,0.0724988579259936,0.0242375911614376,0.555197305534644,-0.689913846753838,0.400983252995988,0.289736561595858,0.555994550770063,0.28144234542874,-0.263852596314908,0.134093228093092,-0.722454794720771,0.0002092709011532,-0.56354638934833,-0.544192721429529,0.184401726093883,-0.462670399362076,0.196750549839641,0.581758021380097,0.424888771712712,0.740052817160988,-0.694987228775696,0.366763233413756,0.512057411261063,0.536902695294655,0.711088531208679,-0.70860733223261,-0.572814822453365,-0.554492357802224,0.327987467503366,-0.511552258797336,0.33202626469919,0.740332583653042,-0.212640375306775
healthy,-0.0744224496179454,0.238211839401472,-0.108683492880015,0.268808522603533,-0.0097749207229548,-0.106077244377881,-0.171489164844153,-0.220753758781024,-0.0471200679208186,-0.0333495441048849,0.0805853892822244,0.0673396904387851,0.293376304567164,0.26051674977248,-0.181862818440529,-0.170842579867955,-0.0073031787241013,0.0841157179833219,0.152030160710012,0.544991301504776,-0.174483934162659,0.326461797784216,0.117389733975134,0.543805067033123,0.661887762678065,-0.253951369503412,-0.462991964619188,-0.591453185841665,0.428246565715813,-0.305717329526604,0.234507367431863,0.009129263932809,-0.244620712605646
healthy,-0.182820081328588,0.765407787358625,-0.376338233118167,0.298106497972711,-0.202452953430924,-0.312808520041115,-0.454033712570938,-0.391910875835678,-0.361956216694255,-0.301272215176022,0.0802354941832378,0.0751062937859473,0.050805842957192,0.151063134788219,-0.226795289284976,0.253388100703262,-0.422965610645508,-0.268808685961349,-0.141630205195076,0.438212491431844,-0.127999417526189,0.297363063797854,0.345124855072885,0.442181808543188,0.51644171489094,-0.314127527589647,-0.259861284668402,-0.418397785772295,0.361373131557842,-0.2853511682325,0.382817892562603,0.302907229767136,-0.0613051409387147
healthy,0.155275660655204,-0.0409088682752743,0.260888721778706,-0.454384828394924,0.556703413171808,0.108638058768144,0.271387966740589,-0.0728775026760658,-0.107350489749958,0.0117711690994821,-0.636845328934472,0.0120811842622029,-0.457124022204064,-0.392405234009017,0.0564510586411236,-0.255055809250206,-0.0758223360500962,0.175376124168768,-0.147167832331114,-0.228243175304723,-0.0287315882850157,-0.26487701243518,-0.131353354075799,-0.240162565984053,-0.166064466925239,0.020084246081083,-0.154608004205551,0.0830497277516313,-0.106992290673433,-0.0606563756731541,-0.196332468535724,-0.0924612184815195,0.0931335054367768
