group,CD52,CD3,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD41,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD101
healthy,0.0280802296589638,0.546823745470344,-0.422861085609952,-0.208166839675983,-0.283588896014387,-0.0733751915976185,0.444201277168319,0.572302070466884,0.532266155030235,0.11930538906654,-0.332202967673162,0.64814536024716,-0.0829414424405495,0.497393423543439,0.551541903809792,0.700048712966257,0.642463726329034,0.505145503676992,0.12450355002276,-0.0728177191256934,-0.0348128527251481,0.381865987080147,-0.287760838530684,0.0004918207564133,-0.267777375414415,0.536513484529587,0.0352595866893004,0.479116134292156,-0.0597110118209406,0.470962571902366,0.312641264389086,-0.0586409495429951
healthy,-0.199024720908214,0.394712957385684,-0.367679345633472,-0.476050569735777,0.0103840964321615,-0.0416070665326796,0.411539715056514,0.450353280122532,0.451888378427093,0.197629464072732,-0.478532241118568,0.68141091635587,-0.521027270212049,0.522645928722349,0.651326347392864,0.573339766005812,0.695501863878141,0.428291394704217,0.150184127737266,0.070688416139691,0.28576866413021,0.488116036908149,-0.480504187597338,0.0376066410074222,-0.489588344801834,0.356776773033917,-0.246037049110864,0.528780334003901,-0.606547836903217,0.618189008438261,0.287120305146045,-0.530670447798704
healthy,0.0950289174739747,0.13430906717014,-0.627020708372344,-0.21633514555482,0.395919009916105,0.0856366817292956,0.626642304084169,0.314998272541651,0.321428397651774,0.0980863388216454,-0.115303869182866,0.537376219096735,-0.154065632857607,0.708077024077455,0.0313246025335219,0.591354060074665,0.464069593139639,0.394311204886172,-0.172916775266717,0.14076125200067,0.307506780080462,0.444776985495003,0.207101804811735,-0.174039347078072,-0.0794859014033104,0.312153644401201,-0.12118448614417,0.513015530706502,-0.402313919441218,0.744641860072738,0.165447557007055,0.0353290076695406
healthy,0.242670446185635,0.338550061275823,0.152827786696702,0.0927311266499489,-0.0009550679925792,-0.0188281862928952,0.287260942438717,0.186939453198393,0.0853911473148227,0.0729286585853605,-0.277235645115086,0.409628749190972,0.323989628560181,0.0363108431768517,0.124181362773263,0.528518532602322,0.302579067538583,0.328516673097749,0.310847509211922,0.225671957206082,0.0562905092131258,0.178836825608443,0.150960495333752,-0.0897408279420974,0.0503917645917461,0.434482992153352,-0.0998123080852484,0.364317268059273,0.13272298157728,0.195571391729924,-0.100564805619257,0.0972251133269671
healthy,-0.164538878593856,0.184382638010957,-0.195807254865783,-0.330212795095307,-0.176363456629346,0.0894885018628433,0.172562533592322,0.251185641331961,0.308696872797698,0.247897160994158,-0.272553554964342,0.346266695659944,-0.203938658072737,0.467232887145468,0.334098475483571,0.411494253910478,0.428479652508787,0.263199556897746,0.118800177961547,0.0802453338668167,0.105064738939024,0.238781255903187,-0.192761998142764,-0.0940428749832479,-0.109206482843748,0.188632472782183,-0.391076770840776,0.329567961871123,-0.230707612991637,0.43472048221335,0.121840100180908,0.0962114057517521
healthy,-0.155993416403325,0.400190056674477,0.336004484970662,-0.18294262555312,-0.130766145169771,-0.0969536725712165,-0.0405317106179937,0.150331990078828,0.29535997282849,0.217834587602635,-0.275705631223665,0.6388223490676,-0.247983731722072,0.116582978917628,0.436017448201169,0.579237210319998,0.603146931144432,0.481141568176348,0.20342489809536,0.0611357934649112,0.0297262827599452,0.320623353927059,-0.291782614618191,0.0626591220453628,-0.337568677058022,0.460626517704978,-0.374476571438015,0.360057714615674,-0.301053137629783,0.299538878640933,0.285969183923064,-0.162804164168212
healthy,0.0748355079764468,-0.20783158215319,0.0265886981251511,0.385671397306446,0.334669878423959,-0.193405282750193,-0.0893341031994875,0.0022625127147446,-0.234961322293974,-0.21875727216837,0.15841637192418,-0.62122738577505,0.618388144183072,-0.496020386028596,-0.63276740306198,-0.548640170549718,-0.470199050579127,-0.296294763498551,-0.0483135315064045,0.318966098652381,-0.307215129891685,-0.494555865714753,0.580705555237607,0.146038228284974,0.34257349087565,-0.278795492614588,0.453039447370893,-0.49720169109758,0.510784971190174,-0.498443866820232,-0.349769280853377,0.26801861605598
healthy,0.0713257902153773,0.0166003842888422,0.193440202993986,0.159455352734695,-0.0002390931052995,-0.229161690542389,-0.248696162538464,-0.189827126007805,-0.178515194560278,-0.155993936511134,0.102832816577206,-0.465496182228237,0.205530244721014,-0.350335852635563,-0.0975964740932526,-0.248735699468071,-0.277240586613648,-0.173080589648171,0.0825436110158397,0.127930624585542,-0.0017831891779624,-0.184784953005309,0.0018378177883589,-0.123135182738632,0.174852747459123,-0.104459537959694,-0.0526320615005546,-0.058083821572772,0.589280025822694,-0.13792516154423,-0.51160725052857,0.319560567324819
healthy,-0.0271548213492265,0.124456723436354,-0.470983459890381,-0.246650253573622,0.227449657900335,-0.0002771639019279,0.431480261584792,0.382908390957909,0.262645104681482,0.306659010603701,-0.366204239810975,0.619558737240149,-0.387596911675829,0.669222472949298,0.381724509203919,0.587579421322021,0.722911462547926,0.644556991083855,-0.0659572091685763,0.0579909395777434,0.308318635430494,0.49037493602225,-0.261605427988388,-0.283866030881304,-0.27394669308276,0.305803814618873,-0.407769495999806,0.525281560774642,-0.46016073949578,0.725661143635242,0.385227483857963,-0.229954762275986
healthy,-0.12819710684015,0.214282550317598,0.105982261388924,-0.506189128477684,-0.258461996009515,0.120270067488302,0.0344039310641361,-0.0251725390449819,0.130742568032192,-0.0200759398726997,-0.256198460605972,0.518917894348669,-0.524107951565434,0.0486139421409217,0.633265234722737,0.394212932317493,0.509197495827707,0.117517440652325,0.201052351561443,0.0730350607188065,0.128232361386282,0.124029070154714,-0.683276214118372,-0.0425667189870697,-0.522787205109519,0.150428412550369,-0.399590809051358,0.235240539172675,-0.31512945802963,0.0924590643566965,0.251579791193727,-0.176917156332938
